s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073222E-001, 9.9853331E-001,-8.7326739E-002,-2.3366928E-002,-2.0351879E-001,-4.0227768E-005, 0.0000000E+000, 0.0000000E+000, 6.8106312E-001, 6.8428062E-001, 1.2281161E-002, 3.4167353E-005,-4.4227653E-126,-7.8227793E-142
 4.0101242E-001, 2.4004001E+000,-5.7612860E-001, 3.4616406E-002,-2.4717165E-001,-9.5819754E-005, 0.0000000E+000, 0.0000000E+000, 1.5812467E+000, 1.6116204E+000, 3.6920839E-002, 9.7074451E-005,-1.9703543E-103,-9.3682630E-118
 6.0013473E-001, 4.2837858E+000,-1.2372185E+000, 4.4339159E-002,-2.8810267E-001,-1.1991364E-004, 0.0000000E+000, 0.0000000E+000, 2.7269037E+000, 2.8026839E+000, 5.8714658E-002, 1.5321253E-004,-2.3540142E-095,-2.5521531E-106
 8.0025989E-001, 4.8600286E+000,-1.6008361E+000, 4.8460773E-002,-2.5149088E-001,-1.2329517E-004, 0.0000000E+000, 0.0000000E+000, 2.9857333E+000, 3.0560391E+000, 7.6808369E-002, 2.0020655E-004,-2.5065148E-090,-9.7451745E-100
 1.0002279E+000, 7.0668791E+000,-2.1829404E+000,-4.4728125E-001,-2.3714230E-001,-1.4282225E-004, 0.0000000E+000, 0.0000000E+000, 4.0586002E+000, 4.1993723E+000, 9.1088485E-002, 2.3735681E-004,-7.5071663E-087,-2.3569261E-095
 1.2003038E+000, 9.7932642E+000,-2.8784343E+000,-4.7849721E+000,-2.5595512E-001,-1.5165794E-004, 0.0000000E+000, 0.0000000E+000, 1.7215206E+000, 1.8737510E+000, 1.0183964E-001, 2.6534450E-004,-2.6543632E-084,-3.2158341E-092
 1.4001118E+000, 1.1032790E+001,-3.7186373E+000,-5.8453719E+000,-2.4598482E-001,-1.5975786E-004, 0.0000000E+000, 0.0000000E+000, 1.0696440E+000, 1.2226359E+000, 1.0966390E-001, 2.8570907E-004,-2.3057938E-082,-7.1516200E-090
 1.6006049E+000, 1.1619046E+001,-4.3371101E+000,-6.0135565E+000,-2.3713508E-001,-1.5750608E-004, 0.0000000E+000, 0.0000000E+000, 9.2724589E-001, 1.0310868E+000, 1.1522164E-001, 3.0018155E-004,-7.4870895E-081,-4.6849465E-088
