cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0055533E+001, 2.3614129E+000,-5.0000000E-001, 1.2130501E+003, 1.2729275E+003, 1.1693874E+003, 1.0085762E+003, 8.6317365E+002, 7.4049625E+002, 2.6542646E+002, 3.3891722E+002, 4.1601319E+002, 4.4823467E+002, 4.2137581E+002, 3.6707199E+002,-2.0500000E+001, 2.9692641E-016, 5.5730357E-009, 1.0070253E-006, 8.4247486E-007, 5.0855977E-005, 2.1784112E-015, 4.6898665E-008, 5.9651987E-006, 3.9508334E-006, 1.2818484E-003
 9.9696970E-001, 3.0055533E+001, 2.3614129E+000,-2.0000000E-002, 1.2130501E+003, 1.2729275E+003, 1.1693874E+003, 1.0085762E+003, 8.6317365E+002, 7.4049625E+002, 2.6542646E+002, 3.3891722E+002, 4.1601319E+002, 4.4823467E+002, 4.2137581E+002, 3.6707199E+002,-2.0006024E+001, 2.9692641E-016, 5.5730357E-009, 1.0070253E-006, 8.4247486E-007, 5.0855977E-005, 2.1784112E-015, 4.6898665E-008, 5.9651987E-006, 3.9508334E-006, 1.2818484E-003
 1.4939394E+000, 2.5015462E+001, 2.4703394E+000, 4.6000000E-001, 1.2126162E+003, 1.2717799E+003, 1.1735497E+003, 1.0061218E+003, 8.6251943E+002, 7.3966419E+002, 2.6656596E+002, 3.3518699E+002, 4.1704350E+002, 4.4771666E+002, 4.2030288E+002, 3.6583803E+002,-1.9512048E+001, 1.5825651E-016, 4.9273843E-009, 1.0267365E-006, 1.6369534E-006, 1.7201933E-004, 1.0560775E-015, 4.2392753E-008, 6.2124729E-006, 2.2085230E-005, 3.3378375E-003
 1.9909091E+000, 1.9828713E+001, 2.6239962E+000, 9.4000000E-001, 1.2341407E+003, 1.2552778E+003, 1.1556794E+003, 9.9568588E+002, 8.5519951E+002, 7.3471160E+002, 2.8905002E+002, 3.5200095E+002, 4.2532598E+002, 4.4864405E+002, 4.1786718E+002, 3.6293603E+002,-1.9018072E+001, 1.5825651E-016, 4.9273843E-009, 1.0267365E-006, 1.6369534E-006, 1.7201933E-004, 1.0560775E-015, 4.2392753E-008, 6.2124729E-006, 2.2085230E-005, 3.3378375E-003
 2.4878788E+000, 1.6966733E+001, 2.6857269E+000, 1.4200000E+000, 1.2247343E+003, 1.2122210E+003, 1.1163429E+003, 9.7360054E+002, 8.4072560E+002, 7.2630174E+002, 3.2501696E+002, 3.8294307E+002, 4.3719623E+002, 4.4897116E+002, 4.1570995E+002, 3.5983940E+002,-1.8524096E+001, 8.6511046E-017, 4.1341175E-009, 1.1357266E-006, 1.7436528E-005, 4.4692710E-004, 5.4298366E-016, 3.7286633E-008, 7.1881876E-006, 3.9927099E-004, 5.4427756E-003
 2.9848485E+000, 1.5085675E+001, 2.7182015E+000, 1.9000000E+000, 1.1695605E+003, 1.1445916E+003, 1.0661795E+003, 9.3855640E+002, 8.1732258E+002, 7.1343913E+002, 3.7653266E+002, 4.1677080E+002, 4.5111086E+002, 4.4703419E+002, 4.1018942E+002, 3.5446966E+002,-1.8030120E+001, 8.6511046E-017, 4.1341175E-009, 1.1357266E-006, 1.7436528E-005, 4.4692710E-004, 5.4298366E-016, 3.7286633E-008, 7.1881876E-006, 3.9927099E-004, 5.4427756E-003
 3.4818182E+000, 1.3601101E+001, 2.7280570E+000, 2.3800000E+000, 1.0693681E+003, 1.0679090E+003, 1.0079589E+003, 8.9618024E+002, 7.8909931E+002, 6.9720319E+002, 4.1712659E+002, 4.4035697E+002, 4.6049199E+002, 4.4230526E+002, 4.0330933E+002, 3.4749044E+002,-1.7536145E+001, 4.6588922E-017, 3.8861856E-009, 1.3316754E-006, 1.5204094E-004, 1.2167490E-003, 2.5002176E-016, 4.4909431E-008, 8.9555951E-006, 3.2841801E-003, 9.4980578E-003
 3.9787879E+000, 1.2342376E+001, 2.7208377E+000, 2.8600000E+000, 9.6650825E+002, 9.9384576E+002, 9.4907522E+002, 8.5122493E+002, 7.5899910E+002, 6.7796077E+002, 4.4676672E+002, 4.5534866E+002, 4.6384679E+002, 4.3311008E+002, 3.9659650E+002, 3.3808273E+002,-1.7042169E+001, 4.6588922E-017, 3.8861856E-009, 1.3316754E-006, 1.5204094E-004, 1.2167490E-003, 2.5002176E-016, 4.4909431E-008, 8.9555951E-006, 3.2841801E-003, 9.4980578E-003
 4.4757576E+000, 1.1248640E+001, 2.7091925E+000, 3.3400000E+000, 8.9010967E+002, 9.2689437E+002, 8.9237996E+002, 8.0768048E+002, 7.2823196E+002, 6.5838421E+002, 4.5606794E+002, 4.6256036E+002, 4.6246307E+002, 4.2430630E+002, 3.8600608E+002, 3.2951057E+002,-1.6548193E+001, 2.7641251E-017, 3.8090805E-009, 2.8953539E-006, 4.6438613E-004, 2.7352920E-003, 1.2816959E-016, 5.0329495E-008, 3.4633145E-005, 7.6834468E-003, 1.4773128E-002
 4.9727273E+000, 1.0314090E+001, 2.6998675E+000, 3.8200000E+000, 8.4955856E+002, 8.7130105E+002, 8.3864565E+002, 7.6942705E+002, 6.9650906E+002, 6.3863665E+002, 4.5961360E+002, 4.6170818E+002, 4.5299658E+002, 4.1590262E+002, 3.7205937E+002, 3.2225666E+002,-1.6054217E+001, 2.7641251E-017, 3.8090805E-009, 2.8953539E-006, 4.6438613E-004, 2.7352920E-003, 1.2816959E-016, 5.0329495E-008, 3.4633145E-005, 7.6834468E-003, 1.4773128E-002
 5.4696970E+000, 9.5362166E+000, 2.7082840E+000, 4.3000000E+000, 8.2108299E+002, 8.2260835E+002, 7.8749097E+002, 7.3144637E+002, 6.6902049E+002, 6.1751662E+002, 4.6657040E+002, 4.5969295E+002, 4.3904586E+002, 4.0532757E+002, 3.6130339E+002, 3.1149320E+002,-1.5560241E+001, 1.7667671E-017, 1.4705527E-008, 3.4113752E-005, 9.9160891E-004, 5.1862472E-003, 8.0908114E-017, 1.7501747E-007, 5.9677763E-004, 1.0822254E-002, 2.0450678E-002
 5.9666667E+000, 8.9025158E+000, 2.7366719E+000, 4.7800000E+000, 7.8584011E+002, 7.7566474E+002, 7.3913487E+002, 6.9442998E+002, 6.4311095E+002, 5.9565339E+002, 4.7121137E+002, 4.5345411E+002, 4.2245476E+002, 3.9064936E+002, 3.5098456E+002, 3.0202953E+002,-1.5066265E+001, 1.7667671E-017, 1.4705527E-008, 3.4113752E-005, 9.9160891E-004, 5.1862472E-003, 8.0908114E-017, 1.7501747E-007, 5.9677763E-004, 1.0822254E-002, 2.0450678E-002
 6.4636364E+000, 8.3965877E+000, 2.7863820E+000, 5.2600000E+000, 7.4070052E+002, 7.2904138E+002, 6.9421769E+002, 6.5755684E+002, 6.1697294E+002, 5.7285129E+002, 4.6751967E+002, 4.4457314E+002, 4.0558363E+002, 3.7440787E+002, 3.3911433E+002, 2.8923240E+002,-1.4572289E+001, 1.3800546E-017, 6.3443889E-007, 3.4173994E-004, 2.2927739E-003, 9.1533076E-003, 5.7492475E-017, 9.1869675E-006, 4.8828809E-003, 1.6363320E-002, 2.7021049E-002
 6.9606061E+000, 8.0033675E+000, 2.8611652E+000, 5.7400000E+000, 6.8560111E+002, 6.8646916E+002, 6.5308820E+002, 6.2194447E+002, 5.9028254E+002, 5.5070047E+002, 4.5277540E+002, 4.3402666E+002, 3.8985312E+002, 3.5804051E+002, 3.2497723E+002, 2.7624854E+002,-1.4078313E+001, 1.3800546E-017, 6.3443889E-007, 3.4173994E-004, 2.2927739E-003, 9.1533076E-003, 5.7492475E-017, 9.1869675E-006, 4.8828809E-003, 1.6363320E-002, 2.7021049E-002
 7.4575758E+000, 7.7101139E+000, 2.9673947E+000, 6.2200000E+000, 6.2687232E+002, 6.4381508E+002, 6.1190026E+002, 5.8904607E+002, 5.6323865E+002, 5.2997251E+002, 4.2912969E+002, 4.1962733E+002, 3.7002456E+002, 3.4290183E+002, 3.0970032E+002, 2.6415710E+002,-1.3584337E+001, 1.9011227E-016, 2.0662423E-005, 1.7896467E-003, 4.9247071E-003, 1.5092596E-002, 2.9091140E-015, 2.6372832E-004, 1.7577160E-002, 2.5267167E-002, 3.4451297E-002
 7.9545455E+000, 7.5035820E+000, 3.1099434E+000, 6.7000000E+000, 5.7481248E+002, 6.0204898E+002, 5.7257977E+002, 5.5793572E+002, 5.3787339E+002, 5.1023234E+002, 4.0564556E+002, 4.0575681E+002, 3.5185050E+002, 3.2644774E+002, 2.9499512E+002, 2.5253107E+002,-1.3090361E+001, 1.9011227E-016, 2.0662423E-005, 1.7896467E-003, 4.9247071E-003, 1.5092596E-002, 2.9091140E-015, 2.6372832E-004, 1.7577160E-002, 2.5267167E-002, 3.4451297E-002
 8.4515152E+000, 7.3729393E+000, 3.2932813E+000, 7.1800000E+000, 5.2588902E+002, 5.6134948E+002, 5.3595869E+002, 5.2903223E+002, 5.1449668E+002, 4.9100140E+002, 3.7557864E+002, 3.9002333E+002, 3.3511051E+002, 3.1075165E+002, 2.8145821E+002, 2.3978336E+002,-1.2596386E+001, 1.7757805E-014, 3.3714674E-004, 6.0723146E-003, 9.8997003E-003, 2.3174601E-002, 3.0651635E-013, 3.6707106E-003, 4.5245133E-002, 3.5364468E-002, 4.2480140E-002
 8.9484848E+000, 7.3091445E+000, 3.5199100E+000, 7.6600000E+000, 4.8036606E+002, 5.1896839E+002, 5.0296595E+002, 5.0158116E+002, 4.9265149E+002, 4.7240787E+002, 3.4187792E+002, 3.6643203E+002, 3.1816028E+002, 2.9412627E+002, 2.6806758E+002, 2.2722587E+002,-1.2102410E+001, 1.7757805E-014, 3.3714674E-004, 6.0723146E-003, 9.8997003E-003, 2.3174601E-002, 3.0651635E-013, 3.6707106E-003, 4.5245133E-002, 3.5364468E-002, 4.2480140E-002
 9.4454545E+000, 7.3044525E+000, 3.7923014E+000, 8.1400000E+000, 4.4003042E+002, 4.7856351E+002, 4.7180659E+002, 4.7507865E+002, 4.7158278E+002, 4.5502549E+002, 3.0783154E+002, 3.3786716E+002, 2.9863393E+002, 2.7540292E+002, 2.5384887E+002, 2.1524118E+002,-1.1608434E+001, 9.0973555E-013, 1.1273527E-003, 1.0586900E-002, 1.4464244E-002, 2.9269324E-002, 2.4684734E-011, 1.0059804E-002, 6.4493273E-002, 4.6323171E-002, 5.0477630E-002
 9.9424242E+000, 7.3528877E+000, 4.1141233E+000, 8.6200000E+000, 4.0643090E+002, 4.4471468E+002, 4.4170972E+002, 4.4990991E+002, 4.5119782E+002, 4.3912618E+002, 2.7398099E+002, 3.1220334E+002, 2.7679655E+002, 2.5707513E+002, 2.3798243E+002, 2.0499540E+002,-1.1114458E+001, 5.1578681E-011, 2.9227597E-003, 1.8112925E-002, 2.0789681E-002, 3.5460332E-002, 1.4128214E-009, 1.9505500E-002, 9.6319063E-002, 6.4189939E-002, 5.9649936E-002
 1.0439394E+001, 7.4524606E+000, 4.4925461E+000, 9.1000000E+000, 3.7768926E+002, 4.1920150E+002, 4.1582089E+002, 4.2631112E+002, 4.3098174E+002, 4.2363958E+002, 2.3554611E+002, 2.9329075E+002, 2.5673138E+002, 2.3754016E+002, 2.2060323E+002, 1.9307398E+002,-1.0620482E+001, 2.2881604E-009, 5.9992884E-003, 2.6129631E-002, 2.7354371E-002, 4.1801353E-002, 6.2230603E-008, 2.9738825E-002, 1.1984073E-001, 7.6413073E-002, 6.5997537E-002
 1.0936364E+001, 7.6031888E+000, 4.9346228E+000, 9.5800000E+000, 3.5270643E+002, 3.9884383E+002, 3.9455201E+002, 4.0454895E+002, 4.1083434E+002, 4.0756344E+002, 1.9351097E+002, 2.7492863E+002, 2.3916831E+002, 2.1699352E+002, 2.0209857E+002, 1.7853012E+002,-1.0126506E+001, 7.9966181E-008, 1.1270277E-002, 3.6661591E-002, 3.5119953E-002, 4.8401933E-002, 2.0593866E-006, 4.2930216E-002, 1.4793003E-001, 8.6593380E-002, 7.0541324E-002
 1.1433333E+001, 7.8031320E+000, 5.4356985E+000, 1.0060000E+001, 3.3151087E+002, 3.8033583E+002, 3.7731948E+002, 3.8501809E+002, 3.9206120E+002, 3.9239280E+002, 1.4801822E+002, 2.5275571E+002, 2.2287962E+002, 1.9581793E+002, 1.8482884E+002, 1.6411882E+002,-9.6325301E+000, 1.8844598E-006, 1.9818154E-002, 5.0969006E-002, 4.4024148E-002, 5.5109865E-002, 4.2393439E-005, 6.7328396E-002, 1.8215995E-001, 9.6146246E-002, 7.6046610E-002
 1.1930303E+001, 8.0517921E+000, 5.9835099E+000, 1.0540000E+001, 3.1502647E+002, 3.6405517E+002, 3.6257190E+002, 3.6633602E+002, 3.7567538E+002, 3.7887349E+002, 1.0424110E+002, 2.2777391E+002, 2.0578655E+002, 1.7278354E+002, 1.6851748E+002, 1.5174972E+002,-9.1385542E+000, 2.8620221E-005, 3.1532113E-002, 6.7960716E-002, 5.3967953E-002, 6.2387840E-002, 4.9626734E-004, 9.8942249E-002, 2.1252220E-001, 1.0769147E-001, 8.4475947E-002
 1.2427273E+001, 8.3430436E+000, 6.5541960E+000, 1.1020000E+001, 3.0432209E+002, 3.4963515E+002, 3.4788540E+002, 3.4885925E+002, 3.6048750E+002, 3.6564499E+002, 6.5031283E+001, 2.0264251E+002, 1.8101380E+002, 1.4843140E+002, 1.5187302E+002, 1.3858678E+002,-8.6445783E+000, 2.7068084E-004, 4.6639206E-002, 8.5669386E-002, 6.4642028E-002, 7.0028094E-002, 3.0335671E-003, 1.3265276E-001, 2.3458501E-001, 1.1460468E-001, 9.0970524E-002
 1.2924242E+001, 8.6637252E+000, 7.1196808E+000, 1.1500000E+001, 2.9801136E+002, 3.3200892E+002, 3.3193733E+002, 3.3226025E+002, 3.4359093E+002, 3.5105763E+002, 2.7381175E+001, 1.5997808E+002, 1.4674886E+002, 1.1514262E+002, 1.2465743E+002, 1.1669269E+002,-8.1506024E+000, 1.5625734E-003, 6.5410296E-002, 1.0573952E-001, 7.6435072E-002, 7.7941939E-002, 9.5396024E-003, 1.6945911E-001, 2.5838529E-001, 1.2297188E-001, 9.6646367E-002
 1.3421212E+001, 8.9963262E+000, 7.6498410E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.6566265E+000, 6.1372419E-003, 9.0525347E-002, 1.2779741E-001, 8.9478897E-002, 8.6281997E-002, 2.1595863E-002, 2.1717711E-001, 2.8197128E-001, 1.3885394E-001, 1.0360416E-001
 1.3918182E+001, 9.3252682E+000, 8.1314345E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.1626506E+000, 1.6697780E-002, 1.2232581E-001, 1.5277573E-001, 1.0305379E-001, 9.4776004E-002, 3.7861914E-002, 2.7098060E-001, 3.0699099E-001, 1.5661741E-001, 1.1205349E-001
 1.4415152E+001, 9.6400843E+000, 8.5633899E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.6686747E+000, 3.4423290E-002, 1.6064351E-001, 1.7989060E-001, 1.1707864E-001, 1.0282114E-001, 5.4093932E-002, 3.2714149E-001, 3.3634819E-001, 1.7489271E-001, 1.2252140E-001
 1.4912121E+001, 9.9336361E+000, 8.9446022E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1746988E+000, 5.8074166E-002, 2.0082009E-001, 2.0595842E-001, 1.3227420E-001, 1.1155001E-001, 6.7677197E-002, 3.7659594E-001, 3.6296177E-001, 1.9791960E-001, 1.3544153E-001
 1.5409091E+001, 1.0205058E+001, 9.2855481E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.6807229E+000, 8.5223472E-002, 2.3832066E-001, 2.3173256E-001, 1.4904563E-001, 1.2123854E-001, 7.8890646E-002, 4.0787012E-001, 3.8428740E-001, 2.2381400E-001, 1.5111610E-001
 1.5906061E+001, 1.0449227E+001, 9.5865345E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.1867470E+000, 1.1127123E-001, 2.7048473E-001, 2.6203170E-001, 1.6797646E-001, 1.3056049E-001, 9.4640476E-002, 4.2524906E-001, 4.0922258E-001, 2.5071411E-001, 1.6441358E-001
 1.6403030E+001, 1.0664090E+001, 9.8427472E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.6927711E+000, 1.4287969E-001, 2.9992045E-001, 2.9696447E-001, 1.9070020E-001, 1.3969048E-001, 1.4272756E-001, 4.4363053E-001, 4.3997348E-001, 2.8262665E-001, 1.7684423E-001
 1.6900000E+001, 1.0852705E+001, 1.0069660E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1987952E+000, 2.0395132E-001, 3.4039090E-001, 3.3831073E-001, 2.1672254E-001, 1.4943330E-001, 2.6279843E-001, 4.7956878E-001, 4.7499224E-001, 3.1778970E-001, 1.8950115E-001
 1.7396970E+001, 1.1012799E+001, 1.0265146E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.7048193E+000, 3.2740231E-001, 4.0840544E-001, 3.9431885E-001, 2.4677347E-001, 1.5966445E-001, 4.3911921E-001, 5.4405347E-001, 5.2013139E-001, 3.5651735E-001, 2.0331417E-001
 1.7893939E+001, 1.1142414E+001, 1.0430179E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.2108434E+000, 5.2549227E-001, 5.0542954E-001, 4.6626701E-001, 2.7983129E-001, 1.7098163E-001, 6.1113913E-001, 6.1669569E-001, 5.7211490E-001, 3.9385183E-001, 2.2021574E-001
 1.8390909E+001, 1.1241436E+001, 1.0562736E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.7168675E+000, 7.8213993E-001, 6.4535208E-001, 5.5770762E-001, 3.1547015E-001, 1.8304603E-001, 7.1725718E-001, 6.8758787E-001, 6.2443829E-001, 4.2982226E-001, 2.4076134E-001
 1.8887879E+001, 1.1310134E+001, 1.0663876E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.2228916E+000, 1.1157408E+000, 8.3353358E-001, 6.7061811E-001, 3.5352085E-001, 1.9408743E-001, 7.3634384E-001, 7.3880446E-001, 6.7190994E-001, 4.6293071E-001, 2.5793622E-001
 1.9384848E+001, 1.1350459E+001, 1.0743025E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7289157E+000, 1.4995641E+000, 1.0716828E+000, 8.0170801E-001, 3.9268683E-001, 2.0267816E-001, 6.1654155E-001, 7.5061191E-001, 7.0696802E-001, 4.9362378E-001, 2.6773439E-001
 1.9881818E+001, 1.1364320E+001, 1.0801216E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2349398E+000, 1.8123991E+000, 1.3240358E+000, 9.4683298E-001, 4.3065531E-001, 2.0896454E-001, 3.6409194E-001, 6.9473518E-001, 7.2043473E-001, 5.2048355E-001, 2.7407734E-001
 2.0378788E+001, 1.1352553E+001, 1.0840147E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.4096386E-001, 1.9610941E+000, 1.5355098E+000, 1.0829028E+000, 4.6174895E-001, 2.1378037E-001, 1.6209238E-001, 5.8828727E-001, 7.1422732E-001, 5.3983421E-001, 2.8035929E-001
 2.0875758E+001, 1.1320447E+001, 1.0867932E+001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4698795E-001, 1.9994003E+000, 1.6583928E+000, 1.1713586E+000, 4.8080664E-001, 2.1687274E-001, 9.2404826E-002, 4.9671711E-001, 6.9852961E-001, 5.5211416E-001, 2.8463189E-001
