s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6798174E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6798174E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073223E-001, 9.9853327E-001,-8.7331735E-002,-2.3367002E-002,-2.0351885E-001,-4.0227772E-005, 0.0000000E+000, 0.0000000E+000, 6.8105818E-001, 6.8427545E-001, 1.2281161E-002, 3.4167354E-005,-4.4227371E-126,-1.0901808E-141
 4.0101239E-001, 2.4004011E+000,-5.7613670E-001, 3.4616553E-002,-2.4717126E-001,-9.5819923E-005, 0.0000000E+000, 0.0000000E+000, 1.5812419E+000, 1.6116139E+000, 3.6920837E-002, 9.7074446E-005,-1.9703519E-103,-9.6342267E-118
 6.0005504E-001, 4.2876975E+000,-1.2151822E+000, 4.4708277E-002,-2.8897656E-001,-1.1976172E-004, 0.0000000E+000, 0.0000000E+000, 2.7519956E+000, 2.8281272E+000, 5.8710818E-002, 1.5320240E-004,-2.3423842E-095,-2.5350238E-106
 8.0031580E-001, 4.9305356E+000,-1.5515359E+000, 5.0184327E-002,-2.5534060E-001,-1.2169294E-004, 0.0000000E+000, 0.0000000E+000, 3.1021678E+000, 3.1737217E+000, 7.6807253E-002, 2.0020330E-004,-2.5122433E-090,-9.7773996E-100
 1.0002186E+000, 7.2355877E+000,-2.1246702E+000,-4.1611789E-001,-2.4209357E-001,-1.3824378E-004, 0.0000000E+000, 0.0000000E+000, 4.3119019E+000, 4.4525679E+000, 9.1090036E-002, 2.3736081E-004,-7.5147234E-087,-2.3600503E-095
 1.2000937E+000, 9.7876368E+000,-2.7942359E+000,-5.2629874E+000,-2.5857075E-001,-1.4767598E-004, 0.0000000E+000, 0.0000000E+000, 1.3338785E+000, 1.4716951E+000, 1.0183480E-001, 2.6533219E-004,-2.6434341E-084,-3.1997031E-092
 1.4001471E+000, 1.0655776E+001,-3.3110923E+000,-5.0755562E+000,-2.4047650E-001,-1.5687790E-004, 0.0000000E+000, 0.0000000E+000, 1.8643449E+000, 2.0284937E+000, 1.0966019E-001, 2.8570255E-004,-2.3040500E-082,-7.1486957E-090
 1.6001768E+000, 1.1905355E+001,-4.1559013E+000,-6.6040752E+000,-2.3949959E-001,-1.5721276E-004, 0.0000000E+000, 0.0000000E+000, 7.8168048E-001, 9.0572225E-001, 1.1521783E-001, 3.0016949E-004,-7.4531430E-081,-4.6578456E-088
