cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0226567E+001, 2.6470036E+000,-5.0000000E-001, 1.2146251E+003, 1.2863271E+003, 1.1881223E+003, 1.0260335E+003, 8.8302554E+002, 7.5779233E+002, 2.6562370E+002, 3.3220403E+002, 4.1010426E+002, 4.4065688E+002, 4.1554240E+002, 3.6336111E+002,-2.0500000E+001, 1.4479043E-017, 1.1644956E-013, 1.3157864E-009, 3.0869071E-005, 2.3473725E-004, 1.0675005E-016, 1.2807125E-012, 1.4208713E-008, 1.0336220E-003, 3.8448013E-003
 9.9696970E-001, 3.0226567E+001, 2.6470036E+000,-2.0000000E-002, 1.2146251E+003, 1.2863271E+003, 1.1881223E+003, 1.0260335E+003, 8.8302554E+002, 7.5779233E+002, 2.6562370E+002, 3.3220403E+002, 4.1010426E+002, 4.4065688E+002, 4.1554240E+002, 3.6336111E+002,-2.0006024E+001, 1.4479043E-017, 1.1644956E-013, 1.3157864E-009, 3.0869071E-005, 2.3473725E-004, 1.0675005E-016, 1.2807125E-012, 1.4208713E-008, 1.0336220E-003, 3.8448013E-003
 1.4939394E+000, 2.5063497E+001, 2.8016480E+000, 4.6000000E-001, 1.2182540E+003, 1.2866560E+003, 1.1865336E+003, 1.0254041E+003, 8.8150074E+002, 7.5763714E+002, 2.6371183E+002, 3.3122435E+002, 4.0609303E+002, 4.3716983E+002, 4.1257118E+002, 3.6504839E+002,-1.9512048E+001, 5.0767614E-018, 3.6283896E-014, 6.3263743E-010, 9.5795008E-005, 5.8880735E-004, 3.4448487E-017, 4.4563757E-013, 8.9158190E-009, 2.8681769E-003, 7.7558894E-003
 1.9909091E+000, 1.9891277E+001, 2.9774544E+000, 9.4000000E-001, 1.2434837E+003, 1.2660750E+003, 1.1628540E+003, 1.0095488E+003, 8.7118637E+002, 7.4962100E+002, 2.8519313E+002, 3.4795714E+002, 4.1511530E+002, 4.3464231E+002, 4.1068890E+002, 3.6271378E+002,-1.9018072E+001, 5.0767614E-018, 3.6283896E-014, 6.3263743E-010, 9.5795008E-005, 5.8880735E-004, 3.4448487E-017, 4.4563757E-013, 8.9158190E-009, 2.8681769E-003, 7.7558894E-003
 2.4878788E+000, 1.7024946E+001, 3.0030816E+000, 1.4200000E+000, 1.2227355E+003, 1.2153109E+003, 1.1232094E+003, 9.8592550E+002, 8.5336458E+002, 7.3679510E+002, 3.2257148E+002, 3.7927419E+002, 4.3197839E+002, 4.3636264E+002, 4.1041148E+002, 3.5909714E+002,-1.8524096E+001, 2.1100240E-018, 1.4340073E-012, 1.9494574E-008, 1.4651398E-004, 1.1432242E-003, 1.3567395E-017, 4.2913831E-011, 4.3488590E-007, 3.9254739E-003, 1.1140178E-002
 2.9848485E+000, 1.5154598E+001, 3.0156724E+000, 1.9000000E+000, 1.1425364E+003, 1.1413445E+003, 1.0691573E+003, 9.5112628E+002, 8.2896857E+002, 7.1967374E+002, 3.7933389E+002, 4.1396971E+002, 4.4336573E+002, 4.3541427E+002, 4.0794854E+002, 3.5241036E+002,-1.8030120E+001, 2.1100240E-018, 1.4340073E-012, 1.9494574E-008, 1.4651398E-004, 1.1432242E-003, 1.3567395E-017, 4.2913831E-011, 4.3488590E-007, 3.9254739E-003, 1.1140178E-002
 3.4818182E+000, 1.3679328E+001, 3.0140634E+000, 2.3800000E+000, 1.0377923E+003, 1.0610307E+003, 1.0090379E+003, 9.0797131E+002, 7.9995020E+002, 7.0002066E+002, 4.2620473E+002, 4.3708162E+002, 4.5119646E+002, 4.3078184E+002, 4.0030218E+002, 3.4396391E+002,-1.7536145E+001, 9.9518886E-019, 1.1801120E-010, 7.0973100E-007, 2.3527183E-004, 1.9670613E-003, 6.3574963E-018, 3.6485800E-009, 1.5033184E-005, 4.8493169E-003, 1.4993008E-002
 3.9787879E+000, 1.2427752E+001, 2.9982605E+000, 2.8600000E+000, 9.4474436E+002, 9.9409201E+002, 9.5171509E+002, 8.6407204E+002, 7.6856198E+002, 6.7916768E+002, 4.4877669E+002, 4.5529457E+002, 4.5746631E+002, 4.2722808E+002, 3.9112227E+002, 3.3510141E+002,-1.7042169E+001, 9.9518886E-019, 1.1801120E-010, 7.0973100E-007, 2.3527183E-004, 1.9670613E-003, 6.3574963E-018, 3.6485800E-009, 1.5033184E-005, 4.8493169E-003, 1.4993008E-002
 4.4757576E+000, 1.1331731E+001, 2.9776793E+000, 3.3400000E+000, 8.8137844E+002, 9.3819104E+002, 8.9710578E+002, 8.1855444E+002, 7.3630569E+002, 6.5582141E+002, 4.5623716E+002, 4.6718985E+002, 4.5570125E+002, 4.2002553E+002, 3.8060242E+002, 3.2493073E+002,-1.6548193E+001, 4.6577736E-019, 6.9146730E-009, 1.6516043E-005, 5.6318545E-004, 3.1913253E-003, 2.9449784E-018, 2.1242992E-007, 2.9910742E-004, 8.3596552E-003, 1.8990741E-002
