y-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_11.9,avgTimeRange_16.7,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.5,avgTimeRange_59.2,avgTimeRange_64.0,avgTimeRange_68.8,avgTimeRange_73.5,avgTimeRange_78.4,avgTimeRange_83.0,avgTimeRange_87.8,avgTimeRange_92.6,avgTimeRange_97.3,avgTimeRange_102.2,avgTimeRange_106.9,avgTimeRange_111.7,avgTimeRange_116.5,avgTimeRange_121.2,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.6,avgTimeRange_140.4,avgTimeRange_145.2,avgTimeRange_150.0,avgTimeRange_154.8,avgTimeRange_159.6,avgTimeRange_164.4,avgTimeRange_169.1,avgTimeRange_173.8,avgTimeRange_178.5,avgTimeRange_183.3,avgTimeRange_188.0,avgTimeRange_192.6,avgTimeRange_197.3
-0.6,20.977879303081195,21.969942164746133,22.1563494290777,24.574820484850886,25.07112686382358,24.46192624291194,24.140006679910076,23.826289684403076,24.28944173909652,24.645695409459027,25.222263695996446,25.3204476533851,25.44949345785464,25.413885242311625,25.36205977160968,25.09389317403576,25.3638699618211,25.29492113045078,25.145410151318227,25.52562551324466,25.473958349841542,25.544295176536775,25.377698950924774,25.481131657575077,25.309180694510513,25.38593459358311,25.31622964132176,25.48298187097485,25.525308521301255,25.556833197119555,25.549661026060438,25.57430124613014,25.52585854327083,25.599714738319836,25.541334445981192,25.568694456346222,25.78383413854814,25.99812325973224,26.069386813313905,26.09585175274187,26.23002330761472,26.30692385541524
-0.55,22.35753456476131,23.744913585561896,24.024571152200277,26.62559259212922,27.142901444993612,26.53693179835872,26.205730226559062,25.82931179010704,26.31071838931872,26.686869801221498,27.305586293214358,27.416764812525848,27.55912172548161,27.533577431916207,27.476773834004586,27.18071364184469,27.51678450064647,27.436756636841466,27.26638270046096,27.654504576349726,27.584283026524325,27.660095619545604,27.47899611887643,27.584746941118947,27.39998161280468,27.477385265607587,27.405626826415595,27.57392347448793,27.62417034692252,27.65655924198166,27.636109576917626,27.657075725826928,27.602948271497063,27.68407155047751,27.62316992315347,27.66228718602144,27.89933484621434,28.129697927045502,28.200236596764427,28.23495748335479,28.378893750052463,28.45667035416283
-0.5,24.08118157664384,26.03638300208456,26.37924870035926,29.201802259635286,29.729586764854794,29.18036697390963,28.84198960114766,28.37598566165615,28.886263569616695,29.26881092009635,29.94412527480661,30.074431933464812,30.249323802017898,30.23042830365237,30.155897195607718,29.829384598436583,30.257731417619354,30.166296733451397,29.970486996956083,30.372976344670796,30.278941108287007,30.359504791529346,30.16780295677133,30.265834946255797,30.061872690463353,30.14528499789286,30.076479313717346,30.24205434477781,30.297378440742794,30.335513898083306,30.298720449720676,30.31254726241867,30.251701655235596,30.35191329167139,30.293239217592067,30.353466561894912,30.620273116532974,30.8739216353934,30.9470666194461,30.99575739955041,31.156661723622495,31.236285594097133
-0.45,25.893432140552157,28.523572079548263,28.93805196855884,31.982689249855383,32.54612833073869,32.123192600353,31.745236560205573,31.15895692938733,31.70569150129294,32.08287008197993,32.81243432682443,32.95906839349388,33.176996709370435,33.1580782547027,33.04558424091844,32.691206350579215,33.22477321430205,33.12273436822498,32.902819777953816,33.32964232452555,33.209981230004026,33.30001664464437,33.10082192129701,33.179908745081065,32.95968345663083,33.054407329105395,32.991111431418496,33.14932909346454,33.2055492274545,33.25810379801326,33.20484625388155,33.202887663906886,33.13839622960022,33.26781114690915,33.215279448256254,33.303722994140614,33.600039030527036,33.88190452929776,33.95752505772115,34.02157806818395,34.20130247398007,34.286844489869154
-0.4,27.995696357289983,31.276809750663972,31.808337805176244,34.99271753191184,35.57507402737638,35.33873430557861,34.915898648740594,34.20521533083295,34.75071066176632,35.1648458785893,35.97351383522743,36.142122501671906,36.40194940434309,36.358701457245,36.18715134608653,35.80621091031928,36.450570614461036,36.32407771759347,36.07667890797628,36.53566636165131,36.386976838758294,36.495389263122824,36.29091934262754,36.339289995500415,36.11950346598438,36.22653570876728,36.16792227633222,36.31866500587242,36.38746603461504,36.46967619653934,36.40286024536464,36.37433759965608,36.30748908465085,36.4781648796665,36.42882004243741,36.555293565930135,36.8760711361584,37.192977175205115,37.26841200630611,37.35465759717149,37.55927848561734,37.65851344077068
-0.35,29.52486495421831,34.121709306746666,34.7374323310243,37.831591065321156,38.493996622363376,38.368855127445435,38.119377272033915,37.25112674685867,37.80092179456652,38.35916221548568,39.28082866188973,39.477531911689134,39.788269922204925,39.655778153492676,39.45466533398377,39.08671767588521,39.849162269446275,39.67134955771064,39.42857357464344,39.91771713521158,39.6896317908258,39.840373304848065,39.61148429223137,39.610315252008284,39.41612657408258,39.541929541023535,39.49980467671376,39.631412140091584,39.679795883446744,39.777297588520845,39.72960338275001,39.684441667605356,39.622879451077054,39.79899571012746,39.73358869553668,39.94225797719252,40.24995712803322,40.63557714757935,40.71921833735192,40.82743936427624,41.06407054563219,41.18309967802447
-0.3,31.306470974242316,37.14128309363776,38.11716632564024,41.28665985245002,42.01053067226184,42.17558966086351,41.79071296025157,40.75303885537,41.34197080090229,41.97072883768708,42.962798316180034,43.15286441918258,43.52308506741965,43.37244259515724,43.04918273203074,42.66908558036773,43.54979460046956,43.335281658213106,43.10910976240099,43.56866985788666,43.284860527412064,43.45092006167147,43.16419538704502,43.12714424673311,42.9332410738696,43.0879240967212,43.03862419702614,43.131081639233386,43.166612181046695,43.291836075341045,43.22579092571378,43.12678862430727,43.07347700690234,43.256370254539135,43.178545270237095,43.45365450927809,43.778574676015154,44.17649022540303,44.260435017701525,44.386631469187705,44.62768527370584,44.772536448295476
-0.25,33.7312061503532,39.86868682175902,41.08605941996214,44.09081578256758,44.668365125110675,44.95787392767595,44.644068449089005,43.5514896565321,44.07695144530548,44.89640688709916,46.0534646742787,46.234267375944135,46.597679813807524,46.41313194372054,46.026153390370936,45.644846842383735,46.61036702606216,46.34197864429459,46.09359999805702,46.58059624357023,46.26498309026947,46.42591540653722,46.11187898646561,46.03794133859517,45.89560755536786,46.05169502764762,45.999638479726705,46.07598944484868,46.13941767096901,46.293536394608665,46.2541834030241,46.13506652082956,46.07651217197424,46.276966883840466,46.18438071877559,46.51809376330997,46.84740405228224,47.24779293205434,47.29769757511311,47.46417545948771,47.73808806509359,47.903021425369005
-0.2,33.884879690880936,42.34301130821566,43.990799919838885,47.398041279116704,48.25232991242551,48.74214021753944,48.460893159858095,47.41340798628015,48.11453548446548,49.16503659818719,50.3941814557558,50.57019976147917,50.946458165211425,50.868905187027906,50.47040449416358,50.16527826135856,51.22630152183705,50.93814258232723,50.77825025220179,51.19944868233534,50.76092136428111,50.90841266148049,50.51071310520998,50.391841996219604,50.1683236126467,50.400701067229875,50.33400697108004,50.42249057525158,50.449521497152325,50.581553640925954,50.525698972051536,50.37308729786031,50.27387455402916,50.41258605810014,50.29855318827477,50.6706322505032,51.04659082391162,51.39231950815257,51.49197740335423,51.73104165544404,51.96367685901865,52.12700854293366
-0.15,36.888408520552176,46.23981054158919,48.51859879897177,51.48422588936967,51.65486663749321,52.85179951513368,52.360034612594994,51.140120291518365,51.746789752809775,52.951290489043394,54.07264623845269,54.229765364142835,54.71653157048767,54.533696328710874,53.88482468788958,53.58859831707721,54.724503933204126,54.35097292772608,54.26534665139066,54.588498689413925,54.06002408794619,54.08537885448402,53.51790081060384,53.33260357034629,53.215795638922735,53.36295643849128,53.31730293315405,53.20019780492762,53.16180337512932,53.33876959648594,53.25250412404354,53.06652913781722,53.064300573582244,53.18559613465967,53.02713934366626,53.61567792168334,53.91841101441937,54.214210960085275,54.18552614356486,54.39656487835979,54.609869636643694,54.82114545013212
