z-position,avgTimeRange_2.4,avgTimeRange_7.3,avgTimeRange_12.0,avgTimeRange_16.7,avgTimeRange_21.5,avgTimeRange_26.3,avgTimeRange_31.1,avgTimeRange_35.9,avgTimeRange_40.7,avgTimeRange_45.3,avgTimeRange_50.1,avgTimeRange_54.9,avgTimeRange_59.6,avgTimeRange_64.4,avgTimeRange_69.2,avgTimeRange_73.9,avgTimeRange_78.7,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_93.0,avgTimeRange_97.9,avgTimeRange_102.8,avgTimeRange_107.5,avgTimeRange_112.2,avgTimeRange_116.9,avgTimeRange_121.6,avgTimeRange_126.3,avgTimeRange_131.1,avgTimeRange_135.8,avgTimeRange_140.4,avgTimeRange_145.0,avgTimeRange_149.7,avgTimeRange_154.3,avgTimeRange_159.0,avgTimeRange_163.8,avgTimeRange_168.5,avgTimeRange_173.2,avgTimeRange_178.0,avgTimeRange_182.8,avgTimeRange_187.5,avgTimeRange_192.3,avgTimeRange_197.0
0.1016,262.69633986,243.19952056000002,232.531477696,232.7836427885714,230.79801384222222,228.10006442727274,227.90612558615385,223.35112775466666,222.56747998823533,219.64456927789473,219.31190880000003,222.21745546086956,224.1235960896,221.8349514140741,221.62022101448275,218.92763979741935,218.24989882545452,216.88391043142855,217.92201151621623,218.26735070974357,218.79257186975607,217.95943400790694,218.49594273066663,218.9594405174468,219.40117342081626,220.04511665725488,219.04855872943395,218.74642929381815,217.44954427228075,216.56987019050842,216.82968226786883,216.87006793015868,215.94089370615382,215.30974296985073,215.18596803420286,215.23445444957744,215.74914840082195,216.10780409920005,217.19369840259742,217.55188726962032,217.24795003012352,216.54910155783128
0.127,255.98140466,230.48920299333335,219.339512648,218.8971503057143,216.39811401111112,213.02501017818184,213.00302969538464,208.68503458133333,207.13964900352943,203.98800654210527,202.86412131333333,205.76695274782608,207.77401483679998,205.74723280074073,205.09236607172411,202.80601773870973,202.2856848309091,200.73632733600004,201.8635299881081,202.09371668615387,202.60296404780487,201.7749667693023,202.51984161199994,202.98518424893615,203.35200591020413,203.7323450152941,202.64258667811328,202.22904897818177,200.8630594035088,200.0608959267797,199.96278466885246,199.98195693873018,199.00725405230764,198.36276450268656,198.22764082608697,198.29170724816905,198.7359849043835,199.1024435688,200.29470624441558,200.5584878698734,200.2529840938272,199.41197723999997
0.1524,235.48696927999998,207.4017089,197.79099384800003,195.21431666571428,192.6089881466667,188.23632275454545,188.1499581923077,183.41350193866666,179.87800034588233,176.40801725368422,174.70680938,177.22837610782605,180.0317032384,178.33548071955556,176.79188911517238,174.49637932774195,174.13759293842426,172.28583089942856,173.46594534108112,173.8519704266666,174.3700603829268,173.58472954093028,174.5598585062222,175.14421857319147,175.41153800040817,175.7342588032549,174.7923104332076,174.6602564307273,173.3770166754386,172.6531105498305,172.28427002819663,172.30093543619046,171.3391665966154,170.6421668638806,170.48153967130438,170.5637547098592,170.8747183832877,171.1365920304,172.42107954649347,172.61127375620254,172.37203730716055,171.394385179759
0.1778,221.6727467,199.06145146,191.49478316399998,188.08298021714282,186.31957382222222,182.13192385454548,181.8068094353846,176.3080662493333,171.74215841529414,168.31358328421052,166.73976267619048,169.18050354695652,172.632739796,170.91003226355554,169.04794868275863,166.2395121677419,165.8562986853333,163.95107201314286,165.1449874989189,165.80383892974356,166.3909409517073,165.5698796013954,166.47155243599997,167.16945998297874,167.46096462938775,167.92021488607838,167.18104654867918,167.29671157490912,166.08940077578953,165.39027277966102,165.11302589934428,165.16981106095238,164.26608784,163.51150012537312,163.3408130736232,163.4242991909859,163.7132287419178,163.7975284072,165.08694133896105,165.3509419311392,165.1791338414815,164.2300310245783
0.2032,213.32213137999997,202.63994861999998,196.963058332,192.43841863142856,193.0522554088889,189.50639970363636,188.3062545369231,181.36179062533333,176.75242083364705,173.72641190000002,172.76379103619053,175.42481574,179.21383962399997,177.1399821751111,175.5271558743448,171.76524169032257,171.13749419890908,169.37094321371433,170.70987637243243,171.72057828,172.50042624439024,171.52446785395352,172.1176308964444,172.9075511970213,173.35780099224485,174.22720941980387,173.7852106026415,174.21229250970902,173.11121732701747,172.3159919172882,172.4686244898361,172.69293001365082,171.8710209673846,171.04911919402988,170.81629713188406,170.78807225577467,171.1880335625205,171.0070324384,172.31739309376627,172.8622747273417,172.81155510543206,171.9813035739759
0.254,253.37562895999997,239.76349199999999,229.658809496,225.29142589714286,225.16576454,221.63381086545454,219.43717070923077,212.18296440266664,209.87629444235296,207.3676262336842,207.23048400190476,210.4466417678261,212.61950082319996,209.5495304511111,208.73344025034484,204.64269664709678,203.7593873721212,202.52559198571427,203.80192820054054,204.71817205897435,205.40931219804875,204.45338440046507,204.8578142551111,205.52347807914893,206.139483167347,207.39483234588235,206.85427232566033,206.87848606003632,205.60961183719297,204.6137109532203,205.2563455557377,205.63033841904758,204.77840419846157,203.9814655557015,203.59043136,203.52965557014082,204.30747570547948,204.26271572213332,205.36680539636365,206.07584728177216,206.10636352592584,205.42157381156633
0.3048,277.29432636,251.24153477333334,239.39651914799998,239.20193750285713,235.69708298666663,231.3679528054545,231.48705775384616,225.2640861,222.3242707011765,218.8658952547368,216.76374890476188,219.9441177721739,221.9293207344,219.52603177703702,217.87940915034486,214.87599667225803,214.7514537412121,213.21881318,214.37772838972973,214.72205406051285,215.28055252439032,214.743706312093,216.06738727822227,216.91407567787232,217.1639817310204,217.67045539803922,216.79571920075475,216.2113924603273,214.3501704431579,213.60968729152546,213.61620182754103,213.8057181526984,212.61213128553845,211.92534331316418,211.52352782434778,211.64355479915494,212.29587433178085,212.4234279341333,213.56466335428573,214.1125048858229,214.08385579999998,213.0604833561446
0.3556,245.24734674200002,222.45691503333333,219.160809344,219.30726511714286,218.81915664444446,213.89574301636364,214.25198841076926,206.1989208306667,201.0224026670588,196.69253139789473,194.19735771333333,196.68656050782616,200.56147215439998,198.5430409311111,195.76469803655172,192.1537530032258,192.1185047868485,190.2754209954286,191.4392808718919,191.72807195384613,193.00468569512196,192.1690257990698,193.35022145555553,194.47281995106388,194.80687048367344,195.5055757980392,194.7261938354717,194.84084588000005,193.3038376505264,192.4243555040678,192.42629927836063,192.49530010761907,191.48952749815385,190.76336241952237,190.42259226368114,190.51174043380283,190.8554250183562,190.67269223200006,192.0820640864935,192.41308993848102,192.27574040320985,191.36819610607236
0.4064,215.53608067199997,207.05138312666668,202.85724744799998,198.00461564,200.09566231466664,195.99729602000002,194.13157443384617,185.85274286266664,180.92533041317648,178.88399654294736,177.2246674457143,180.42358870869566,183.67382604480002,180.98618225925927,178.9509720558621,174.6356280987097,173.8857930510909,172.65955184857145,174.07336507459462,174.9069416651282,176.02717584390246,175.0000577711628,175.54557173155555,176.54928269659572,177.0950058844898,178.13069330431372,177.89181853962265,178.0710316131273,176.7970858343509,175.9210627257627,176.33360902852456,176.6421760073016,176.01421919723077,175.27741656268657,174.79475258043473,174.7155075019718,175.33781315950685,174.93563702213333,176.18619484259742,176.8681906640506,176.92990768814812,176.1579101472289
0.4572,227.696473588,209.89055889333335,201.35097821199997,195.82910146,194.2252062613333,190.64918443090912,189.33197511692308,181.72059091999998,177.80707360352943,176.1321206,174.19063802666665,177.03977271217394,178.82294278399996,176.0015543355555,174.1761564027586,170.35512375612905,170.2369088214545,169.6594648388571,170.7748779243243,171.48599197282047,171.7910749785366,171.38319529069767,172.56055750844445,173.2373706319149,173.5077589387755,174.25976920666668,174.04410338490567,173.7056864731636,172.20563159957894,171.72750773593225,172.1649017032787,172.56674793555555,171.58477542523076,170.97000728755225,170.26878652063772,170.1917865174648,170.95850364657534,170.74469555306666,171.55386488675327,172.52067477898734,173.0386353232099,172.255269610241
