cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0357758E+001, 2.2965398E+000,-5.0000000E-001, 1.2024846E+003, 1.2700656E+003, 1.1846962E+003, 1.0290180E+003, 8.8334545E+002, 7.6845624E+002, 2.6118370E+002, 3.2222690E+002, 4.0438547E+002, 4.4471846E+002, 4.2691467E+002, 3.7950053E+002,-2.0500000E+001, 2.3009656E-016, 8.3615313E-010, 8.0944945E-009, 2.8284159E-006, 5.1950280E-004, 2.3140820E-015, 1.3082694E-008, 7.3637055E-008, 4.1005267E-005, 7.9372592E-003
 9.9696970E-001, 3.0357758E+001, 2.2965398E+000,-2.0000000E-002, 1.2024846E+003, 1.2700656E+003, 1.1846962E+003, 1.0290180E+003, 8.8334545E+002, 7.6845624E+002, 2.6118370E+002, 3.2222690E+002, 4.0438547E+002, 4.4471846E+002, 4.2691467E+002, 3.7950053E+002,-2.0006024E+001, 2.3009656E-016, 8.3615313E-010, 8.0944945E-009, 2.8284159E-006, 5.1950280E-004, 2.3140820E-015, 1.3082694E-008, 7.3637055E-008, 4.1005267E-005, 7.9372592E-003
 1.4939394E+000, 2.5150503E+001, 2.5062226E+000, 4.6000000E-001, 1.1957452E+003, 1.2723535E+003, 1.1890442E+003, 1.0341943E+003, 8.8738938E+002, 7.7037214E+002, 2.5896828E+002, 3.2021385E+002, 4.0194224E+002, 4.4324002E+002, 4.2841509E+002, 3.8098155E+002,-1.9512048E+001, 4.8141257E-017, 3.4746847E-010, 6.6354893E-009, 1.4619556E-005, 7.6195467E-004, 4.2158716E-016, 5.3797442E-009, 6.5982368E-008, 4.5827715E-004, 9.5034209E-003
 1.9909091E+000, 1.9857689E+001, 2.7277024E+000, 9.4000000E-001, 1.2124328E+003, 1.2517398E+003, 1.1726221E+003, 1.0218030E+003, 8.8069264E+002, 7.6513058E+002, 2.7761089E+002, 3.3994428E+002, 4.1169450E+002, 4.4527210E+002, 4.2937465E+002, 3.8122599E+002,-1.9018072E+001, 4.8141257E-017, 3.4746847E-010, 6.6354893E-009, 1.4619556E-005, 7.6195467E-004, 4.2158716E-016, 5.3797442E-009, 6.5982368E-008, 4.5827715E-004, 9.5034209E-003
 2.4878788E+000, 1.6946110E+001, 2.7938753E+000, 1.4200000E+000, 1.2138408E+003, 1.2193483E+003, 1.1367076E+003, 9.9368128E+002, 8.6461390E+002, 7.5401768E+002, 3.1522141E+002, 3.7280940E+002, 4.2703471E+002, 4.4566383E+002, 4.2515147E+002, 3.7837497E+002,-1.8524096E+001, 1.3631160E-017, 1.0940606E-010, 5.6931344E-009, 8.6135359E-005, 1.1002537E-003, 9.8372031E-017, 1.6366144E-009, 6.0495900E-008, 2.7147305E-003, 1.0879009E-002
 2.9848485E+000, 1.5047928E+001, 2.8215301E+000, 1.9000000E+000, 1.1584619E+003, 1.1622588E+003, 1.0859046E+003, 9.5637748E+002, 8.4155614E+002, 7.3791018E+002, 3.7146607E+002, 4.0814378E+002, 4.4288069E+002, 4.4757692E+002, 4.2064166E+002, 3.7170981E+002,-1.8030120E+001, 1.3631160E-017, 1.0940606E-010, 5.6931344E-009, 8.6135359E-005, 1.1002537E-003, 9.8372031E-017, 1.6366144E-009, 6.0495900E-008, 2.7147305E-003, 1.0879009E-002
 3.4818182E+000, 1.3547707E+001, 2.8114173E+000, 2.3800000E+000, 1.0543421E+003, 1.0875636E+003, 1.0266418E+003, 9.1600262E+002, 8.1289845E+002, 7.1714240E+002, 4.1482760E+002, 4.3967489E+002, 4.5603567E+002, 4.4829843E+002, 4.1501989E+002, 3.6162446E+002,-1.7536145E+001, 5.5494643E-018, 3.0942063E-011, 1.7443707E-008, 2.3068850E-004, 1.8096703E-003, 3.7477826E-017, 4.3062031E-010, 2.2670265E-007, 5.3397224E-003, 1.3321582E-002
 3.9787879E+000, 1.2274557E+001, 2.7805445E+000, 2.8600000E+000, 9.5757490E+002, 1.0094120E+003, 9.6320912E+002, 8.7117118E+002, 7.8141162E+002, 6.9472541E+002, 4.4255135E+002, 4.5737221E+002, 4.6501555E+002, 4.4256629E+002, 4.0795809E+002, 3.5254811E+002,-1.7042169E+001, 5.5494643E-018, 3.0942063E-011, 1.7443707E-008, 2.3068850E-004, 1.8096703E-003, 3.7477826E-017, 4.3062031E-010, 2.2670265E-007, 5.3397224E-003, 1.3321582E-002
 4.4757576E+000, 1.1171352E+001, 2.7454956E+000, 3.3400000E+000, 8.8753294E+002, 9.3948230E+002, 9.0136853E+002, 8.2656383E+002, 7.4954744E+002, 6.7251825E+002, 4.5194785E+002, 4.6394723E+002, 4.6455535E+002, 4.3732688E+002, 3.9889650E+002, 3.4352339E+002,-1.6548193E+001, 2.5308492E-018, 1.3904441E-010, 5.9664120E-007, 4.9989938E-004, 3.1055970E-003, 1.6489917E-017, 2.0943743E-009, 9.7447014E-006, 8.1484968E-003, 1.7555137E-002
 4.9727273E+000, 1.0227172E+001, 2.7239938E+000, 3.8200000E+000, 8.5304069E+002, 8.8075148E+002, 8.4394237E+002, 7.8404509E+002, 7.1942735E+002, 6.5111251E+002, 4.5840070E+002, 4.6684702E+002, 4.5646658E+002, 4.2914661E+002, 3.8885732E+002, 3.3474555E+002,-1.6054217E+001, 2.5308492E-018, 1.3904441E-010, 5.9664120E-007, 4.9989938E-004, 3.1055970E-003, 1.6489917E-017, 2.0943743E-009, 9.7447014E-006, 8.1484968E-003, 1.7555137E-002
 5.4696970E+000, 9.4403106E+000, 2.7189752E+000, 4.3000000E+000, 8.2543972E+002, 8.2909489E+002, 7.9351117E+002, 7.4383575E+002, 6.8882647E+002, 6.2961238E+002, 4.6501081E+002, 4.6582914E+002, 4.4590536E+002, 4.1738665E+002, 3.7506413E+002, 3.2526729E+002,-1.5560241E+001, 1.2795132E-018, 1.2347333E-008, 1.5675402E-005, 1.0270731E-003, 5.2452976E-003, 8.1394054E-018, 1.6995833E-007, 2.3565424E-004, 1.1710864E-002, 2.3410318E-002
 5.9666667E+000, 8.8035200E+000, 2.7306061E+000, 4.7800000E+000, 7.8995310E+002, 7.8569856E+002, 7.4828784E+002, 7.0296963E+002, 6.5845567E+002, 6.0662189E+002, 4.7132053E+002, 4.6024216E+002, 4.3139019E+002, 3.9798932E+002, 3.5992400E+002, 3.1379951E+002,-1.5066265E+001, 1.2795132E-018, 1.2347333E-008, 1.5675402E-005, 1.0270731E-003, 5.2452976E-003, 8.1394054E-018, 1.6995833E-007, 2.3565424E-004, 1.1710864E-002, 2.3410318E-002
 6.4636364E+000, 8.2970699E+000, 2.7670016E+000, 5.2600000E+000, 7.4539782E+002, 7.4170411E+002, 7.0545762E+002, 6.6324993E+002, 6.2935972E+002, 5.8436028E+002, 4.7042975E+002, 4.5267887E+002, 4.1624435E+002, 3.7862240E+002, 3.4689276E+002, 3.0297249E+002,-1.4572289E+001, 1.5782729E-018, 8.2914018E-007, 2.2283479E-004, 2.0697905E-003, 8.7680454E-003, 1.2565139E-017, 1.0234363E-005, 2.7766787E-003, 1.6356100E-002, 2.9876444E-002
 6.9606061E+000, 7.9005683E+000, 2.8295848E+000, 5.7400000E+000, 6.9043286E+002, 7.0037799E+002, 6.6418318E+002, 6.2574371E+002, 5.9991899E+002, 5.6194209E+002, 4.5676769E+002, 4.4294840E+002, 3.9920896E+002, 3.5799185E+002, 3.3112659E+002, 2.9024363E+002,-1.4078313E+001, 1.5782729E-018, 8.2914018E-007, 2.2283479E-004, 2.0697905E-003, 8.7680454E-003, 1.2565139E-017, 1.0234363E-005, 2.7766787E-003, 1.6356100E-002, 2.9876444E-002
 7.4575758E+000, 7.6001103E+000, 2.9197695E+000, 6.2200000E+000, 6.3311241E+002, 6.5801882E+002, 6.2314833E+002, 5.9223823E+002, 5.7047147E+002, 5.3950073E+002, 4.3661003E+002, 4.3023777E+002, 3.8012383E+002, 3.4120209E+002, 3.1278515E+002, 2.7639802E+002,-1.3584337E+001, 3.6405857E-017, 3.0609096E-005, 1.5690066E-003, 4.6236040E-003, 1.4721989E-002, 5.2431241E-016, 3.4401779E-004, 1.3343353E-002, 2.3657786E-002, 3.7234352E-002
 7.9545455E+000, 7.3832896E+000, 3.0432574E+000, 6.7000000E+000, 5.7844596E+002, 6.1545268E+002, 5.8353507E+002, 5.5997753E+002, 5.4028077E+002, 5.1737095E+002, 4.1168193E+002, 4.1713169E+002, 3.6185905E+002, 3.2286584E+002, 2.9215249E+002, 2.6236380E+002,-1.3090361E+001, 3.6405857E-017, 3.0609096E-005, 1.5690066E-003, 4.6236040E-003, 1.4721989E-002, 5.2431241E-016, 3.4401779E-004, 1.3343353E-002, 2.3657786E-002, 3.7234352E-002
 8.4515152E+000, 7.2402136E+000, 3.2051955E+000, 7.1800000E+000, 5.2730902E+002, 5.6976201E+002, 5.4679100E+002, 5.2807749E+002, 5.1295247E+002, 4.9584057E+002, 3.8030275E+002, 3.9662326E+002, 3.4420837E+002, 3.0322322E+002, 2.7354751E+002, 2.4839856E+002,-1.2596386E+001, 2.3452221E-015, 4.9797697E-004, 6.1037835E-003, 1.0372447E-002, 2.3205001E-002, 4.1515951E-014, 4.6675404E-003, 3.7652373E-002, 3.5612499E-002, 4.6090827E-002
