s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0079345E-001, 9.9907903E-001,-8.5031012E-002,-2.3344630E-002,-2.0389467E-001,-4.0223295E-005, 0.0000000E+000, 0.0000000E+000, 6.8329844E-001, 6.8676849E-001, 1.2284919E-002, 3.4177477E-005,-4.5106190E-126,-7.9751667E-142
 4.0036318E-001, 2.4067917E+000,-5.4159199E-001, 3.5417217E-002,-2.4915674E-001,-9.5614736E-005, 0.0000000E+000, 0.0000000E+000, 1.6197247E+000, 1.6513645E+000, 3.6887813E-002, 9.6986623E-005,-1.8283568E-103,-8.6268317E-118
 6.0067081E-001, 4.3214155E+000,-1.1255315E+000, 4.6518286E-002,-2.9230324E-001,-1.1880920E-004, 0.0000000E+000, 0.0000000E+000, 2.8714340E+000, 2.9499802E+000, 5.8708514E-002, 1.5318959E-004,-2.4358989E-095,-2.8130987E-106
 8.0033803E-001, 4.9091478E+000,-1.4553232E+000, 5.1174312E-002,-2.5678936E-001,-1.2009491E-004, 0.0000000E+000, 0.0000000E+000, 3.1747925E+000, 3.2480894E+000, 7.6834125E-002, 2.0027267E-004,-2.5243866E-090,-1.0476556E-099
 1.0000933E+000, 7.1635666E+000,-1.9975775E+000,-8.5622619E-001,-2.4212416E-001,-1.3740366E-004, 0.0000000E+000, 0.0000000E+000, 3.9285292E+000, 4.0675013E+000, 9.1086702E-002, 2.3735395E-004,-7.4736953E-087,-2.5110188E-095
 1.2003760E+000, 9.7005648E+000,-2.6090942E+000,-4.3247975E+000,-2.5296221E-001,-1.4751384E-004, 0.0000000E+000, 0.0000000E+000, 2.3478791E+000, 2.5135633E+000, 1.0183852E-001, 2.6533865E-004,-2.6473166E-084,-3.4381395E-092
 1.4000105E+000, 1.0909861E+001,-3.2996792E+000,-6.2724445E+000,-2.4322854E-001,-1.5721281E-004, 0.0000000E+000, 0.0000000E+000, 9.6154056E-001, 1.0943517E+000, 1.0966308E-001, 2.8570955E-004,-2.2896074E-082,-7.5971255E-090
 1.6003977E+000, 1.1792727E+001,-3.9032713E+000,-5.8607270E+000,-2.4482034E-001,-1.5497005E-004, 0.0000000E+000, 0.0000000E+000, 1.6822929E+000, 1.7837537E+000, 1.1521856E-001, 3.0017137E-004,-7.4004853E-081,-4.9436954E-088
