y-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_12.0,avgTimeRange_16.7,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.6,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.7,avgTimeRange_59.4,avgTimeRange_64.2,avgTimeRange_69.1,avgTimeRange_73.8,avgTimeRange_78.6,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_92.9,avgTimeRange_97.7,avgTimeRange_102.5,avgTimeRange_107.3,avgTimeRange_112.2,avgTimeRange_116.9,avgTimeRange_121.7,avgTimeRange_126.5,avgTimeRange_131.3,avgTimeRange_136.1,avgTimeRange_140.7,avgTimeRange_145.4,avgTimeRange_150.0,avgTimeRange_154.7,avgTimeRange_159.3,avgTimeRange_164.0,avgTimeRange_168.7,avgTimeRange_173.5,avgTimeRange_178.2,avgTimeRange_182.8,avgTimeRange_187.6,avgTimeRange_192.2,avgTimeRange_196.9
-0.6,198.793625166,188.105660166,194.34368990119998,194.88432805485712,196.84726233244444,199.20666132581817,201.27507695384617,200.81322731746667,202.43677861999996,201.7844914146316,200.3846425957143,199.58424743408696,198.78270702776,198.44887743955553,198.43016057117245,200.12012390225806,199.12712275151517,198.23449873594285,198.14049747789184,198.23056240866663,197.31739247751213,196.43276679265117,195.5260496559111,195.50948085651063,195.7723225812245,196.60667621643142,196.6579112456981,196.80366659665464,197.12703679849122,197.71796922569484,198.43045616140978,198.67649517504765,198.2338893917231,198.5299206987463,198.86487531086954,199.42419756585915,200.39094776682188,200.72767000634667,200.9959705067273,200.75551044017715,200.74265077720986,199.5854753184631
-0.55,212.63784513600004,201.513119046,208.33904472960003,209.0113843874286,211.0972114371111,213.77880753381817,216.07423495353848,215.539191122,217.23806525235298,216.54267926989476,214.99972955590474,214.13872012973914,213.3128550488,212.95161935748146,212.93243027117242,214.73076372348388,213.67186244709086,212.70284944051429,212.60036735972974,212.68126775446157,211.67862964092689,210.7190216955814,209.72938238328885,209.70058352280856,209.96940091551025,210.8933439366667,210.93520045396232,211.10524413243638,211.46099140898247,212.103975954678,212.9013920901311,213.1853239534603,212.69361307381538,213.0303259203284,213.3938451926956,213.99307382946475,215.05749082312332,215.42784596778662,215.74075435184415,215.48818220729106,215.48641075081485,214.25923353764705
-0.5,231.059109216,219.26552122666666,226.89494552079998,227.72662657857143,229.9994810968889,233.14049572745452,235.7567218753846,235.0924875310667,236.9217851832941,236.18846073600002,234.48399211942856,233.48936103669564,232.59385297864003,232.18559193474073,232.1778332130345,234.10338337129033,232.95294262939393,231.87283182760004,231.75131721486486,231.82735559830772,230.6919991769756,229.63005290181397,228.52551637506667,228.48736905412767,228.76198085665308,229.80639573,229.83139131811316,230.0368313483636,230.44802190519297,231.1606998147797,232.06649247639345,232.40066655688886,231.83194414464612,232.22200655692532,232.6214470004928,233.27440096340843,234.47870948172599,234.90601351085337,235.28525048574022,235.02581332344303,235.0387717303949,233.70057096476364
-0.45,249.42235078599998,237.01653200200005,245.32087857000002,246.39903035285718,248.8405125008889,252.4799778272727,255.39067362461543,254.5656799730667,256.5349656456471,255.7329325914737,253.8654173234286,252.70575605513045,251.68258555896,251.23200537303708,251.25330241696548,253.33536576993546,252.0887575583636,250.86972496582857,250.7544020148649,250.8347382455385,249.55698622034146,248.39023526576747,247.12911173497784,247.0744723413617,247.331345851551,248.5154848970981,248.5270105824151,248.77454422661813,249.25425545354386,250.05358218369489,251.07496284750826,251.46840298698413,250.81154826932297,251.25861686525377,251.6919685129855,252.41900895411268,253.7801311546576,254.28672271597327,254.74457732532468,254.4922315438481,254.5310965755802,253.07718586329884
-0.4,267.553057422,254.702525626,263.59643333159994,264.99209522742854,267.7108122451111,271.9771141425454,275.20117393092306,274.1819860701333,276.2583344662352,275.4207007703158,273.3881599991428,272.091104508087,270.92381237240005,270.43500416140745,270.46252935944824,272.7252634476128,271.3710823325454,270.0439259062857,269.9337646775675,270.0304417814871,268.6091981632683,267.35573683116274,265.90806834048885,265.8385318712766,266.0860875957143,267.42286533796073,267.4409602893962,267.74230384174547,268.2835676474036,269.18976145905077,270.3201447644919,270.781607692254,270.04287203132304,270.542757008985,271.0096224766376,271.8275584234084,273.3552965202466,273.9498707006133,274.4831968812468,274.2486272213165,274.3312109996543,272.76039358635666
-0.35,307.682478366,280.01919884533334,291.1405641228001,290.96990169885714,292.08235397133336,298.0376513003637,301.5290935864616,301.40514531146664,304.0721349851765,303.088668758,300.492167176,299.6433542042609,297.6570839784,297.55681802340746,297.193650836138,299.3452845940646,297.858235029394,296.62749285714284,296.4073921908108,296.550021388,294.937520165122,293.7589806312093,292.0551886172889,291.6454161118298,291.92578242220407,293.66812473850985,293.7610675606793,294.08300420538177,294.37086418838595,295.5817839100339,296.56908779819685,297.45381442615866,296.58179353775387,297.1068079370746,297.54160049452173,298.2962982871549,300.0425650011507,300.84169753032006,301.0660336848052,301.1996391734178,301.3458339168395,300.25693003634456
-0.3,324.339120568,296.70474881133333,307.239708902,307.1667551985714,308.1498623166666,314.6620646798181,318.35749316646155,318.14406775866667,320.9914875188235,319.7926228570526,317.0051718788572,316.0247582694783,313.81725898352005,313.72609957333333,313.3406450683448,315.73102896909677,314.1511580695758,312.7540578352571,312.60369742027035,312.825262028718,311.1032337573659,309.80916090037215,307.8843853348889,307.37530732919157,307.61152818371437,309.49484182094113,309.61098273513215,310.00174802250905,310.2967007105614,311.67734239783044,312.79030437662294,313.81001555307944,312.845900991723,313.43017536388055,313.88617386892753,314.7426772036339,316.67739177706846,317.5776180961866,317.84966330654544,318.0677833451138,318.2753393259752,317.12025204715184
-0.25,336.274305514,308.4348183613334,319.3013178356,319.3858102488571,320.6285317128889,327.72483603309087,331.66607481430776,331.44778379720003,334.2842902498823,333.10939186368427,330.205330941619,329.26832780539127,326.98871868304,326.8676579353333,326.3708447468276,328.89572495580643,327.30907565448484,325.9738106243429,325.81405468113513,326.07577760476914,324.2403774020975,322.92513378702336,320.8239389818223,320.2594095679999,320.594172482,322.6346685563921,322.8118330784151,323.25478848036363,323.5560934730527,325.0517819508813,326.15945513380325,327.27321783168253,326.2612767087999,326.85979987617907,327.2980624232463,328.2356778800282,330.26373148983555,331.23624678207995,331.5190450899481,331.79091318772146,332.0734389013086,330.9142741686385
-0.2,376.732509318,346.21229218999997,356.034234208,355.03112478,356.2440311606666,364.3728347874545,369.01082147399995,369.09573627786654,372.8445944761176,371.7262378194737,368.87267268485715,367.522946494,364.870200934,364.54972190511114,364.0521911814483,366.7934669327097,364.86143915872725,362.9694457538286,362.5828820015135,362.7425114155898,360.74910212873164,359.1571257570697,357.02988864728883,356.41179018548934,356.84492041489796,358.8791417998823,359.04967140396235,359.47139582967264,359.76749171,361.55193318023726,362.93734883449173,364.15213462276193,363.0680344652,363.7589948324179,364.22992724704346,365.19555636549296,367.4241573879177,368.48746368418676,368.72132714516886,369.07810134951893,369.3400384378767,367.9153986524819
-0.15,360.876970828,335.4596365526666,343.511877942,344.2928752137143,344.84498754711115,352.55452621036363,356.22763484030764,355.8167588869334,358.39808261788244,356.8097958476842,353.458733730381,352.3493211242609,349.58976194480005,349.4229018790371,348.5555911029655,351.54592386096766,349.9131312058182,348.3566616977714,348.5217038749189,349.21190304194874,347.275763956195,345.6487470884186,343.1676955384889,342.3117702606383,342.41744279122463,344.70405008890185,344.92131501735855,345.62721328632716,345.8151483958948,347.6695602191865,348.9517021382951,350.4152187660317,349.16448429735385,349.8696841448956,350.3761080876521,351.41876161856334,353.7043619857535,354.9832450566134,355.4149330923637,355.93601919288614,356.3464387873334,355.18911898154215
-0.1,370.64838358,351.1768299166667,358.64702217359996,354.7985951408571,356.85296160777773,364.0619783169091,369.2474138730769,371.30472968986663,375.12785580317643,373.38624245168427,371.13828938333336,370.09573946895654,367.78911349312006,367.7966813969629,366.3073862696552,369.50537199290324,368.31929094981814,367.3276954185714,366.74720468778384,366.7550069700512,364.37491676663416,362.9647110694419,360.62035562991116,359.239666890766,360.70926570853055,363.0613076585098,363.6814848599245,364.04833991654556,364.34480311031564,366.4026395722034,367.0237970063607,368.57379450323816,367.64673037812304,368.1779739207164,367.9949857137391,369.3389689356056,371.4430307592055,372.5578914629067,372.3505956313246,373.23355443916455,373.7041576168396,372.89815912026506
