y-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_11.8,avgTimeRange_16.6,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.5,avgTimeRange_45.3,avgTimeRange_50.0,avgTimeRange_54.8,avgTimeRange_59.6,avgTimeRange_64.3,avgTimeRange_69.1,avgTimeRange_73.9,avgTimeRange_78.6,avgTimeRange_83.3,avgTimeRange_88.1,avgTimeRange_92.8,avgTimeRange_97.7,avgTimeRange_102.4,avgTimeRange_107.2,avgTimeRange_112.1,avgTimeRange_116.9,avgTimeRange_121.7,avgTimeRange_126.4,avgTimeRange_131.2,avgTimeRange_135.9,avgTimeRange_140.6,avgTimeRange_145.2,avgTimeRange_149.9,avgTimeRange_154.6,avgTimeRange_159.3,avgTimeRange_164.0,avgTimeRange_168.8,avgTimeRange_173.6,avgTimeRange_178.3,avgTimeRange_183.2,avgTimeRange_188.0,avgTimeRange_192.6,avgTimeRange_197.4
-0.6,195.877013372,196.112826728,200.58303275119997,202.87288593885714,202.58879572266667,201.3827373483636,200.38737678276922,200.70737048586668,201.42638315129415,201.18753052252632,201.47834125961901,201.60062954573917,201.49793942943998,201.4483806438519,201.3997742964138,200.8308296075484,201.01515198684848,200.84125638200007,201.21717811962165,201.02672794117947,201.1126557003415,201.41171094125582,201.80099538626664,201.52087042148932,201.09530140575504,200.69366932560786,200.9415990618491,201.20879499021817,201.1289129198947,201.25072987223726,201.34508443459018,201.3954924859365,201.4596188132615,201.7023797430746,202.12703565040576,202.22740100673232,202.29699661290405,202.49432210994672,202.7516703505715,203.1964804902026,203.4015525473827,203.58517501766266
-0.55,210.06473635999998,210.4121548533333,215.22640425359998,217.74709420285714,217.38646608,216.06540462872724,214.97706338523076,215.3270985309333,216.13302289247062,215.8779837675789,216.20761275104763,216.33504079947832,216.22511325584006,216.17676743155556,216.126936354069,215.4946608396129,215.70973410703033,215.52529263931424,215.93477787264868,215.73047665887174,215.8236185063414,216.14963571786046,216.58072623795553,216.2689820595745,215.80324348048978,215.36386954792152,215.64180218015093,215.92806528261815,215.84296295649122,215.9789960851526,216.0885637819017,216.14891949599996,216.22554067661542,216.4953266202389,216.96439131785505,217.07354195301406,217.14138978515072,217.35278903541334,217.63141966254548,218.11926827083548,218.35269647348153,218.5484711258313
-0.5,228.77255331199999,229.27833484800001,234.54789788879998,237.37980290228572,236.93069810444445,235.429270708,234.22559464769228,234.6320895618667,235.574260518353,235.30056322,235.68624419390477,235.80538930834786,235.67632483584003,235.6186121952593,235.57095718910344,234.86240406541935,235.1286498087272,234.93728534594288,235.3929436048648,235.1703029085128,235.26972557053656,235.63211668306977,236.1274272473778,235.76766063736176,235.2457582593469,234.755121767451,235.07892850807542,235.388906112,235.29561581087722,235.45229781844066,235.5831373577705,235.65983955758733,235.7565538332924,236.06486127397014,236.59575010863767,236.71241586309853,236.77559211517809,237.00726071541325,237.3167477589091,237.8657519789873,238.14459580612345,238.3558409365783
-0.45,247.27845961999995,248.04138810666666,253.67361370560002,256.85522271142855,256.26156131911114,254.53092961818183,253.20264010676925,253.69530574773333,254.81248478117647,254.53258039747362,255.00385181904758,255.1149146417391,254.96562892304004,254.90175684355557,254.86541620744822,254.06565916632255,254.4039972761212,254.20258021542855,254.70971764875674,254.46741792030767,254.57195348809748,254.97382350995355,255.54678691564447,255.13472069889357,254.5490701890612,254.00587983803916,254.3872160144151,254.71363831854555,254.61078063740348,254.78860032928807,254.9458907381639,255.04723632419046,255.17489332067692,255.5329826282986,256.1371703507246,256.26468944219715,256.3154988118904,256.56846707221337,256.90816512535065,257.5285271693164,257.8646672642469,258.0946087879519
-0.4,265.714102448,266.871925452,273.1242852736,276.73645459771427,275.9571294431111,274.00632231054544,272.52973899784615,273.1110958205333,274.4313696545882,274.13699982547365,274.7003030003809,274.81420909565213,274.6320094968,274.56203895155556,274.51984174013796,273.57825683625805,273.9843161424243,273.7714241075428,274.35631930421613,274.091294882359,274.20333019873163,274.6404648050233,275.2991992440888,274.8328779701276,274.1827632427755,273.575696995451,274.0196913469434,274.3725952149091,274.26668437228074,274.47138277335597,274.662321205377,274.78985897765085,274.9505864655385,275.36293360602986,276.0483240574493,276.1934712484507,276.23310736306854,276.50929925930666,276.88267889007784,277.582927196962,277.98295618992586,278.23768616274685
-0.35,291.123115428,292.5717680466667,299.55134502400006,303.7212615291429,302.820971236,300.41721921054545,298.8690527415385,299.54904528773335,301.12290232541176,300.7642352964211,301.41639790704767,301.53248293304347,301.26335076464005,301.17821595377774,301.1218537612414,300.0515160904516,300.5917609610909,300.3802461859428,301.0174335859459,300.76465109179486,300.8824856854634,301.33415003869766,302.1113983267556,301.5838795002553,300.84278121657144,300.13657530635305,300.6918704861887,301.05378077272724,300.94524651333336,301.19770124616946,301.4357513685901,301.5722999613968,301.78487620775394,302.23093875605963,303.03766851200004,303.1753399402817,303.2152788637807,303.52623344154665,303.94507478077924,304.75414664005064,305.2261212272592,305.5004707725783
-0.3,306.68136983200003,308.5906726386666,315.54109093759996,320.15793132514284,318.96988847555554,316.2461690654546,314.51768754523073,315.3091590138667,317.1745053774118,316.86972692421057,317.7177226670476,317.8858911252174,317.60408842016,317.5385472380741,317.53188025572416,316.31723301780636,316.9872627415757,316.76772145645714,317.46297153556753,317.209658753641,317.32499065804876,317.81179633581394,318.68906618142205,318.1039843531064,317.2783087391836,316.51156974596086,317.1416607792454,317.49795514341804,317.38302049066664,317.65908603525423,317.9432609394754,318.1334360350476,318.40161083039993,318.92811448489556,319.8373854084638,319.9980407595493,320.0028909438357,320.33378927216,320.7743420608312,321.67090792065835,322.2399441214322,322.537866874747
-0.25,318.155573364,320.9226174106667,328.88535269759996,333.96463786742856,332.68795215333336,329.940061324,328.10358889015384,328.996371568,331.06077442682357,330.67658294694735,331.57362480761907,331.81353742086964,331.50139297568006,331.48112535644447,331.38002697282764,329.9004241763871,330.5748590173333,330.33300527028575,331.1644852501622,330.8801921348717,331.0115185707317,331.5119677217674,332.48505853608896,331.87040849634053,331.0185472921633,330.17794688423527,330.8524375284528,331.2482459775273,331.1620242866668,331.4710218846102,331.7899365936394,331.9714358814603,332.26449198818466,332.8231919650746,333.81444011507244,333.9938439152677,334.0010793613698,334.35208157344,334.82597370924674,335.8075074275443,336.42605000370366,336.7500791396627
-0.2,356.45099408,357.16029092533336,365.8363845192,371.3602452085715,369.9001345062222,366.08709225745446,364.09009340461535,364.9734263149334,367.3562658407058,366.9464602014737,368.0059132571428,367.9740254949565,367.41359281423996,367.11594441111106,367.1928686117241,365.93647364283873,366.80525960242426,366.70443532925714,367.4635941438919,367.197528020718,367.3073415569757,367.8587052102326,368.9412712280889,368.13568893923417,367.09867603257146,366.1997706003922,367.0456423555473,367.4595990773092,367.30251524582445,367.6784445030508,368.0311738211148,368.2914449587936,368.6530157244923,369.25877773635824,370.3182536768697,370.44274447143664,370.43861079978086,370.85340659434667,371.39585396664927,372.4598842193418,373.1674894961975,373.4908286028915
-0.15,337.82414142,343.192866308,349.2899952888,355.1226745091429,353.6651449422223,350.787827944,348.4550256513847,349.4870413837333,352.2541770632941,352.0999560831579,353.5718607979047,354.19328470973915,354.02152777552004,354.41224998607413,354.41303013020683,352.5014328783226,353.40851677927276,353.16692819040003,354.2290496257298,353.98185793897443,354.11151269580495,354.6843412945116,355.8314666279999,355.14146724170223,354.1499858652245,353.18301074815685,353.9021609273207,354.23148248392727,354.2146039007018,354.55555315688133,354.9623398887213,355.27035476241275,355.66433731175385,356.42193478370154,357.67439831397115,357.9214107272676,357.8141555147397,358.1783653114666,358.67412122976634,359.82155284749365,360.7174776125432,361.077742124771
