y-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_12.0,avgTimeRange_16.8,avgTimeRange_21.5,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_50.1,avgTimeRange_54.9,avgTimeRange_59.6,avgTimeRange_64.4,avgTimeRange_69.2,avgTimeRange_73.9,avgTimeRange_78.6,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_92.8,avgTimeRange_97.7,avgTimeRange_102.4,avgTimeRange_107.2,avgTimeRange_112.0,avgTimeRange_116.7,avgTimeRange_121.3,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.5,avgTimeRange_140.2,avgTimeRange_145.1,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.2,avgTimeRange_164.0,avgTimeRange_168.5,avgTimeRange_173.3,avgTimeRange_178.0,avgTimeRange_182.8,avgTimeRange_187.5,avgTimeRange_192.2,avgTimeRange_197.0
-0.6,12.03501073957889,10.924736952687724,16.27229489685719,14.984029284726098,15.239685281210757,15.674461185649173,16.16800640004576,16.535482255573168,19.232461751450188,19.44636233448356,18.95823220739977,18.510868584053444,18.162362824107202,17.86237212338587,17.834826924709997,18.170874357769033,18.841686607289176,19.030096818821352,18.871989567131532,18.822658315625944,18.56508253858796,18.19761565284441,17.92799119214839,17.763896023072,17.7362589578358,17.69853199443052,18.512564055330845,18.368897425243997,18.68529417301117,18.94499056150811,18.849301306827766,18.72750179778631,18.657548713779036,18.484419786337085,18.385569986381796,18.262944028079026,18.38330407856936,18.279130423952534,18.22086656124515,18.197899317361134,18.056011718614315,21.58973529477472
-0.55,17.31799643394197,17.429800089861978,21.38802490467462,20.540186742597914,21.08511692429436,23.053664258560598,23.30198651421107,23.384043217773304,29.34598016685943,29.58389810500535,28.669764535882575,28.032582817141655,27.480321020405988,26.982222968465702,26.76060166356836,27.531025240310576,28.74119738249563,28.4565933757388,28.11009281306594,28.427866189737916,27.959278283924824,27.47630243138487,27.158121372541938,27.021196499220572,27.006979397696426,26.958615779678002,28.171682781373487,27.970834978221305,28.523032504941114,28.805780105177778,28.651299068953417,28.441937926981627,28.18114196912643,27.97576390526413,27.92188079217985,27.721367883881687,27.900772456997746,27.756434156846943,27.707413322814524,27.63535974230626,27.460232885923595,30.80750313919216
-0.5,32.93747955447314,33.531337290746826,37.93317812545057,36.999308541145034,38.15633400743711,41.56472070706794,41.149200493792655,41.471422776320395,52.50567941501742,51.77876228701282,50.305111003483375,49.23341839710074,48.302194691126246,47.17858299145164,46.859077557727844,48.16292916146546,49.884381243910084,48.891691256773655,48.38960196118584,49.36123670777684,48.58399142723726,47.79094670488813,47.33981027334639,46.95778170881207,46.96284803697517,47.0659089176575,48.50512107111952,48.300685133571484,48.96243405564749,49.755737941012875,49.6371941319541,49.382102900280394,48.838470779602495,48.431770078766334,48.29833414109088,47.956564784940724,47.96133551021435,47.85862701699002,47.74036506713184,47.75316012855,47.52217331664588,50.11000856290969
-0.45,52.249930532348145,53.67739987164721,63.07051284418246,61.128444093680216,62.713798256046076,64.99563899323543,64.2731388404577,65.6984139842633,79.95689071206952,77.89137854637376,76.4658262446231,75.06168496869958,73.83662740272239,71.85154140996822,71.75455598354272,72.97719735483487,74.37424304454404,72.70692381789753,72.21109637730889,73.59758988147938,72.92558703080996,71.65585953262416,70.89272631410215,70.02315908393078,69.9036995285373,70.33389781958904,71.4714032514828,71.012581886181,71.6090542809609,73.57052015043425,73.8451761350693,73.51497238370563,72.68688972519472,71.90163966804361,71.51865271062032,71.05725950312709,70.71071396460216,70.94994740682716,70.68200818711144,71.00786099627804,70.69488450606383,72.49251004061303
-0.4,58.10480575514059,65.28133268270311,83.30992710092228,79.99086284070307,82.25871765499612,81.99032226746986,81.42461197897796,85.4989123115033,97.13098725405224,94.80676254750169,94.06184119809751,92.85168143923325,91.51047412527454,89.10698464394474,89.33273214283295,89.77930037101417,89.88651046732511,87.84875827389504,87.41703257159952,88.39769856080908,88.83615564351351,87.28169968903597,86.20387738706829,85.16138044070799,84.61964959339363,85.1801265054426,85.6200041772556,84.79099142481272,85.2745308826521,88.34459860482191,89.13911127284447,88.65368551622436,87.76937980747157,86.70816357279084,86.02796032804922,85.50628647340035,84.8854228940721,85.71555127931867,85.25999911654,85.96158049476041,85.51923284602152,86.69161650723795
-0.35,33.01112138443106,52.75772036020418,73.20392956427426,74.61794901363176,76.04063804981504,76.52141629167163,74.55521193505093,83.66457979983245,86.82122740401203,84.83743222962998,84.44609752682182,83.69578302360996,82.68870633044241,80.62858863702058,80.9236704356546,80.518301418529,80.41191896875718,78.84758898820868,78.51390124525753,78.42572489943726,80.55453627506863,79.37242225051726,78.20938390231066,77.76176914228935,76.791968098405,76.72257324977907,76.50802287257302,75.61851045052363,75.86011963291769,77.27210338732542,78.95329461285372,78.44685314561016,78.35464339945209,77.45441789874326,76.69442086889353,76.17686356111925,75.48177555566811,76.36684214003715,76.03833626340365,76.71763348572216,76.1750687675633,76.44876248882083
-0.3,11.96253388970991,29.647385425875985,46.54748343368687,47.34799334536209,48.40462468963043,48.91462674305932,47.41252540625218,56.27152247168544,55.57866365942157,54.37321580314149,53.313538628854744,52.606689666773896,51.87303884775785,50.74143176743197,50.846136190699724,50.336653821132145,53.15110022203176,54.1510688303162,53.75840509200644,53.34622178437958,54.82843439049716,54.09850359718874,53.39154610959248,53.23932174690743,52.400307378633485,51.897874789896925,51.62043067107252,51.056632319623176,50.92353282243077,51.197042136356906,51.88083751059824,51.28820933591758,52.70679678567256,52.17879818587113,51.6652436652105,51.246993532148494,50.726076205061666,51.07518324432787,50.81724591273817,51.00467727159448,50.615476970508006,50.8395869625784
-0.25,8.930496321803965,28.535436416442675,31.50566731173638,31.327088079487837,29.563421114718956,30.76130143003445,30.614488697985752,34.64412997263721,34.81381557033929,34.578966621425444,33.30695213155781,32.723388806397345,32.17594952040796,31.609363699137745,31.472048751068705,31.7368724435331,37.26325366592176,42.807689740858734,42.197012171055,41.43973541649692,41.28883313191859,40.579196876516825,40.08195471237887,39.99635404418393,39.435219159898956,39.09865923181055,39.55816372479038,39.327892642301464,40.07926938684839,39.96954164115709,39.76146811671225,39.32894636810785,41.16834765182863,41.08872445708838,40.79973459979971,40.4107224907587,40.401512463175756,40.33537633024975,40.26413309659579,39.99602353284801,39.8155278329055,40.47534137090488
-0.2,16.899676219827732,51.10360562909207,60.72278090006176,65.03955096644377,62.12278937872527,66.40906790918014,67.61924265117221,69.35254300511731,81.01124848332299,80.74514527011756,79.85709745819982,77.74802227271375,76.64130040264429,75.78002215965697,75.43697736446408,76.4172896370629,77.91170795439609,81.33866513384642,80.26123287375535,79.6972476317809,79.04503922657274,79.84315677273759,79.25019583789056,78.24854317349704,77.68985793407633,78.0295643825905,78.8709332599565,78.33282625644233,80.94649541200596,80.51519933282223,79.49976693794999,79.0506587758859,78.89131741346701,78.56377385425877,79.52890159601924,79.81952249904447,80.21370041502614,81.20926253505456,81.49693126205938,82.1228612212505,82.19086024602163,83.5650518403956
-0.15,57.52094044570105,93.90834368259668,104.78297897472426,118.96800505023131,114.51544910862474,119.26591634904462,119.00907459065385,121.47236972766316,143.41971775334218,140.00831574197537,138.75758857519227,136.7671991080175,135.12023076254184,130.75082635186072,129.65802097621577,130.96848232713774,130.32967560908006,130.1353757453155,129.18651851053656,128.75266956251835,130.41235914361974,130.3652083932359,128.84888986566133,127.9780757136279,126.72541059523518,125.91130066423155,125.46667437273139,124.55043189892085,126.5965019621187,127.14143799047747,127.29845380861235,127.21659358969976,126.19958842246814,124.68708452517214,124.83412345190094,124.0226595921126,123.74266354062762,126.36677721882894,126.76659693897851,127.29335953281863,127.05829887334029,128.9435686659492
