cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0073947E+001, 2.4807613E+000,-5.0000000E-001, 1.2249433E+003, 1.2839767E+003, 1.1751968E+003, 1.0126605E+003, 8.6520541E+002, 7.3907687E+002, 2.6752866E+002, 3.3845279E+002, 4.1587979E+002, 4.4460392E+002, 4.1362060E+002, 3.5266644E+002,-2.0500000E+001, 2.6888868E-008, 1.1836711E-007, 1.4765028E-007, 1.2642953E-006, 3.9089859E-004, 1.8953235E-007, 6.8920076E-007, 7.6001088E-007, 2.4972004E-005, 5.4156175E-003
 9.9696970E-001, 3.0073947E+001, 2.4807613E+000,-2.0000000E-002, 1.2249433E+003, 1.2839767E+003, 1.1751968E+003, 1.0126605E+003, 8.6520541E+002, 7.3907687E+002, 2.6752866E+002, 3.3845279E+002, 4.1587979E+002, 4.4460392E+002, 4.1362060E+002, 3.5266644E+002,-2.0006024E+001, 2.6888868E-008, 1.1836711E-007, 1.4765028E-007, 1.2642953E-006, 3.9089859E-004, 1.8953235E-007, 6.8920076E-007, 7.6001088E-007, 2.4972004E-005, 5.4156175E-003
 1.4939394E+000, 2.4977756E+001, 2.6211202E+000, 4.6000000E-001, 1.2220268E+003, 1.2727466E+003, 1.1680917E+003, 1.0090288E+003, 8.6378493E+002, 7.3968365E+002, 2.6826778E+002, 3.4228513E+002, 4.1874817E+002, 4.4515072E+002, 4.1548322E+002, 3.5568231E+002,-1.9512048E+001, 1.7134557E-008, 9.8455996E-008, 1.4361706E-007, 8.8782426E-006, 7.0178563E-004, 1.4099508E-007, 6.0920761E-007, 7.5340377E-007, 2.5552823E-004, 7.3887664E-003
 1.9909091E+000, 1.9853362E+001, 2.7722547E+000, 9.4000000E-001, 1.2321729E+003, 1.2459208E+003, 1.1449507E+003, 9.9352729E+002, 8.5212503E+002, 7.3466892E+002, 2.8689684E+002, 3.6278580E+002, 4.2577673E+002, 4.4584514E+002, 4.1208581E+002, 3.5545665E+002,-1.9018072E+001, 1.7134557E-008, 9.8455996E-008, 1.4361706E-007, 8.8782426E-006, 7.0178563E-004, 1.4099508E-007, 6.0920761E-007, 7.5340377E-007, 2.5552823E-004, 7.3887664E-003
 2.4878788E+000, 1.7012126E+001, 2.8205438E+000, 1.4200000E+000, 1.2155862E+003, 1.2031100E+003, 1.1059878E+003, 9.6684278E+002, 8.3537721E+002, 7.2542879E+002, 3.3102453E+002, 3.9371144E+002, 4.3711615E+002, 4.4278957E+002, 4.0765420E+002, 3.5328095E+002,-1.8524096E+001, 1.0298832E-008, 8.3626445E-008, 1.4125581E-007, 5.6815730E-005, 1.2174088E-003, 9.7364681E-008, 5.5582318E-007, 7.4500672E-007, 1.3412024E-003, 1.0364777E-002
 2.9848485E+000, 1.5144364E+001, 2.8338441E+000, 1.9000000E+000, 1.1409166E+003, 1.1347985E+003, 1.0526898E+003, 9.3538885E+002, 8.1385244E+002, 7.1025609E+002, 3.8165436E+002, 4.2226031E+002, 4.5071786E+002, 4.4097562E+002, 4.0336409E+002, 3.4730663E+002,-1.8030120E+001, 1.0298832E-008, 8.3626445E-008, 1.4125581E-007, 5.6815730E-005, 1.2174088E-003, 9.7364681E-008, 5.5582318E-007, 7.4500672E-007, 1.3412024E-003, 1.0364777E-002
 3.4818182E+000, 1.3663425E+001, 2.8380554E+000, 2.3800000E+000, 1.0409316E+003, 1.0608237E+003, 9.9801188E+002, 8.9952400E+002, 7.8840892E+002, 6.9365605E+002, 4.2295852E+002, 4.4709486E+002, 4.6086262E+002, 4.4010428E+002, 3.9648863E+002, 3.4027065E+002,-1.7536145E+001, 5.1637691E-009, 7.3837241E-008, 2.4206117E-007, 2.9279952E-004, 2.1776823E-003, 5.2473438E-008, 5.1385570E-007, 3.4204024E-006, 4.3543400E-003, 1.3853763E-002
 3.9787879E+000, 1.2403702E+001, 2.8221961E+000, 2.8600000E+000, 9.6038400E+002, 9.9492976E+002, 9.4625895E+002, 8.5790918E+002, 7.5992691E+002, 6.7631787E+002, 4.5739084E+002, 4.6187274E+002, 4.6600838E+002, 4.3567001E+002, 3.8740754E+002, 3.3404852E+002,-1.7042169E+001, 5.1637691E-009, 7.3837241E-008, 2.4206117E-007, 2.9279952E-004, 2.1776823E-003, 5.2473438E-008, 5.1385570E-007, 3.4204024E-006, 4.3543400E-003, 1.3853763E-002
 4.4757576E+000, 1.1308174E+001, 2.8085280E+000, 3.3400000E+000, 8.9440541E+002, 9.3914594E+002, 8.9463939E+002, 8.1313387E+002, 7.2998590E+002, 6.5678089E+002, 4.6608398E+002, 4.7116040E+002, 4.6143226E+002, 4.2643075E+002, 3.7875801E+002, 3.2515005E+002,-1.6548193E+001, 2.0469876E-009, 6.5344612E-008, 2.4545605E-006, 9.4992138E-004, 3.7325940E-003, 2.0961351E-008, 4.5923384E-007, 5.7171832E-005, 9.6761514E-003, 1.7983113E-002
