Time,Chi_r
58.000,0.330
58.200,0.319
58.400,0.312
58.600,0.325
58.801,0.327
59.000,0.314
59.200,0.315
59.400,0.320
59.600,0.293
59.800,0.291
60.000,0.305
60.200,0.287
60.400,0.303
60.600,0.290
60.800,0.300
61.000,0.293
61.200,0.320
61.400,0.319
61.600,0.315
61.800,0.306
62.000,0.291
62.200,0.337
62.400,0.305
62.600,0.319
62.800,0.322
63.000,0.304
63.200,0.320
63.400,0.316
63.600,0.298
63.800,0.300
64.000,0.290
64.200,0.291
64.400,0.292
64.600,0.309
64.801,0.313
65.000,0.310
65.200,0.309
65.400,0.308
65.600,0.304
65.800,0.310
66.000,0.302
66.200,0.296
66.400,0.305
66.600,0.291
66.800,0.292
67.000,0.305
67.200,0.297
67.400,0.291
67.600,0.304
67.800,0.288
68.000,0.295
68.200,0.291
68.400,0.283
68.600,0.290
68.800,0.294
69.000,0.288
69.200,0.292
69.400,0.294
69.600,0.310
69.800,0.309
70.000,0.297
70.200,0.288
70.400,0.302
70.600,0.294
70.800,0.290
71.000,0.291
71.200,0.311
71.400,0.319
71.600,0.317
71.800,0.298
72.000,0.319
72.200,0.317
72.400,0.296
72.600,0.316
72.800,0.312
73.000,0.323
73.200,0.320
73.400,0.299
73.600,0.279
73.800,0.294
74.000,0.288
74.200,0.296
74.400,0.318
74.600,0.293
74.800,0.313
75.000,0.318
75.200,0.319
75.400,0.302
75.601,0.306
75.800,0.297
76.000,0.281
76.200,0.291
76.400,0.284
76.600,0.297
76.800,0.286
77.000,0.291
77.200,0.290
77.400,0.282
77.600,0.303
77.800,0.292
78.000,0.288
78.200,0.279
78.400,0.291
78.600,0.293
78.800,0.300
79.000,0.295
79.200,0.296
79.400,0.295
79.600,0.289
79.800,0.301
80.000,0.301
80.200,0.281
80.400,0.289
80.601,0.304
80.800,0.304
81.000,0.321
81.200,0.313
81.401,0.311
81.600,0.302
81.800,0.295
82.000,0.293
82.200,0.312
82.400,0.313
82.600,0.305
82.800,0.286
83.000,0.306
83.200,0.286
83.400,0.304
83.600,0.310
83.800,0.308
84.000,0.294
84.200,0.310
84.400,0.312
84.601,0.303
84.800,0.317
85.000,0.315
85.200,0.312
85.400,0.319
85.600,0.320
85.800,0.303
86.000,0.289
86.200,0.296
86.400,0.281
86.600,0.307
86.800,0.305
87.000,0.312
87.200,0.298
87.400,0.321
87.600,0.301
87.800,0.318
88.000,0.300
88.200,0.303
88.400,0.314
88.600,0.306
88.800,0.328
89.000,0.304
89.200,0.299
89.401,0.298
89.600,0.315
89.800,0.304
90.000,0.291
90.200,0.312
90.400,0.304
90.600,0.312
90.800,0.299
91.000,0.308
91.200,0.326
91.401,0.302
91.600,0.307
91.800,0.299
92.000,0.313
92.200,0.314
92.401,0.316
92.600,0.325
92.800,0.327
93.000,0.320
93.201,0.325
93.400,0.320
93.600,0.298
93.800,0.297
94.000,0.316
94.200,0.304
94.400,0.323
94.600,0.318
94.800,0.298
95.000,0.314
95.200,0.307
95.400,0.294
95.600,0.291
95.800,0.296
96.000,0.286
96.200,0.284
96.400,0.293
96.600,0.306
96.800,0.291
97.000,0.297
97.200,0.315
97.400,0.302
97.600,0.305
97.800,0.309
98.000,0.300
98.200,0.291
98.400,0.287
98.600,0.284
98.800,0.294
99.000,0.297
99.200,0.297
99.401,0.289
99.600,0.298
99.800,0.321
100.001,0.314
100.200,0.312
100.400,0.320
100.600,0.295
100.800,0.321
101.000,0.301
101.200,0.293
101.400,0.318
101.600,0.309
101.800,0.309
102.000,0.302
102.200,0.299
102.400,0.321
102.600,0.306
102.800,0.309
103.000,0.315
103.200,0.302
103.400,0.305
103.600,0.300
103.800,0.304
104.000,0.318
104.200,0.306
104.400,0.306
104.600,0.299
104.800,0.294
105.000,0.316
105.200,0.293
105.400,0.311
105.600,0.304
105.800,0.298
106.000,0.289
106.200,0.319
106.400,0.295
106.600,0.301
106.800,0.287
107.000,0.284
107.200,0.285
107.400,0.308
107.600,0.328
107.800,0.317
108.000,0.305
108.200,0.323
108.400,0.320
108.600,0.330
108.800,0.327
109.000,0.315
109.200,0.328
109.400,0.307
109.600,0.320
109.800,0.313
110.000,0.324
110.200,0.316
110.400,0.315
110.600,0.310
110.800,0.290
111.000,0.316
111.200,0.305
111.400,0.300
111.600,0.297
111.800,0.293
112.000,0.305
112.200,0.292
112.400,0.295
112.600,0.286
112.800,0.299
113.000,0.290
113.200,0.309
113.400,0.309
113.600,0.315
113.800,0.328
114.000,0.310
114.200,0.326
114.400,0.298
114.600,0.302
114.800,0.299
115.000,0.324
115.200,0.312
115.400,0.306
115.600,0.309
115.800,0.311
116.000,0.303
116.200,0.312
116.400,0.308
116.600,0.322
116.800,0.322
117.000,0.329
117.200,0.328
117.400,0.297
117.600,0.311
117.800,0.303
118.000,0.324
118.200,0.312
118.400,0.297
118.600,0.309
118.800,0.317
119.000,0.304
119.201,0.325
119.400,0.310
119.600,0.301
119.800,0.314
120.000,0.328
120.200,0.321
120.400,0.301
120.600,0.319
120.800,0.326
121.000,0.319
121.201,0.316
121.400,0.301
121.600,0.327
121.800,0.322
122.000,0.311
122.200,0.324
122.400,0.319
122.600,0.332
122.800,0.323
123.000,0.312
123.200,0.338
123.400,0.299
123.600,0.300
123.800,0.308
124.000,0.294
124.200,0.311
124.400,0.308
124.600,0.309
124.800,0.320
125.000,0.320
125.200,0.327
125.400,0.329
125.600,0.316
125.800,0.319
126.000,0.297
126.200,0.306
126.400,0.300
126.601,0.296
126.800,0.314
127.001,0.314
127.200,0.319
127.400,0.322
127.600,0.307
127.800,0.297
128.000,0.305
128.200,0.301
128.400,0.331
128.600,0.314
128.800,0.288
129.000,0.303
129.200,0.308
129.400,0.280
129.600,0.290
129.800,0.285
130.000,0.306
130.200,0.306
130.401,0.314
130.600,0.313
130.800,0.301
131.000,0.288
131.200,0.309
131.400,0.298
131.600,0.322
131.800,0.316
132.000,0.330
132.201,0.309
132.400,0.302
132.600,0.304
132.800,0.301
133.000,0.303
133.200,0.306
133.400,0.298
133.600,0.296
133.800,0.292
134.000,0.288
134.200,0.301
134.400,0.292
134.600,0.289
134.800,0.294
135.000,0.303
135.200,0.315
135.401,0.295
135.600,0.282
135.800,0.314
136.000,0.311
136.200,0.322
136.400,0.303
136.600,0.306
136.800,0.324
137.000,0.314
137.200,0.312
137.400,0.293
137.600,0.302
137.800,0.295
138.000,0.325
138.200,0.313
138.400,0.297
138.600,0.295
138.800,0.337
139.000,0.320
139.200,0.329
139.400,0.328
139.600,0.299
139.800,0.293
140.000,0.315
140.200,0.311
140.400,0.301
140.600,0.305
140.800,0.305
141.000,0.316
141.200,0.327
141.400,0.315
141.600,0.317
141.800,0.308
142.000,0.324
142.200,0.304
142.400,0.320
142.600,0.306
142.800,0.282
143.000,0.315
143.200,0.300
143.400,0.297
143.600,0.305
143.800,0.296
144.000,0.299
144.200,0.296
144.400,0.306
144.600,0.324
144.800,0.296
145.000,0.312
145.200,0.313
145.400,0.307
145.600,0.312
145.800,0.300
146.000,0.298
146.200,0.298
146.400,0.299
146.600,0.304
146.800,0.293
147.000,0.308
147.200,0.283
147.400,0.301
147.600,0.289
147.800,0.284
148.000,0.312
148.200,0.317
148.400,0.320
148.600,0.323
148.800,0.312
149.000,0.301
149.200,0.315
149.400,0.298
149.601,0.298
149.800,0.307
150.000,0.310
150.200,0.304
150.400,0.304
150.600,0.309
150.800,0.314
151.000,0.299
151.200,0.306
151.400,0.317
151.600,0.311
151.800,0.297
152.000,0.295
152.200,0.311
152.400,0.281
152.600,0.296
152.800,0.291
153.000,0.284
153.200,0.306
153.400,0.305
153.600,0.342
153.800,0.300
154.000,0.307
154.200,0.308
154.400,0.316
154.600,0.296
154.800,0.294
155.000,0.288
155.200,0.306
155.400,0.297
155.600,0.311
155.801,0.324
156.000,0.309
156.200,0.322
156.400,0.296
156.600,0.308
156.800,0.303
157.000,0.317
157.200,0.287
157.400,0.297
157.600,0.300
157.800,0.300
158.000,0.306
158.200,0.306
158.400,0.312
158.600,0.301
158.800,0.304
159.000,0.303
159.200,0.317
159.400,0.302
159.600,0.294
159.800,0.315
160.000,0.285
160.200,0.288
160.400,0.310
160.600,0.288
160.800,0.299
161.000,0.290
161.200,0.301
161.400,0.300
161.600,0.308
161.800,0.307
162.000,0.306
162.200,0.313
162.400,0.327
162.600,0.306
162.800,0.321
163.000,0.313
163.200,0.318
163.400,0.309
163.600,0.281
163.800,0.300
164.000,0.315
164.200,0.305
164.400,0.294
164.600,0.291
164.800,0.298
165.000,0.322
165.200,0.303
165.400,0.303
165.600,0.310
165.800,0.309
166.000,0.308
166.200,0.287
166.400,0.317
166.600,0.319
166.800,0.323
167.000,0.324
167.200,0.319
167.400,0.307
167.600,0.296
167.800,0.344
168.000,0.316
168.201,0.319
168.400,0.322
168.600,0.325
168.800,0.294
169.000,0.313
169.200,0.307
169.400,0.300
169.600,0.302
169.800,0.303
170.001,0.293
170.200,0.322
170.400,0.305
170.600,0.308
170.800,0.314
171.000,0.304
171.200,0.295
171.400,0.301
171.600,0.313
171.800,0.308
172.000,0.297
172.200,0.290
172.400,0.315
172.600,0.299
172.800,0.318
173.000,0.299
173.200,0.297
173.400,0.318
173.600,0.319
173.800,0.321
174.000,0.313
174.200,0.286
174.400,0.292
174.600,0.314
174.800,0.317
175.000,0.306
175.200,0.316
175.400,0.291
175.601,0.312
175.800,0.320
176.000,0.313
176.200,0.309
176.400,0.291
176.600,0.325
176.800,0.297
177.000,0.312
177.200,0.320
177.400,0.299
177.600,0.299
177.800,0.301
178.000,0.315
178.200,0.310
178.400,0.317
178.600,0.312
178.800,0.288
179.000,0.304
179.200,0.311
179.400,0.311
179.600,0.309
179.800,0.317
180.000,0.305
180.200,0.299
180.400,0.298
180.600,0.295
180.800,0.301
181.000,0.304
181.200,0.299
181.400,0.307
181.600,0.291
181.800,0.281
182.000,0.300
182.201,0.308
182.400,0.313
182.600,0.314
182.800,0.317
183.000,0.299
183.200,0.304
183.400,0.307
183.600,0.319
183.800,0.292
184.000,0.315
184.200,0.296
184.400,0.322
184.600,0.295
184.800,0.326
185.000,0.293
185.200,0.314
185.400,0.320
185.600,0.322
185.800,0.318
186.000,0.306
186.200,0.308
186.400,0.300
186.600,0.317
186.800,0.290
187.000,0.300
187.200,0.297
187.400,0.298
187.600,0.301
187.800,0.291
188.000,0.310
188.200,0.296
188.400,0.323
188.600,0.334
188.800,0.307
189.000,0.322
189.200,0.314
189.400,0.309
189.600,0.313
189.800,0.316
190.000,0.294
190.200,0.292
190.400,0.289
190.600,0.291
190.800,0.283
191.000,0.300
191.200,0.314
191.400,0.299
191.600,0.338
191.800,0.311
192.000,0.306
192.200,0.309
192.400,0.295
192.600,0.299
192.800,0.308
193.000,0.321
193.200,0.307
193.400,0.323
193.600,0.311
193.800,0.301
194.000,0.300
194.200,0.310
194.400,0.304
194.600,0.288
194.800,0.306
195.000,0.311
195.200,0.289
195.400,0.278
195.600,0.277
195.800,0.278
196.000,0.276
196.200,0.279
196.400,0.284
196.600,0.291
196.800,0.306
197.000,0.301
197.200,0.284
197.400,0.279
197.600,0.299
197.800,0.282
198.000,0.289
198.200,0.291
198.400,0.284
198.600,0.286
198.800,0.324
199.000,0.304
199.200,0.291
199.400,0.318
199.600,0.299
199.800,0.310
200.000,0.312
