z-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_12.0,avgTimeRange_16.8,avgTimeRange_21.5,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_50.1,avgTimeRange_54.9,avgTimeRange_59.6,avgTimeRange_64.4,avgTimeRange_69.2,avgTimeRange_73.9,avgTimeRange_78.6,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_92.8,avgTimeRange_97.7,avgTimeRange_102.4,avgTimeRange_107.2,avgTimeRange_112.0,avgTimeRange_116.7,avgTimeRange_121.3,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.5,avgTimeRange_140.2,avgTimeRange_145.1,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.2,avgTimeRange_164.0,avgTimeRange_168.5,avgTimeRange_173.3,avgTimeRange_178.0,avgTimeRange_182.8,avgTimeRange_187.5,avgTimeRange_192.2,avgTimeRange_197.0
0.1016,190.433769438,191.75109812533333,200.53317811280002,202.70018858085714,208.35126583533338,203.23919196781813,200.40887203892305,200.29996637853336,204.1970777387059,204.95645217378944,204.2355732726667,203.16990789843476,202.39267598704,200.65999480192596,203.4562501364828,201.09766171187098,203.23505613866666,203.39453686274285,201.67667088254055,202.5220063080513,201.6472978468293,200.4332778737209,199.96408567031116,200.32664567774472,199.79782420816326,199.04139908250977,201.0571237992453,201.23834606483632,200.67552221487716,201.02417451376272,201.2332947651803,199.50269042622227,199.74213071812306,199.99821525865673,199.8987388172463,200.31821507557748,200.51219636978095,200.43198176266674,200.42129262199998,200.11518833711395,201.65755574148142,203.65663386691566
0.127,174.717580878,170.62956946133335,182.07290322440002,187.72543086914288,192.19704053755555,187.46647438345454,182.33485324846154,183.63391228640006,187.30416208541178,187.6144420802105,185.89451790390476,184.20145832826083,183.48498171968,182.40661895140744,185.07388385593106,182.22880380580645,184.546651118,184.34020280034284,182.6591403970811,183.7668604777948,182.78056773580482,181.4682226972558,180.71483721893333,180.95180003119145,180.09338857281637,179.15169579486275,180.8890780924151,180.96545947912728,180.39731299144213,180.43451521488137,180.96618440288523,179.26600686888892,179.43975498156922,179.85630879674622,179.84900242828988,180.46156615276055,180.6934550319452,180.71542004802663,180.42979458997405,180.16868616529115,181.96610550340745,184.78296181990362
0.1524,159.9702054484,144.8072717688,159.88197151688001,170.99400256919998,172.7004126464889,168.00248047494546,160.83007774326157,161.92529811856002,163.2316544096706,163.69235141823154,161.2991781401143,157.72181479215652,157.43659633785597,156.78536420526663,157.97190070669654,155.0922249272387,157.37400023595154,156.78717323829716,155.60671641190268,156.77531749826665,156.06546916449756,155.18281617098606,154.4947007462578,154.03714162885956,152.75561891335508,151.36932213994507,152.73668217106413,152.6242575873891,151.85670608064214,151.65903736732878,152.50811284925248,151.0830356658159,151.35238827809843,151.87285671337906,152.05015601368697,152.2954591645972,152.63702069019726,152.88163200075195,152.29048613558962,152.1528669065367,153.79782268793087,156.65708367039036
0.1778,164.17171811799997,141.83117248599999,160.48747792679998,172.0891604225714,172.30552847977776,166.5940687,159.63079198107692,158.92917460306668,158.72087092420003,159.83828590894737,157.93405572857142,153.3134986906522,153.06038656304003,151.99261283311853,152.31418950904134,149.78360990664515,151.9411337898788,151.42007798693143,150.49787794059463,151.3718720074872,151.16434942297562,150.7446867936279,150.5076274682844,149.6561262215319,148.27847686359186,146.61316679939608,147.94442033437736,147.84263101418182,146.9509674889368,146.71107399891523,147.43906299708195,146.22278773685716,146.65964528590766,147.09767131483582,147.33708139388406,147.1096620794647,147.49878764701367,147.91415432538668,147.34193809883115,147.28403897422788,148.6595378169382,150.69012357513256
0.2032,183.08967058800002,156.344549788,178.67777723240002,185.95241442342856,186.00426289044444,177.54939460036366,173.6693632321538,169.60354822186667,168.21484890741178,170.94003921589473,170.56681814142857,165.78126311368695,165.22045549896,162.81861669437038,162.80269163668277,160.8523535807097,162.7793735430303,162.9350280732,161.7626199401081,161.99933835758972,162.57093312995124,162.70267106502325,163.1690458935556,162.15487627038297,160.83001934187755,159.07732885129022,160.87295495747168,161.23734820741817,160.32375350456493,160.11731219199996,160.3956728998033,159.24124356761908,159.88933375166158,160.1281852220597,160.34006276907246,159.46218201447888,159.936112477863,160.58860537354667,160.2759968822078,160.20342818356966,161.10076050654322,161.40647448623375
0.254,164.56803168000002,178.427065378,187.73350968240004,196.4687934717143,206.7567619797778,198.3864228269091,194.58369436215386,192.51909523213334,194.1082131912941,194.43597708610528,199.42491559380952,196.8559676178261,194.67522858543995,191.11044516303704,193.30500032420693,191.5655592812903,191.42167103,195.01333350679994,192.82916135908107,192.52937912256405,193.006913658683,192.12454425539536,193.4391407419111,192.45237731429788,192.01593384097956,190.71267635823529,193.9409877408302,194.7867128032364,194.92906039028063,194.6161854102712,194.74762221803283,192.957508470254,193.74519687578461,193.45086446910446,193.86838738799995,193.21457077971834,194.04911716065754,194.2804851233067,194.11480625742857,194.2133974361772,195.1541067551358,195.58120590628914
0.3048,154.646330484,177.68869057466668,178.3854506724,190.182557846,204.53836676466665,197.78317267836363,190.41093822446155,193.64644921106665,199.55214036176469,199.10549834568417,199.79101125304763,196.47876805643477,194.08615680392,192.8412052145185,195.71711427744827,193.8261302307742,195.52462479527273,198.62335411659427,196.43339149800008,197.654770222359,197.04135709136585,195.37428348604652,194.76423281577775,193.5626742921277,192.62449300787756,190.99533344890202,193.47473970524527,193.7106680988,193.72035920480698,193.17128145681355,194.1151518927869,192.08998501219048,192.63052147046156,193.30185197698512,193.8842156404348,193.95455679949296,194.17903054465754,194.35845296448,193.6986169032987,194.21295625918984,195.80302190886422,198.53412805595187
0.3556,172.82257058599998,162.034938716,176.41686058879998,191.37387180171427,191.589708246,187.04272837563636,180.0617794233846,179.06083336453332,183.66794132517646,182.64144393136843,182.89581787657144,178.35129557078258,176.24264790816002,176.03441696814815,176.54314943648274,174.51732948167745,175.29746550945455,179.20542834856,177.5388842828649,178.24214269917948,178.29393106614634,177.6784385235814,177.45605874697785,175.55588219723407,174.50842636787758,172.2267208836079,173.26363397981135,173.20200015574545,173.15114416803505,172.16608697305085,173.4330938016098,172.0020880039365,173.18835506861544,173.35076380405965,174.0504254864348,173.18660515898594,173.78268501293144,174.3318148234933,173.55873010340264,173.43606904992407,174.63667543945684,176.68849081450603
0.4064,180.49217179000001,157.16244307333338,176.3870823144,185.98155631600002,184.60821957844445,176.0002880450909,170.21896631507693,167.64897953066668,169.00867441164706,168.29887251189476,172.1937306978095,168.3140887006087,166.03198595039996,163.14514485703708,163.9427559544138,161.72083916567743,161.13299926048484,165.08281760905143,163.10861341664864,162.6532044451282,164.25695584248786,163.9660545303256,165.3898791738667,164.23778608025535,163.33109777987758,161.6115309440392,163.48363658505662,163.8428435663636,164.23694938442108,163.32993788000002,163.8483841233443,162.53409209149524,163.61388033707686,163.01664412000002,163.50238791556524,162.32227593191553,163.3273786882466,164.59525526847997,164.1060144887533,163.96418273237978,164.65234506301235,164.7939073809398
0.4572,129.224753214,138.653806024,151.52346350559998,162.136721486,175.7741480017778,165.4291020809091,158.52016274923076,158.3198969448,161.09196761329412,161.50437947336846,166.2647794045714,164.03970924324352,160.78464663391998,157.57819622962964,159.59176640082757,157.84684813438707,159.2066552884243,163.53297687042857,161.55332919464863,161.69648723338463,162.47089728346344,161.23350541866512,161.25488549008892,160.1325357377021,158.9061409006123,157.57378226552947,160.78344546007548,161.36449127279997,161.80122930754388,161.14248301440676,161.68080863390156,159.9893667070794,160.7019490149231,160.80454064704483,161.22715228881157,160.50764523676054,160.72352248145208,161.78082307061334,161.2584886393247,161.9526097841772,162.8854691575309,163.14377334631322
0.508,115.626292546,132.1143577786667,138.9099253236,148.93075194971428,162.82541584688892,154.00697313636365,147.93269365276925,147.89371282853332,155.4114912784706,154.67877353821052,156.95026388190476,154.28571306887824,151.15642063824,149.86316120311113,151.06878980086205,150.73012016625805,152.65825601981814,157.7655679951257,155.54258103536216,156.12333705948717,155.69665307858534,154.3376192554837,153.57036142457784,151.80896628119146,150.48339764191837,148.5477471145098,150.48099382260375,150.83744463898182,151.43370853778944,150.78576334355932,151.59320247462625,150.17657189996828,150.84944763735385,151.2529896987761,152.4394225932696,151.86339879199997,151.9396234031507,152.245476761,151.5801673734026,152.14484619255694,153.11389108338267,154.15165948604823
0.5588,148.63197941200002,131.76894972600002,141.5916818092,150.04125092685715,153.23086257933335,145.36535219636363,139.2951569663077,139.06499786226664,144.79852338070586,142.95609138873687,144.52291741980952,141.08650011888696,138.53882577432,137.22783313102224,138.2084610015862,136.80218872593545,137.26812724945452,141.00375804483429,139.04027431302163,139.48841591820513,140.10895281448782,139.1074864225116,139.4263929955556,138.04061722314896,137.20094973138777,135.31454377678435,136.1423945063019,135.88622214755998,136.56972714652636,135.96174011481355,136.707177307,135.72313436717144,136.8727681756246,136.62923049904472,137.4077571132029,136.7279085183099,137.33184633397263,138.51308868233062,137.678462554987,137.7212778923797,138.5740904253827,139.47568908214458
0.6096,140.67401217999998,113.90428560960001,129.5053827616,136.83220422228572,137.3228997997778,129.88306651640002,122.77999764107692,123.03612780866668,125.37190750458825,124.08445456621052,127.6683763552381,125.49998234599998,123.30736159224001,120.98360362342224,122.15282387310346,120.1790533306,120.9634611988485,124.75985035308004,123.5113188050054,123.84138295507692,125.5242997922927,124.86372226322327,124.94217014440002,124.24581886314893,123.22095394881632,121.9212335404706,123.129661052,123.30621540549454,124.35818007140348,123.76259928081015,124.32965083516066,123.28315693207932,124.12665374300924,123.84489388271643,123.91089796981447,123.0096098151831,123.45687192709586,124.99368868328801,124.22742042077925,124.45260664055698,125.17222157474076,125.15925888880001
0.6604,90.923628218,88.80699194213335,102.2662699292,108.69541095974286,118.45505928266667,109.67717260110908,104.01746051184615,102.94300145357333,107.45737535282353,107.25885614273686,111.21292052845713,110.0471749355652,106.945023335336,104.82849155242964,104.79406215419311,104.92104197932905,106.42002889703029,110.37129275849713,108.81617840968646,108.9014441616923,109.18300722409758,108.21742745034885,107.77575463417777,106.76475070936172,105.61362050528571,104.44726061266668,106.22917440479246,106.54345997174906,107.43201684536842,106.75936671197628,107.14436394855079,106.41935249766985,106.77756123947074,106.99795902549253,107.91063430026377,107.0258946906817,106.99609523751506,107.86551743144798,107.35664660025977,108.08146315835447,108.51021954717778,107.84682786324097
0.7112,84.3105834078,80.72401688593331,88.51448155236,92.52781715937144,103.118900218,94.29414657158183,90.32478229918462,90.07200984705334,95.36930211788236,95.11498212894736,97.29055460970476,95.91233722679998,93.04243363964,91.40364879502222,91.26836134570345,91.05334025567741,92.71313629169694,95.20347316334859,93.68720335270271,94.1907415425641,94.34904880204878,93.37731437306974,93.12382406644444,91.92291835012767,91.04918939321631,89.86568714598823,91.12904648267924,90.95356843504726,91.55831168133335,91.04284315920678,91.11784787871147,90.73143566010478,91.3975868114,91.46304941337313,92.383369697429,91.7317485931268,91.86900303432876,92.73986846244534,92.33538525631168,92.86688237534179,93.16354109832595,92.47335418843855
0.762,82.063822465,69.86817392446666,76.59117562088001,78.84691321194286,83.44822789262224,76.81476707825455,73.59071101907692,75.08908852173333,78.61162997337647,77.63880784642105,79.96863526826668,79.21888558516522,77.461827954544,76.00173213948148,76.39544002636552,75.9063893847613,77.55470486290909,80.25261359185143,79.13674827965406,79.84247351517948,80.31572092517072,79.57331693361397,79.2202818253911,78.58666606277448,77.93982282200001,76.98009120518822,77.49270116526037,77.22100023313816,78.23508388396492,78.14158467835932,78.2182203248918,77.69042324417461,78.26087782386153,78.0722044872239,78.35823936363478,77.81748288172956,77.94644377865752,78.88176910732534,78.39550030148831,78.61855945686078,78.91563458513333,78.25457585828192
0.8128,76.305300272,60.08863839293333,68.71231091012001,68.71579855834285,70.13896642633333,65.06902868587272,62.1239579711077,62.927550229093335,65.74462097538823,64.33045150029474,67.20782135506667,67.20010552564348,65.71928381211201,64.31906648293334,64.78364128721381,65.2421897051871,66.25126807538183,68.99033497344001,68.14161753832433,68.48166364070771,69.09606543930732,68.4801310476977,68.1239669535689,67.81200718591488,67.35470622280408,66.65238059412941,66.69207824469812,66.51194534549091,67.82130059065965,67.7486217935356,67.95787503214099,67.41534133546666,67.66789015447694,67.58934155354629,67.7854937070058,67.41955115327043,67.46949107706301,68.35069185591736,68.04179515922335,68.36580972466075,68.66967160881973,68.05229251030845
