cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0241605E+001, 2.4006689E+000,-5.0000000E-001, 1.2332604E+003, 1.2757534E+003, 1.1686713E+003, 1.0100933E+003, 8.7057837E+002, 7.5424601E+002, 2.7456362E+002, 3.4212641E+002, 4.1249676E+002, 4.3541137E+002, 4.0881538E+002, 3.5848640E+002,-2.0500000E+001, 5.1351418E-019, 3.9619702E-014, 9.0333696E-009, 2.3808723E-006, 8.0053483E-005, 2.5039345E-018, 2.8174521E-013, 7.8823261E-008, 9.1610535E-006, 2.3163160E-003
 9.9696970E-001, 3.0241605E+001, 2.4006689E+000,-2.0000000E-002, 1.2332604E+003, 1.2757534E+003, 1.1686713E+003, 1.0100933E+003, 8.7057837E+002, 7.5424601E+002, 2.7456362E+002, 3.4212641E+002, 4.1249676E+002, 4.3541137E+002, 4.0881538E+002, 3.5848640E+002,-2.0006024E+001, 5.1351418E-019, 3.9619702E-014, 9.0333696E-009, 2.3808723E-006, 8.0053483E-005, 2.5039345E-018, 2.8174521E-013, 7.8823261E-008, 9.1610535E-006, 2.3163160E-003
 1.4939394E+000, 2.5102441E+001, 2.5587579E+000, 4.6000000E-001, 1.2276794E+003, 1.2667846E+003, 1.1618505E+003, 1.0108715E+003, 8.7032266E+002, 7.5543431E+002, 2.7291989E+002, 3.4613128E+002, 4.1626501E+002, 4.3259637E+002, 4.0925917E+002, 3.5939172E+002,-1.9512048E+001, 3.7532170E-019, 1.0743669E-014, 3.0844421E-009, 2.1526246E-006, 1.8851321E-004, 1.9868864E-018, 7.1565545E-014, 2.5258546E-008, 8.6785927E-006, 3.8733066E-003
 1.9909091E+000, 1.9863937E+001, 2.7604125E+000, 9.4000000E-001, 1.2291414E+003, 1.2413109E+003, 1.1394940E+003, 9.9835528E+002, 8.6035828E+002, 7.5024042E+002, 2.8838854E+002, 3.6874930E+002, 4.2591385E+002, 4.3493142E+002, 4.0644451E+002, 3.5861033E+002,-1.9018072E+001, 3.7532170E-019, 1.0743669E-014, 3.0844421E-009, 2.1526246E-006, 1.8851321E-004, 1.9868864E-018, 7.1565545E-014, 2.5258546E-008, 8.6785927E-006, 3.8733066E-003
 2.4878788E+000, 1.6971320E+001, 2.8250266E+000, 1.4200000E+000, 1.2147001E+003, 1.2011726E+003, 1.1025900E+003, 9.7310117E+002, 8.4336979E+002, 7.3860729E+002, 3.2858399E+002, 3.9750756E+002, 4.3723529E+002, 4.3618769E+002, 4.0268053E+002, 3.5550803E+002,-1.8524096E+001, 2.9392022E-019, 1.5014441E-014, 1.3277753E-009, 2.3900904E-006, 4.4415964E-004, 1.7126800E-018, 2.5869691E-013, 1.2212586E-008, 1.3934232E-005, 5.6048082E-003
 2.9848485E+000, 1.5092531E+001, 2.8612544E+000, 1.9000000E+000, 1.1657795E+003, 1.1424225E+003, 1.0551779E+003, 9.3722658E+002, 8.2375446E+002, 7.2294942E+002, 3.8239331E+002, 4.2590181E+002, 4.4778257E+002, 4.3570466E+002, 4.0126710E+002, 3.4998957E+002,-1.8030120E+001, 2.9392022E-019, 1.5014441E-014, 1.3277753E-009, 2.3900904E-006, 4.4415964E-004, 1.7126800E-018, 2.5869691E-013, 1.2212586E-008, 1.3934232E-005, 5.6048082E-003
 3.4818182E+000, 1.3605587E+001, 2.8676657E+000, 2.3800000E+000, 1.0746697E+003, 1.0742808E+003, 1.0043397E+003, 8.9664381E+002, 7.9942312E+002, 7.0446504E+002, 4.1911987E+002, 4.4459033E+002, 4.5806245E+002, 4.3390721E+002, 3.9708132E+002, 3.4339268E+002,-1.7536145E+001, 2.4234266E-019, 1.2652243E-012, 2.6544040E-008, 1.2409818E-005, 1.0393974E-003, 1.5114795E-018, 2.7920552E-011, 8.5086955E-007, 2.4524168E-004, 8.7442992E-003
 3.9787879E+000, 1.2353715E+001, 2.8484443E+000, 2.8600000E+000, 9.7823644E+002, 1.0050980E+003, 9.4937870E+002, 8.5369319E+002, 7.6840148E+002, 6.8336307E+002, 4.4508090E+002, 4.6132725E+002, 4.6305822E+002, 4.2879919E+002, 3.8920905E+002, 3.3590704E+002,-1.7042169E+001, 2.4234266E-019, 1.2652243E-012, 2.6544040E-008, 1.2409818E-005, 1.0393974E-003, 1.5114795E-018, 2.7920552E-011, 8.5086955E-007, 2.4524168E-004, 8.7442992E-003
 4.4757576E+000, 1.1261800E+001, 2.8233012E+000, 3.3400000E+000, 8.9957641E+002, 9.4177353E+002, 8.9194401E+002, 8.0759571E+002, 7.3413158E+002, 6.6152063E+002, 4.5274636E+002, 4.6910197E+002, 4.5766796E+002, 4.1883622E+002, 3.7944321E+002, 3.2797243E+002,-1.6548193E+001, 2.1161918E-019, 1.1988973E-010, 1.1888558E-006, 1.2705253E-004, 2.1149238E-003, 1.3688320E-018, 2.2906970E-009, 3.9496809E-005, 2.5194389E-003, 1.2836041E-002
 4.9727273E+000, 1.0330126E+001, 2.8139260E+000, 3.8200000E+000, 8.5274420E+002, 8.8345378E+002, 8.3457486E+002, 7.6090802E+002, 6.9981785E+002, 6.3734260E+002, 4.5642308E+002, 4.6622915E+002, 4.4471957E+002, 4.0515620E+002, 3.6691914E+002, 3.1682931E+002,-1.6054217E+001, 2.1161918E-019, 1.1988973E-010, 1.1888558E-006, 1.2705253E-004, 2.1149238E-003, 1.3688320E-018, 2.2906970E-009, 3.9496809E-005, 2.5194389E-003, 1.2836041E-002
 5.4696970E+000, 9.5584819E+000, 2.8213985E+000, 4.3000000E+000, 8.2172929E+002, 8.2922114E+002, 7.8126526E+002, 7.1972933E+002, 6.6834115E+002, 6.1240580E+002, 4.6183671E+002, 4.5989707E+002, 4.3047965E+002, 3.9123112E+002, 3.5392992E+002, 3.0425473E+002,-1.5560241E+001, 2.7120454E-019, 9.9231209E-009, 2.4141828E-005, 6.3891363E-004, 3.8231273E-003, 1.9245839E-018, 1.5717828E-007, 7.3283283E-004, 8.1101703E-003, 1.7629931E-002
 5.9666667E+000, 8.9291872E+000, 2.8497872E+000, 4.7800000E+000, 7.8823257E+002, 7.8322355E+002, 7.3409589E+002, 6.8273741E+002, 6.3843415E+002, 5.8982542E+002, 4.6700647E+002, 4.5204417E+002, 4.1498532E+002, 3.7625794E+002, 3.4000577E+002, 2.9356628E+002,-1.5066265E+001, 2.7120454E-019, 9.9231209E-009, 2.4141828E-005, 6.3891363E-004, 3.8231273E-003, 1.9245839E-018, 1.5717828E-007, 7.3283283E-004, 8.1101703E-003, 1.7629931E-002
 6.4636364E+000, 8.4233600E+000, 2.8999379E+000, 5.2600000E+000, 7.4225740E+002, 7.4460247E+002, 6.9342978E+002, 6.4630155E+002, 6.0888358E+002, 5.6770985E+002, 4.6128674E+002, 4.4354634E+002, 3.9951758E+002, 3.5948676E+002, 3.2537919E+002, 2.8285979E+002,-1.4572289E+001, 5.3066896E-018, 6.5383124E-007, 2.5198356E-004, 1.8927070E-003, 6.7349888E-003, 1.1833973E-016, 9.1978050E-006, 5.5901445E-003, 1.4832832E-002, 2.2909803E-002
 6.9606061E+000, 8.0290387E+000, 2.9731655E+000, 5.7400000E+000, 6.8480525E+002, 7.0463099E+002, 6.5698392E+002, 6.0973169E+002, 5.8061073E+002, 5.4524721E+002, 4.4634931E+002, 4.3483055E+002, 3.8572547E+002, 3.4056086E+002, 3.1020561E+002, 2.6986575E+002,-1.4078313E+001, 5.3066896E-018, 6.5383124E-007, 2.5198356E-004, 1.8927070E-003, 6.7349888E-003, 1.1833973E-016, 9.1978050E-006, 5.5901445E-003, 1.4832832E-002, 2.2909803E-002
