cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0567929E+001, 2.4259129E+000,-5.0000000E-001, 1.2210509E+003, 1.2641922E+003, 1.1589487E+003, 1.0008694E+003, 8.5919889E+002, 7.4858228E+002, 2.6598275E+002, 3.3632520E+002, 4.1606852E+002, 4.4832887E+002, 4.2209955E+002, 3.7138432E+002,-2.0500000E+001, 5.5301178E-023, 5.0260063E-018, 6.2008518E-013, 6.7323347E-010, 3.1645721E-005, 9.4843940E-023, 5.0543968E-017, 1.3829676E-011, 1.2152330E-008, 5.0417986E-004
 9.9696970E-001, 3.0567929E+001, 2.4259129E+000,-2.0000000E-002, 1.2210509E+003, 1.2641922E+003, 1.1589487E+003, 1.0008694E+003, 8.5919889E+002, 7.4858228E+002, 2.6598275E+002, 3.3632520E+002, 4.1606852E+002, 4.4832887E+002, 4.2209955E+002, 3.7138432E+002,-2.0006024E+001, 5.5301178E-023, 5.0260063E-018, 6.2008518E-013, 6.7323347E-010, 3.1645721E-005, 9.4843940E-023, 5.0543968E-017, 1.3829676E-011, 1.2152330E-008, 5.0417986E-004
 1.4939394E+000, 2.5232198E+001, 2.6535769E+000, 4.6000000E-001, 1.2151353E+003, 1.2644531E+003, 1.1639697E+003, 1.0013239E+003, 8.5696635E+002, 7.4494340E+002, 2.6484385E+002, 3.3559184E+002, 4.1738091E+002, 4.4875070E+002, 4.2145738E+002, 3.6714125E+002,-1.9512048E+001, 2.4598720E-023, 4.4212221E-016, 4.4922215E-011, 2.4362383E-008, 2.1088583E-004, 4.2976207E-023, 6.6488396E-015, 1.0174894E-009, 4.2744998E-007, 2.9084220E-003
 1.9909091E+000, 1.9858848E+001, 2.8804106E+000, 9.4000000E-001, 1.2230449E+003, 1.2416828E+003, 1.1437530E+003, 9.8998605E+002, 8.4640677E+002, 7.3495696E+002, 2.8844453E+002, 3.5357472E+002, 4.2289087E+002, 4.4893439E+002, 4.1704676E+002, 3.6288402E+002,-1.9018072E+001, 2.4598720E-023, 4.4212221E-016, 4.4922215E-011, 2.4362383E-008, 2.1088583E-004, 4.2976207E-023, 6.6488396E-015, 1.0174894E-009, 4.2744998E-007, 2.9084220E-003
 2.4878788E+000, 1.6931392E+001, 2.9508870E+000, 1.4200000E+000, 1.1973860E+003, 1.1992423E+003, 1.1064218E+003, 9.6772369E+002, 8.3097537E+002, 7.2260178E+002, 3.3087216E+002, 3.8275201E+002, 4.3346774E+002, 4.4859005E+002, 4.1305142E+002, 3.5894760E+002,-1.8524096E+001, 1.1592024E-023, 6.0749964E-014, 2.3437785E-009, 7.3797023E-007, 6.7525825E-004, 1.9922429E-023, 1.0047509E-012, 5.1020665E-008, 1.2741105E-005, 7.0215206E-003
 2.9848485E+000, 1.5047216E+001, 2.9798362E+000, 1.9000000E+000, 1.1223524E+003, 1.1392058E+003, 1.0629193E+003, 9.3537382E+002, 8.1025792E+002, 7.0761495E+002, 3.7735817E+002, 4.1141345E+002, 4.4684520E+002, 4.4760338E+002, 4.0820061E+002, 3.5307297E+002,-1.8030120E+001, 1.1592024E-023, 6.0749964E-014, 2.3437785E-009, 7.3797023E-007, 6.7525825E-004, 1.9922429E-023, 1.0047509E-012, 5.1020665E-008, 1.2741105E-005, 7.0215206E-003
 3.4818182E+000, 1.3570552E+001, 2.9800994E+000, 2.3800000E+000, 1.0305442E+003, 1.0747424E+003, 1.0150059E+003, 8.9749916E+002, 7.8570343E+002, 6.8955610E+002, 4.1578729E+002, 4.3624547E+002, 4.5879310E+002, 4.4658352E+002, 4.0373671E+002, 3.4497634E+002,-1.7536145E+001, 3.6419954E-023, 7.6020418E-012, 9.6812338E-008, 1.3896657E-005, 1.5533535E-003, 1.4930636E-022, 1.3298364E-010, 1.9451934E-006, 2.2734485E-004, 1.1551547E-002
 3.9787879E+000, 1.2317447E+001, 2.9489505E+000, 2.8600000E+000, 9.5186416E+002, 1.0149059E+003, 9.6447488E+002, 8.5857725E+002, 7.5854199E+002, 6.7011173E+002, 4.3988824E+002, 4.5745749E+002, 4.6737071E+002, 4.4359966E+002, 3.9844959E+002, 3.3749252E+002,-1.7042169E+001, 3.6419954E-023, 7.6020418E-012, 9.6812338E-008, 1.3896657E-005, 1.5533535E-003, 1.4930636E-022, 1.3298364E-010, 1.9451934E-006, 2.2734485E-004, 1.1551547E-002
 4.4757576E+000, 1.1218543E+001, 2.9180446E+000, 3.3400000E+000, 9.0164951E+002, 9.5860403E+002, 9.0883603E+002, 8.1897994E+002, 7.2975907E+002, 6.4925824E+002, 4.5322706E+002, 4.7035608E+002, 4.6703529E+002, 4.3812337E+002, 3.9076681E+002, 3.2944534E+002,-1.6548193E+001, 1.4647452E-021, 7.1859050E-010, 2.8226333E-006, 1.5110320E-004, 3.1967722E-003, 8.0349737E-021, 1.2699313E-008, 5.0615230E-005, 2.1249022E-003, 1.6554248E-002
