z-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_11.9,avgTimeRange_16.7,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.5,avgTimeRange_59.2,avgTimeRange_64.0,avgTimeRange_68.8,avgTimeRange_73.5,avgTimeRange_78.4,avgTimeRange_83.0,avgTimeRange_87.8,avgTimeRange_92.6,avgTimeRange_97.3,avgTimeRange_102.2,avgTimeRange_106.9,avgTimeRange_111.7,avgTimeRange_116.5,avgTimeRange_121.2,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.6,avgTimeRange_140.4,avgTimeRange_145.2,avgTimeRange_150.0,avgTimeRange_154.8,avgTimeRange_159.6,avgTimeRange_164.4,avgTimeRange_169.1,avgTimeRange_173.8,avgTimeRange_178.5,avgTimeRange_183.3,avgTimeRange_188.0,avgTimeRange_192.6,avgTimeRange_197.3
0.1016,863.8616922399999,829.6598457733334,822.386124998,832.3965861571428,844.8530622811111,844.028932828182,847.8753982007692,851.0584830286667,849.0829667664705,851.5527297705263,849.9076003438096,847.2687164469564,843.8723427807998,847.8919950655559,850.1676962020689,851.90685853,854.6637986312122,854.6049925322857,857.3098431264865,860.5988034302567,857.9108514443902,858.6241942686046,859.1470529828888,858.341174876383,859.5440470230615,858.4259803480392,857.9705868109432,858.0822048361819,858.708203165965,859.0970806200003,859.7213604909837,859.6645096633334,859.2694445406155,859.4252583405973,859.767432905942,859.4556698722537,861.1889568804107,860.8142997420002,860.9032759088312,860.5747019243033,859.8686025655554,859.0653661628915
0.127,855.31079388,827.09615637,817.162692346,828.6974052828571,843.32940532,840.0777086554544,843.3978930723079,846.3994098306666,845.2490667605882,847.30674803,844.1273831409524,840.4782123669568,837.4276475436,841.2822512033333,843.626194946207,845.3195024654838,848.1238810963636,847.7956556808572,850.618203142973,853.6705359794873,850.9975162446342,851.7619815355815,852.3270586551112,851.4253686895745,852.7374088108165,851.7557685068626,851.847683595283,852.0367630505456,852.6509153443859,852.8106407964406,853.0590852157378,853.0358924290479,852.6146909953848,852.5197121314926,852.7236799272463,852.6929915152111,854.4579450127394,854.0721231254666,853.5909007592207,853.0045501198734,852.3483594743209,851.697655479277
0.1524,886.4338811999999,854.0920876133334,851.6374738839999,864.8686189571431,876.4547998477777,874.3528987363636,880.3608528838463,883.3235435746668,882.1739215358823,882.2777921452632,879.8817491661905,875.3414339626087,872.3100386855999,876.4547074648148,877.6115588206898,879.213195127742,883.0893825,882.3797128911428,884.8921851554054,887.5652549323078,885.6867306831706,886.2376841190701,886.8462565177778,886.3748014721276,887.4680944400003,887.4054052794118,887.3852564775473,887.5117413589089,887.6416384689473,887.3415750999998,887.5522314116394,887.7749082441273,887.1701446686156,887.7268463000003,888.5153617542028,888.6546104098592,890.1606493142467,889.9378172368,889.0232628485716,888.093244003924,887.6609617259256,886.815676602289
0.1778,909.32793783,869.1343360033334,869.9944580000001,882.5560845614285,892.3595429922221,892.8207748300001,899.9337361092308,903.3381284706666,900.9087974641174,901.5080357647369,901.022263057619,897.5216527895651,893.8899447175999,898.2560622470372,899.5176067996551,901.4994930287096,905.3493532160608,904.6562706665713,906.8868115475675,909.9227197925641,908.0393594609758,908.6848453411626,909.2792425851108,908.9663494393618,909.9438738387757,909.6416310754901,908.770702428302,908.8489612334545,909.0789028766666,909.0559748022034,909.7602477591804,910.0041230212698,909.3779935972306,910.2063845202983,911.0684580320291,910.9101660469018,912.3248765431505,912.1436388990666,911.8846681883117,911.2768961186077,910.845709127901,909.8709932845784
0.2032,922.82862743,885.1287475466667,878.1307746959999,889.6199828628572,903.470042248889,903.4630893763637,908.3466539115384,911.9357275479998,909.0559737988235,911.8382620721052,911.5093958447619,909.0811888643477,905.1314981431998,909.1353355844445,911.3769219141377,913.6872842180644,916.5971057315151,916.2408135502856,918.4360137654052,921.6934440943588,918.8489327104877,919.7501010467444,920.4218670853337,919.8718983780849,921.2629743079593,920.0659575949016,919.4178158635848,919.6681376398178,920.2625948733333,920.6829206040679,921.571157767705,921.4934491373017,921.1126158418462,921.4588588143283,921.6670979789857,921.2321058709858,922.931989260548,922.6757270303998,923.0501130216882,922.7803288422785,922.1273307466666,921.2777579887949
0.254,902.68088134,870.5452329666665,867.521773652,878.3318391385714,888.8480155999998,888.1548984018182,893.4875309615384,896.9829384746669,895.0263118235296,895.8111643368421,893.9207456533334,890.4042916269567,887.6867641644,891.7762482925925,893.6984098372415,895.5383357361289,898.9803680572727,898.127335147143,899.9804444813512,903.1940119897434,901.0362307463416,901.6419803739535,902.3715451457778,901.7806762829787,903.4084132677551,902.8555597415686,902.6743680650944,902.9633039072726,903.5444232303507,903.6411775308474,903.9687603049183,904.0567770253969,903.2956535584615,903.7756623104476,904.5254594860875,904.9316571376054,906.158176782192,905.8835312144001,905.1962557842857,904.5900766143039,904.158507836667,903.5546353493976
0.3048,879.04298753,842.3542753333334,840.6661140260001,853.9799482414287,866.1900475955556,866.4542249154546,872.8639268,877.134445358,874.2441466882351,876.5626706947369,877.4805341976191,874.8064608686958,871.4652102068001,874.4333710666666,876.5835534989656,878.9308029967742,881.9871849163637,881.0928238445714,882.2729762913514,885.2161681205127,882.7154564839022,883.7156327079069,884.4948190695558,884.4395098582979,885.9316599524491,884.9523545690197,884.1718812556604,884.4404120363636,885.0000613608768,885.2534073501695,886.012974609836,886.0241765904761,885.4613000892309,885.7519697313434,886.2184563663766,886.1221637730986,887.2494804068493,887.0657983688002,887.3194802724676,886.9861661743038,886.5135484097532,885.7803495069882
0.3556,831.9276463499999,809.90417355,808.724543086,817.5955167642857,828.0011955655555,828.8093194863637,833.7266325607694,837.4227475153333,834.7517108582352,836.7925067257894,837.0889879276191,835.4858587265218,832.751744076,835.6230579737038,837.7462078982759,839.7308437096774,842.5220569048486,841.6476957065713,842.3209366532432,845.5184086164102,842.8460251114632,844.0295142037207,844.8693993102221,844.7146511359575,846.767657970204,845.9836403292155,845.7207753473585,846.0619040034543,846.9129955142107,847.172240828983,848.0038851255739,848.0564053858728,847.2868363367692,847.6765190864182,848.1203752973914,848.336546249155,849.4174725628768,849.3049269161332,849.0652070251946,849.024901343291,848.7975030051851,848.3736932238552
0.4064,774.16270774,753.7918892,757.5687268080001,767.497103472857,779.2574216822222,779.8698771554546,786.5773592138461,791.1682695760001,787.9335695011765,790.3306276426315,791.3516128228571,789.8920681565218,787.3416754596,789.3981624707408,791.5869748213793,793.9531972245162,796.54333009697,795.6568181022859,795.9515143189191,798.724824586923,796.1772654199997,797.4222279786047,798.276334778,798.4209039840424,800.0598793089796,799.2598657009804,798.5565816828303,798.679630222,799.556627115965,799.9363958283052,800.9203515413117,800.9686503833335,800.2658584098463,800.4778002598506,800.8676362007249,801.0369958756341,801.938788939863,801.9670551671998,801.9739345149352,801.9637090345569,801.9822087380246,801.6803832279517
0.4572,719.16203283,703.4255252266667,704.9865937200001,713.9634610042856,724.7011325088888,726.8685010545453,732.2654305092308,736.164851544,733.1713988117646,735.8207660752632,738.1769443919047,737.3371574221741,734.8830863139999,736.0538872603704,738.0577083289654,740.0298199761289,742.6193873418181,741.4947532405715,741.2626957605405,743.8526908156409,741.1989197780487,742.6981718095346,743.6124939984444,743.9374073042552,745.9124669606122,745.1967133403923,744.6551559324529,744.8735306987273,745.7242216654384,745.8502658086442,746.9028133562296,746.8221702887299,746.1344876866152,746.4494397665671,746.8478118331884,747.0795472094367,747.9248075619179,747.9682794297335,747.9989862542856,748.2244242881013,748.4102007065433,748.3155131738555
