z-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_11.9,avgTimeRange_16.6,avgTimeRange_21.4,avgTimeRange_26.1,avgTimeRange_30.8,avgTimeRange_35.6,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.7,avgTimeRange_59.5,avgTimeRange_64.2,avgTimeRange_68.8,avgTimeRange_73.5,avgTimeRange_78.3,avgTimeRange_82.9,avgTimeRange_87.7,avgTimeRange_92.4,avgTimeRange_97.2,avgTimeRange_102.1,avgTimeRange_106.9,avgTimeRange_111.6,avgTimeRange_116.3,avgTimeRange_121.2,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.6,avgTimeRange_140.3,avgTimeRange_145.2,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.1,avgTimeRange_163.8,avgTimeRange_168.5,avgTimeRange_173.2,avgTimeRange_177.8,avgTimeRange_182.5,avgTimeRange_187.3,avgTimeRange_192.1,avgTimeRange_196.8
0.1016,223.1320594,203.89279389,205.90481241800003,207.26133164142857,213.26583312666665,219.51993089545456,219.46289982,218.74164086333332,220.74714419941174,225.81189988578947,225.989727982381,224.53646028956524,224.65161851439998,225.04010563444442,222.93819717275863,221.8298150016129,224.26978430121213,225.04311357514283,225.32759598837836,227.92173146461542,228.25791332170726,226.3560804751163,225.0485029253333,224.95309264659576,224.78202455897957,226.44146899509806,224.24398520867925,222.98842753218184,222.10007023982456,221.42032113152544,222.32174865229507,222.77370803666673,222.6212509247692,221.92057497194025,221.2590778021739,221.07866496323942,220.66255608191776,220.4411471852,221.74117715337658,222.6168523473418,222.47192086888882,222.6016219436145
0.127,208.98931587,188.94538268333332,189.58508088999997,190.67440446285715,196.21777453777779,202.39428255909093,201.91700321230772,201.29438688599998,203.36220090235295,208.91841724,209.08665246285716,207.54877442130433,207.44048999480003,207.98534809777777,205.8601697148276,204.5414293377419,206.85661500060607,207.4500882457143,207.62951469783786,210.08587358589745,210.59383481707317,208.67129203883724,207.40348615200003,207.3115654419149,207.2518313383673,209.225615004902,207.0017068669812,205.73000936672724,204.85161368175434,204.10957232627118,204.96045432770495,205.41405670412698,205.21620934815382,204.5274309264179,203.84325939202904,203.6615438843662,203.16099255013702,202.91527549813335,204.20869267428571,205.11130648987336,204.92226358629628,204.94474030469885
0.1524,183.53045789,165.63188628466668,163.16429536400003,164.57830947142858,168.08094846777777,173.60812041636368,171.83148051576924,171.53005755833334,173.34491366705876,179.19637071421047,179.4410720442857,178.14641113304347,177.8692824332,178.6771309174074,176.49272784689654,175.1107300412903,177.1110861157576,177.63892166657146,177.60862913891896,179.66894487410252,180.17412201146337,178.40690758827907,177.26813872066674,177.24243092744683,177.37826197224493,179.63075800352945,177.5323120056604,176.3431130187273,175.58878675964917,174.83789482728812,175.59179845721314,176.07040604873012,175.88144490323074,175.2559518464179,174.57380660978257,174.3193752379436,173.75872862794523,173.48589302266672,174.69794870506493,175.59479988759492,175.43680265530864,175.3165700240964
0.1778,175.105430677,160.03023540466666,155.82309737359998,158.01856483242858,160.21701151744443,165.43879618609094,162.90553543992306,162.76508792799996,164.3357224962941,170.0000400340526,170.31632955176187,169.31116564769567,169.13155441868003,170.00370383433332,167.75594090058618,166.52748006087094,168.41925552203028,169.11015784334282,168.97627094235136,170.84246896505127,171.16396860431706,169.5267026476279,168.45340555037777,168.46323105176594,168.63198305463266,170.8295848487647,168.84324394552834,167.73092079818187,167.05732086766665,166.34153606740682,167.0773089730656,167.57696913138096,167.43709354426156,166.84485416876123,166.18357638642027,165.86808602291552,165.35021955708217,165.07094339716,166.24905458203892,167.12232851806328,167.0400594551481,166.8901488802048
0.2032,176.27178125,164.94415895999998,160.3022153442,164.03787859428573,165.88642319666667,171.35295357454544,168.66347164846155,168.6238535585333,169.97948662588237,175.24763704894738,175.69121696,175.05661467782608,175.24506841960005,175.97364516962966,173.61384951379313,172.7498427687097,174.85608910696973,175.96537881342854,175.83833965124327,177.7280794917949,177.6731482087805,176.07869820195353,174.97379675800002,174.98126685787238,174.97530196979596,176.810696752549,174.84205206481127,173.77340658836366,173.0839271594737,172.43979347661013,173.29178874655736,173.8164786509524,173.80015901759995,173.22421283194026,172.60306242324637,172.2386657577465,171.88564173232874,171.6002658950667,172.84912714064936,173.69854088189874,173.75359205012347,173.6436222939759
0.254,198.44804999000002,187.92107416333332,187.35997155999996,191.07384607,195.96247249666666,202.6597909636364,201.9357909576923,202.060994408,203.67263184588236,209.13551096315788,209.9590147785714,209.2419195569565,209.75138902399996,210.34073441740742,208.01104144965512,207.30140330999996,210.31435260575756,211.74788573799998,211.904398675946,214.23246205461538,214.14691249439022,212.19649091604654,210.6690387646667,210.63073651340423,210.1737101140817,211.6674724684314,209.28214359811324,208.05435460127273,207.01027834561398,206.3436499415254,207.5913662326229,208.1628542987302,208.35878055953847,207.74135685746265,207.1425497804347,206.8326474829578,206.62695171452054,206.33771168853335,207.92586720987018,208.8660841602531,208.87945510432098,208.85586471409647
0.3048,212.72531101,196.4174131,195.372337778,197.5059079014286,203.40035351111112,210.43447255727273,209.92276584769232,210.301088536,211.8957579,218.2621310626316,219.30769149857144,218.01097670043478,218.02362471159998,218.96547277296298,216.73975874758622,215.71712218548387,218.86990131242425,219.9762518597143,220.1177298427027,222.3009328661538,222.6507275321951,220.48391654976749,218.84222758400003,218.71343581148938,218.4892034479592,220.59218537156866,217.9421422327736,216.65176220727272,215.51375036631583,214.66960250000005,215.8118785670492,216.42677601968253,216.6569678116923,216.13414165208957,215.58468668826092,215.3305229352112,214.91263090397263,214.64231920080002,216.18310084402592,217.27266714987343,217.047208657037,216.91814145048184
0.3556,194.96152217000002,181.20997846800003,175.831551766,179.22503798857142,182.7450374088889,189.20459318272728,187.20053781507696,188.16803305800002,189.17780259352944,194.90617461157893,195.70965468380948,194.59403401173913,194.49063622840004,195.6737529140741,193.38289264172414,192.4289310303226,195.14415828424242,196.32234507685712,196.1815447021622,197.76588479102568,197.96050352682926,196.01244990339535,194.55616842133335,194.41810621404258,194.47240901367346,196.78862327960783,194.40457614560378,193.24031308018183,192.23638227245613,191.47900758491528,192.441131445082,193.07757545460316,193.33933303600003,192.9230691498508,192.48455055842027,192.10043344676058,191.70810146602744,191.50379490906667,192.88950306233764,193.92130630696192,193.94638821432105,193.65256313867465
0.4064,168.14984531000002,161.63222379233335,156.07918506599998,160.82500007285716,164.12592056777777,170.86657738818184,169.22097409384617,170.36971198473336,171.19962935176468,176.09818409526315,176.81488616571426,176.22718046347825,176.56845530080003,177.71717990888888,175.68027607827588,174.89267054361292,177.7677062918182,179.39476929457143,179.21331261108108,180.7151530705128,180.52208948170735,178.72679379148838,177.33722603777773,177.29241833021277,177.08299539918372,178.81209129313729,176.6157514480189,175.6173320963636,174.61918638771925,173.99156570983058,175.1317925690164,175.7087908553968,176.00552567123077,175.60514887104478,175.20542263737678,174.8119991459155,174.71140800835616,174.48258050306663,175.9756748296104,176.8965693905064,177.18309192543205,176.81997219602408
0.4572,157.16873807000002,152.689526753,149.359874444,153.34501152857143,157.81160383888889,164.4043205581818,163.73097811769233,164.84873893013335,165.4931483317647,170.54332696578945,171.83369131714286,171.3219456630435,171.841437992,172.95455666492595,171.28208092482757,170.7884620180968,174.05193220151514,175.7349545828571,175.71369209135133,177.1614025789743,177.01605375000003,175.21714698846515,173.78238809600003,173.68649507829792,173.31008177346936,174.70156589960786,172.35821113788683,171.34830196072727,170.26498994929824,169.54577772972883,170.6844136313115,171.29358966634922,171.7891499156923,171.5528310871642,171.2708994845072,170.96411292016901,170.94102276739724,170.72063116173328,172.28767205974032,173.23382691949368,173.3332317740741,173.05162981289163
