y-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_12.0,avgTimeRange_16.7,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.6,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.7,avgTimeRange_59.4,avgTimeRange_64.2,avgTimeRange_69.1,avgTimeRange_73.8,avgTimeRange_78.6,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_92.9,avgTimeRange_97.7,avgTimeRange_102.5,avgTimeRange_107.3,avgTimeRange_112.2,avgTimeRange_116.9,avgTimeRange_121.7,avgTimeRange_126.5,avgTimeRange_131.3,avgTimeRange_136.1,avgTimeRange_140.7,avgTimeRange_145.4,avgTimeRange_150.0,avgTimeRange_154.7,avgTimeRange_159.3,avgTimeRange_164.0,avgTimeRange_168.7,avgTimeRange_173.5,avgTimeRange_178.2,avgTimeRange_182.8,avgTimeRange_187.6,avgTimeRange_192.2,avgTimeRange_196.9
-0.6,31.63323415951855,33.66662270804596,29.43083236443684,26.55807985690554,26.91564782216221,29.175514898185558,28.556856682492512,29.573415823706647,32.82062311126752,32.71173168005476,32.288153274923914,31.342482210554422,30.59706120072452,30.358543050001796,29.579936603292133,29.709693162958036,30.13492472763345,30.26383641417092,29.867542894722405,29.69612086488319,29.40591094393546,29.212613302240268,29.16198998664877,29.32143065860772,29.54259528441852,30.25589594366593,30.417849432986383,30.881927097590832,31.206390670892656,31.479633692174932,31.83199599416324,32.53862949526984,32.249549894043554,32.165225884077934,31.931345200043012,32.1582038237939,32.325408175187675,32.34304939919261,33.02246960799945,33.00217695134287,33.2257314448126,34.95572209266219
-0.55,34.5558222941189,36.19741513777339,31.735333084904312,28.59421615406022,29.098435700556966,31.628580076990577,30.986428453088887,32.13131227457913,35.709663988924405,35.56736992663043,35.1146406291091,34.06512451997234,33.233291910619116,32.964447686927414,32.123816365962426,32.21940421973687,32.63263780125611,32.7485625377461,32.31050044595555,32.112691519834776,31.80329649200944,31.605664428210154,31.552637021696015,31.73555840757352,31.98685100303687,32.78331095531964,32.925591253586646,33.44634440488476,33.76903657150209,34.07527956631274,34.47231936722557,35.26191127145728,34.96158296024643,34.8715439533608,34.61338784251148,34.837620293510305,35.03012975936211,35.049842970939785,35.79485744410731,35.78031170190656,36.035023021109836,37.85243570930301
-0.5,38.07975208509538,39.57969608297587,34.8435648981908,31.322361053246116,32.04253464356128,34.95163901835043,34.263144120944304,35.55497112065959,39.63228378041371,39.433779730419275,38.91183716996461,37.7254286055752,36.79154050123179,36.4589952372985,35.528577302843125,35.552895009043056,35.954762815829504,36.05128788404455,35.540291008767674,35.318222790408214,34.992363628414374,34.786506409889014,34.72541307061818,34.94281935204047,35.21739992257517,36.13536444043731,36.24616085968635,36.84935580722683,37.169118245647205,37.518277530783564,37.97217355549747,38.87345947241826,38.57116495078184,38.46494200826039,38.17930663748454,38.411906198386944,38.65433647490779,38.68816167045419,39.53288411347499,39.52185187709342,39.812479966049914,41.75322802380911
-0.45,41.56850550974241,43.29486953859266,38.20457931356765,34.33453707033677,35.243917984321094,38.55978719792832,37.79512889481041,39.24498687381977,43.987613494576486,43.732257160631455,43.1170313036282,41.78521668338107,40.761994391838854,40.34061050513762,39.30649655589594,39.26663246445821,39.66467330230471,39.72411689046949,39.121931235845096,38.88159195746643,38.541206259825216,38.31178089163056,38.25432326642872,38.50156868091506,38.768499962931664,39.82238549124202,39.89229029235863,40.57574116192652,40.87863978694808,41.27661713908308,41.79680576816674,42.83223918527184,42.53400972232828,42.40287150195601,42.091775152343715,42.357283318377206,42.67012738664699,42.73300597593569,43.70442035831805,43.69849407414833,44.01781880327083,46.05397783938752
-0.4,44.610603424079365,47.149484582656285,41.772954002565605,37.52773639063081,38.54609108231231,42.24140843411056,41.417578628944995,43.02555449417969,48.57491565260124,48.21086651581025,47.48187500941239,45.98036851930337,44.866649001711544,44.34826906227102,43.214248582434955,43.13738820541546,43.52348810459788,43.49153302017088,42.784302345709186,42.531762766650026,42.17839957254069,41.926499065016884,41.882927877852325,42.1417462832842,42.39188469787722,43.577723603197505,43.61786898453317,44.37057777760946,44.62994726616392,45.09366137344174,45.68580580393352,46.89667409621999,46.600723838000434,46.441299866529484,46.11157941805997,46.414982066364196,46.811614830015706,46.91555944459149,48.0185048668085,48.032077807899576,48.36568483591037,50.497856981148225
-0.35,33.21337191741981,49.75115885385024,44.808119767221164,40.99209768171119,40.56427725522015,45.98030060444542,45.052401762245445,47.00970490235659,53.41061995301688,53.12703826815391,52.22563397851836,50.306563375312564,49.43418801895798,48.56919185993393,47.56352471411162,47.27920456225292,47.6805145611449,47.57408658053508,46.79991748449871,46.545168499455436,46.1901257521248,45.773807743500406,45.79323858068663,46.059905633334,46.249226245421,47.58650185095268,47.552806936059135,48.31965694248438,48.57030332074874,49.22727472986528,49.67456701047635,51.293584137742,51.00127274085044,50.783323933437636,50.44608085722641,50.617191519546864,51.20198231910949,51.48324490060538,51.94859455608997,52.677455422468455,53.0670625820273,53.835128711038685
-0.3,34.22114490235425,53.364932803779475,48.093326856962534,44.228178193614546,43.58748105511011,49.2550496779711,48.3777223524784,50.53510748526586,57.92701382873509,57.64557897971976,56.62740121155802,54.56847606542747,53.63110467640539,52.694144055853755,51.575136984687724,51.312336197212446,51.70242021361301,51.51133630868903,50.63476117265455,50.407025986391105,50.02102565521764,49.62816702247519,49.657553553342034,49.89427270650846,50.034675793471514,51.48745730992484,51.38858943512246,52.19793488254012,52.35825645208643,53.158911542550086,53.7034889827541,55.61719755988055,55.316255266832385,55.056429449270496,54.686314426043936,54.92684104672935,55.64911330297661,56.02271269560615,56.52929991117261,57.379371276509225,57.76493014000414,58.504212945968426
-0.25,33.70697689381931,55.57896555526448,50.63898999812082,46.69893963506106,45.91974681036191,51.74606705293067,50.834522411752296,53.21740971431629,61.60970230649564,61.088251316313375,59.90902757693581,57.71891411712584,56.661165765942144,55.67048822095406,54.47780141026062,54.19879941014087,54.54448923017228,54.1528007488043,53.19059932836542,52.965915031818724,52.57088010642332,52.24373528458981,52.279875978453255,52.47120945865836,52.62671973950096,54.181216596179596,54.072695135593435,54.86608787301177,54.96427981191369,55.899442130981214,56.4517250650088,58.58807444542164,58.26994454567178,57.973787859250656,57.59981704753257,57.850341193156474,58.591308511570446,59.04430716528177,59.558621926043806,60.55848036113043,60.91873958414834,61.63112643279984
-0.2,34.28623642709272,60.66078012019733,55.09461172650199,50.96661729156046,50.30116283076817,56.416125591149004,55.934178322652514,58.422018131953166,67.35711468224689,66.55639103060393,65.00308939651005,62.86424751094262,61.865297090231365,60.76799847663166,59.406870657983305,58.97078116559828,59.321940710648526,58.99689783263106,57.99728922582659,57.86542102081251,57.47581759888872,57.31894403712732,57.186712604112174,57.50885645437458,57.61507626964289,59.213480264985634,59.0342506935089,59.67939257268344,59.77319924915765,61.04597681162324,61.83245329332423,64.20129615155747,63.78693284199565,63.4622743755992,63.04036465136079,63.45539805249836,64.28521690501785,64.89761828191449,65.46205584613912,66.46275733322675,66.83260983349017,67.54526317709103
-0.15,31.960975460825903,62.246229839328585,57.94639799221741,55.28846774499381,53.513549347098284,58.09915129277374,57.25741353018234,59.68682436579813,71.04307170705025,70.2216835750299,69.06753297389737,66.51440381546678,65.32716267321689,64.11176590064227,62.552312300862766,62.47328506188875,62.451191777295016,61.87896610556786,60.675499190267544,60.55705309869511,60.02757996354397,60.190876740189914,60.134284158196984,60.024088483261984,59.922441994581334,61.56073728422145,61.07696211493215,61.953231300981344,61.764841737230974,63.23084335552443,63.87524401754159,66.59883069945688,66.3373005635118,65.91784650415295,65.57611863189258,65.9151963170963,66.78310062459077,67.63705713902854,68.21748032070923,69.53512704119066,69.6468917141352,70.20681905776871
