y-position,avgTimeRange_2.3,avgTimeRange_7.0,avgTimeRange_11.7,avgTimeRange_16.4,avgTimeRange_21.1,avgTimeRange_25.9,avgTimeRange_30.6,avgTimeRange_35.4,avgTimeRange_40.2,avgTimeRange_44.9,avgTimeRange_49.5,avgTimeRange_54.2,avgTimeRange_58.9,avgTimeRange_63.7,avgTimeRange_68.3,avgTimeRange_73.1,avgTimeRange_77.8,avgTimeRange_82.6,avgTimeRange_87.3,avgTimeRange_92.0,avgTimeRange_96.7,avgTimeRange_101.5,avgTimeRange_106.2,avgTimeRange_111.0,avgTimeRange_115.8,avgTimeRange_120.6,avgTimeRange_125.3,avgTimeRange_130.1,avgTimeRange_134.8,avgTimeRange_139.5,avgTimeRange_144.3,avgTimeRange_149.1,avgTimeRange_153.8,avgTimeRange_158.6,avgTimeRange_163.5,avgTimeRange_168.2,avgTimeRange_172.8,avgTimeRange_177.4,avgTimeRange_182.1,avgTimeRange_186.8,avgTimeRange_191.5,avgTimeRange_196.2
-0.6,201.065293848,201.533139264,202.63114683839999,203.29056147085714,203.81117670177775,203.77441641927274,203.1608154196923,203.59812600586667,203.29122732776474,203.29984967326317,203.58982533542857,203.84581377408696,203.21205378719998,202.94190414725924,202.5378566943448,203.12526217148385,203.53934476581816,203.51185769702852,203.6215967907027,203.61389744082052,203.61636233521955,203.79938586986043,203.5940243630222,203.64414562774468,203.65579417297963,203.61517386454898,203.60438764279246,203.67256689629096,203.64538228154387,203.66178644264411,203.8533319923934,204.01822740380948,203.86445542904613,203.8947451515223,204.03841089513043,204.0935475766197,203.98402603753416,203.9122856304001,203.86388512727277,203.92533261741778,203.73587269920995,203.83346019807234
-0.55,231.35368975999998,233.09246749733333,236.1391212288,237.36043716514286,239.4405537075556,238.6031337930909,237.8832495806154,238.80536002079998,238.3483014042353,238.3651442254737,239.1841558222857,239.9879531267826,239.34546878240002,239.05965212177782,238.59324129379308,239.47245574580649,240.1444361067878,240.06538639794286,240.45802668205403,240.47785046174357,240.32677084292678,240.6651834356279,240.5575218646223,240.68485359863826,240.6955766421225,240.55606028509806,240.49870791532075,240.51773812225454,240.47316367501753,240.62525611579662,240.88016802459018,241.1657176711746,241.00084371476925,241.03234967062687,241.148291132058,241.25061606991548,241.14573444504117,241.06781020885333,240.98445249350652,241.13276148060757,240.9415061617284,241.1189472528192
-0.5,259.544280636,264.57926447733337,269.8568745096,272.48522124685707,276.67650635066667,275.47230432472725,274.7593145064615,275.66188980026664,275.3858541515294,275.4577400785263,277.04355827200004,279.00467331269573,278.51209344448,278.16919199274065,278.0217915089656,279.32367274322576,280.13001718303025,279.99482615851434,280.7417216875675,280.78866018584625,280.47249706029265,281.1230205320001,281.14372529573336,281.4487144024681,281.37889901191835,281.0973795111372,281.05950168143397,281.05185263469093,280.99713250322804,281.3069356254237,281.63386305108196,282.0010878512381,281.9201047515077,281.98804336937314,282.0666031324058,282.19708136,282.13806816257534,282.0881080015468,281.9473579837403,282.27335938587333,282.2299410123457,282.63852243397594
-0.45,264.49428013200003,274.3865953626667,280.20715987280005,285.08883642114284,290.4862585257778,290.29510195600005,289.5784021350769,289.36253714879996,289.87714723999994,289.86532090357895,291.95378431752385,295.3347250497391,295.12557407967995,294.6251957268148,295.37005483241387,297.0420405468387,297.5482601955152,297.46137363360003,298.3626864667027,298.32341401887174,297.9384762588293,298.9392698886512,299.0150499899556,299.5868252243403,299.3171381327346,298.92818121411767,299.04574884505666,299.11209624021814,299.0317990571228,299.3680566543728,299.6764401831475,299.94991820463497,300.08886450873854,300.24078584465684,300.3355925545508,300.46499314146473,300.5437344604384,300.5965198648533,300.42633329371426,300.9302836657215,301.2885345361976,302.0262312079036
-0.4,241.50260932,254.88057088866668,258.43439235159997,265.40072126200005,270.05938747711104,272.15061524036366,271.2068081793846,269.24490709040003,271.02713523811764,270.6881274774737,272.6991591434285,276.9102179839999,276.78095859256,276.03882665637036,277.75865728689655,279.5780537043871,279.4235404184849,279.5190694724,280.23422677151353,280.0002233320513,279.7085262510731,280.9301973585581,280.90931908413336,281.72029867599997,281.20342298359185,280.8140455633333,281.1568617568679,281.4401236724727,281.31346019294733,281.447022204678,281.64911712026236,281.6690905130159,282.0088404392308,282.2435298988657,282.46209081182604,282.55593738028165,282.81245021550683,282.9964045489067,282.8482819390131,283.40153681007604,284.22234230133336,285.1920003513253
-0.35,176.828479024,189.725283684,189.2771066848,196.3587882011429,198.51126675444445,202.76933315545455,201.496890352,198.44016051093334,200.94172260588238,199.96533026515792,201.1396694013333,204.54947820408697,204.01573485248002,203.17382014548147,204.99286618137933,206.58213981548388,205.8859640300606,206.20968671417143,206.43094937118912,206.00584757046158,205.93383518029265,207.04627628837213,206.78305834715553,207.56701572120855,206.9351195580816,206.65943372592153,207.11192982826412,207.67592121272727,207.47161115024562,207.21385835081355,207.29545303144263,207.0868599451428,207.3478398801538,207.5692004813433,208.03529582571016,208.07255486140843,208.38585379506847,208.59103681053332,208.49302239761042,208.90683214417717,209.78520657158035,210.6529979221446
-0.3,131.6388435512,143.52318357826667,143.45138736904002,148.60498673445716,149.4911925699111,152.52396311683637,150.88835246686153,148.71789850672,149.77390955830586,148.01061010854738,148.13462349929526,149.91186436892173,148.95299659796802,148.33937536671115,149.10215483667585,150.44566286015484,150.12750659700606,150.53391249923428,150.34432869646486,149.78775007567182,149.74586542476095,150.45637593230694,150.0434138166311,150.50759954039148,150.04311651982044,149.86596415841566,150.18622404606035,150.7393683699127,150.44374617138948,149.98304570195936,149.9916186599082,150.06842096122537,150.04079677340312,150.22737723783885,150.92692629285793,151.08850753441124,151.24697642471781,151.3248239819894,151.2979990538857,151.51677881478983,151.95846844458268,152.43382172808677
-0.25,180.41968876,195.46061737866668,199.5757278328,202.27992203200003,203.99157896755557,203.11423279345453,200.67558610276927,200.2819015592,198.38968869200002,195.61079994421053,194.95148424552386,195.97431352347826,194.71316424159997,194.4215567365926,193.77818069862064,195.35024819264518,196.17523464375756,196.58315389165708,196.14309550908106,195.40035923005124,195.3045613899512,195.66398779953485,195.29571201120004,195.54748377863834,195.318797834449,195.32495596784312,195.54831550671696,195.91320608741813,195.43721325761396,194.93352918467798,194.8348508175082,195.57206942850794,195.32285244276926,195.5913156689553,196.60045678156519,197.12985499656344,197.08308400454794,197.01960019850668,197.10085404202593,197.16361196253163,197.10084498204938,197.17919948585543
-0.2,517.7220742879999,540.413909768,553.6131628631999,553.373986985143,559.5674094844445,553.9094437381818,552.316189452,554.0892453576,547.4265910757647,544.9868510338947,545.2949822980953,547.4530879302608,546.88494729168,547.4556907103704,545.6308172800001,548.0468996638709,550.5555112169698,550.4919337693715,550.4707015254054,550.192608561641,550.5372028687805,551.4027232428838,551.2052427592,552.1264114170214,552.5097521688981,552.9178866400785,553.3252830136604,553.4565243582545,552.7243056109472,552.4390475634575,552.2237149990165,553.4755267997463,553.1483409051078,553.7115374020299,554.5562779173914,555.251939391155,554.9940924947397,554.8833902530132,554.9555781746493,555.172413197367,554.6010821679506,554.5764316263133
-0.15,738.1022563639999,753.2899670986666,763.6259077599999,767.9810733880001,775.9939522182223,781.7508987836362,782.1784944947692,781.5488796752,780.7931997748235,782.4823143646315,785.7721918024762,790.5359228939132,791.8152917388799,792.0913140964443,793.4299837769654,795.7891131855483,795.2683864327273,794.7141720065142,795.7260964690811,796.1779258610258,797.2509593051707,799.1733758864184,798.9445194973332,800.8047795007661,801.1485337607348,801.2491527239999,802.026041062566,802.2620690688727,802.0625345534033,802.2492342936949,802.2962115245904,802.1429275533966,802.7121391592615,803.5852391082984,803.5055738574495,803.3913684978593,803.472810222192,803.6249259337068,803.5719713845194,804.1672072175697,805.0323851930863,805.9312378017833
