s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6798174E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6798174E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073223E-001, 9.9853327E-001,-8.7331735E-002,-2.3367002E-002,-2.0351885E-001,-4.0227772E-005, 0.0000000E+000, 0.0000000E+000, 6.8105818E-001, 6.8427545E-001, 1.2281161E-002, 3.4167354E-005,-4.4227371E-126,-1.0901808E-141
 4.0072140E-001, 2.4031003E+000,-5.6333628E-001, 3.4736737E-002,-2.4788498E-001,-9.5740505E-005, 0.0000000E+000, 0.0000000E+000, 1.5957025E+000, 1.6265200E+000, 3.6904300E-002, 9.7031136E-005,-1.9034418E-103,-9.1865623E-118
 6.0064656E-001, 4.3204785E+000,-1.1735618E+000, 4.5830853E-002,-2.9150555E-001,-1.1913989E-004, 0.0000000E+000, 0.0000000E+000, 2.8230495E+000, 2.9011229E+000, 5.8725066E-002, 1.5323653E-004,-2.4310499E-095,-2.6729222E-106
 8.0006987E-001, 4.9213200E+000,-1.4765520E+000, 5.1346383E-002,-2.5674993E-001,-1.2022195E-004, 0.0000000E+000, 0.0000000E+000, 3.1680980E+000, 3.2392442E+000, 7.6822983E-002, 2.0024219E-004,-2.4927743E-090,-9.7294823E-100
 1.0005059E+000, 7.1660562E+000,-2.0234409E+000,-2.7881718E-001,-2.4164660E-001,-1.3745698E-004, 0.0000000E+000, 0.0000000E+000, 4.4666829E+000, 4.6220141E+000, 9.1090211E-002, 2.3736294E-004,-7.5527662E-087,-2.4008632E-095
 1.2003566E+000, 9.7364362E+000,-2.6567372E+000,-4.7305677E+000,-2.6169738E-001,-1.4746606E-004, 0.0000000E+000, 0.0000000E+000, 1.9350440E+000, 2.0872865E+000, 1.0184784E-001, 2.6536408E-004,-2.6516815E-084,-3.2510522E-092
 1.4002914E+000, 1.0866947E+001,-3.2663468E+000,-5.7079661E+000,-2.4382864E-001,-1.5724218E-004, 0.0000000E+000, 0.0000000E+000, 1.5272347E+000, 1.6486479E+000, 1.0966745E-001, 2.8571910E-004,-2.2993598E-082,-7.2261431E-090
 1.6003691E+000, 1.1737306E+001,-3.9311815E+000,-6.7156195E+000,-2.4316417E-001,-1.5505549E-004, 0.0000000E+000, 0.0000000E+000, 7.5754499E-001, 8.4718568E-001, 1.1522147E-001, 3.0018010E-004,-7.4116195E-081,-4.6924579E-088
