z-position,avgTimeRange_2.3,avgTimeRange_7.0,avgTimeRange_11.7,avgTimeRange_16.4,avgTimeRange_21.1,avgTimeRange_25.9,avgTimeRange_30.6,avgTimeRange_35.4,avgTimeRange_40.2,avgTimeRange_44.9,avgTimeRange_49.5,avgTimeRange_54.2,avgTimeRange_58.9,avgTimeRange_63.7,avgTimeRange_68.3,avgTimeRange_73.1,avgTimeRange_77.8,avgTimeRange_82.6,avgTimeRange_87.3,avgTimeRange_92.0,avgTimeRange_96.7,avgTimeRange_101.5,avgTimeRange_106.2,avgTimeRange_111.0,avgTimeRange_115.8,avgTimeRange_120.6,avgTimeRange_125.3,avgTimeRange_130.1,avgTimeRange_134.8,avgTimeRange_139.5,avgTimeRange_144.3,avgTimeRange_149.1,avgTimeRange_153.8,avgTimeRange_158.6,avgTimeRange_163.5,avgTimeRange_168.2,avgTimeRange_172.8,avgTimeRange_177.4,avgTimeRange_182.1,avgTimeRange_186.8,avgTimeRange_191.5,avgTimeRange_196.2
0.1016,77.19993872211644,83.9477906726581,90.12794451045131,91.08172031424562,91.74388633952351,90.11181740783894,88.37962251774236,90.86992804510862,90.78244029377828,88.94326188427145,87.41244418029038,85.9059975455038,85.50073189433303,85.52416791064995,85.20450530324635,84.58341127081145,85.13833789449855,84.37451542578665,83.68354032116112,83.1319297131659,83.86073649876758,83.38314446556181,83.7082049973778,82.94893797378812,83.1893531993296,82.8863444064236,82.88152386614077,82.62042113092355,82.40917230011898,81.96468747710757,82.28473710966941,83.71202719806645,83.57025541229105,83.96770214161965,84.26151435032222,84.90256839288217,84.63882989268534,84.34528507941977,84.71676847897885,84.87630850655299,85.10281574720268,84.76574089109894
0.127,90.08494916147158,93.36351016313844,97.60152285425043,97.95523494489643,98.59967899744416,96.83525189286298,94.45061636000918,97.98474902700434,98.20779203621542,95.8730303465509,93.74892812571174,91.91951589044984,91.60096601399913,91.5650251362572,90.8980092948356,90.26984913590063,90.68202869577591,89.82589448353622,88.74873026445144,88.06590073737175,88.64449186991604,88.06250542667523,88.29577025633418,87.50256282896564,87.70402954636569,87.46852500901949,87.55476166971953,87.14805323206866,87.19222456793341,86.74271948261618,87.25310412068117,89.22314544669322,89.13467040573427,89.54382066248267,89.86126004733485,90.40268942251244,89.94932067301974,89.61674492588057,90.00869993942166,90.20990019396464,90.4038974312393,90.05772377208058
0.1524,104.60872191667706,100.07201831584482,100.60128688904196,100.05442265620634,101.0677124833871,99.02049995342159,95.64641039428395,100.92880913598913,101.63256076559227,98.84649636177716,96.10933991515654,94.33414111799519,94.09589306832765,94.04535931948189,92.84653369366542,92.44609128699254,93.11191165341955,92.13836854811397,90.67079930689395,89.94808067557045,90.27966234682722,89.67284498960989,89.92553615200238,89.16300669043103,89.2008878743866,89.19044200916957,89.30807809285763,88.74686871177141,89.02525158769008,88.52582478271175,89.24025626256508,92.12403024255781,92.08741151488982,92.3378686698084,92.74035637044308,92.95178535127697,92.25422362688941,91.86943798289764,92.23410193200122,92.30320482554248,92.28969441212641,92.0875189009278
0.1778,108.49276791611089,99.81275586030462,97.96801154766298,96.52596127221253,98.45378199716528,96.12179253638806,92.57552246316084,98.75716411312735,99.57084489136552,96.76164166220637,93.92564255499752,92.39588156424733,92.24537772610697,92.19701075236215,90.94225838296657,90.85309300621073,92.05228000943123,91.12736089458119,89.56760321775198,88.90522932079135,89.16585765818238,88.61416386362495,89.06474327921754,88.32383001539414,88.26687195958957,88.35275316593594,88.45591701119255,87.85921231126257,88.07460077641903,87.51421653954873,88.23733650488965,91.51646113843934,91.45360163156468,91.46115088582896,91.95609436210925,91.96877338902401,91.19798009355127,90.79297090640617,91.0124486988034,90.92808546096565,90.68475986911209,90.6559902264688
0.2032,103.11670000118183,92.74095053776789,88.92248274326909,87.41512544614555,91.44655229197444,88.27426144925296,85.30524185165646,91.45396776419433,91.65704275636025,89.20434288701823,86.71306848821733,85.4376444281161,85.35908682086541,85.39400795334879,84.50752280801946,85.01618507375433,87.17870222802344,86.50627554631137,85.00824283995665,84.62482894040548,84.8577938938227,84.40601345758945,85.28960902700089,84.68560341526027,84.58224878482572,84.59026673353581,84.61050693607086,84.1050889562409,83.95930197491936,83.28817364986801,83.89363878127577,87.31554746232356,87.0614368799753,86.74991370117836,87.30578307251359,87.1754752127286,86.45438679684477,86.00698012965489,85.88284352334759,85.62764214566765,85.2331078092732,85.47602240892016
0.254,86.77460610565426,86.69533924737058,89.1031927273739,91.58561108506684,94.86903099230625,91.54865896503442,90.36263264364385,93.65161123389262,92.35661346323751,90.4493439897216,88.92418341786293,87.8474461018473,87.16844557539869,87.46650309612565,87.47467562678733,87.78874949265605,90.55051592269025,89.68761318076754,88.7185563918269,88.65808832226197,89.07535317709788,88.5695926866133,89.78033315739842,89.24068477283467,89.21409159221608,88.949632210114,88.90233960644987,88.60284378780806,88.05868735601351,87.43330441790178,87.83641183202987,90.33706578747405,89.87522694633496,89.8772633695104,90.17937058905355,90.3495948975307,89.91191825843092,89.48033534069542,89.4388372468527,89.30662478941989,89.26260895492997,89.37403918641995
0.3048,99.57506336845191,103.8827038734077,108.59864946261946,109.33274005264907,111.92167133660905,109.22209236473236,106.63228466473886,109.92011025443752,109.32727282546267,106.9334318239181,104.91972838415009,103.18692753195012,102.73197695594996,103.44613770586518,103.0026317962156,103.07911582697902,104.95205763823178,103.87393437061722,102.45133520217473,101.96715271744651,102.26300718123453,101.78250094246754,102.53431807392816,101.92427047797682,102.26548397842909,102.02756908854512,102.14403045256091,101.6930194731856,101.61446692674066,101.22310400374167,101.75405657739564,104.14496342821735,103.85894973894858,104.18090555239873,104.52612912101637,104.82858503375373,104.12688346193993,103.77986823995903,103.97948110631353,104.19259915978786,104.21946113644029,104.06354352809784
0.3556,112.00857353292285,104.86042050399159,105.1160172324622,103.42683807082682,109.2862558973181,106.16784175623141,102.04302876222789,107.71006614489201,107.37475817363033,104.72230961011681,102.21276246094345,100.732836015262,100.53426914530286,101.46686286581726,100.54151145311377,100.93699944845521,102.56218417819882,101.77131409260448,100.082662096495,99.6398593305145,99.72321602257038,99.3114772042521,99.80238942016346,99.15224451334622,99.18187504931896,99.22892391329773,99.49592755969482,98.8329091925924,98.83986249026654,98.47011734995122,99.11958307276294,102.44063605236438,102.12572450912069,101.9600916550078,102.96984818912378,102.86565157599956,101.975772995352,101.50276390204135,101.57319877337879,101.52409817750636,101.26165406446107,101.39738529892516
0.4064,100.1738429658949,91.93270965935528,92.15687462872427,94.00688271411582,101.23526345591522,96.4604368155376,94.20036107984505,98.20994301544961,97.4880693330487,95.05973186488215,92.67075191470764,91.88896126675863,91.00207045090903,91.74046268964369,91.55481462972823,92.54683327742933,95.33899345623173,95.03149197306273,93.45448948112177,93.2511848754803,93.56865545959124,93.20758163170244,94.00449105264599,93.47899723378346,93.2195946317689,93.2227090226001,93.44814550822258,92.96062547562408,92.43814502531828,91.68021591873693,92.12359530570315,95.49146175839728,94.88636341374634,94.46426702362179,95.68413939477516,95.39078295730955,94.60092174789354,94.00727204728798,93.66362548861805,93.43068427422385,93.04416040903533,93.74500222919657
0.4572,75.9249167593794,78.53952991804671,84.08326980519047,89.34872934271338,96.54052563678171,92.35229343817583,90.54186906427404,93.3322627226113,91.17319206367375,89.1985110952666,87.52608694851494,87.06791376084078,85.82516889029466,86.55417138265867,87.40059887594126,89.12587084899883,93.13870489822253,92.0564727612651,90.70944060521667,90.52893004990977,90.4888195997145,90.46100469858708,91.42702739172454,91.70900879689802,91.45882472818522,90.79057322507,90.6939334758597,90.6133647046962,90.04256914819095,89.45233451638897,89.94195929698465,92.46708441659793,91.7345358081466,91.68310083344092,92.47764992946098,92.12405342527249,91.41951242864808,91.02247778049122,90.64996460013833,90.66526791009544,90.47452637254567,91.03950767017423
