s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_PRODUCTS,MLR_INTERMEDIATE PRODUCTS
 0.0000000E+000, 0.0000000E+000,-1.6769795E-003,-2.9018210E-011, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6769796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.0073222E-001, 9.9853331E-001,-8.7326739E-002,-2.3366928E-002,-2.0351879E-001,-4.0227768E-005, 0.0000000E+000, 0.0000000E+000, 6.8106312E-001, 6.8428062E-001, 1.2281161E-002, 3.4167353E-005,-4.4227653E-126,-7.8227793E-142
 4.0072051E-001, 2.4031089E+000,-5.6327536E-001, 3.4735472E-002,-2.4788627E-001,-9.5740235E-005, 0.0000000E+000, 0.0000000E+000, 1.5957686E+000, 1.6265870E+000, 3.6904249E-002, 9.7031003E-005,-1.9032189E-103,-8.9268008E-118
 6.0063607E-001, 4.3205138E+000,-1.1736388E+000, 4.5876050E-002,-2.9149954E-001,-1.1914161E-004, 0.0000000E+000, 0.0000000E+000, 2.8229960E+000, 2.9011323E+000, 5.8724513E-002, 1.5323507E-004,-2.4294540E-095,-2.6705742E-106
 8.0028838E-001, 4.9215870E+000,-1.4763143E+000, 5.1367629E-002,-2.5672287E-001,-1.2026033E-004, 0.0000000E+000, 0.0000000E+000, 3.1686572E+000, 3.2397971E+000, 7.6831076E-002, 2.0026296E-004,-2.5153102E-090,-9.8452744E-100
 1.0003719E+000, 7.1682045E+000,-2.0225406E+000,-3.0412649E-001,-2.4166843E-001,-1.3747213E-004, 0.0000000E+000, 0.0000000E+000, 4.4443205E+000, 4.5997315E+000, 9.1093537E-002, 2.3737067E-004,-7.5308795E-087,-2.3912587E-095
 1.2002602E+000, 9.7375471E+000,-2.6520327E+000,-4.7595563E+000,-2.5906415E-001,-1.4746643E-004, 0.0000000E+000, 0.0000000E+000, 1.9190196E+000, 2.0667464E+000, 1.0184243E-001, 2.6535045E-004,-2.6444455E-084,-3.2405690E-092
 1.4002719E+000, 1.0863252E+001,-3.2619158E+000,-5.4727029E+000,-2.4397372E-001,-1.5724198E-004, 0.0000000E+000, 0.0000000E+000, 1.7696786E+000, 1.8845024E+000, 1.0966564E-001, 2.8571353E-004,-2.2976874E-082,-7.2201005E-090
 1.6000665E+000, 1.1770647E+001,-3.9623349E+000,-6.6778168E+000,-2.4409729E-001,-1.5506529E-004, 0.0000000E+000, 0.0000000E+000, 8.0688063E-001, 8.8624320E-001, 1.1521792E-001, 3.0017098E-004,-7.3892069E-081,-4.6750646E-088
