z-position,avgTimeRange_2.4,avgTimeRange_7.1,avgTimeRange_11.8,avgTimeRange_16.6,avgTimeRange_21.4,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.5,avgTimeRange_45.3,avgTimeRange_50.0,avgTimeRange_54.8,avgTimeRange_59.6,avgTimeRange_64.3,avgTimeRange_69.1,avgTimeRange_73.9,avgTimeRange_78.6,avgTimeRange_83.3,avgTimeRange_88.1,avgTimeRange_92.8,avgTimeRange_97.7,avgTimeRange_102.4,avgTimeRange_107.2,avgTimeRange_112.1,avgTimeRange_116.9,avgTimeRange_121.7,avgTimeRange_126.4,avgTimeRange_131.2,avgTimeRange_135.9,avgTimeRange_140.6,avgTimeRange_145.2,avgTimeRange_149.9,avgTimeRange_154.6,avgTimeRange_159.3,avgTimeRange_164.0,avgTimeRange_168.8,avgTimeRange_173.6,avgTimeRange_178.3,avgTimeRange_183.2,avgTimeRange_188.0,avgTimeRange_192.6,avgTimeRange_197.4
0.1016,118.79244217113558,108.18199378972842,106.67556616888285,105.60530903484533,109.74460483658417,106.9043766119502,109.3432418040024,108.91852020336248,106.28893709190463,106.67378382358645,107.01289608617503,108.23960015478598,108.24583534065604,108.10153579641006,108.58666380028059,109.81155367605218,110.20953726298022,109.44025095162988,109.23800500076052,109.59978409957662,108.78345265353778,108.60803021572217,108.50116429047424,108.30345139924883,108.18280174683481,108.24283075254668,108.39804561652926,108.42605083680536,107.95817808251071,107.63881131970801,107.74805908537235,107.94877472943158,107.86362206185684,107.72602403839258,107.92964833062797,108.82801685942573,109.91048262636109,109.98318744356447,109.83171893511758,110.38189715142242,110.94333893709687,112.35382186026096
0.127,115.63855462650862,105.15945195569513,103.14956095069996,102.73682014996618,107.30917003103791,105.29200387479176,108.04782504801197,107.70105542971972,105.52826287868103,105.60833269907738,105.80557838382548,107.52674610026517,107.7611192988149,107.35990947439652,107.9337556440758,109.2906005249229,109.42049862349616,108.65106303434129,108.40772309906126,108.83255377624103,107.91777800554338,107.90197923612205,107.51294573377281,107.66564986433232,107.54944414788372,107.69414253324355,107.86440679341749,107.8341356105653,107.32203977565128,106.98063504327177,106.86609821806947,106.97571215975569,106.81611719471884,106.77002915184596,107.00441327177164,107.84517368322317,108.76320008458406,108.749308476627,108.61704118827411,109.13955987228924,109.6177062256049,111.07661985529298
0.1524,111.74533996773948,104.93258148380882,102.50830044108055,101.45540694334137,104.613622503406,103.54535505669803,106.04521846341427,105.04522738578254,103.12101544121717,102.86828184080554,102.98412100788346,104.26142459549632,104.68931360462885,103.89489975330456,104.52928429117968,106.08384331462116,105.82915591045722,105.19307123956331,105.15765130642517,105.80824369662895,104.90922189700129,104.82671324283001,103.96732138179064,104.21674114093322,103.96629691785105,104.30003693926606,104.34906785381088,104.38812101277381,103.97778463430313,103.8002131047328,103.63975214827516,103.65077913773368,103.42729452815537,103.27282503199964,103.33067786420736,104.0071735536289,104.47978765754124,104.28514099393425,104.04127376209748,104.34036736145357,104.64057990327312,105.50013275018082
0.1778,120.65075950052783,113.78027324028263,110.72471897731678,109.09448452148442,111.872494532458,110.03005336912122,112.2257246473883,110.54572234977707,108.18560858991786,108.06276414534383,108.34137412667926,109.04227786583883,109.33585499860533,108.63413679009523,109.17939483787382,110.78749716420131,110.66676001175061,110.12780789678054,110.17089428915655,110.78639326807931,109.96920223941873,109.68258384470117,108.95384968053743,108.98255799016779,108.7406206341622,109.06733840099056,109.02951693419546,109.08128852835924,108.7168401362943,108.57026801881814,108.6154286748769,108.65158973564083,108.42702589932175,108.09779475164811,108.0355180977774,108.59727260274242,109.0931349695806,108.86618795886953,108.52449331580472,108.70159250606422,109.01291900021788,109.59490367038464
0.2032,142.56970590803485,134.02364944831714,130.58326942652133,129.82744187406016,131.91795240938708,129.21880996689592,132.40113765796465,130.50657045345633,127.57156759499763,127.56507028640533,128.084259252713,128.51557454294544,128.95654245115367,128.549459218361,128.95188281472326,130.63889403006362,130.58913096738704,129.95438139737877,129.85330162464422,130.19681200757708,129.5103248406773,129.2655805181756,128.7292283052656,128.67907805048173,128.69181387133253,129.03707044503838,129.10138067732387,128.96939716023383,128.47268055205697,128.1291717754971,128.29325300996283,128.15371753972525,127.84983358473262,127.43266313457521,127.33159519847655,127.83770486388534,128.50007430032554,128.36288704708247,128.11881588215252,128.31972898414358,128.64359350135354,129.2978520186257
0.254,213.70188436146302,204.7491191561802,195.81012145187543,194.85273769582787,200.0849067774307,199.13781184514974,199.39253662331953,195.96117088161603,195.25407739160346,194.60242643373746,196.62276197139664,200.19919071161468,201.71691545760996,200.66027477963314,201.06903618050723,201.90723415656743,200.94386241384152,199.92390498355365,200.52053608236122,200.602140279932,200.54765963846563,200.68114719382893,199.70861061382183,200.78388888114733,199.9896866027037,200.3458519628476,199.74751137795613,199.72136748376357,199.3564633532135,199.17741238486525,198.92168912828942,198.7068287504846,198.29128832576893,198.25860098767245,198.41493523918962,198.77847922899988,199.77536554173065,199.16399519714037,198.82351166607413,198.69584254529605,198.6200697374793,199.2246576346453
0.3048,194.8842403529576,186.76854791141804,176.59442537413395,176.1743110072553,180.2825415090849,179.24924847810706,179.95612161768122,176.150268058266,174.8352460003689,174.32987302069154,175.67443964859265,178.89966692828165,180.06903451495108,179.09502792073502,179.69193255297756,181.17073611494823,180.25148915640975,179.33841747318206,179.44060807023865,179.58897597004986,179.4468101616445,179.34610206664195,178.41556201009155,179.45750801035035,178.78483371826843,179.34058046399213,178.98646450944173,178.77369228211873,178.26970725189037,177.87934782284947,177.73377816879784,177.42058896995746,176.9927521904097,176.88211129651407,176.92841612251948,177.2323851146453,177.83679230047247,177.23945888385012,176.91581176118873,176.69485593065218,176.70954017081317,177.29154886095176
0.3556,190.54298854914717,183.60643803110852,174.805467408541,175.37096932309197,179.25864885943878,178.75004869604987,179.21767318100848,175.68863582702642,175.24698689477327,174.44077567734135,175.82551200150095,178.09892435634444,179.4516289055618,178.12670670034012,178.92074681918885,180.22409784447686,179.607951409674,178.90374445912096,179.48379745257043,179.7526513940584,179.5566768011251,179.58768388926714,178.77150050930305,179.79888146368123,179.28003514802666,179.91761638445,179.63001489302238,179.30581955261823,178.7070205068039,178.5867770260711,178.3623617856241,177.94823867090986,177.44381917040513,177.3038638713258,177.38003932843336,177.6421744676636,178.12709489877187,177.53828517335296,177.12332220333982,176.87029140422788,176.83727312048566,177.18009242091787
0.4064,179.65513705533925,175.58881782554656,166.6229175733824,167.11905055232558,170.84886392682606,169.59676514437348,169.48157114577876,165.85201723674078,165.80596470790982,164.9134995438813,166.08287505367815,167.90833506896539,168.63801041622762,167.3602944911464,168.1418830180761,169.51313621665446,169.2252008845744,168.66729875525385,169.28928816188252,169.45128375778887,169.25026183369312,169.1765642702097,168.6094476300685,169.41592577524284,168.7881152908596,169.39790382969727,169.45542892989,169.04711980183018,168.43061928988283,168.36574450026532,168.2147793758035,167.81108401776902,167.36436921625622,167.20895845372655,167.38696593208823,167.5714632004936,167.7964087453593,167.27020912582316,167.0056811810648,166.91227734180717,166.82331574209266,167.14214730106272
0.4572,168.86942648940686,164.46556202875362,157.2049191902225,158.81103708776308,161.18848260076672,160.36377663243363,160.04396844216666,156.526393236889,157.48261013108038,156.49763858988447,157.66350966667784,159.11974812780582,159.84583743245167,158.35658523357165,159.36519502027724,160.6382648625282,160.91238760094177,160.50698724358088,161.22485381207747,161.2868219843213,160.9499210554419,161.0218048833935,160.64275236199802,161.44036620832404,160.9712665018803,161.66698203045388,161.9904447721583,161.44870297542994,160.79731088297777,160.97097905438991,160.79580328048252,160.33996520183302,159.84207606097408,159.75258272694649,160.17042754026883,160.3003974576144,160.44631909195118,160.03363975966874,159.76485570490473,159.69322597933004,159.75569726859024,160.03288393306175
