Time,Chi_r
103.800,0.312
104.000,0.311
104.200,0.301
104.400,0.297
104.600,0.296
104.800,0.318
105.000,0.320
105.200,0.307
105.400,0.296
105.600,0.285
105.800,0.291
106.000,0.280
106.200,0.319
106.401,0.336
106.600,0.325
106.800,0.330
107.000,0.309
107.200,0.300
107.401,0.314
107.600,0.294
107.800,0.312
108.001,0.312
108.200,0.290
108.400,0.327
108.600,0.299
108.800,0.288
109.000,0.296
109.200,0.287
109.400,0.298
109.600,0.318
109.800,0.299
110.000,0.328
110.200,0.311
110.400,0.313
110.600,0.321
110.800,0.334
111.000,0.334
111.200,0.313
111.400,0.316
111.600,0.297
111.800,0.301
112.000,0.310
112.200,0.326
112.400,0.306
112.600,0.317
112.800,0.310
113.000,0.319
113.200,0.316
113.400,0.309
113.600,0.292
113.800,0.301
114.000,0.308
114.200,0.312
114.400,0.347
114.600,0.317
114.800,0.306
115.000,0.300
115.200,0.314
115.400,0.307
115.600,0.298
115.800,0.275
116.000,0.297
116.200,0.293
116.400,0.288
116.600,0.305
116.800,0.310
117.000,0.300
117.200,0.296
117.400,0.306
117.600,0.285
117.800,0.290
118.000,0.288
118.200,0.286
118.400,0.312
118.600,0.286
118.800,0.303
119.000,0.299
119.200,0.305
119.400,0.327
119.600,0.316
119.800,0.322
120.000,0.310
120.201,0.312
120.400,0.346
120.600,0.297
120.800,0.323
121.000,0.311
121.200,0.299
121.400,0.322
121.600,0.301
121.800,0.304
122.000,0.291
122.200,0.303
122.401,0.297
122.600,0.327
122.800,0.306
123.000,0.310
123.200,0.312
123.400,0.309
123.600,0.319
123.800,0.324
124.000,0.309
124.200,0.318
124.400,0.319
124.600,0.305
124.800,0.321
125.000,0.310
125.200,0.324
125.400,0.310
125.600,0.318
125.800,0.308
126.000,0.319
126.200,0.299
126.400,0.309
126.600,0.289
126.800,0.312
127.000,0.296
127.200,0.298
127.400,0.309
127.600,0.298
127.800,0.298
128.000,0.298
128.200,0.286
128.400,0.303
128.600,0.297
128.800,0.295
129.000,0.309
129.200,0.302
129.400,0.342
129.600,0.316
129.800,0.306
130.000,0.298
130.200,0.288
130.400,0.293
130.600,0.309
130.800,0.301
131.000,0.301
131.200,0.294
131.400,0.290
131.600,0.297
131.800,0.303
132.000,0.336
132.200,0.292
132.400,0.312
132.600,0.321
132.800,0.305
133.000,0.293
133.200,0.290
133.400,0.282
133.600,0.296
133.800,0.312
134.000,0.304
134.200,0.306
134.400,0.304
134.600,0.297
134.800,0.301
135.000,0.297
135.200,0.313
135.400,0.325
135.600,0.312
135.800,0.313
136.000,0.299
136.200,0.320
136.400,0.303
136.600,0.307
136.800,0.325
137.000,0.313
137.200,0.302
137.400,0.312
137.600,0.296
137.800,0.303
138.000,0.319
138.200,0.300
138.400,0.318
138.600,0.288
138.801,0.314
139.000,0.311
139.200,0.297
139.400,0.293
139.600,0.303
139.800,0.310
140.000,0.316
140.200,0.314
140.400,0.298
140.600,0.316
140.800,0.293
141.000,0.322
141.200,0.306
141.400,0.299
141.600,0.311
141.800,0.303
142.000,0.296
142.200,0.325
142.400,0.303
142.600,0.318
142.800,0.307
143.000,0.298
143.200,0.305
143.400,0.326
143.600,0.305
143.800,0.295
144.000,0.318
144.200,0.316
144.400,0.344
144.600,0.308
144.801,0.330
145.001,0.322
145.200,0.310
145.400,0.315
145.600,0.307
145.800,0.304
146.000,0.294
146.200,0.306
146.400,0.316
146.600,0.306
146.801,0.295
147.000,0.319
147.200,0.298
147.400,0.294
147.600,0.298
147.800,0.293
148.000,0.323
148.200,0.305
148.400,0.309
148.600,0.322
148.800,0.315
149.000,0.297
149.200,0.310
149.400,0.312
149.600,0.311
149.800,0.293
150.000,0.321
150.201,0.307
150.400,0.300
150.600,0.296
150.800,0.297
151.000,0.291
151.200,0.290
151.400,0.306
151.600,0.313
151.800,0.320
152.000,0.312
152.200,0.295
152.400,0.290
152.600,0.335
152.800,0.288
153.000,0.295
153.200,0.292
153.400,0.309
153.600,0.293
153.800,0.295
154.000,0.282
154.200,0.305
154.400,0.300
154.600,0.329
154.800,0.320
155.000,0.320
155.200,0.309
155.400,0.300
155.601,0.311
155.800,0.302
156.000,0.321
156.200,0.312
156.400,0.309
156.600,0.290
156.800,0.324
157.000,0.320
157.200,0.299
157.400,0.320
157.600,0.321
157.800,0.316
158.000,0.298
158.200,0.298
158.400,0.302
158.600,0.305
158.800,0.308
159.000,0.301
159.200,0.304
159.400,0.330
159.600,0.310
159.800,0.296
160.000,0.287
160.200,0.291
160.400,0.289
160.600,0.284
160.800,0.302
161.001,0.297
161.200,0.328
161.400,0.295
161.600,0.293
161.800,0.308
162.000,0.329
162.200,0.308
162.400,0.323
162.600,0.318
162.800,0.318
163.000,0.316
163.200,0.295
163.400,0.296
163.600,0.312
163.800,0.302
164.000,0.288
164.200,0.294
164.400,0.305
164.600,0.302
164.800,0.303
165.000,0.290
165.200,0.283
165.400,0.289
165.600,0.298
165.800,0.297
166.000,0.305
166.200,0.312
166.400,0.288
166.600,0.312
166.800,0.312
167.000,0.307
167.200,0.306
167.400,0.315
167.600,0.300
167.800,0.326
168.000,0.304
168.200,0.322
168.400,0.327
168.600,0.291
168.800,0.293
169.000,0.302
169.200,0.300
169.400,0.304
169.600,0.302
169.800,0.303
170.000,0.313
170.200,0.315
170.400,0.309
170.600,0.295
170.800,0.317
171.000,0.314
171.200,0.302
171.400,0.298
171.600,0.307
171.800,0.308
172.000,0.318
172.200,0.320
172.400,0.317
172.600,0.301
172.800,0.318
173.000,0.310
173.200,0.347
173.400,0.312
173.600,0.329
173.800,0.332
174.000,0.325
174.200,0.314
174.400,0.307
174.600,0.305
174.800,0.303
175.000,0.328
175.200,0.299
175.400,0.318
175.600,0.315
175.800,0.305
176.000,0.302
176.200,0.319
176.400,0.287
176.600,0.310
176.800,0.298
177.000,0.303
177.200,0.290
177.400,0.293
177.601,0.289
177.800,0.329
178.000,0.305
178.200,0.311
178.400,0.322
178.600,0.295
178.800,0.303
179.000,0.288
179.200,0.309
179.400,0.328
179.600,0.332
179.800,0.317
180.000,0.321
180.200,0.305
180.400,0.308
180.600,0.302
180.800,0.313
181.000,0.296
181.200,0.310
181.400,0.304
181.600,0.295
181.800,0.305
182.000,0.299
182.200,0.285
182.400,0.292
182.600,0.298
182.800,0.299
183.000,0.298
183.200,0.290
183.401,0.310
183.600,0.306
183.800,0.312
184.000,0.296
184.200,0.296
184.400,0.303
184.600,0.309
184.800,0.305
185.000,0.290
185.200,0.296
185.400,0.293
185.600,0.300
185.800,0.282
186.000,0.284
186.200,0.300
186.400,0.314
186.600,0.307
186.800,0.311
187.000,0.320
187.200,0.284
187.400,0.291
187.600,0.280
187.800,0.294
188.000,0.290
188.200,0.315
188.400,0.311
188.600,0.298
188.800,0.303
189.000,0.306
189.200,0.311
189.400,0.312
189.600,0.315
189.800,0.312
190.000,0.333
190.200,0.315
190.400,0.321
190.600,0.315
190.800,0.327
191.000,0.291
191.200,0.304
191.400,0.299
191.600,0.304
191.800,0.319
192.000,0.299
192.200,0.303
192.401,0.293
192.600,0.327
192.800,0.312
193.000,0.319
193.200,0.307
193.400,0.326
193.600,0.303
193.800,0.307
194.001,0.318
194.200,0.323
194.400,0.321
194.600,0.312
194.800,0.310
195.000,0.317
195.200,0.321
195.400,0.303
195.600,0.287
195.800,0.290
196.000,0.294
196.200,0.291
196.400,0.295
196.601,0.327
196.800,0.320
197.000,0.315
197.200,0.305
197.400,0.316
197.601,0.314
197.800,0.300
198.000,0.323
198.200,0.316
198.400,0.305
198.600,0.304
198.800,0.306
199.000,0.320
199.200,0.309
199.400,0.310
199.600,0.297
199.800,0.313
200.000,0.316
