cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.0017104E+001, 2.4524070E+000,-5.0000000E-001, 1.2259573E+003, 1.2720092E+003, 1.1578059E+003, 1.0019800E+003, 8.6576431E+002, 7.4547650E+002, 2.6868467E+002, 3.4074758E+002, 4.2357032E+002, 4.4245118E+002, 4.1356780E+002, 3.5950418E+002,-2.0500000E+001, 1.6628303E-020, 2.5760688E-017, 5.4412256E-013, 8.7147036E-005, 3.6776670E-004, 9.6858301E-020, 1.4574516E-016, 1.6057712E-011, 3.0593596E-003, 5.6503537E-003
 9.9696970E-001, 3.0017104E+001, 2.4524070E+000,-2.0000000E-002, 1.2259573E+003, 1.2720092E+003, 1.1578059E+003, 1.0019800E+003, 8.6576431E+002, 7.4547650E+002, 2.6868467E+002, 3.4074758E+002, 4.2357032E+002, 4.4245118E+002, 4.1356780E+002, 3.5950418E+002,-2.0006024E+001, 1.6628303E-020, 2.5760688E-017, 5.4412256E-013, 8.7147036E-005, 3.6776670E-004, 9.6858301E-020, 1.4574516E-016, 1.6057712E-011, 3.0593596E-003, 5.6503537E-003
 1.4939394E+000, 2.4984582E+001, 2.6257752E+000, 4.6000000E-001, 1.2174816E+003, 1.2807579E+003, 1.1646897E+003, 1.0040549E+003, 8.6468417E+002, 7.4417863E+002, 2.6284265E+002, 3.3824639E+002, 4.2076974E+002, 4.4107685E+002, 4.1294790E+002, 3.5979501E+002,-1.9512048E+001, 1.3093410E-020, 2.9962902E-016, 3.4445156E-011, 1.4617138E-004, 6.0310332E-004, 7.3951520E-020, 2.9128516E-015, 1.0444588E-009, 4.7140902E-003, 7.2516018E-003
 1.9909091E+000, 1.9879975E+001, 2.8004088E+000, 9.4000000E-001, 1.2310397E+003, 1.2624421E+003, 1.1536533E+003, 9.9561768E+002, 8.5736099E+002, 7.3894073E+002, 2.8127267E+002, 3.5255103E+002, 4.2823077E+002, 4.4083378E+002, 4.1250979E+002, 3.5885259E+002,-1.9018072E+001, 1.3093410E-020, 2.9962902E-016, 3.4445156E-011, 1.4617138E-004, 6.0310332E-004, 7.3951520E-020, 2.9128516E-015, 1.0444588E-009, 4.7140902E-003, 7.2516018E-003
 2.4878788E+000, 1.7036377E+001, 2.8476017E+000, 1.4200000E+000, 1.2255673E+003, 1.2178498E+003, 1.1193673E+003, 9.7421553E+002, 8.4331119E+002, 7.3082645E+002, 3.2151472E+002, 3.8450837E+002, 4.4005755E+002, 4.4083983E+002, 4.1056187E+002, 3.5812728E+002,-1.8524096E+001, 1.0295289E-020, 4.3273190E-014, 1.7258973E-009, 2.2383672E-004, 9.5626177E-004, 5.6896769E-020, 5.2114327E-013, 5.2403059E-008, 6.5109936E-003, 9.2254324E-003
 2.9848485E+000, 1.5162361E+001, 2.8621998E+000, 1.9000000E+000, 1.1675381E+003, 1.1575942E+003, 1.0693361E+003, 9.4167004E+002, 8.2309040E+002, 7.1868515E+002, 3.7362068E+002, 4.2007326E+002, 4.5236970E+002, 4.4151882E+002, 4.0730588E+002, 3.5495942E+002,-1.8030120E+001, 1.0295289E-020, 4.3273190E-014, 1.7258973E-009, 2.2383672E-004, 9.5626177E-004, 5.6896769E-020, 5.2114327E-013, 5.2403059E-008, 6.5109936E-003, 9.2254324E-003
 3.4818182E+000, 1.3680488E+001, 2.8641590E+000, 2.3800000E+000, 1.0671552E+003, 1.0853373E+003, 1.0105924E+003, 8.9906320E+002, 7.9739744E+002, 7.0160585E+002, 4.2211198E+002, 4.4853620E+002, 4.5930988E+002, 4.3753933E+002, 4.0228208E+002, 3.4737949E+002,-1.7536145E+001, 8.4739035E-021, 6.7661765E-012, 5.6207033E-008, 4.0550740E-004, 1.8049776E-003, 4.7162174E-020, 8.9163842E-011, 1.5714493E-006, 8.9951794E-003, 1.2385760E-002
 3.9787879E+000, 1.2424446E+001, 2.8565852E+000, 2.8600000E+000, 9.6462556E+002, 1.0041804E+003, 9.5131876E+002, 8.5160116E+002, 7.6648395E+002, 6.8233115E+002, 4.5221745E+002, 4.6210342E+002, 4.6335349E+002, 4.3095056E+002, 3.9160689E+002, 3.3776080E+002,-1.7042169E+001, 8.4739035E-021, 6.7661765E-012, 5.6207033E-008, 4.0550740E-004, 1.8049776E-003, 4.7162174E-020, 8.9163842E-011, 1.5714493E-006, 8.9951794E-003, 1.2385760E-002
 4.4757576E+000, 1.1327591E+001, 2.8491707E+000, 3.3400000E+000, 8.8738600E+002, 9.3321876E+002, 8.9286702E+002, 8.0681444E+002, 7.3423303E+002, 6.6116351E+002, 4.5926718E+002, 4.6776824E+002, 4.5813253E+002, 4.2388683E+002, 3.8119244E+002, 3.2760578E+002,-1.6548193E+001, 7.2758805E-021, 9.0762319E-010, 1.2705542E-006, 1.0360777E-003, 3.5114639E-003, 3.5827983E-020, 1.3797201E-008, 3.0072139E-005, 1.5762674E-002, 1.7805795E-002
 4.9727273E+000, 1.0384252E+001, 2.8487885E+000, 3.8200000E+000, 8.4373379E+002, 8.7791551E+002, 8.3928852E+002, 7.6757483E+002, 7.0146560E+002, 6.3672829E+002, 4.6288361E+002, 4.6842119E+002, 4.4791307E+002, 4.1417309E+002, 3.6797517E+002, 3.1509993E+002,-1.6054217E+001, 7.2758805E-021, 9.0762319E-010, 1.2705542E-006, 1.0360777E-003, 3.5114639E-003, 3.5827983E-020, 1.3797201E-008, 3.0072139E-005, 1.5762674E-002, 1.7805795E-002
 5.4696970E+000, 9.5988709E+000, 2.8633082E+000, 4.3000000E+000, 8.1526157E+002, 8.3301250E+002, 7.9046948E+002, 7.2920007E+002, 6.6836709E+002, 6.1201054E+002, 4.6903422E+002, 4.6506077E+002, 4.3510875E+002, 4.0031071E+002, 3.5387561E+002, 3.0335359E+002,-1.5560241E+001, 4.6289591E-020, 1.0102996E-007, 2.1607942E-005, 2.1046091E-003, 6.1974797E-003, 2.7436398E-019, 1.9007052E-006, 3.7350001E-004, 2.3466534E-002, 2.3663204E-002
 5.9666667E+000, 8.9565372E+000, 2.8978927E+000, 4.7800000E+000, 7.8258214E+002, 7.8958642E+002, 7.4494456E+002, 6.8948386E+002, 6.3732649E+002, 5.8843735E+002, 4.7128759E+002, 4.5763863E+002, 4.2210904E+002, 3.8493413E+002, 3.4070525E+002, 2.9170948E+002,-1.5066265E+001, 4.6289591E-020, 1.0102996E-007, 2.1607942E-005, 2.1046091E-003, 6.1974797E-003, 2.7436398E-019, 1.9007052E-006, 3.7350001E-004, 2.3466534E-002, 2.3663204E-002
 6.4636364E+000, 8.4488186E+000, 2.9551790E+000, 5.2600000E+000, 7.4211774E+002, 7.4644553E+002, 7.0303141E+002, 6.5171691E+002, 6.0765741E+002, 5.6498397E+002, 4.6726661E+002, 4.4868927E+002, 4.0610851E+002, 3.7002315E+002, 3.2633414E+002, 2.7936313E+002,-1.4572289E+001, 1.9681816E-018, 5.4791885E-006, 2.6512867E-004, 3.8987513E-003, 1.0109561E-002, 1.5490337E-017, 1.1302824E-004, 2.9068711E-003, 2.9430730E-002, 2.9888561E-002
 6.9606061E+000, 8.0571548E+000, 3.0364939E+000, 5.7400000E+000, 6.9045816E+002, 7.0340670E+002, 6.6079727E+002, 6.1579990E+002, 5.7797357E+002, 5.4134706E+002, 4.5388429E+002, 4.3793580E+002, 3.8780638E+002, 3.5381544E+002, 3.1114864E+002, 2.6582105E+002,-1.4078313E+001, 1.9681816E-018, 5.4791885E-006, 2.6512867E-004, 3.8987513E-003, 1.0109561E-002, 1.5490337E-017, 1.1302824E-004, 2.9068711E-003, 2.9430730E-002, 2.9888561E-002
