y-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_12.0,avgTimeRange_16.8,avgTimeRange_21.5,avgTimeRange_26.2,avgTimeRange_30.9,avgTimeRange_35.7,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_50.1,avgTimeRange_54.9,avgTimeRange_59.6,avgTimeRange_64.4,avgTimeRange_69.2,avgTimeRange_73.9,avgTimeRange_78.6,avgTimeRange_83.4,avgTimeRange_88.1,avgTimeRange_92.8,avgTimeRange_97.7,avgTimeRange_102.4,avgTimeRange_107.2,avgTimeRange_112.0,avgTimeRange_116.7,avgTimeRange_121.3,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.5,avgTimeRange_140.2,avgTimeRange_145.1,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.2,avgTimeRange_164.0,avgTimeRange_168.5,avgTimeRange_173.3,avgTimeRange_178.0,avgTimeRange_182.8,avgTimeRange_187.5,avgTimeRange_192.2,avgTimeRange_197.0
-0.6,202.39289333,196.95900035133332,198.8213683452,199.73244015257146,199.54775405577777,198.7820375318182,198.95122552738462,200.17359079093333,202.7607242727059,203.82763387010525,202.84609557819044,202.72458777182607,201.83198372247998,200.98738854837038,200.30570495827587,200.22743221651615,201.4097758840606,200.50751488914284,200.01023801124316,200.64027883830778,200.47907995346344,200.476943363907,200.57155794315557,200.91498316753191,200.890496068,200.59323204011764,201.15411460313211,201.48188181498185,200.97743312652634,200.889492176,200.6795344175082,200.76472806907938,201.01748310359997,201.1330202155821,201.12434354417394,200.8769708432676,200.9346731913151,201.0282266589067,200.84084275932463,200.93272426805066,201.13030282854328,199.97570566384576
-0.55,233.20180837599997,228.69768406666665,231.257759686,233.31620898657144,231.87621561533334,232.5487219314545,232.9386247666154,234.2454600205333,238.6736280104706,240.25646727778948,239.27112136466667,239.3227138612174,237.86789360616,236.57054518237035,235.53685917013797,235.6079390329032,237.5029822702424,236.61016532674282,235.93645762767565,237.12891263743595,237.08897948102432,237.07500545972098,237.28469972657783,237.86165842965954,237.9781956770612,237.90493418086274,238.48803729996226,238.6018536133455,237.90280163961398,237.64969829050838,237.3173302198688,237.28640467073018,237.47469910929235,237.80383823241792,237.92238974156527,237.57166055785925,237.7088920876986,237.92948174159994,237.50433173927263,237.51807483632916,237.78942429086416,236.30918269168478
-0.5,268.032956834,255.47595504199998,264.8207445408,270.39090873428574,267.6107530282222,268.73654898036364,268.5831162243077,270.760170538,278.47512646941175,280.0838344533684,278.27793262266664,278.917902176087,276.13067315576,274.5582019828148,272.98972853337926,273.0685325355484,275.9775090101212,274.91623265268566,273.7933884688108,275.98485210902567,276.48319890765856,276.4741147148372,276.61299190991116,277.4980412109362,277.7466702233877,278.1826161068235,278.8255593665661,278.7079316612727,277.4660742449473,277.17743222576263,276.857496084918,276.8628230566984,276.9183926334154,277.56213556146264,277.7599592370724,277.0995724578873,277.14221327249317,277.61730342946674,276.8747671364156,277.0213379466075,277.32740050703705,275.42539469994693
-0.45,280.975282916,254.09700359466666,277.669236286,287.88625863257147,285.63133222688884,284.10504212618184,282.82660466230766,286.83957521906666,297.12026162047056,297.14254440136835,293.73952418666664,295.3748372607825,290.86531117824,289.8518158608148,287.878304947931,287.4508207136774,291.2432994283636,290.1248758702286,288.2995666852973,291.46335685143595,292.9756873774147,293.12498219390693,292.65520780484445,293.49416778799997,293.70118921069394,294.7938573447059,295.5315594499622,295.31897857429095,293.3160184922807,293.32197031057626,293.3408287306558,293.70997388336514,293.59886149073856,294.431014606597,294.524206313884,293.4864372875211,293.2231638309316,294.03876519333335,293.022408657974,293.6180984696708,293.6985186022469,291.460239930335
-0.4,257.25502741800005,222.1854028366667,261.1091547484,273.43215105057146,274.5332831937778,267.77019141781824,265.9101167275385,272.2684361153333,281.66500078023535,278.8265233206316,273.94952992228565,276.48424616504354,270.94004590264,271.15115502066664,269.2271460533793,267.6836666336774,271.95244662927274,271.0336741465142,268.5118940484324,272.0115487761538,274.50073528297554,274.9254366080931,273.46666285017784,273.69132750229795,273.5966975719593,275.05023456890194,275.8754661515472,275.8064780215636,273.29883935515784,273.80494764074575,274.33089317491795,275.2555857131746,275.1124154828308,275.8262760519103,275.6400894264928,274.4470245362536,273.8897422617261,274.9767995286399,273.8155161743637,274.9328645627088,274.5027251039754,272.1866096237904
-0.35,182.46363354800002,153.0972269868667,190.15363201440002,203.05637797514285,212.8142159911111,200.0420976092727,197.20196364846151,206.32341743066664,209.66974871741175,204.5799733230526,201.23531944847622,203.1322987330435,198.31740420472,199.85369050311107,198.28568653551724,195.41931442225805,199.69817206012124,199.26096758577143,196.86361130848644,200.12941354641023,202.2350694432195,202.6702970766046,201.3269629736445,200.15165495744688,199.58037327563267,200.4632440521961,201.27063505411323,201.5601960568,199.60872166000001,199.6949319145424,200.98276366622952,202.32100627831747,202.60135436449224,202.98672173355223,202.54082285165222,201.31592907760563,201.12150430550685,202.18538478629335,200.92725874727276,202.0403187477468,201.27731042834571,199.65562626779996
-0.3,128.231618434,120.40426256526665,143.88133626439998,149.50732704942857,157.1428947802222,147.4738568409091,144.69386046953846,152.06217397533334,151.97397656541176,147.93964221063158,146.0207685687619,146.5846532695652,143.94793374736,144.58319441666666,143.78792373551727,141.79360780219358,145.4709481609091,145.97559015965714,144.28232408205403,146.2800288374872,147.6146409249756,147.59713016739536,146.79473478817334,145.51329786434044,144.98425951685718,145.06504035450982,145.63647892498116,146.0403084572363,145.19810404603507,145.28817190583047,146.2141105034098,146.78008927492058,147.67650291735382,147.79355144334323,147.329330168058,146.57394469507042,146.60908107838353,147.15797007362937,146.23065119111692,146.89574413405066,146.2034797238766,145.2982472315036
-0.25,180.50103375999998,190.59049090533338,192.52571024640002,191.92860025657143,195.20138330311113,190.560104952,187.74042391276922,191.0623668793333,191.8272005108235,189.59974835021058,190.04604906123808,189.30916974382603,188.57187549056002,187.74284238955556,187.79621235806897,187.03751390458063,190.00857543393937,191.20585803874283,189.92404256654052,190.8490810859487,191.02608094019513,190.67855356716274,190.45687487040004,189.47300507987237,189.2437620306122,188.39350025494113,188.94407056467927,189.3780842626909,189.73895946371928,189.67960413793216,190.0955186745246,189.78431517539684,191.03055534904615,191.11972671695526,190.95119526011592,191.00417138045069,191.55220344572606,191.83182349432008,191.07315233051946,191.1125566222785,190.8864700260001,190.6746458197663
-0.2,551.53916825,554.3296635439999,535.0413313748,532.2365935982857,526.4869217215555,531.4122625450909,530.7314695212308,527.1931068784,538.7258053424706,536.3960836557895,539.9598156515237,538.5593469161739,538.14335581504,535.2274152659999,537.1327972229656,536.7415657841935,539.6318381184848,541.4431241652571,539.176477072,540.2504078146666,538.700080641756,538.2190021366046,538.7652461471555,539.1043756699149,538.4258140551838,536.5268030569412,536.6750277009811,536.6915554761091,536.9468827384915,536.2086475885764,535.8600105748852,534.9154105930477,535.8848247463385,536.2637924434031,537.22582104,539.0226673781973,540.1378174251506,541.3452241773333,540.2870058766753,539.5639852565062,540.6842086999504,539.5051891567471
-0.15,809.74412171,730.6822282146668,745.4663095352,762.7983240105714,753.3846899895556,758.3687233341818,761.0900042946153,766.4377725779999,785.2362388731765,778.1180491738949,775.3554195545713,778.6708050076521,773.0771968002399,772.2578952565925,775.1350375161378,771.6076006576129,774.1121938763637,777.2219758901143,771.8219619884323,775.3332995750768,776.3830631258534,776.5540684000464,776.956522066889,778.9231840872767,776.9574465075916,776.9807052267059,775.7444611823396,775.3274549344001,772.2576559129471,771.7120996747119,773.0375963375736,773.8928181662858,773.3376054196616,773.7213236029254,774.824085879942,776.2290392240566,777.2016704037533,779.7044686433599,778.3730605420775,778.77805853319,780.0742441399751,776.8344255820239
