cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 2.9951236E+001, 2.4060927E+000,-5.0000000E-001, 1.2229520E+003, 1.2868760E+003, 1.1686312E+003, 1.0128338E+003, 8.7029715E+002, 7.4439730E+002, 2.5960006E+002, 3.2954492E+002, 4.1185072E+002, 4.3644737E+002, 4.1654035E+002, 3.6177104E+002,-2.0500000E+001, 1.2601431E-018, 4.8441446E-013, 1.0667076E-009, 6.0945875E-008, 2.5361956E-005, 7.9410952E-018, 7.0684759E-012, 1.7559901E-008, 4.6148414E-007, 3.6606987E-004
 9.9696970E-001, 2.9951236E+001, 2.4060927E+000,-2.0000000E-002, 1.2229520E+003, 1.2868760E+003, 1.1686312E+003, 1.0128338E+003, 8.7029715E+002, 7.4439730E+002, 2.5960006E+002, 3.2954492E+002, 4.1185072E+002, 4.3644737E+002, 4.1654035E+002, 3.6177104E+002,-2.0006024E+001, 1.2601431E-018, 4.8441446E-013, 1.0667076E-009, 6.0945875E-008, 2.5361956E-005, 7.9410952E-018, 7.0684759E-012, 1.7559901E-008, 4.6148414E-007, 3.6606987E-004
 1.4939394E+000, 2.4981312E+001, 2.5142108E+000, 4.6000000E-001, 1.2139359E+003, 1.2904740E+003, 1.1742405E+003, 1.0191422E+003, 8.7306666E+002, 7.4515967E+002, 2.5417020E+002, 3.2557109E+002, 4.1006913E+002, 4.3666782E+002, 4.1598810E+002, 3.6250435E+002,-1.9512048E+001, 7.2066242E-019, 1.6034789E-013, 5.9222053E-010, 1.9400357E-007, 1.5670486E-004, 4.4607801E-018, 2.2241188E-012, 9.2825460E-009, 5.1872640E-006, 2.1370310E-003
 1.9909091E+000, 1.9874915E+001, 2.6838373E+000, 9.4000000E-001, 1.2294191E+003, 1.2694699E+003, 1.1626755E+003, 1.0101987E+003, 8.6657538E+002, 7.4030290E+002, 2.7303182E+002, 3.4089174E+002, 4.1599666E+002, 4.3619381E+002, 4.1447358E+002, 3.6156799E+002,-1.9018072E+001, 7.2066242E-019, 1.6034789E-013, 5.9222053E-010, 1.9400357E-007, 1.5670486E-004, 4.4607801E-018, 2.2241188E-012, 9.2825460E-009, 5.1872640E-006, 2.1370310E-003
 2.4878788E+000, 1.7015175E+001, 2.7422570E+000, 1.4200000E+000, 1.2323894E+003, 1.2296274E+003, 1.1299194E+003, 9.8937071E+002, 8.5070133E+002, 7.2893555E+002, 3.1286006E+002, 3.7381615E+002, 4.2738241E+002, 4.3854404E+002, 4.1137481E+002, 3.5503613E+002,-1.8524096E+001, 4.2049836E-019, 9.7326172E-014, 4.8823852E-010, 2.6244625E-006, 4.9923186E-004, 2.5803229E-018, 1.0490787E-012, 5.5051685E-009, 8.4946062E-005, 5.0306481E-003
 2.9848485E+000, 1.5125988E+001, 2.7715126E+000, 1.9000000E+000, 1.1708346E+003, 1.1585738E+003, 1.0816399E+003, 9.5702625E+002, 8.2767140E+002, 7.1464839E+002, 3.6693218E+002, 4.0754189E+002, 4.4157847E+002, 4.4068329E+002, 4.0601877E+002, 3.4857727E+002,-1.8030120E+001, 4.2049836E-019, 9.7326172E-014, 4.8823852E-010, 2.6244625E-006, 4.9923186E-004, 2.5803229E-018, 1.0490787E-012, 5.5051685E-009, 8.4946062E-005, 5.0306481E-003
 3.4818182E+000, 1.3628675E+001, 2.7749537E+000, 2.3800000E+000, 1.0657799E+003, 1.0770629E+003, 1.0240657E+003, 9.1801423E+002, 8.0196570E+002, 6.9892499E+002, 4.1675377E+002, 4.3547964E+002, 4.5229599E+002, 4.4171986E+002, 4.0289830E+002, 3.4288177E+002,-1.7536145E+001, 2.4225001E-019, 7.2410548E-012, 1.0543105E-008, 2.9413079E-005, 1.4020822E-003, 1.4647720E-018, 1.3040911E-010, 1.5811364E-007, 7.8271593E-004, 9.1968132E-003
 3.9787879E+000, 1.2364744E+001, 2.7731305E+000, 2.8600000E+000, 9.6246316E+002, 1.0024992E+003, 9.6147613E+002, 8.7252174E+002, 7.7243365E+002, 6.7990432E+002, 4.4789959E+002, 4.5821584E+002, 4.5795720E+002, 4.3687541E+002, 3.9617865E+002, 3.3595885E+002,-1.7042169E+001, 2.4225001E-019, 7.2410548E-012, 1.0543105E-008, 2.9413079E-005, 1.4020822E-003, 1.4647720E-018, 1.3040911E-010, 1.5811364E-007, 7.8271593E-004, 9.1968132E-003
 4.4757576E+000, 1.1281337E+001, 2.7577142E+000, 3.3400000E+000, 8.8459896E+002, 9.3272263E+002, 8.9932430E+002, 8.2526976E+002, 7.4119945E+002, 6.5947952E+002, 4.5585702E+002, 4.6621617E+002, 4.5692916E+002, 4.2765019E+002, 3.8490789E+002, 3.2804996E+002,-1.6548193E+001, 1.3955888E-019, 8.1022766E-010, 5.4303828E-007, 2.0260517E-004, 3.2040542E-003, 8.1677310E-019, 1.4190161E-008, 9.7850433E-006, 3.0660793E-003, 1.5206086E-002
