y-position,avgTimeRange_2.4,avgTimeRange_7.2,avgTimeRange_11.9,avgTimeRange_16.6,avgTimeRange_21.4,avgTimeRange_26.1,avgTimeRange_30.8,avgTimeRange_35.6,avgTimeRange_40.4,avgTimeRange_45.2,avgTimeRange_49.9,avgTimeRange_54.7,avgTimeRange_59.5,avgTimeRange_64.2,avgTimeRange_68.8,avgTimeRange_73.5,avgTimeRange_78.3,avgTimeRange_82.9,avgTimeRange_87.7,avgTimeRange_92.4,avgTimeRange_97.2,avgTimeRange_102.1,avgTimeRange_106.9,avgTimeRange_111.6,avgTimeRange_116.3,avgTimeRange_121.2,avgTimeRange_126.0,avgTimeRange_130.8,avgTimeRange_135.6,avgTimeRange_140.3,avgTimeRange_145.2,avgTimeRange_149.8,avgTimeRange_154.5,avgTimeRange_159.1,avgTimeRange_163.8,avgTimeRange_168.5,avgTimeRange_173.2,avgTimeRange_177.8,avgTimeRange_182.5,avgTimeRange_187.3,avgTimeRange_192.1,avgTimeRange_196.8
-0.6,24.238520759989665,20.461666360067042,19.84302548112711,19.216984353684776,19.752787732806365,20.261510934623363,20.196618097912626,20.997329009418948,20.72522624476605,20.75179560607737,20.55929535641849,20.91098762409459,20.986436687136962,21.301670313223827,21.252949974489425,21.237014613233615,21.18636329785891,21.17601343169558,21.10805567328804,21.047813568624587,20.91002109140995,20.87972609976056,20.795469169094943,20.903938234025848,20.880845748789245,20.82468020522887,20.814547225474595,20.92254889227995,20.810044897555883,20.72748827672588,20.886659501815963,20.904978183072938,20.91063289421298,20.913945393863052,20.952456564437288,20.981443951025337,20.909170803383056,20.926163537386277,21.029808189194913,20.997137627957642,21.08817012689285,21.040216141639306
-0.55,36.22525003720622,30.03136665335711,28.640394159018296,27.732515912105473,28.620110805308006,29.492354878366122,29.307490684377942,31.061939076207942,30.48780695688125,30.429168685970374,30.078665258485813,30.844301276484476,31.182979912031318,31.75022568943127,31.703818339405,31.6306572035497,31.315719609964514,31.177926051600668,31.047974609414826,30.931416638716556,30.67787412001498,30.661813019881336,30.613025004813945,30.812533776788044,30.72591422222587,30.67646925290952,30.69598838543826,30.84578716034208,30.725293315073145,30.64190508350204,30.779499737746367,30.73495193335224,30.774894363121614,30.74242034357412,30.809203351087376,30.867147351494992,30.816100533842757,30.85219178782047,31.130661833854038,30.99671853481992,31.141835579694522,31.026486003853872
-0.5,53.86052509821228,47.688242049545025,45.94955752956752,46.140938763740486,47.607320269496356,48.72019664967587,48.938497775741205,51.88173065024314,51.243394126904384,50.78347891582934,50.05488801122618,51.378791946596905,52.03449794198924,52.81986151188875,52.91400455478413,52.61437977930497,52.29651498384194,52.33375758135968,52.304936911814686,52.23784525290062,51.76466957066685,51.71991262799398,51.66863329101807,51.96505850718215,51.834255275658855,51.76795911583133,51.86123650050348,52.00446222962725,51.896908703345005,51.876416969240275,52.26451655070066,52.2055509394011,52.39368876561578,52.43114952844112,52.74844678882707,52.936746689554106,53.039948265370825,53.13864117522899,53.564931021538456,53.34193732455253,53.653699236356,53.5278031142052
-0.45,67.07251973687772,66.74058227426251,67.34920748793503,69.61935455882156,71.05453481687942,72.78655920088879,73.87773404352082,77.72581208116382,77.16125192934217,75.95011534614552,74.82256936531188,76.58133507619024,77.24687467174212,77.9223914081969,78.44102801947164,77.98363238274996,77.88534678620239,78.43779271512886,78.62426798792444,78.55180515813572,77.85251805233808,77.67103320654657,77.55075012608384,77.9360513437085,77.91114790679659,77.74432461311176,77.84538797377964,77.76502848435074,77.59144831178997,77.54792037717695,78.07204662990125,77.97621058770449,78.54353503409372,78.80662064843091,79.52825704118405,79.97409855529466,80.43619535823433,80.63004135852346,81.0810559096881,80.85466614124172,81.3455415864193,81.31615053245041
-0.4,73.99165545085906,80.62330297455915,85.48465604529706,88.48691763441876,89.66897801924465,92.02245115460981,93.95719323678424,97.97756306552698,97.20463534734834,95.3168542829944,94.20844762447244,96.06306461175538,96.2408643584415,96.92602343230008,98.0071082529702,97.72116655619762,97.91951475300782,99.07603500265367,99.28803876806587,98.99683893821665,98.21051972112018,97.85394516498802,97.58144243363787,97.98925238799714,98.22750639087363,97.86072296787441,97.78992116866566,97.4458030168489,97.1123129722785,96.93129854788171,97.21674767907986,97.09208434444527,98.04141500982806,98.6513944773483,99.59678283686829,100.26533748763605,101.08982948828427,101.3945981582903,101.72763242109734,101.60381019607549,102.18086321669453,102.2234432318074
-0.35,65.91460431476287,73.34436817940217,80.93789946727728,82.68514405925136,83.89193681413884,85.74253651280861,88.35632302112742,91.4260424758362,90.32562997859384,88.44186152818386,88.04278316481359,89.22017297953705,88.7406527592922,89.83166975805713,91.18316974317285,91.197905507185,91.92320599045583,93.58669734119721,93.6080488801143,93.0890913286818,92.42221352603687,91.93887197799812,91.42546432257484,91.6653872995369,92.2191427564289,91.71942518720809,91.35753132207111,91.02510126460379,90.62210923498937,90.46883030721904,90.38735427076213,90.39216718282161,91.26538090454973,92.12852240694508,92.8618098923521,93.5041646720659,94.36989185533206,94.76220175716351,94.80760322729431,94.93399779739454,95.4861733887651,95.48699212469904
-0.3,43.24025047388531,44.94761100189675,50.59765460495962,51.445322869203814,52.08277034710065,53.50747519138187,55.83537615701629,57.568837251673266,56.49452559476392,55.32678685444761,55.554071371255546,55.93991416997766,55.4935736507314,56.59446384872449,57.56479329998314,57.65894863758158,58.88710307880229,60.562091588168904,60.50287750202359,60.063164757412515,59.657350494239836,59.30919210275511,58.897897651155056,59.039129224309484,59.489625335302236,59.106161610806744,58.757249668761624,58.6178198109966,58.32440951450637,58.34656822183339,58.22566187164566,58.43363239230262,58.91353887461309,59.57136591373074,59.979215174245155,60.37599554249605,60.889596024952105,61.18504319810189,61.018343332356615,61.33104050229703,61.802239757702445,61.7103127985905
-0.25,32.13316318012497,34.34277220359608,38.58587688228711,39.621711969069196,42.65488082289834,48.15013751541812,48.324865730586644,48.925672370488506,48.13287351171527,48.06666026850335,47.278895636623865,46.878290169552336,47.37999218931344,47.715735897306935,47.368268311614735,46.94983648380115,47.8043719848822,48.65455123893727,48.5874913755406,49.30092256764069,49.06275258294448,48.90370666233174,48.56696182996974,49.05473811151123,48.87919856449542,48.721084279941486,48.56191085001373,48.32729699566937,48.19967140238559,48.14482434302397,48.328322848543785,48.97538890136128,49.266679856418676,49.165863165225026,49.130220261210674,49.13764534845189,49.00700746040749,49.10584518379704,49.17070709133194,49.535824989281785,49.74615823908549,49.68109500559539
-0.2,97.8418598131246,103.48583870845216,105.67459566552367,105.22566066064019,105.08150390547681,106.31962541986988,108.2849540430217,111.76430525129693,109.69760602814672,110.02103775022606,108.80205673600989,109.53985252454827,109.77014659785509,110.46904177901548,110.70491395911262,109.62767012482058,109.53370237711894,109.63643868198481,109.20403905171568,109.69613929402419,109.63496146488649,108.9552533998586,108.67648482504953,109.42820543324977,109.17336115554362,108.99281738000049,108.51048565124728,108.44687654205624,108.0384400417177,107.74684668343262,107.77080682277858,107.93202484285959,108.17465499454664,107.7159693972457,107.83546306103678,107.9400367128179,107.92547731805935,108.07433043329318,108.69721833666209,108.81634388533344,109.22846642503053,109.12492802622448
-0.15,139.40841957931784,138.6857203772778,142.24840787524892,143.17605254162717,140.95385043927666,140.8527099434778,140.88107534966832,146.18121592886737,144.34900356646202,143.8482781638461,141.10467463202934,145.46992653172495,145.3738175176269,145.69136171644664,147.40255484527384,146.68190744758166,145.45500296603632,145.96925352461417,146.42248897588075,146.83846333630842,146.32053649919777,145.8669042341347,145.9462180578402,146.14236642454395,145.77164100990998,145.92320888400243,146.4656702742903,145.8864812407516,145.5437008452275,144.8435278367076,144.84316681494747,144.94827677851296,145.69380282714548,145.92359542608867,147.62086078737366,148.50327953466314,149.1211676354972,149.48790395474612,149.97227080012615,149.6686495434914,150.43536966856465,150.67816499704884
-0.1,135.38260325201173,135.33764683808374,149.80908492630735,150.12827630280327,150.52737414498878,153.61566891089393,154.9657802163157,158.08391573440971,157.46826279142059,155.5177526546078,152.43519038697684,154.5414600774853,152.6923574508152,154.5211625374105,158.1432456249909,157.87580948007954,156.9281606306408,158.43144191674105,158.14658957095193,157.9389300622196,156.65723434695803,155.58383394342198,154.6709397115678,154.34113332849654,155.24535853897075,154.39280072496726,154.6181822535687,154.3727450831803,154.06771100148032,153.62133709681876,153.45309268206807,154.05304704969637,155.18899820221915,156.558304419165,157.6576156415151,158.76279303336662,159.6806915144316,160.510573024839,160.41679683039547,160.27927491072685,161.14752424917222,161.15648973675286
