s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 1.8600096E+001, 2.9013760E+001, 2.6887012E+001, 3.3766710E+001, 2.3632472E+001, 4.1393276E+001, 2.6803926E+001, 1.4652836E+001, 7.3049746E+000, 4.8162739E+000, 4.8191258E+000, 4.0925945E+001, 3.0547357E+001, 1.2808948E+001, 1.1092576E+001, 5.5725112E+000, 3.1120819E+000, 2.9896732E+000, 3.2861494E+001, 1.3028282E+001, 5.8807328E+000, 4.6958153E+000, 4.5415975E+000, 2.6068435E+000, 2.4742831E+000, 7.3875410E+000, 4.4526388E+000, 1.9646205E+000, 1.6664414E+000, 1.6892189E+000, 1.5526711E+000, 2.2872078E+000, 3.0400404E+001, 3.8689713E+001, 2.1899732E+001, 8.2993329E+000, 8.2710580E+000, 5.8079676E+000, 4.5979347E+000, 4.5659881E+001, 3.2161480E+001, 1.0506902E+001, 4.1033099E+000, 5.9160333E+000, 3.5156649E+000, 3.0796657E+000, 2.4580201E+001, 1.5085138E+001, 6.6327406E+000, 2.4461112E+000, 3.4900276E+000, 2.4478754E+000, 2.6880509E+000, 6.6986412E+000, 3.7347735E+000, 2.1026020E+000, 1.2150539E+000, 1.2476321E+000, 1.0531972E+000, 1.7018592E+000, 1.0098406E+000, 9.4886475E-001, 7.8729128E-001, 6.0659861E-001, 4.3304881E-001, 3.1783844E-001, 7.8945304E-001, 4.9810322E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0678979E-001, 5.2352725E-006, 2.2162526E-003, 2.5439608E-005, 1.1835427E-002, 4.4153869E+001, 5.6000000E-001, 6.1805137E-001, 3.1157266E-006
 1.8800011E+001, 3.6345610E+001, 3.3676234E+001, 3.1976688E+001, 2.2934285E+001, 4.0598122E+001, 3.4650039E+001, 2.3580533E+001, 1.3339859E+001, 6.4317385E+000, 3.5635492E+000, 4.0400810E+001, 2.5444360E+001, 2.8537910E+001, 1.5637300E+001, 6.0683487E+000, 5.3098765E+000, 3.7889288E+000, 2.8855790E+001, 1.7473486E+001, 1.7812503E+001, 1.3089563E+001, 3.8478089E+000, 3.9475095E+000, 2.9427303E+000, 6.3308431E+000, 6.1411641E+000, 4.5102140E+000, 3.7103024E+000, 1.7445194E+000, 1.7633348E+000, 1.3720354E+000, 4.4395648E+001, 3.9269391E+001, 3.8316681E+001, 2.7198488E+001, 1.6110736E+001, 7.2394606E+000, 2.2083200E+000, 3.6534418E+001, 1.9588872E+001, 2.6727254E+001, 1.7526524E+001, 1.0875677E+001, 4.7116260E+000, 1.3549851E+000, 1.8423964E+001, 1.2937666E+001, 1.8614138E+001, 9.3767667E+000, 7.6485621E+000, 3.1125257E+000, 1.1648371E+000, 5.6310692E+000, 5.0021137E+000, 7.4687679E+000, 4.8689564E+000, 3.1584712E+000, 1.4086988E+000, 1.0775406E+000, 1.1636212E+000, 1.2071290E+000, 1.1181994E+000, 8.9403466E-001, 6.2845875E-001, 4.4129147E-001, 1.0089757E+000, 7.4238549E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0599646E-001, 6.6644254E-006, 2.7360672E-003, 3.2228854E-005, 1.2515767E-002, 5.1198437E+001, 5.6000000E-001, 6.0470463E-001, 3.8782760E-006
 1.9000159E+001, 3.3171362E+001, 3.0737921E+001, 3.1409512E+001, 2.0556498E+001, 3.7596411E+001, 3.0866209E+001, 2.0282054E+001, 1.3005539E+001, 1.0474381E+001, 5.6801376E+000, 3.6198538E+001, 2.1624973E+001, 1.4176290E+001, 9.6493525E+000, 9.1201216E+000, 7.1540022E+000, 3.9704244E+000, 2.6498792E+001, 1.1741841E+001, 6.4615943E+000, 5.2257565E+000, 6.4860182E+000, 4.7146455E+000, 3.7650732E+000, 5.9094125E+000, 3.5627464E+000, 2.5504856E+000, 1.8463988E+000, 3.4144608E+000, 2.8564092E+000, 2.4245464E+000, 3.6742852E+001, 3.4503119E+001, 2.3845476E+001, 1.6686810E+001, 9.6315264E+000, 8.3835801E+000, 6.3382824E+000, 3.9359720E+001, 2.2504703E+001, 1.3540802E+001, 8.9945783E+000, 6.4472311E+000, 5.1805782E+000, 6.6281516E+000, 2.4106076E+001, 1.5179748E+001, 7.3632274E+000, 5.2454717E+000, 3.5228974E+000, 3.0531843E+000, 5.2205267E+000, 6.0325208E+000, 3.7328904E+000, 2.6571441E+000, 1.9277896E+000, 1.6672000E+000, 2.0381728E+000, 2.2577197E+000, 9.6624708E-001, 9.8321333E-001, 8.7064961E-001, 7.2637906E-001, 5.3834643E-001, 4.0466489E-001, 8.1864551E-001, 6.0002018E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0635074E-001, 6.0781493E-006, 2.5078414E-003, 2.9553020E-005, 1.2208751E-002, 4.8544472E+001, 5.6000000E-001, 6.0959189E-001, 3.5666512E-006
 1.9200074E+001, 2.9248536E+001, 2.7105250E+001, 2.6881029E+001, 2.0087495E+001, 3.3211860E+001, 3.0189278E+001, 2.9844442E+001, 2.3724307E+001, 1.1340122E+001, 6.7283243E+000, 3.6675723E+001, 2.0754968E+001, 1.2953473E+001, 1.7142010E+001, 1.3215699E+001, 4.3284106E+000, 3.0140695E+000, 3.5520777E+001, 1.0430141E+001, 7.4076293E+000, 9.3213799E+000, 9.1563614E+000, 2.8385834E+000, 2.1756790E+000, 8.5745015E+000, 2.8664327E+000, 2.1224728E+000, 2.8551500E+000, 4.1929452E+000, 1.4696813E+000, 1.5636851E+000, 3.4133308E+001, 3.0862214E+001, 2.3893909E+001, 2.5635590E+001, 1.6433205E+001, 8.1014396E+000, 4.6507351E+000, 3.8368313E+001, 2.7179748E+001, 2.2409835E+001, 2.1283795E+001, 7.1808061E+000, 4.0022705E+000, 2.7880322E+000, 2.3595980E+001, 1.0113359E+001, 1.4109606E+001, 1.2348501E+001, 3.6464873E+000, 1.7035274E+000, 1.5711446E+000, 5.2540396E+000, 3.0625141E+000, 3.6676457E+000, 3.1523804E+000, 1.7734562E+000, 8.0007105E-001, 7.8394163E-001, 9.9236302E-001, 1.0194874E+000, 9.3819698E-001, 7.7533258E-001, 5.7397419E-001, 4.2325879E-001, 8.4947935E-001, 6.4163415E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0675302E-001, 5.3526702E-006, 2.2441974E-003, 2.6104934E-005, 1.1863722E-002, 4.4948034E+001, 5.6000000E-001, 6.1653845E-001, 3.1777081E-006
 1.9400221E+001, 2.9688731E+001, 2.7512864E+001, 2.9291609E+001, 2.0941977E+001, 3.9519291E+001, 3.4569758E+001, 1.1691903E+001, 6.5416108E+000, 6.7827107E+000, 3.2478574E+000, 3.6375154E+001, 2.4083526E+001, 2.0643104E+001, 6.7444679E+000, 3.8685018E+000, 6.1542368E+000, 3.7139496E+000, 2.4041448E+001, 1.3245791E+001, 1.3784329E+001, 5.2333009E+000, 3.3953125E+000, 5.3585704E+000, 2.8141888E+000, 6.0607858E+000, 4.8125446E+000, 5.2406028E+000, 2.3288956E+000, 1.8557243E+000, 2.9049583E+000, 2.5973330E+000, 4.2753679E+001, 4.3838561E+001, 3.0627991E+001, 8.8695198E+000, 5.7958111E+000, 5.2993776E+000, 3.5123169E+000, 3.3304065E+001, 2.8165033E+001, 2.9687542E+001, 9.9061966E+000, 4.6501155E+000, 3.9531271E+000, 2.7023270E+000, 3.3648217E+001, 1.0923282E+001, 2.4896482E+001, 7.6947291E+000, 4.0418968E+000, 2.8002913E+000, 1.6938567E+000, 5.5127701E+000, 4.3892513E+000, 1.6968697E+001, 7.3995777E+000, 1.5248733E+000, 8.1277847E-001, 5.3451284E-001, 1.0789579E+000, 1.1263006E+000, 1.0101372E+000, 7.7648744E-001, 5.3888568E-001, 3.9398476E-001, 9.4026936E-001, 6.4248784E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0670147E-001, 5.4428869E-006, 2.2777749E-003, 2.6527941E-005, 1.1908124E-002, 4.5283073E+001, 5.6000000E-001, 6.1593021E-001, 3.2279521E-006
 1.9600012E+001, 3.8969231E+001, 3.6106504E+001, 3.2935708E+001, 2.3551998E+001, 4.3904882E+001, 3.4237295E+001, 2.7067556E+001, 1.1810447E+001, 4.2657241E+000, 2.2046521E+000, 4.1088838E+001, 3.4135051E+001, 1.7264411E+001, 1.5425937E+001, 5.3527027E+000, 3.0811575E+000, 2.6615326E+000, 2.8083847E+001, 1.3603658E+001, 8.8433651E+000, 8.6589161E+000, 3.7268372E+000, 1.8547257E+000, 1.8292260E+000, 7.2378170E+000, 4.0895710E+000, 4.0951749E+000, 3.5098854E+000, 1.9867688E+000, 9.3208021E-001, 1.0396032E+000, 4.4241242E+001, 3.8866981E+001, 2.6518020E+001, 1.9866088E+001, 1.1704774E+001, 4.7124650E+000, 2.5040292E+000, 4.4935851E+001, 2.9773190E+001, 1.2152359E+001, 1.2379785E+001, 6.9683235E+000, 2.7330459E+000, 1.9403678E+000, 3.0003027E+001, 1.2820115E+001, 1.0095097E+001, 1.1644092E+001, 4.9124418E+000, 1.8554106E+000, 1.4396868E+000, 5.9292646E+000, 3.7901546E+000, 8.1212501E+000, 1.1807420E+001, 4.9994245E+000, 1.4255439E+000, 9.9261273E-001, 1.1048035E+000, 1.1303952E+000, 1.0132758E+000, 8.0980283E-001, 5.6892361E-001, 3.9496891E-001, 9.4374550E-001, 6.7070843E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0572831E-001, 7.2325119E-006, 2.9181635E-003, 3.5106487E-005, 1.2740095E-002, 5.4451363E+001, 5.6000000E-001, 5.9854595E-001, 4.1651504E-006
 1.9800112E+001, 2.5965436E+001, 2.4065101E+001, 3.3615542E+001, 2.0974117E+001, 2.5992911E+001, 2.7736216E+001, 2.4646217E+001, 2.0601494E+001, 1.3171571E+001, 6.6345851E+000, 3.9745630E+001, 2.2770969E+001, 1.7616683E+001, 1.2179636E+001, 1.3212833E+001, 1.0287323E+001, 4.6816975E+000, 2.7107713E+001, 1.2258850E+001, 1.0525712E+001, 6.0392926E+000, 7.0364410E+000, 5.4824699E+000, 3.7136755E+000, 6.1318200E+000, 3.5773951E+000, 3.1460244E+000, 2.2061727E+000, 2.7168037E+000, 2.0431391E+000, 1.6564122E+000, 4.4323382E+001, 3.4246907E+001, 2.8978988E+001, 2.1630380E+001, 1.6343977E+001, 1.4060753E+001, 8.6054465E+000, 3.7470281E+001, 2.4724208E+001, 2.1212053E+001, 1.6466601E+001, 1.1052604E+001, 1.0553971E+001, 6.7362150E+000, 3.0734085E+001, 6.1679327E+000, 9.0274626E+000, 9.5473756E+000, 5.7347977E+000, 6.5477478E+000, 4.3918808E+000, 5.1798560E+000, 2.8019849E+000, 2.8313650E+000, 3.0613669E+000, 2.7865988E+000, 3.3079065E+000, 2.6279487E+000, 1.0138717E+000, 1.0229714E+000, 9.5176347E-001, 8.1998937E-001, 6.3325255E-001, 4.8276866E-001, 8.5243330E-001, 6.7948574E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0709309E-001, 4.7703262E-006, 2.0236524E-003, 2.3402188E-005, 1.1569885E-002, 4.1938755E+001, 5.6000000E-001, 6.2241368E-001, 2.8597184E-006
 2.0000080E+001, 3.1685261E+001, 2.9362356E+001, 3.3735767E+001, 2.2430760E+001, 3.2026511E+001, 2.6176842E+001, 1.8361342E+001, 1.4108918E+001, 1.1150805E+001, 7.4421455E+000, 4.0134778E+001, 1.9539831E+001, 8.2222925E+000, 9.7920464E+000, 6.3270827E+000, 4.9278209E+000, 5.3051547E+000, 3.2429384E+001, 8.3789291E+000, 4.5142142E+000, 5.4208803E+000, 3.0759769E+000, 3.1434767E+000, 4.1527023E+000, 7.5885499E+000, 3.1766355E+000, 2.0900907E+000, 2.0203813E+000, 1.5701570E+000, 1.2461920E+000, 1.7357575E+000, 4.4120301E+001, 3.9607821E+001, 2.5367864E+001, 1.4694006E+001, 1.2034295E+001, 8.1361395E+000, 5.8806833E+000, 3.9629090E+001, 2.2918898E+001, 1.7908207E+001, 9.7810371E+000, 5.1016623E+000, 3.8000816E+000, 3.7774156E+000, 3.0119261E+001, 1.0717659E+001, 7.2686494E+000, 3.2345200E+000, 3.6277178E+000, 2.6784226E+000, 3.0270386E+000, 6.0991748E+000, 2.9476886E+000, 2.5450235E+000, 1.6066611E+000, 1.8514085E+000, 9.8155133E-001, 1.5366936E+000, 9.5338026E-001, 9.4249085E-001, 8.1534900E-001, 6.5910316E-001, 4.9227780E-001, 3.7894283E-001, 7.8402786E-001, 5.4282273E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0648911E-001, 5.8634521E-006, 2.4197809E-003, 2.8605815E-005, 1.2087882E-002, 4.7406175E+001, 5.6000000E-001, 6.1184226E-001, 3.4537335E-006
 2.0200001E+001, 4.2754431E+001, 3.9611699E+001, 3.5079453E+001, 2.1843608E+001, 4.1047141E+001, 3.7397382E+001, 2.2180606E+001, 8.4574101E+000, 8.1548770E+000, 9.8044141E+000, 4.1150005E+001, 3.1879314E+001, 2.6721943E+001, 1.0852579E+001, 3.0446547E+000, 3.8062039E+000, 5.8313679E+000, 2.6674104E+001, 2.1773544E+001, 1.8379454E+001, 5.1357497E+000, 2.1247612E+000, 2.3091219E+000, 3.1022490E+000, 7.1983972E+000, 7.3633396E+000, 1.3157620E+001, 3.6068820E+000, 1.2754240E+000, 1.4740719E+000, 1.3456636E+000, 4.1518644E+001, 4.5253564E+001, 3.3037919E+001, 1.9864904E+001, 1.1438297E+001, 6.3672168E+000, 5.2790118E+000, 4.0083062E+001, 3.0674932E+001, 1.9153126E+001, 1.4886099E+001, 6.6461425E+000, 2.7300948E+000, 3.0893867E+000, 1.9813869E+001, 2.2117960E+001, 9.8417449E+000, 7.3323770E+000, 3.3323960E+000, 1.3570647E+000, 1.6048331E+000, 6.2090451E+000, 6.1694307E+000, 8.4224752E+000, 3.6246023E+000, 2.2603933E+000, 7.8105012E-001, 6.1490960E-001, 1.1784663E+000, 1.2213222E+000, 1.0732646E+000, 8.3284349E-001, 5.9718991E-001, 4.2390584E-001, 1.0210303E+000, 6.9049021E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0530502E-001, 8.0670177E-006, 3.2009358E-003, 3.9222232E-005, 1.3097978E-002, 5.7622050E+001, 5.6000000E-001, 5.9288383E-001, 4.6003050E-006
 2.0400069E+001, 3.6811128E+001, 3.4108378E+001, 2.9670563E+001, 2.3834651E+001, 2.8368924E+001, 1.3541566E+001, 1.7343280E+001, 2.0942906E+001, 1.5718958E+001, 9.0279672E+000, 3.9622833E+001, 2.6770661E+001, 1.1175990E+001, 1.4975778E+001, 1.0581948E+001, 8.8779322E+000, 5.8302936E+000, 3.6150123E+001, 1.6037497E+001, 5.2997221E+000, 9.8770856E+000, 6.2164048E+000, 4.4761811E+000, 3.2441635E+000, 8.3865356E+000, 3.5682137E+000, 3.4156189E+000, 5.6142116E+000, 3.9508659E+000, 1.4091723E+000, 1.1424045E+000, 3.9653737E+001, 3.4194643E+001, 1.4093787E+001, 1.6037344E+001, 1.8041129E+001, 1.4322847E+001, 6.8384771E+000, 4.0393046E+001, 2.0868805E+001, 6.4329822E+000, 8.3137985E+000, 1.0439113E+001, 8.3788029E+000, 3.7629802E+000, 2.9846277E+001, 1.8623297E+001, 8.2782866E+000, 4.1104727E+000, 6.7937082E+000, 6.0254364E+000, 2.7109633E+000, 6.4284655E+000, 6.5770990E+000, 3.2123617E+000, 1.9012481E+000, 3.5207846E+000, 3.6378447E+000, 2.0916188E+000, 1.0100336E+000, 1.0231432E+000, 9.1812434E-001, 7.6785091E-001, 5.8458673E-001, 4.3337803E-001, 8.5256974E-001, 6.3521184E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0595622E-001, 6.8087126E-006, 2.7678350E-003, 3.3065373E-005, 1.2545674E-002, 5.1591799E+001, 5.6000000E-001, 6.0390288E-001, 3.9568681E-006
 2.0600091E+001, 3.3447544E+001, 3.0994198E+001, 3.5536555E+001, 2.0608609E+001, 4.0690068E+001, 3.1621356E+001, 1.5611214E+001, 3.8175013E+000, 2.6473057E+000, 3.0731237E+000, 3.8631062E+001, 2.6716444E+001, 2.3265367E+001, 1.1258866E+001, 2.9702817E+000, 2.2337161E+000, 2.5733376E+000, 2.1924472E+001, 1.4275166E+001, 1.2009870E+001, 6.6916768E+000, 2.4965241E+000, 2.0277500E+000, 2.1299801E+000, 5.4667550E+000, 4.7622336E+000, 7.3694642E+000, 3.5148192E+000, 1.7280625E+000, 1.7651654E+000, 1.3276691E+000, 4.2680698E+001, 4.0979273E+001, 3.1668386E+001, 1.5520743E+001, 3.1737557E+000, 1.8637858E+000, 2.8252130E+000, 3.5009762E+001, 2.5020333E+001, 2.8696911E+001, 1.5620173E+001, 3.3883924E+000, 1.5683140E+000, 2.4976765E+000, 2.3115641E+001, 1.2949041E+001, 2.7301187E+001, 1.8761209E+001, 2.0001970E+000, 1.3882918E+000, 2.1526078E+000, 5.4064906E+000, 6.0249993E+000, 2.2371370E+001, 1.1558914E+001, 1.3114782E+000, 1.2301321E+000, 1.4582454E+000, 1.1517043E+000, 1.2183150E+000, 1.1305936E+000, 8.7512597E-001, 5.9517421E-001, 4.1375271E-001, 1.0184620E+000, 7.2635791E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0632775E-001, 6.1494923E-006, 2.5251554E-003, 2.9954921E-005, 1.2226554E-002, 4.8115935E+001, 5.6000000E-001, 6.1040020E-001, 3.6132370E-006
 2.0800107E+001, 3.1852712E+001, 2.9517293E+001, 2.5769165E+001, 2.1185763E+001, 2.9321775E+001, 1.4066770E+001, 1.3057564E+001, 1.1460818E+001, 5.4943276E+000, 2.6887719E+000, 3.6394822E+001, 2.3862043E+001, 1.0631173E+001, 7.4437542E+000, 9.1373753E+000, 4.5527023E+000, 1.9908670E+000, 3.5181445E+001, 1.3937974E+001, 8.0103422E+000, 4.2393225E+000, 7.2997328E+000, 3.7635639E+000, 1.3879552E+000, 6.1274171E+000, 3.3824007E+000, 2.3497423E+000, 2.2797958E+000, 2.9716651E+000, 2.2014261E+000, 9.7909527E-001, 3.9115784E+001, 3.8094580E+001, 1.5974631E+001, 1.2246317E+001, 1.0581523E+001, 6.9152094E+000, 2.7944575E+000, 3.7150918E+001, 1.8451851E+001, 6.1982334E+000, 7.9904822E+000, 1.2287463E+001, 7.8838480E+000, 3.0142612E+000, 3.1871991E+001, 1.1962140E+001, 3.1115808E+000, 9.6908917E+000, 1.2870919E+001, 9.0436709E+000, 3.0543119E+000, 6.2705354E+000, 4.9354443E+000, 2.1755675E+000, 1.1393248E+001, 1.3495915E+001, 6.0594994E+000, 1.5846542E+000, 9.5030195E-001, 9.8718526E-001, 9.0122488E-001, 7.9084355E-001, 6.0565920E-001, 4.4140032E-001, 8.2199473E-001, 6.5470514E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0649714E-001, 5.8362867E-006, 2.4135615E-003, 2.8450060E-005, 1.2081800E-002, 4.6152601E+001, 5.6000000E-001, 6.1419443E-001, 3.4509694E-006
 2.1000054E+001, 2.8868638E+001, 2.6754469E+001, 3.1585004E+001, 2.3312156E+001, 3.9573696E+001, 3.5737874E+001, 2.3296116E+001, 6.2527347E+000, 2.5204504E+000, 2.5695507E+000, 3.9947678E+001, 2.8377210E+001, 2.7777670E+001, 2.2848976E+001, 7.6687950E+000, 2.3342577E+000, 2.3084791E+000, 3.2659685E+001, 1.0703902E+001, 1.8790091E+001, 1.9475624E+001, 8.4693872E+000, 2.6138959E+000, 1.7132691E+000, 8.1557469E+000, 4.1900398E+000, 5.5582926E+000, 6.7368824E+000, 4.8958527E+000, 1.5483283E+000, 9.8706672E-001, 4.3627239E+001, 3.3593249E+001, 2.6867058E+001, 2.0449408E+001, 4.6464164E+000, 2.0026528E+000, 2.5886691E+000, 3.2201315E+001, 2.0145535E+001, 2.5643124E+001, 1.8498508E+001, 2.8517479E+000, 1.4412072E+000, 3.0282092E+000, 2.3492512E+001, 1.5343304E+001, 2.1386997E+001, 1.0244139E+001, 2.0757178E+000, 1.6990673E+000, 3.3130402E+000, 5.6587458E+000, 5.6967500E+000, 1.5210707E+001, 5.8887526E+000, 1.2984123E+000, 2.2807777E+000, 3.0031386E+000, 1.1324920E+000, 1.2009027E+000, 1.1088730E+000, 9.0207627E-001, 6.3009355E-001, 4.5202948E-001, 1.0036521E+000, 7.4930569E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0679142E-001, 5.3466946E-006, 2.2237909E-003, 2.6209537E-005, 1.1826734E-002, 4.4490548E+001, 5.6000000E-001, 6.1743101E-001, 3.1788495E-006
 2.1200131E+001, 3.4748716E+001, 3.2200174E+001, 3.8374394E+001, 2.1391691E+001, 2.9345018E+001, 1.3058957E+001, 8.6135690E+000, 1.2885453E+001, 9.2685889E+000, 4.4565644E+000, 4.0465706E+001, 3.4558574E+001, 1.1692516E+001, 7.0912220E+000, 1.0609411E+001, 7.2878512E+000, 3.2815578E+000, 3.8543507E+001, 2.3844503E+001, 7.3107013E+000, 4.9601953E+000, 9.9276813E+000, 6.3774741E+000, 4.2099252E+000, 9.2742379E+000, 9.7874567E+000, 3.8289876E+000, 2.3991946E+000, 7.0786680E+000, 6.1210894E+000, 2.6498539E+000, 4.5405463E+001, 3.6524600E+001, 1.0918479E+001, 8.1082420E+000, 1.1863651E+001, 9.4357538E+000, 3.5660924E+000, 4.1590384E+001, 3.4974923E+001, 1.3060692E+001, 8.7820393E+000, 1.0459427E+001, 5.3091742E+000, 1.8943346E+000, 2.9119465E+001, 2.3157009E+001, 1.0423422E+001, 6.7846909E+000, 6.0126920E+000, 3.3790185E+000, 1.5217193E+000, 6.7004228E+000, 7.5960760E+000, 8.2490246E+000, 1.0062860E+001, 3.5288412E+000, 1.8482032E+000, 8.0306468E-001, 1.0461076E+000, 1.0799460E+000, 9.4721198E-001, 7.6606458E-001, 5.8355257E-001, 4.2000376E-001, 9.0082946E-001, 6.3368535E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0617569E-001, 6.5010362E-006, 2.6306338E-003, 3.1788225E-005, 1.2351986E-002, 5.0230491E+001, 5.6000000E-001, 6.0642177E-001, 3.7944568E-006
 2.1400232E+001, 3.5265431E+001, 3.2678239E+001, 2.9252888E+001, 2.0447525E+001, 2.8620405E+001, 3.0684696E+001, 2.2422763E+001, 1.1733358E+001, 2.9419329E+000, 2.1816565E+000, 3.9293791E+001, 1.8553478E+001, 2.5146300E+001, 1.8006255E+001, 7.1628268E+000, 2.1300404E+000, 2.1595997E+000, 3.3325310E+001, 1.1494108E+001, 2.1790693E+001, 1.7637087E+001, 4.5276517E+000, 1.7824834E+000, 1.9446826E+000, 5.4270788E+000, 4.2738231E+000, 1.3807001E+001, 9.2927207E+000, 2.9502297E+000, 1.7071580E+000, 1.4878949E+000, 4.0842258E+001, 3.3945314E+001, 2.8327952E+001, 1.9989893E+001, 9.0756823E+000, 1.9055984E+000, 2.0173877E+000, 3.6888666E+001, 2.4872995E+001, 2.5980396E+001, 1.8729698E+001, 7.2045978E+000, 1.6055420E+000, 1.6302800E+000, 2.3946450E+001, 1.7003570E+001, 1.8125480E+001, 1.6775105E+001, 5.2300352E+000, 1.4067363E+000, 1.5068154E+000, 5.2101887E+000, 4.6713342E+000, 1.0613252E+001, 1.1998571E+001, 3.4314946E+000, 1.4114824E+000, 1.1558315E+000, 1.0949018E+000, 1.1796383E+000, 1.1194121E+000, 8.9780802E-001, 6.3299369E-001, 4.3913346E-001, 9.8555610E-001, 7.4564090E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0613288E-001, 6.5518772E-006, 2.6567054E-003, 3.1974463E-005, 1.2390356E-002, 4.9948576E+001, 5.6000000E-001, 6.0691471E-001, 3.8271145E-006
 2.1600100E+001, 3.3840696E+001, 3.1359155E+001, 3.3759348E+001, 2.3014613E+001, 3.9055720E+001, 1.7652987E+001, 7.8126981E+000, 9.1841251E+000, 8.9332317E+000, 5.1330479E+000, 4.0682603E+001, 3.1132090E+001, 1.0268416E+001, 3.9546712E+000, 5.0684143E+000, 5.0081555E+000, 3.6263312E+000, 3.4061198E+001, 2.0084977E+001, 7.5718426E+000, 3.3372906E+000, 4.2214826E+000, 3.5859554E+000, 1.8842759E+000, 6.4558358E+000, 6.0321886E+000, 2.9971079E+000, 2.1600352E+000, 5.5811374E+000, 3.2294669E+000, 1.7327334E+000, 4.4550572E+001, 4.3863039E+001, 2.4278819E+001, 1.0441829E+001, 7.2645385E+000, 7.2457225E+000, 3.9910163E+000, 4.1865417E+001, 2.8882584E+001, 2.5518537E+001, 9.7761654E+000, 6.8841279E+000, 5.0108329E+000, 2.9114452E+000, 2.6640326E+001, 1.1872920E+001, 1.6623948E+001, 1.0062175E+001, 5.7602756E+000, 2.7319321E+000, 1.6727779E+000, 5.7166935E+000, 4.4438074E+000, 4.9349583E+000, 2.9385006E+000, 3.7113679E+000, 2.6071098E+000, 1.2127058E+000, 1.0761138E+000, 1.0912237E+000, 9.3969585E-001, 7.6646706E-001, 5.4805021E-001, 3.9930769E-001, 9.1039937E-001, 6.3398300E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0627252E-001, 6.3073069E-006, 2.5657332E-003, 3.0827331E-005, 1.2270194E-002, 4.8656280E+001, 5.6000000E-001, 6.0940858E-001, 3.6997879E-006
