cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 1.0115831E+003, 1.0215519E+003, 8.8180793E-001, 2.0772437E+001, 2.8854927E+001, 7.2935164E-002, 4.8325358E-003, 5.3590521E-002, 6.5565553E-002, 6.8593840E-002, 1.3503582E-001, 5.8152076E-002, 5.9080545E-001, 6.8637454E-002, 1.0514927E-002
 2.2806122E+000, 1.0289312E+003, 1.0407992E+003, 1.2569358E+000, 2.3354143E+001, 3.4263201E+001, 9.6851625E-002, 5.1236008E-003, 5.4434016E-002, 6.5512202E-002, 6.0155742E-002, 1.3618068E-001, 5.8102629E-002, 5.9705997E-001, 6.8920069E-002, 1.0569959E-002
 4.3112245E+000, 1.0436323E+003, 1.0574343E+003, 1.6163181E+000, 2.6764486E+001, 4.0436070E+001, 1.2305103E-001, 5.5286461E-003, 5.5368214E-002, 6.5036982E-002, 5.3194679E-002, 1.3707270E-001, 5.7677966E-002, 6.0282064E-001, 6.8657350E-002, 1.0547276E-002
 6.3418367E+000, 1.0562933E+003, 1.0719309E+003, 1.9567603E+000, 3.0387454E+001, 4.6483858E+001, 1.4745696E-001, 6.0897317E-003, 5.6362080E-002, 6.4200018E-002, 4.7380483E-002, 1.3772356E-001, 5.6931611E-002, 6.0826216E-001, 6.7930089E-002, 1.0458148E-002
 8.3724490E+000, 1.0676162E+003, 1.0849594E+003, 2.2704115E+000, 3.3701019E+001, 5.1898134E+001, 1.7377455E-001, 6.8487723E-003, 5.7391185E-002, 6.3052328E-002, 4.2386578E-002, 1.3814596E-001, 5.5908968E-002, 6.1356819E-001, 6.6810022E-002, 1.0312658E-002
 1.0403061E+001, 1.0781749E+003, 1.0971361E+003, 2.5601029E+000, 3.6457141E+001, 5.6562494E+001, 1.9991161E-001, 7.8311847E-003, 5.8432342E-002, 6.1643062E-002, 3.7966731E-002, 1.3835236E-001, 5.4653785E-002, 6.1886170E-001, 6.5365731E-002, 1.0120432E-002
 1.2433673E+001, 1.0881794E+003, 1.1087013E+003, 2.8240176E+000, 3.8818100E+001, 6.0516122E+001, 2.2493162E-001, 9.0517411E-003, 5.9458943E-002, 6.0016181E-002, 3.3990294E-002, 1.3834547E-001, 5.3205202E-002, 6.2418549E-001, 6.3656063E-002, 9.8896156E-003
 1.4464286E+001, 1.0975421E+003, 1.1195508E+003, 3.0662566E+000, 4.0865969E+001, 6.3898497E+001, 2.4887363E-001, 1.0522898E-002, 6.0433363E-002, 5.8221789E-002, 3.0393348E-002, 1.3811801E-001, 5.1607845E-002, 6.2952559E-001, 6.1744383E-002, 9.6288391E-003
 1.6494898E+001, 1.1063512E+003, 1.1297939E+003, 3.2869028E+000, 4.2461337E+001, 6.6658842E+001, 2.7327573E-001, 1.2255060E-002, 6.1347377E-002, 5.6274320E-002, 2.7101956E-002, 1.3767171E-001, 4.9874566E-002, 6.3492018E-001, 5.9653015E-002, 9.3412336E-003
