cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
z,TC_CL,TG_CL,w_CL,TC_CL_RMS,TG_CL_RMS,w_CL_RMS,X_O2,X_CO2,X_CO,X_FUEL,X_H2O,X_H2,X_N2,Y_CO,Y_Soot
 2.5000000E-001, 1.1530962E+003, 1.1803559E+003, 9.8568347E-001, 4.2020859E+001, 5.4250082E+001, 8.0527310E-002, 7.1294718E-002, 6.7175547E-002, 8.3837272E-003, 1.3725580E-002, 1.0357759E-001, 7.2912139E-003, 7.2379005E-001, 8.3656670E-003, 2.0312169E-003
 2.2806122E+000, 1.1530962E+003, 1.1803559E+003, 1.6435864E+000, 4.2020859E+001, 5.4250082E+001, 1.4546751E-001, 7.1294718E-002, 6.7175547E-002, 8.3837272E-003, 1.3725580E-002, 1.0357759E-001, 7.2912139E-003, 7.2379005E-001, 8.3656670E-003, 2.0312169E-003
 4.3112245E+000, 1.1356172E+003, 1.1610774E+003, 1.6435864E+000, 4.7768150E+001, 6.4665977E+001, 1.4546751E-001, 7.8370538E-002, 6.6071768E-002, 5.4689143E-003, 9.0742083E-003, 9.9516988E-002, 4.7029394E-003, 7.3303730E-001, 5.4427334E-003, 1.5981020E-003
 6.3418367E+000, 1.1356172E+003, 1.1610774E+003, 2.1617302E+000, 4.7768150E+001, 6.4665977E+001, 2.2692693E-001, 7.8370538E-002, 6.6071768E-002, 5.4689143E-003, 9.0742083E-003, 9.9516988E-002, 4.7029394E-003, 7.3303730E-001, 5.4427334E-003, 1.5981020E-003
 8.3724490E+000, 1.0936218E+003, 1.1144972E+003, 2.1617302E+000, 6.9601103E+001, 9.8022594E+001, 2.2692693E-001, 8.8754887E-002, 6.2315277E-002, 3.4295752E-003, 6.0510946E-003, 9.2580463E-002, 2.8992537E-003, 7.4100258E-001, 3.4012809E-003, 1.2579119E-003
 1.0403061E+001, 1.0936218E+003, 1.1144972E+003, 2.5522643E+000, 6.9601103E+001, 9.8022594E+001, 3.2477099E-001, 8.8754887E-002, 6.2315277E-002, 3.4295752E-003, 6.0510946E-003, 9.2580463E-002, 2.8992537E-003, 7.4100258E-001, 3.4012809E-003, 1.2579119E-003
 1.2433673E+001, 1.0382622E+003, 1.0531378E+003, 2.5522643E+000, 9.2646433E+001, 1.3191258E+002, 3.2477099E-001, 1.0055113E-001, 5.7082168E-002, 2.1706603E-003, 4.0301690E-003, 8.4300616E-002, 1.7928346E-003, 7.4767934E-001, 2.1463413E-003, 1.0121798E-003
 1.4464286E+001, 1.0382622E+003, 1.0531378E+003, 2.8349919E+000, 9.2646433E+001, 1.3191258E+002, 4.3398036E-001, 1.0055113E-001, 5.7082168E-002, 2.1706603E-003, 4.0301690E-003, 8.4300616E-002, 1.7928346E-003, 7.4767934E-001, 2.1463413E-003, 1.0121798E-003
 1.6494898E+001, 9.7848988E+002, 9.8769730E+002, 2.8349919E+000, 1.0909601E+002, 1.5497885E+002, 4.3398036E-001, 1.1222965E-001, 5.1464398E-002, 1.4008758E-003, 2.6810486E-003, 7.5920693E-002, 1.1221234E-003, 7.5321018E-001, 1.3818867E-003, 8.3213410E-004
 1.8525510E+001, 9.7848988E+002, 9.8769730E+002, 3.0253735E+000, 1.0909601E+002, 1.5497885E+002, 5.5145636E-001, 1.1222965E-001, 5.1464398E-002, 1.4008758E-003, 2.6810486E-003, 7.5920693E-002, 1.1221234E-003, 7.5321018E-001, 1.3818867E-003, 8.3213410E-004
 2.0556122E+001, 9.1856004E+002, 9.2326733E+002, 3.0253735E+000, 1.1895750E+002, 1.6748880E+002, 5.5145636E-001, 1.2316744E-001, 4.5977402E-002, 9.2201703E-004, 1.7801496E-003, 6.7974396E-002, 7.0969675E-004, 7.5781909E-001, 9.0779196E-004, 6.9549692E-004
 2.2586735E+001, 9.1856004E+002, 9.2326733E+002, 3.1463692E+000, 1.1895750E+002, 1.6748880E+002, 6.6792721E-001, 1.2316744E-001, 4.5977402E-002, 9.2201703E-004, 1.7801496E-003, 6.7974396E-002, 7.0969675E-004, 7.5781909E-001, 9.0779196E-004, 6.9549692E-004
 2.4617347E+001, 8.6180372E+002, 8.6333976E+002, 3.1463692E+000, 1.2288720E+002, 1.7118199E+002, 6.6792721E-001, 1.3295345E-001, 4.0948725E-002, 6.1931073E-004, 1.1830241E-003, 6.0810726E-002, 4.5274484E-004, 7.6163120E-001, 6.0880767E-004, 5.8980153E-004
 2.6647959E+001, 8.6180372E+002, 8.6333976E+002, 3.2139221E+000, 1.2288720E+002, 1.7118199E+002, 7.7781832E-001, 1.3295345E-001, 4.0948725E-002, 6.1931073E-004, 1.1830241E-003, 6.0810726E-002, 4.5274484E-004, 7.6163120E-001, 6.0880767E-004, 5.8980153E-004
 2.8678571E+001, 8.0957341E+002, 8.0900700E+002, 3.2139221E+000, 1.2202843E+002, 1.6851585E+002, 7.7781832E-001, 1.4157040E-001, 3.6451260E-002, 4.2476691E-004, 7.8659578E-004, 5.4470285E-002, 2.9065673E-004, 7.6480250E-001, 4.1701170E-004, 5.0618931E-004
 3.0709184E+001, 8.0957341E+002, 8.0900700E+002, 3.2483792E+000, 1.2202843E+002, 1.6851585E+002, 8.7728508E-001, 1.4157040E-001, 3.6451260E-002, 4.2476691E-004, 7.8659578E-004, 5.4470285E-002, 2.9065673E-004, 7.6480250E-001, 4.1701170E-004, 5.0618931E-004
 3.2739796E+001, 7.6281474E+002, 7.6096289E+002, 3.2483792E+000, 1.1755700E+002, 1.6140058E+002, 8.7728508E-001, 1.4898201E-001, 3.2542431E-002, 2.9876541E-004, 5.2478423E-004, 4.8997266E-002, 1.8807623E-004, 7.6742024E-001, 2.9297803E-004, 4.3969743E-004
 3.4770408E+001, 7.6281474E+002, 7.6096289E+002, 3.2636030E+000, 1.1755700E+002, 1.6140058E+002, 9.5219528E-001, 1.4898201E-001, 3.2542431E-002, 2.9876541E-004, 5.2478423E-004, 4.8997266E-002, 1.8807623E-004, 7.6742024E-001, 2.9297803E-004, 4.3969743E-004
 3.6801020E+001, 7.2146860E+002, 7.1892957E+002, 3.2636030E+000, 1.1081572E+002, 1.5150386E+002, 9.5219528E-001, 1.5530403E-001, 2.9183653E-002, 2.1605263E-004, 3.5189820E-004, 4.4316689E-002, 1.2264880E-004, 7.6958508E-001, 2.1165875E-004, 3.8623259E-004
 3.8831633E+001, 7.2146860E+002, 7.1892957E+002, 3.2752999E+000, 1.1081572E+002, 1.5150386E+002, 9.9544571E-001, 1.5530403E-001, 2.9183653E-002, 2.1605263E-004, 3.5189820E-004, 4.4316689E-002, 1.2264880E-004, 7.6958508E-001, 2.1165875E-004, 3.8623259E-004
 4.0862245E+001, 6.8514262E+002, 6.8233182E+002, 3.2752999E+000, 1.0307158E+002, 1.4057598E+002, 9.9544571E-001, 1.6066217E-001, 2.6321722E-002, 1.6119867E-004, 2.3737406E-004, 4.0342103E-002, 8.0787234E-005, 7.7137726E-001, 1.5778693E-004, 3.4292780E-004
 4.2892857E+001, 6.8514262E+002, 6.8233182E+002, 3.2806327E+000, 1.0307158E+002, 1.4057598E+002, 1.0178751E+000, 1.6066217E-001, 2.6321722E-002, 1.6119867E-004, 2.3737406E-004, 4.0342103E-002, 8.0787234E-005, 7.7137726E-001, 1.5778693E-004, 3.4292780E-004
 4.4923469E+001, 6.5308017E+002, 6.5029615E+002, 3.2806327E+000, 9.5085772E+001, 1.2955577E+002, 1.0178751E+000, 1.6523223E-001, 2.3870921E-002, 1.2409718E-004, 1.6101627E-004, 3.6947083E-002, 5.3714747E-005, 7.7287809E-001, 1.2138309E-004, 3.0727178E-004
