cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 1.8525510E+001, 1.2979921E+003, 1.3552770E+003, 3.8413872E+000, 6.1662406E+001, 9.4968513E+001, 3.0935975E-001, 3.5192061E-002, 7.8495022E-002, 2.0818219E-002, 3.8161128E-003, 1.3009204E-001, 1.8316799E-002, 7.0402983E-001, 2.1393339E-002, 4.0616958E-003
 2.0556122E+001, 1.2916390E+003, 1.3477399E+003, 4.0085294E+000, 7.0583432E+001, 1.0822976E+002, 3.4433128E-001, 4.0074696E-002, 7.7946156E-002, 1.8157176E-002, 3.0781368E-003, 1.2700016E-001, 1.5952757E-002, 7.0945425E-001, 1.8610273E-002, 3.6534159E-003
 2.2586735E+001, 1.2815371E+003, 1.3356354E+003, 4.1565022E+000, 8.2232155E+001, 1.2533805E+002, 3.8499741E-001, 4.5551820E-002, 7.6997136E-002, 1.5578179E-002, 2.4640090E-003, 1.2343093E-001, 1.3662608E-002, 7.1486633E-001, 1.5921467E-002, 3.2535783E-003
 2.4617347E+001, 1.2674326E+003, 1.3186961E+003, 4.2842868E+000, 9.5998518E+001, 1.4534587E+002, 4.3488077E-001, 5.1590856E-002, 7.5625568E-002, 1.3136445E-002, 1.9571091E-003, 1.1940229E-001, 1.1495489E-002, 7.2019762E-001, 1.3384985E-002, 2.8703002E-003
 2.6647959E+001, 1.2490117E+003, 1.2967005E+003, 4.3923331E+000, 1.1081833E+002, 1.6648472E+002, 4.9635744E-001, 5.8159938E-002, 7.3814195E-002, 1.0879800E-002, 1.5417477E-003, 1.1493272E-001, 9.4939523E-003, 7.2538863E-001, 1.1049830E-002, 2.5104633E-003
 2.8678571E+001, 1.2261824E+003, 1.2696062E+003, 4.4803195E+000, 1.2613029E+002, 1.8768075E+002, 5.6589891E-001, 6.5201908E-002, 7.1563586E-002, 8.8504390E-003, 1.2041852E-003, 1.1006019E-001, 7.6955043E-003, 7.3037796E-001, 8.9587279E-003, 2.1802684E-003
 3.0709184E+001, 1.1994699E+003, 1.2380081E+003, 4.5472406E+000, 1.4060503E+002, 2.0779984E+002, 6.4576772E-001, 7.2577475E-002, 6.8927870E-002, 7.0786618E-003, 9.3248055E-004, 1.0488567E-001, 6.1269472E-003, 7.3509291E-001, 7.1413052E-003, 1.8847083E-003
 3.2739796E+001, 1.1690442E+003, 1.2022003E+003, 4.5911651E+000, 1.5365275E+002, 2.2590142E+002, 7.4090637E-001, 8.0216376E-002, 6.5938321E-002, 5.5751756E-003, 7.1632274E-004, 9.9461550E-002, 4.7977232E-003, 7.3950579E-001, 5.6060637E-003, 1.6254338E-003
 3.4770408E+001, 1.1356131E+003, 1.1630797E+003, 4.6139324E+000, 1.6423807E+002, 2.4088366E+002, 8.5249546E-001, 8.7961267E-002, 6.2684668E-002, 4.3360298E-003, 5.4629443E-004, 9.3907499E-002, 3.7041042E-003, 7.4358028E-001, 4.3461690E-003, 1.4026056E-003
 3.6801020E+001, 1.1004901E+003, 1.1224991E+003, 4.6247482E+000, 1.7158663E+002, 2.5117444E+002, 9.4164458E-001, 9.5561187E-002, 5.9323887E-002, 3.3357945E-003, 4.1351313E-004, 8.8416557E-002, 2.8231079E-003, 7.4727850E-001, 3.3333290E-003, 1.2141210E-003
 3.8831633E+001, 1.0642454E+003, 1.0812209E+003, 4.6261301E+000, 1.7581011E+002, 2.5678488E+002, 1.0070257E+000, 1.0296556E-001, 5.5909778E-002, 2.5410420E-003, 3.1065736E-004, 8.3033157E-002, 2.1248910E-003, 7.5063293E-001, 2.5318778E-003, 1.0555193E-003
 4.0862245E+001, 1.0268945E+003, 1.0391183E+003, 4.6137552E+000, 1.7795906E+002, 2.5951740E+002, 1.0708696E+000, 1.1019785E-001, 5.2451662E-002, 1.9236104E-003, 2.3191926E-004, 7.7745325E-002, 1.5843983E-003, 7.5369090E-001, 1.9117439E-003, 9.2259794E-004
 4.2892857E+001, 9.8911462E+002, 9.9689798E+002, 4.5877413E+000, 1.7855084E+002, 2.6023249E+002, 1.1332294E+000, 1.1717779E-001, 4.9019509E-002, 1.4497549E-003, 1.7209530E-004, 7.2619392E-002, 1.1714660E-003, 7.5647470E-001, 1.4375415E-003, 8.1113137E-004
 4.4923469E+001, 9.5167070E+002, 9.5544066E+002, 4.5474974E+000, 1.7754249E+002, 2.5887390E+002, 1.1990615E+000, 1.2381447E-001, 4.5684851E-002, 1.0911098E-003, 1.2706450E-004, 6.7728556E-002, 8.6070767E-004, 7.5899570E-001, 1.0797910E-003, 7.1775202E-004
 4.6954082E+001, 9.1519202E+002, 9.1553975E+002, 4.4940214E+000, 1.7504471E+002, 2.5534761E+002, 1.2672638E+000, 1.3001678E-001, 4.2516752E-002, 8.2259219E-004, 9.3532295E-005, 6.3145521E-002, 6.2966112E-004, 7.6126042E-001, 8.1265490E-004, 6.3957983E-004
 4.8984694E+001, 8.8001328E+002, 8.7768604E+002, 4.4347729E+000, 1.7113043E+002, 2.4945933E+002, 1.3283553E+000, 1.3575814E-001, 3.9547291E-002, 6.2149151E-004, 6.8552707E-005, 5.8894327E-002, 4.5806183E-004, 7.6329186E-001, 6.1303655E-004, 5.7367043E-004
 5.1015306E+001, 8.4608853E+002, 8.4167699E+002, 4.3094157E+000, 1.6637460E+002, 2.4208040E+002, 1.4122254E+000, 1.4109296E-001, 3.6759537E-002, 4.7147158E-004, 4.9994487E-005, 5.4937374E-002, 3.3142963E-004, 7.6512906E-001, 4.6442087E-004, 5.1742563E-004
 5.3045918E+001, 8.1371775E+002, 8.0769363E+002, 4.2458381E+000, 1.6098520E+002, 2.3387717E+002, 1.4359557E+000, 1.4601714E-001, 3.4164654E-002, 3.6100202E-004, 3.6404911E-005, 5.1279841E-002, 2.3948842E-004, 7.6678654E-001, 3.5517623E-004, 4.6930117E-004
 5.5076531E+001, 7.8312962E+002, 7.7595669E+002, 4.1862657E+000, 1.5504056E+002, 2.2487859E+002, 1.4488074E+000, 1.5052718E-001, 3.1772634E-002, 2.7964679E-004, 2.6492658E-005, 4.7926259E-002, 1.7293763E-004, 7.6827748E-001, 2.7483897E-004, 4.2790321E-004
 5.7107143E+001, 7.5478411E+002, 7.4691939E+002, 4.1265080E+000, 1.4870012E+002, 2.1537610E+002, 1.4540881E+000, 1.5459035E-001, 2.9606997E-002, 2.2005299E-004, 1.9315220E-005, 4.4902427E-002, 1.2518471E-004, 7.6960193E-001, 2.1606137E-004, 3.9245729E-004
 5.9137755E+001, 7.2859537E+002, 7.2033651E+002, 4.0688621E+000, 1.4213158E+002, 2.0575047E+002, 1.4528739E+000, 1.5825623E-001, 2.7645553E-002, 1.7603380E-004, 1.4104615E-005, 4.2172464E-002, 9.0783743E-005, 7.7078353E-001, 1.7268937E-004, 3.6179454E-004
 6.1168367E+001, 7.0443726E+002, 6.9600226E+002, 4.0139012E+000, 1.3548471E+002, 1.9623007E+002, 1.4483523E+000, 1.6155449E-001, 2.5875424E-002, 1.4335812E-004, 1.0324608E-005, 3.9714976E-002, 6.6004799E-005, 7.7183713E-001, 1.4052407E-004, 3.3514456E-004
 6.3198980E+001, 6.8223696E+002, 6.7374622E+002, 3.9626209E+000, 1.2866711E+002, 1.8676201E+002, 1.4421689E+000, 1.6452610E-001, 2.4276783E-002, 1.1884764E-004, 7.5667750E-006, 3.7499963E-002, 4.8070510E-005, 7.7277962E-001, 1.1641679E-004, 3.1180198E-004
 6.5229592E+001, 6.6195990E+002, 6.5354725E+002, 3.9147748E+000, 1.2198891E+002, 1.7754948E+002, 1.4295631E+000, 1.6718654E-001, 2.2842854E-002, 1.0036994E-004, 5.5586685E-006, 3.5516254E-002, 3.5101719E-005, 7.7361866E-001, 9.8256527E-005, 2.9137451E-004
 6.7260204E+001, 6.4344122E+002, 6.3519800E+002, 3.8658181E+000, 1.1549309E+002, 1.6878165E+002, 1.4182804E+000, 1.6957264E-001, 2.1554804E-002, 8.6354835E-005, 4.0987587E-006, 3.3736625E-002, 2.5748099E-005, 7.7436767E-001, 8.4491034E-005, 2.7340171E-004
 6.9290816E+001, 6.2594577E+002, 6.1794502E+002, 3.8129062E+000, 1.0920519E+002, 1.6030124E+002, 1.4131985E+000, 1.7178841E-001, 2.0357110E-002, 7.5385522E-005, 3.0212075E-006, 3.2083652E-002, 1.8884081E-005, 7.7506040E-001, 7.3722599E-005, 2.5699099E-004
 7.1321429E+001, 6.0944032E+002, 6.0173300E+002, 3.7623934E+000, 1.0317878E+002, 1.5205124E+002, 1.4025072E+000, 1.7385048E-001, 1.9241329E-002, 6.6678922E-005, 2.2240210E-006, 3.0545058E-002, 1.3833950E-005, 7.7570301E-001, 6.5179660E-005, 2.4192497E-004
 7.3352041E+001, 5.9421179E+002, 5.8676511E+002, 3.7155993E+000, 9.7506385E+001, 1.4440319E+002, 1.3863443E+000, 1.7572736E-001, 1.8224952E-002, 5.9787537E-005, 1.6395240E-006, 2.9144451E-002, 1.0157773E-005, 7.7628649E-001, 5.8421387E-005, 2.2835600E-004
 7.5382653E+001, 5.8030369E+002, 5.7313472E+002, 3.6731531E+000, 9.2130857E+001, 1.3730607E+002, 1.3682998E+000, 1.7742398E-001, 1.7305596E-002, 5.4329590E-005, 1.2176902E-006, 2.7878225E-002, 7.5219384E-006, 7.7681287E-001, 5.3071098E-005, 2.1619777E-004
 7.7413265E+001, 5.6741466E+002, 5.6054599E+002, 3.6342757E+000, 8.7023598E+001, 1.3059868E+002, 1.3478061E+000, 1.7897023E-001, 1.6467289E-002, 4.9906988E-005, 9.1032563E-007, 2.6724116E-002, 5.6110772E-006, 7.7729184E-001, 4.8737072E-005, 2.0519424E-004
 7.9443878E+001, 5.5535527E+002, 5.4883449E+002, 3.5957596E+000, 8.2077130E+001, 1.2401997E+002, 1.3268644E+000, 1.8038973E-001, 1.5697416E-002, 4.6210079E-005, 6.7890591E-007, 2.5664540E-002, 4.1803494E-006, 7.7773104E-001, 4.5115094E-005, 1.9514369E-004
 8.1474490E+001, 5.4403399E+002, 5.3785403E+002, 3.5573978E+000, 7.7526038E+001, 1.1792216E+002, 1.3089253E+000, 1.8170560E-001, 1.4983512E-002, 4.3087225E-005, 5.0744798E-007, 2.4682263E-002, 3.1250064E-006, 7.7813776E-001, 4.2056485E-005, 1.8587091E-004
 8.3505102E+001, 5.3344689E+002, 5.2761841E+002, 3.5204871E+000, 7.3315941E+001, 1.1218241E+002, 1.2886037E+000, 1.8292298E-001, 1.4322872E-002, 4.0421063E-005, 3.8077952E-007, 2.3773470E-002, 2.3472426E-006, 7.7851373E-001, 3.9445853E-005, 1.7732473E-004
 8.5535714E+001, 5.2347808E+002, 5.1801033E+002, 3.4850116E+000, 6.9425380E+001, 1.0675611E+002, 1.2691054E+000, 1.8405580E-001, 1.3707997E-002, 3.8100067E-005, 2.8640467E-007, 2.2927774E-002, 1.7659985E-006, 7.7886336E-001, 3.7173735E-005, 1.6939595E-004
 8.7566327E+001, 5.1407444E+002, 5.0898500E+002, 3.4521200E+000, 6.5812099E+001, 1.0160868E+002, 1.2448740E+000, 1.8511210E-001, 1.3134559E-002, 3.6054047E-005, 2.1564967E-007, 2.2139175E-002, 1.3293116E-006, 7.7918922E-001, 3.5171274E-005, 1.6202058E-004
 8.9596939E+001, 5.0509574E+002, 5.0036711E+002, 3.4182220E+000, 6.2598818E+001, 9.6861307E+001, 1.2225581E+000, 1.8611143E-001, 1.2591975E-002, 3.4214777E-005, 1.6257312E-007, 2.1393091E-002, 1.0020439E-006, 7.7949737E-001, 3.3371693E-005, 1.5505817E-004
 9.1627551E+001, 4.9656341E+002, 4.9215349E+002, 3.3819622E+000, 5.9779326E+001, 9.2542464E+001, 1.2075446E+000, 1.8705352E-001, 1.2080414E-002, 3.2551298E-005, 1.2273704E-007, 2.0689728E-002, 7.5626981E-007, 7.7978776E-001, 3.1744581E-005, 1.4850604E-004
 9.3658163E+001, 4.8849153E+002, 4.8433910E+002, 3.3445224E+000, 5.7256588E+001, 8.8657401E+001, 1.1978539E+000, 1.8794324E-001, 1.1597251E-002, 3.1033154E-005, 9.2794167E-008, 2.0025456E-002, 5.7124283E-007, 7.8006195E-001, 3.0260044E-005, 1.4232711E-004
 9.5688776E+001, 4.8088643E+002, 4.7696160E+002, 3.3085787E+000, 5.4862615E+001, 8.5103061E+001, 1.1892949E+000, 1.8877811E-001, 1.1143844E-002, 2.9647093E-005, 7.0277155E-008, 1.9402129E-002, 4.3190733E-007, 7.8031917E-001, 2.8904991E-005, 1.3653573E-004
 9.7719388E+001, 4.7360825E+002, 4.6990216E+002, 3.2736825E+000, 5.2663979E+001, 8.1779895E+001, 1.1805406E+000, 1.8957264E-001, 1.0712324E-002, 2.8358742E-005, 5.3255051E-008, 1.8808917E-002, 3.2668099E-007, 7.8056393E-001, 2.7645740E-005, 1.3102960E-004
 9.9750000E+001, 4.6675552E+002, 4.6324723E+002, 3.2399347E+000, 5.0627129E+001, 7.8644428E+001, 1.1718635E+000, 1.9031665E-001, 1.0308221E-002, 2.7173972E-005, 4.0418336E-008, 1.8253415E-002, 2.4744896E-007, 7.8079309E-001, 2.6487955E-005, 1.2587746E-004
