,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,319.4,118.2201336490532,0.00074336,0.018246643526961336
2,-11.976,319.72,119.23506195746283,0.00076842,0.018629546424966982
3,-11.952,320.04,120.23726543796644,0.00079348,0.019004736251787342
4,-11.927999999999999,320.36,121.23530838827442,0.00081855,0.019372403051764124
5,-11.904,320.68,122.22111110606056,0.0008436100000000001,0.019733474098597034
6,-11.88,321.0,123.20308437697491,0.00086868,0.02008805615284864
7,-11.856,321.32,124.17326604386308,0.00089374,0.02043648697795196
8,-11.831999999999999,321.64,125.13992168768526,0.0009188,0.020779076014106113
9,-11.808,321.96,126.09520212918491,0.00094387,0.021116107595861505
10,-11.784,322.28,127.04723531033645,0.0009689300000000001,0.0214478437144623
11,-11.76,322.6,127.98828071350908,0.000994,0.021774526401279085
12,-11.736,322.93,128.92633555639438,0.0010191,0.022096379793984353
13,-11.712,323.25,129.85376390386224,0.0010440999999999998,0.022413611935607345
14,-11.688,323.57,130.77843858985318,0.0010692,0.022726416347501867
15,-11.664,323.89,131.69282440588782,0.0010943,0.02303497341001287
16,-11.64,324.21,132.6046756340062,0.0011193000000000002,0.023339451578818213
17,-11.616,324.53,133.51029922818688,0.0011444,0.02364000846023537
18,-11.591999999999999,324.85,134.40610105199838,0.0011694,0.0239367917649797
19,-11.568000000000001,325.17,135.29966740535616,0.0011945,0.02422973379961076
20,-11.544,325.49,136.1836994650975,0.0012196,0.024519380090043057
21,-11.52,325.81,137.0656776877421,0.0012446,0.024805644518939636
22,-11.496,326.13,137.93839204514455,0.0012697000000000001,0.025088642848906755
23,-11.472,326.45,138.80922159568507,0.0012947999999999998,0.025368484385157895
24,-11.448,326.77,139.6710420953463,0.0013197999999999999,0.025645272468819667
25,-11.424,327.09,140.53113534018004,0.0013449,0.02591910492281707
26,-11.4,327.41,141.38246001537814,0.0013700000000000001,0.026190074455793366
27,-11.376,327.73,142.23220451079285,0.001395,0.02645826902879325
28,-11.352,328.05,143.07340773183535,0.0014201,0.026723772188820948
29,-11.328000000000001,328.54,144.183910336764,0.0014624,0.027461063344306244
30,-11.304,329.1,145.39601094940673,0.0015121,0.028373226816842668
31,-11.28,329.65,146.6015006744474,0.0015618,0.029257135881695595
32,-11.256,330.21,147.79377524104322,0.0016115,0.030114946455207257
33,-11.232000000000001,330.77,148.9798644112687,0.0016612,0.030949151846213812
34,-11.208,331.32,150.1532550429727,0.0017108,0.0317616120497685
35,-11.184,331.88,151.32085117392117,0.0017605000000000001,0.03255303365279494
36,-11.16,332.44,152.47622765532992,0.0018102,0.03332716609614445
37,-11.136,332.99,153.62616964566942,0.0018599,0.03408225344662527
38,-11.112,333.55,154.76433697722481,0.0019096,0.0348209706929603
39,-11.088000000000001,334.11,155.8974021592406,0.0019593,0.03554574517435244
40,-11.064,334.66,157.01910711757344,0.002009,0.036254654873546927
41,-11.04,335.22,158.1328555360966,0.0020586,0.03694996617048519
42,-11.016,335.78,159.24195427085164,0.0021083,0.03763376143836807
43,-10.992,336.33,160.34026319050372,0.002158,0.03830404678359716
44,-10.968,336.89,161.43419712068444,0.0022077,0.03896280277392786
45,-10.943999999999999,337.45,162.51769134466562,0.0022574,0.03961186690879388
46,-10.92,338.0,163.59706598836055,0.0023071,0.04024922359499622
47,-10.896,338.56,164.6663292844047,0.0023566999999999998,0.040876643697838014
48,-10.872,339.12,165.731710906513,0.0024064,0.04149578291826773
49,-10.847999999999999,339.67,166.7872896835967,0.0024560999999999997,0.042104631574210453
50,-10.824,340.23,167.83920876839238,0.0025058000000000003,0.04270480066690395
51,-10.8,340.79,168.88161534045085,0.0025555,0.04329780594903165
52,-10.776,341.34,169.92056967889437,0.0026052000000000002,0.043881659038828506
53,-10.752,341.9,170.95028517086482,0.0026548,0.04445784520194383
54,-10.728,342.46,171.97674261364529,0.0027045,0.04502776920967771
55,-10.703999999999999,343.01,172.9942195566083,0.0027542,0.045589472468981256
56,-10.68,343.57,174.0086204761132,0.0028039,0.046145422308177
57,-10.656,344.13,175.01428513124293,0.0028536,0.04669368265622235
58,-10.632,344.68,176.0142039722931,0.0029033,0.04723557981013888
59,-10.607999999999999,345.24,177.01129907438113,0.002953,0.0477723769557262
60,-10.584,345.8,178.0,0.0030026,0.048302173864123346
61,-10.56,346.35,178.98603297464302,0.0030523,0.04882622246293481
62,-10.536,346.91,179.9638852659055,0.0031019999999999997,0.04934571916590131
63,-10.512,347.47,180.93921631310334,0.0031517000000000003,0.04985880062737169
64,-10.488,348.02,181.90656942507601,0.0032014,0.05036665563644265
65,-10.464,348.58,182.87153961182696,0.0032511000000000003,0.050870423627093965
66,-10.440000000000001,349.14,183.8287246324687,0.0033007,0.05136827814906784
67,-10.416,349.69,184.78365728602733,0.0033504,0.05186135362676142
68,-10.392,350.25,185.7309882599024,0.0034001,0.05235074020489109
69,-10.367999999999999,350.81,186.67619023324855,0.0034498,0.052834647722872156
70,-10.344000000000001,351.36,187.61396536505484,0.0034995,0.05331416322141801
71,-10.32,351.92,188.54972818861341,0.0035492,0.05379033370411453
72,-10.296,352.63,189.6338577364285,0.0036103999999999997,0.054527057503591735
73,-10.272,353.47,190.85334683992315,0.0036822,0.055493242831898014
74,-10.248,354.31,192.06509313251067,0.003754,0.05644377733639023
75,-10.224,355.15,193.26924225028668,0.0038259,0.05737769601508935
76,-10.2,355.99,194.4659353203023,0.0038977,0.05829751281143991
77,-10.176,356.83,195.65786465153911,0.003969500000000001,0.05920219590521959
78,-10.152,357.67,196.84003657792792,0.0040413,0.06009409288773731
79,-10.128,358.51,198.01515093547766,0.0041132,0.06097212477845921
80,-10.104000000000001,359.35,199.18333263604163,0.004185,0.06183769077189089
81,-10.08,360.2,200.3447029496912,0.0042568,0.06269210476607082
82,-10.056,361.04,201.49937965165054,0.0043286,0.06353424273570907
83,-10.032,361.88,202.64994448555865,0.0044005,0.06436614016701638
84,-10.008000000000001,362.72,203.79156017853143,0.0044723,0.06518665507601996
85,-9.984,363.56,204.92681620520042,0.0045441,0.06599772723359495
86,-9.959999999999999,364.4,206.05581768054984,0.0046159,0.06679820356865894
87,-9.936,365.24,207.1786668554463,0.004687800000000001,0.06758994007986692
88,-9.912,366.08,208.29546322471836,0.0047596,0.06837177780341827
89,-9.888,366.92,209.40869131915227,0.0048314,0.06914477565225012
90,-9.864,367.77,210.513657514186,0.0049032,0.0699099420683496
91,-9.84,368.61,211.61285405192191,0.0049751000000000005,0.07066611635005846
92,-9.815999999999999,369.45,212.70637037945056,0.0050469,0.07141498442203849
93,-9.792,370.29,213.7942936563088,0.0051186999999999995,0.07215538787921524
94,-9.768,371.13,214.8767088355553,0.0051905,0.07288895663953492
95,-9.744,371.97,215.95601403989656,0.0052624,0.0736145366079282
96,-9.719999999999999,372.81,217.02764800826645,0.0053342,0.07433303437906998
97,-9.696,373.65,218.0940164241101,0.005405999999999999,0.07504531964086766
98,-9.672,374.49,219.15519615103813,0.0054778000000000006,0.07575024752434807
99,-9.648,375.33,220.21126220064224,0.0055497,0.07644932962426813
100,-9.624,376.18,221.2645475443366,0.0056215,0.07714142855820082
101,-9.6,377.02,222.31059353975914,0.0056933,0.07782801552140463
102,-9.576,377.86,223.35174053496874,0.0057651,0.0785079613797225
103,-9.552,378.7,224.38805672316875,0.005836999999999999,0.07918270013077353
104,-9.528,379.54,225.4196087300304,0.0059088000000000005,0.07985111145125032
105,-9.504,380.38,226.44646166367892,0.0059806,0.08051397394241573
106,-9.48,381.22,227.47087725684798,0.0060524,0.08117203952100747
107,-9.456000000000001,382.06,228.4885117462145,0.0061243,0.08182420179873434
108,-9.432,382.9,229.50163398111135,0.0061961,0.08247181336674973
109,-9.408,383.75,230.51030345735091,0.0062679,0.08311377743791941
110,-9.384,384.59,231.51457837466737,0.0063397,0.08375141789844516
