,x,TMean,T_rms
136,1.6199999999999999,946.29,523.125224014289
137,1.6320000000000001,945.79,523.0487548976672
138,1.644,945.28,522.9627137760397
139,1.656,944.78,522.8862208932264
140,1.6680000000000001,944.28,522.8001530221658
141,1.68,943.78,522.723636350988
142,1.6920000000000002,943.27,522.6375417055303
143,1.704,942.77,522.5610012237805
144,1.7160000000000002,942.27,522.474879778923
145,1.728,941.77,522.398315464359
146,1.7399999999999998,941.27,522.3121671950597
147,1.752,940.76,522.235579025405
148,1.764,940.26,522.1494039065831
149,1.7760000000000002,939.76,522.0727918595261
150,1.788,939.26,521.9865898660616
151,1.7999999999999998,938.76,521.909953919256
152,1.812,938.25,521.82372502599
153,1.8239999999999998,937.75,521.7470651570549
154,1.836,937.25,521.6608093387887
155,1.848,936.75,521.5841255253077
156,1.8599999999999999,936.25,521.4978427568037
157,1.872,935.74,521.421134976326
158,1.884,935.24,521.3348252323069
159,1.8960000000000001,934.74,521.2580934623462
160,1.908,934.24,521.1717567174952
161,1.92,933.74,521.09500093553
162,1.932,933.23,521.0086371644908
163,1.944,932.73,520.9318573479644
164,1.9560000000000002,932.23,520.8454665253408
165,1.968,931.73,520.7686626516614
166,1.9800000000000002,931.23,520.6918474491415
167,1.992,930.72,520.6054167985577
168,2.004,930.22,520.5285775055967
169,2.016,929.72,520.4421197405145
170,2.028,929.22,520.3652563344328
171,2.04,928.72,520.2787714293175
172,2.052,928.21,520.2018838874
173,2.064,927.71,520.1153718166769
174,2.076,927.21,520.0384601161726
175,2.088,926.71,519.9519208542267
176,2.1,926.21,519.8749849723489
177,2.112,925.7,519.7884184935251
178,2.1239999999999997,925.2,519.7114584074513
179,2.136,924.7,519.624864686054
180,2.1479999999999997,924.2,519.5478803729258
181,2.16,923.7,519.461259383219
182,2.172,923.19,519.3842508201418
183,2.1839999999999997,922.69,519.2976025363491
184,2.196,922.19,519.2205697003924
185,2.2079999999999997,921.69,519.1338940966964
186,2.22,921.19,519.0568369648935
187,2.2319999999999998,920.68,518.9701340154364
188,2.244,920.18,518.8930525647843
189,2.2560000000000002,919.68,518.8063222436673
190,2.268,919.18,518.7292164511268
191,2.2800000000000002,918.68,518.6424587324104
192,2.292,918.17,518.5653285749058
193,2.3040000000000003,917.67,518.4785434326092
194,2.316,917.17,518.4013888870284
195,2.328,916.67,518.3145762951299
196,2.34,916.16,518.2373973383241
197,2.352,915.66,518.1505572707608
198,2.3640000000000003,915.16,518.0733538795447
199,2.376,914.66,517.9961389817496
200,2.388,914.16,517.9092584613641
201,2.4,913.65,517.8320190949958
202,2.412,913.03,517.6968224743126
203,2.424,912.4,517.5615905377832
204,2.436,911.77,517.4263232577175
205,2.448,911.15,517.2910206063895
206,2.46,910.52,517.1653507341729
207,2.472,909.89,517.0299797884064
208,2.484,909.26,516.8945733899709
209,2.496,908.64,516.7591315109971
210,2.508,908.01,516.6333322579951
211,2.52,907.38,516.4978218734325
212,2.532,906.76,516.3622759265049
213,2.544,906.13,516.2266943891996
214,2.556,905.5,516.0910772334666
215,2.568,904.87,515.9651150998486
216,2.58,904.25,515.829429172086
217,2.5919999999999996,903.62,515.6937075435379
218,2.604,902.99,515.5579501860096
219,2.616,902.36,515.4318577658933
220,2.628,901.74,515.2960314227153
221,2.64,901.11,515.1601692677725
222,2.6519999999999997,900.48,515.0242712727236
223,2.664,899.86,514.8883374091901
224,2.6759999999999997,899.23,514.762080965566
225,2.688,898.6,514.6260778468188
226,2.7,897.97,514.4900387762624
227,2.7119999999999997,897.35,514.3539637253707
228,2.724,896.72,514.2275760789186
229,2.7359999999999998,896.09,514.0914315566833
230,2.748,895.47,513.9552509703544
231,2.76,894.84,513.819034291257
232,2.7720000000000002,894.21,513.6827814906784
233,2.784,893.58,513.5562286643985
234,2.796,892.96,513.4199061197374
235,2.8080000000000003,892.33,513.2835473692879
236,2.82,891.7,513.1471523841869
237,2.8320000000000003,891.08,513.0204674279574
238,2.844,890.45,512.8840024800929
239,2.856,889.82,512.747501212829
240,2.868,889.19,512.6109635971513
241,2.88,888.57,512.4743896040075
242,2.8920000000000003,887.94,512.3475382979799
243,2.904,887.31,512.2108940661063
244,2.916,886.68,512.0742133714605
245,2.928,886.06,511.937496184837
246,2.94,885.43,511.8105118107677
247,2.952,884.8,511.67372416413957
248,2.964,884.18,511.5368999397795
249,2.976,883.55,511.4000391083286
250,2.988,882.92,511.27292124656867
251,3.0,882.29,511.1359897326738
252,3.012,881.67,510.99902152548196
253,3.024,881.04,510.86201659547953
254,3.036,880.41,510.7249749131131
255,3.048,879.79,510.59768898811126
256,3.06,879.16,510.460576342581
257,3.072,878.53,510.3234268579094
258,3.084,877.9,510.1862405043868
259,3.096,877.28,510.0588201374426
260,3.108,876.65,509.9215625956604
261,3.1199999999999997,876.02,509.7842680977906
262,3.132,875.39,509.64693661396615
263,3.144,874.77,509.5095681142799
264,3.1559999999999997,874.14,509.3819784798045
265,3.168,873.51,509.2445385077782
266,3.18,872.89,509.10706143207244
267,3.1919999999999997,872.26,508.96954722262115
268,3.2039999999999997,871.59,508.8123426175902
269,3.216,870.83,508.5862758667402
270,3.228,870.07,508.36994403682047
271,3.2399999999999998,869.31,508.15352010981877
272,3.2520000000000002,868.55,507.93700396801177
273,3.2640000000000002,867.79,507.71054745789945
274,3.276,867.04,507.49384232717546
275,3.288,866.28,507.2770446215756
276,3.3000000000000003,865.52,507.0502933634887
277,3.312,864.76,506.8333059300661
278,3.324,864.0,506.6162255593478
279,3.3360000000000003,863.24,506.3891783993809
280,3.3480000000000003,862.48,506.1719075571065
281,3.36,861.73,505.95454341274575
282,3.372,860.97,505.7370858459957
283,3.3840000000000003,860.21,505.5096438249225
284,3.396,859.45,505.29199479113066
285,3.408,858.69,505.0742519669756
286,3.42,857.93,504.84651132794806
287,3.4320000000000004,857.17,504.6285762816054
288,3.444,856.41,504.4105470745036
289,3.456,855.66,504.1924235844882
290,3.4680000000000004,854.9,503.96428444880894
291,3.4799999999999995,854.14,503.7459677257973
292,3.492,853.38,503.52755634622423
293,3.504,852.62,503.2991158347092
294,3.5159999999999996,851.86,503.08051045533455
295,3.528,851.1,502.8618100432762
296,3.54,850.35,502.64301447448764
297,3.5520000000000005,849.59,502.4141717746425
298,3.5639999999999996,848.83,502.19518117958876
299,3.576,848.07,501.97609504835987
300,3.588,847.31,501.74694817208405
301,3.5999999999999996,846.55,501.5276662358718
302,3.612,845.79,501.3082883815108
303,3.624,845.04,501.08881448302157
304,3.636,844.28,500.85926166938356
305,3.6479999999999997,843.52,500.6395909234506
306,3.66,842.76,500.4198237480206
307,3.672,842.0,500.1899639137115
308,3.6839999999999997,841.24,499.969999099946
309,3.696,840.48,499.7499374687305
310,3.708,839.72,499.5197693785502
311,3.7199999999999998,838.97,499.29950931279717
312,3.7319999999999998,838.21,499.0791520390328
313,3.744,837.45,498.85869742844017
314,3.7560000000000002,836.69,498.62811793961237
315,3.768,835.93,498.4074638285426
316,3.7800000000000002,835.17,498.1867119865804
317,3.7920000000000003,834.41,497.95582133357976
318,3.804,833.66,497.73486918237904
319,3.816,832.9,497.51381890355566
320,3.8280000000000003,832.14,497.29267036625424
321,3.84,831.38,497.06136442093344
322,3.852,830.62,496.8400144915866
323,3.864,829.86,496.6185659034507
324,3.8760000000000003,829.1,496.3869458396343
325,3.888,828.34,496.1652950378533
326,3.9,827.59,495.9435451742466
327,3.9120000000000004,826.83,495.7216961158751
328,3.9239999999999995,826.07,495.4896568042566
329,3.936,825.31,495.2676044321898
330,3.948,824.55,495.04545245866063
331,3.9600000000000004,823.79,494.8130960271767
332,3.972,823.03,494.5907399052271
333,3.984,822.28,494.368283772331
334,3.9960000000000004,821.52,494.1457274934187
335,4.008,820.82,493.9331938632997
336,4.02,820.14,493.73069582516337
337,4.032,819.47,493.52811470067235
338,4.044,818.8,493.32545038746986
339,4.056,818.13,493.1227027829889
340,4.0680000000000005,817.45,492.9198717844514
341,4.08,816.78,492.71695728886783
342,4.092,816.11,492.5139591930365
343,4.104,815.44,492.31087739354285
344,4.1160000000000005,814.77,492.1077117867591
345,4.128,814.09,491.9044622688434
346,4.14,813.42,491.70112873573925
347,4.152,812.75,491.4977110831748
348,4.164000000000001,812.08,491.29420920666263
349,4.176,811.4,491.09062300149856
350,4.188,810.73,490.8869523627614
351,4.2,810.06,490.6831971853122
352,4.212,809.39,490.47935736379367
353,4.224,808.72,490.2754327926293
354,4.236,808.04,490.0714233660232
355,4.247999999999999,807.37,489.87753571683606
356,4.26,806.7,489.6733605169879
357,4.272,806.03,489.46910014831377
358,4.284000000000001,805.35,489.2647545041437
359,4.295999999999999,804.68,489.0603234775849
360,4.308,804.01,488.8558069615211
361,4.32,803.34,488.6512048486118
362,4.332,802.67,488.44651703129176
363,4.344,801.99,488.2417434017702
364,4.356,801.32,488.0368838520302
365,4.367999999999999,800.65,487.8319382738281
366,4.38,799.98,487.62690655869267
367,4.392,799.3,487.4217885979247
368,4.404,798.63,487.21658428259605
369,4.4159999999999995,797.96,487.01129350354904
370,4.428,797.29,486.805916151396
371,4.44,796.62,486.6004521165183
372,4.452,795.94,486.39490128906573
373,4.4639999999999995,795.27,486.18926355895604
374,4.476,794.6,485.9835388158739
375,4.488,793.93,485.7777269492705
376,4.5,793.25,485.5718278483627
377,4.5120000000000005,792.58,485.36584140213245
378,4.524,791.91,485.15976749932594
379,4.536,791.24,484.953606028453
380,4.548,790.57,484.7473568777864
381,4.5600000000000005,789.89,484.5410199353611
382,4.572,789.22,484.3449184207469
383,4.584,788.55,484.13840996144893
384,4.596,787.88,483.93181337870317
385,4.6080000000000005,787.2,483.7251285595984
386,4.62,786.53,483.51835539098204
387,4.632,785.86,483.31149375945944
388,4.644,785.19,483.10454355139325
389,4.656,784.52,482.8975046529025
390,4.668,783.84,482.6903769498621
391,4.68,783.17,482.483160327902
392,4.692,782.5,482.27585467240635
393,4.704,781.83,482.0684598685129
394,4.716,781.15,481.86097580111215
395,4.728000000000001,780.48,481.6534023548469
396,4.74,779.81,481.4457394141109
397,4.752,779.14,481.2379868630489
398,4.764,778.47,481.03014458555504
399,4.776,777.79,480.82221246527286
400,4.788,777.12,480.614190385594
401,4.8,776.45,480.4060782296577
402,4.812,775.78,480.19787588034995
403,4.824,775.1,479.9895832203028
404,4.836,774.43,479.78120013189346
405,4.848,773.76,479.5727264972436
406,4.859999999999999,773.09,479.3641621982186
407,4.872,772.42,479.15550711642663
408,4.884,771.74,478.9467611332182
409,4.896,771.07,478.74836814343297
410,4.9079999999999995,770.4,478.53944456021594
411,4.92,769.73,478.33042972405593
412,4.932,769.05,478.1213235152768
413,4.944,768.38,477.9121258139408
414,4.956,767.69,477.67143519369046
415,4.968,766.99,477.4096773212709
416,4.9799999999999995,766.28,477.13729680250316
417,4.992,765.58,476.8752457404347
418,5.0040000000000004,764.87,476.61305059765203
419,5.016,764.17,476.3507111362384
420,5.028,763.46,476.0777247467056
421,5.04,762.76,475.81509013481275
422,5.0520000000000005,762.05,475.55231047698635
423,5.064,761.35,475.2893855326458
424,5.076,760.64,475.015789211264
425,5.088,759.94,474.7525671336596
426,5.1,759.24,474.48919903407705
427,5.112,758.53,474.21514104887035
428,5.124,757.83,473.9514743093432
429,5.136,757.12,473.6876608061477
430,5.148,756.42,473.42370029393334
431,5.16,755.71,473.14902514958226
432,5.172000000000001,755.01,472.8847639753262
433,5.183999999999999,754.3,472.62035504197235
434,5.196,753.6,472.34521274169805
435,5.208,752.89,472.0805016096301
436,5.220000000000001,752.19,471.81564196198497
437,5.232,751.48,471.55063354850876
438,5.244,750.78,471.2748667179271
439,5.256,750.07,471.00955404322747
440,5.268,749.37,470.7440918375928
441,5.28,748.66,470.4678522492265
442,5.292,747.96,470.2020842148618
443,5.303999999999999,747.25,469.9361658778775
444,5.316,746.55,469.67009698297807
445,5.328,745.84,469.3932253452323
446,5.34,745.14,469.12684851754113
447,5.351999999999999,744.43,468.8603203513814
448,5.364,743.73,468.5829702411303
449,5.376,743.02,468.316132542965
450,5.388,742.32,468.0491427190098
451,5.4,741.61,467.782000508784
452,5.412,740.91,467.5040106779834
453,5.4239999999999995,740.2,467.23655678895676
454,5.436,739.5,466.9689497172162
455,5.448,738.79,466.6904755831214
456,5.46,738.09,466.42255520075355
457,5.4719999999999995,737.38,466.1544808322666
458,5.484,736.68,465.8862522118462
459,5.496,735.97,465.6071305295914
460,5.508,735.27,465.33858640778976
461,5.52,734.56,465.0698872212648
462,5.532,733.86,464.7902752855313
463,5.5440000000000005,733.15,464.52125893224735
464,5.556,732.45,464.25208669428724
465,5.568,731.74,463.9827583003489
466,5.58,731.04,463.70249082790144
467,5.592,730.33,463.43284303122067
468,5.604,729.63,463.1630382489518
469,5.6160000000000005,728.92,462.8930762065901
470,5.628,728.22,462.61214856508036
471,5.64,727.51,462.3418648575965
472,5.652,726.81,462.0714230505929
473,5.664000000000001,726.1,461.7899955607527
474,5.676,725.4,461.51923036857306
475,5.688,724.69,461.24830622995245
476,5.7,723.99,460.9772228646444
477,5.712,723.28,460.6951269549093
478,5.724,722.58,460.42371789472355
479,5.736,721.87,460.1521487508235
480,5.748,721.17,459.8695467195017
481,5.76,720.46,459.597650124541
482,5.772,719.76,459.3255925811232
483,5.784000000000001,719.06,459.05337380309055
484,5.795999999999999,718.35,458.77009492773175
485,5.808,717.65,458.49754634021764
486,5.82,716.94,458.22483564294066
487,5.832,716.24,457.94104424041313
488,5.844,715.53,457.6680019402711
489,5.856,714.83,457.39479664727276
490,5.868,714.12,457.1214280691729
491,5.88,713.42,456.8369512200168
492,5.892,712.71,456.56324863046086
493,5.904,712.02,456.2893818619934
494,5.9159999999999995,711.34,456.0153506188141
495,5.928,710.67,455.74115460423366
496,5.94,710.0,455.45581563967323
497,5.952,709.32,455.181282567726
498,5.9639999999999995,708.65,454.90658381694146
499,5.976,707.98,454.63171908699906
500,5.988,707.3,454.35668807666957
501,6.0,706.63,454.0814904838117
502,6.012,705.96,453.80612600536807
503,6.024,705.28,453.5195695887885
504,6.036,704.61,453.2438637201832
505,6.048,703.94,452.96799003903135
506,6.0600000000000005,703.26,452.6919482385345
507,6.072,702.59,452.41573801095825
508,6.084,701.92,452.13935904762815
509,6.096,701.24,451.8628110389258
510,6.1080000000000005,700.57,451.5860936742849
511,6.12,699.9,451.2981276274033
512,6.132,699.22,451.0210638096629
513,6.144,698.55,450.74382968599804
514,6.156,697.88,450.46642494197056
515,6.168,697.2,450.1888492621735
516,6.18,696.53,449.91110233022704
517,6.192,695.86,449.6331838287739
518,6.204,695.19,449.3439662441235
519,6.216,694.51,449.06569675271345
520,6.228,693.84,448.78725472098694
521,6.239999999999999,693.17,448.50863982759574
522,6.252000000000001,692.49,448.229851750193
523,6.264,691.82,447.95089016542875
524,6.276,691.15,447.6717547489455
525,6.288,690.47,447.39244517537395
526,6.3,689.8,447.1017781221631
527,6.311999999999999,689.13,446.8221122549778
528,6.324000000000001,688.45,446.5422712353221
529,6.336,687.78,446.26225473369357
530,6.348,687.11,445.9820624195552
531,6.36,686.43,445.70169396133105
532,6.372,685.76,445.42114902640174
533,6.3839999999999995,685.09,445.1404272810997
534,6.396,684.41,444.8482887457251
535,6.4079999999999995,683.74,444.5672052682249
536,6.419999999999999,683.07,444.285943959518
537,6.432,682.39,444.00450448165503
538,6.444,681.72,443.7228864956145
539,6.456,681.05,443.44108966129875
540,6.468,680.37,443.1591136375286
541,6.4799999999999995,679.7,442.8656681207068
542,6.492000000000001,679.03,442.58332548798086
543,6.5040000000000004,678.35,442.30080262192604
544,6.516,677.68,442.01809917694544
545,6.5280000000000005,677.01,441.7352148063362
546,6.54,676.33,441.4521491622846
547,6.552,675.66,441.1689018958612
548,6.564,674.99,440.88547265701555
549,6.576,674.31,440.5905128347636
550,6.587999999999999,673.64,440.3067112820335
551,6.6000000000000005,672.97,440.0227266857929
552,6.612,672.29,439.7385586914115
553,6.624,671.62,439.4542069431126
554,6.636,670.95,439.1696710839673
555,6.648,670.27,438.88495075589003
556,6.660000000000001,669.6,438.60004559963284
557,6.672000000000001,668.93,438.30354778395304
558,6.683999999999999,668.25,438.0182644593716
559,6.696000000000001,667.58,437.73279520730455
560,6.708,666.91,437.4471396637541
561,6.72,666.24,437.16129746353346
562,6.732,665.56,436.875268240261
563,6.744,664.89,436.58905162635494
564,6.755999999999999,664.22,436.2911871674696
565,6.768000000000001,663.54,436.0045871318328
566,6.78,662.87,435.71779858068686
567,6.792,662.2,435.4308211415448
568,6.804,661.52,435.1436544406916
569,6.816,660.85,434.856298103178
570,6.827999999999999,660.18,434.5687517528153
571,6.84,659.5,434.2810150121693
572,6.851999999999999,658.74,433.9585233636966
573,6.864000000000001,657.55,433.5204724116267
574,6.876,656.36,433.0819783828461
575,6.888,655.17,432.6430399301484
576,6.9,653.98,432.2036556994862
577,6.912,652.78,431.7638243299223
578,6.9239999999999995,651.59,431.3119520718154
579,6.936000000000001,650.4,430.87121045621046
580,6.948,649.21,430.43001754059856
581,6.959999999999999,648.02,429.98837193580016
582,6.972,646.82,429.5462722454939
583,6.984,645.63,429.1037170661657
584,6.9959999999999996,644.44,428.6607049870562
585,7.008,643.25,428.20555811432433
586,7.02,642.06,427.7616158563085
587,7.031999999999999,640.87,427.3172123844299
588,7.0440000000000005,639.67,426.8723462582227
589,7.056,638.48,426.42701602970703
590,7.0680000000000005,637.29,425.9812202433342
591,7.08,636.1,425.53495743593146
592,7.092,634.91,425.07646370976596
593,7.104000000000001,633.72,424.62925005232506
594,7.116,632.52,424.181564898806
595,7.127999999999999,631.33,423.733406754766
596,7.140000000000001,630.14,423.2847741178508
597,7.152,628.95,422.83566547773614
598,7.164,627.76,422.3860793160684
599,7.176,626.56,421.92416380197994
600,7.188,625.37,421.473605342019
601,7.199999999999999,624.18,421.0225647159544
602,7.212000000000001,622.99,420.57104037249167
603,7.224,621.8,420.11903075200007
604,7.236,620.95,419.7737485836864
605,7.248,620.14,419.4401029944562
606,7.26,619.33,419.09426147347807
607,7.272,618.52,418.7600745056768
608,7.284,617.71,418.42562063047717
609,7.295999999999999,616.9,418.09089920733743
610,7.308000000000001,616.09,417.7439407100958
611,7.32,615.27,417.4086726458855
612,7.332,614.46,417.07313507345447
613,7.344,613.65,416.7373273418161
614,7.356,612.84,416.4012487973589
615,7.367999999999999,612.03,416.0528812542944
616,7.380000000000001,611.22,415.7162493817147
617,7.392,610.4,415.3793446959057
618,7.404,609.59,415.0421665325103
619,7.416,608.78,414.7047142244708
620,7.428,607.97,414.35492032797197
621,7.4399999999999995,607.16,414.01690786729955
622,7.452,606.35,413.6786192202831
623,7.4639999999999995,605.53,413.34005370880766
624,7.475999999999999,604.72,412.98910397248983
625,7.488,603.91,412.6499727371856
626,7.5,603.1,412.31056256176606
627,7.5120000000000005,602.29,411.9708727568006
628,7.524,601.48,411.6309026300139
629,7.536,600.67,411.27849445357583
630,7.548000000000001,599.85,410.9379515206645
631,7.5600000000000005,599.04,410.59712614678637
632,7.571999999999999,598.23,410.2560176280173
633,7.5840000000000005,597.42,409.90242741413476
634,7.596,596.61,409.5607403060015
635,7.608,595.84,409.23098611908654
636,7.62,595.09,408.90096600521747
637,7.632,594.34,408.57067931999234
638,7.643999999999999,593.59,408.24012541640246
639,7.656000000000001,592.84,407.9093036448176
640,7.668,592.09,407.5782133529711
641,7.68,591.34,407.2468538859447
642,7.692,590.59,406.92751197234134
643,7.704,589.84,406.59562220958554
644,7.716000000000001,589.09,406.2634613154375
645,7.728,588.34,405.93102862432187
646,7.739999999999999,587.59,405.5983234679355
647,7.752000000000001,586.84,405.2653451752321
648,7.764,586.09,404.9320930724064
649,7.776,585.34,404.5985664828782
650,7.788,584.59,404.2647647272762
651,7.8,583.84,403.9430652950982
652,7.811999999999999,583.09,403.6087214122113
653,7.824000000000001,582.34,403.27410033375565
654,7.836,581.59,402.93920136913954
655,7.847999999999999,580.84,402.6040238248992
656,7.86,580.09,402.2685670046816
657,7.872,579.34,401.93283020922786
658,7.8839999999999995,578.59,401.59681273635624
659,7.896,577.84,401.2605138809449
660,7.9079999999999995,577.09,400.9364039345891
661,7.920000000000001,576.34,400.59955067373704
662,7.932,575.59,400.26241392366586
663,7.944,574.84,399.9249929674313
664,7.956,574.09,399.5872870850623
665,7.968,573.34,399.2492955535426
666,7.9799999999999995,572.55,398.83580581487416
667,7.992000000000001,571.7,398.30892533308867
668,8.004,570.86,397.78134697343467
669,8.016,570.01,397.25306795542815
670,8.028,569.16,396.7240854800727
671,8.04,568.32,396.1943967296862
672,8.052,567.47,395.66399886772615
673,8.064,566.62,395.1328890386119
674,8.076,565.78,394.60106436754575
675,8.088,564.93,394.06852196033117
676,8.1,564.09,393.535258903189
677,8.112,563.24,393.0012722625717
678,8.124,562.39,392.4665590849748
679,8.136000000000001,561.55,391.9311163967464
680,8.148,560.7,391.39494120389446
681,8.16,559.85,390.858030491891
682,8.172,559.01,390.3203812254748
683,8.184,558.16,389.7819903484511
684,8.196,557.32,389.2428547834886
685,8.208,556.47,388.7029714319148
686,8.219999999999999,555.62,388.16233717350786
687,8.232000000000001,554.78,387.62094886628614
688,8.244,553.93,387.0788033462954
689,8.256,553.08,386.5358974273929
690,8.268,552.24,385.99222790102914
691,8.28,551.39,385.44779153602633
692,8.292,550.55,384.9025850783546
693,8.304,549.7,384.356605250905
694,8.315999999999999,548.85,383.8098487532596
695,8.328000000000001,548.01,383.2623122614589
696,8.34,547.16,382.71399242776585
697,8.352,546.39,382.191051700586
698,8.364,545.99,381.8769435302425
699,8.376,545.6,381.54947254582856
700,8.388,545.2,381.22172026263144
701,8.4,544.8,380.8936859544931
702,8.412,544.41,380.56536889212606
703,8.424,544.01,380.23676834309435
704,8.436,543.62,379.9078835717943
705,8.448,543.22,379.5918861092792
706,8.459999999999999,542.82,379.26244211627386
707,8.472,542.43,378.9327117048619
708,8.484,542.03,378.60269412670584
709,8.495999999999999,541.64,378.27238863020386
710,8.508000000000001,541.24,377.9417944604698
711,8.52,540.84,377.610910859313
712,8.532,540.45,377.2929895982696
713,8.544,540.05,376.9615364994153
714,8.556,539.66,376.62979170532964
715,8.568000000000001,539.26,376.2977544445356
716,8.58,538.86,375.96542394214924
717,8.591999999999999,538.47,375.63279941985894
718,8.604000000000001,538.07,375.2998800959041
719,8.616,537.68,374.9666651850535
720,8.628,537.28,374.64650005038084
721,8.64,536.88,374.3127034980245
722,8.652,536.49,373.9786090139381
723,8.664,536.09,373.64421579893354
724,8.676,535.69,373.3095230502431
725,8.688,535.3,372.9745299614975
726,8.7,534.9,372.6392357227027
