,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,403.62,248.6403024451185,0.011907000000000001,0.11747340124470732
2,-11.976,404.27,249.31907267595875,0.012013,0.11816513868311584
3,-11.952,404.92,249.9959999679995,0.012118,0.11885285019720813
4,-11.927999999999999,405.57,250.67109925158903,0.012223,0.11953660527219265
5,-11.904,406.33,251.44581921360316,0.012321,0.1199374837154757
6,-11.88,407.21,252.35094610482443,0.012409,0.11995415791042842
7,-11.856,408.1,253.25283808873692,0.012497,0.11997082978791135
8,-11.831999999999999,408.99,254.15152960389594,0.012585,0.11999166637729472
9,-11.808,409.87,255.04705448210925,0.012673,0.12000833304400157
10,-11.784,410.76,255.94139954294226,0.012761,0.12002916312296774
11,-11.76,411.65,256.83068352515824,0.012849,0.12004582458378134
12,-11.736,412.53,257.71689894145476,0.012938,0.12006248373242993
13,-11.712,413.42,258.6000773395089,0.013026000000000001,0.12008330441822461
14,-11.688,414.31,259.4802497301095,0.013113999999999999,0.12009995836801943
15,-11.664,415.2,260.357446599862,0.013202,0.1201207725582882
16,-11.64,416.08,261.2336119261838,0.01329,0.12013742131409348
17,-11.616,416.97,262.1049408156969,0.013378000000000001,0.12015406776301833
18,-11.591999999999999,417.86,262.9733826834952,0.013465999999999999,0.12017487258158421
19,-11.568000000000001,418.74,263.83896603799826,0.013554,0.12019151384353222
20,-11.544,419.63,264.7017189215061,0.013642000000000001,0.12021231218140678
21,-11.52,420.52,265.56355171596874,0.013731,0.12022894826122367
22,-11.496,421.41,266.4207199149496,0.013819,0.12024558203942465
23,-11.472,422.29,267.27513913568544,0.013907,0.12026637102698326
24,-11.448,423.18,268.12683565805196,0.013995,0.12028299963003916
25,-11.424,424.07,268.9758353458541,0.014083,0.12030378215168466
26,-11.4,424.95,269.82216365599027,0.014171,0.1203204055844228
27,-11.376,425.84,270.667692937299,0.014259,0.12033287165193059
28,-11.352,426.83,271.57871787016006,0.014336999999999999,0.11984573417523046
29,-11.328000000000001,427.82,272.48486196484384,0.014414,0.11936079758446656
30,-11.304,428.81,273.389831559259,0.014492,0.1188696765369537
31,-11.28,429.8,274.2918154083348,0.014569,0.11837651794169315
32,-11.256,430.78,275.18902594398634,0.014647,0.11788129622633099
33,-11.232000000000001,431.77,276.0851317981466,0.014724,0.1173839852790831
34,-11.208,432.76,276.97833850321217,0.014802000000000001,0.11688455843266894
35,-11.184,433.75,277.86687460005015,0.014879,0.11638298844762494
36,-11.16,434.74,278.75437216302095,0.014957,0.1158792474949678
37,-11.136,435.73,279.6390530666273,0.015034,0.11537330713817646
38,-11.112,436.71,280.5191615558552,0.015112,0.11486513831445988
39,-11.088000000000001,437.7,281.3982942379005,0.015189000000000001,0.11435908359199107
