,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,301.53,26.393749260004725,0.0023778999999999996,0.04300232551851121
2,-11.976,301.59,26.931394319641157,0.0024435,0.0437184171717138
3,-11.952,301.64,27.45869625455659,0.0025091,0.04442409256248235
4,-11.927999999999999,301.7,27.975882470442286,0.0025746999999999996,0.045117624050918285
5,-11.904,301.77,28.815620763745486,0.0026305,0.045802838339998105
6,-11.88,301.86,30.056779601281306,0.0026731,0.0464811789867684
7,-11.856,301.96,31.248679972120424,0.0027158,0.04715082183801254
8,-11.831999999999999,302.05,32.39598740585013,0.0027584,0.047810040786428955
9,-11.808,302.15,33.505223473363074,0.0028011000000000004,0.04846029302428949
10,-11.784,302.24,34.57889529756554,0.0028437000000000002,0.04910295306801822
11,-11.76,302.34,35.6202189774291,0.0028864,0.04973630464761128
12,-11.736,302.43,36.630588310863914,0.002929,0.05036169179048694
13,-11.712,302.53,37.61515651967967,0.0029717,0.05098038838612354
14,-11.688,302.62,38.57460304397182,0.0030142999999999997,0.051590696835766815
15,-11.664,302.72,39.50949253027682,0.0030570000000000003,0.052193869371795
16,-11.64,302.81,40.42400277063121,0.0030996,0.05279109773437184
17,-11.616,302.91,41.318276827573534,0.0031423,0.053380708125689
18,-11.591999999999999,303.0,42.192416380198,0.0031849,0.053963876806619446
19,-11.568000000000001,303.1,43.049970963985565,0.0032275999999999997,0.05454172714537009
20,-11.544,303.19,43.89077351790465,0.0032702,0.055112611986731314
21,-11.52,303.29,44.71465084287252,0.0033129,0.05567764362830022
22,-11.496,303.38,45.52471856036015,0.0033555,0.05623788758479465
23,-11.472,303.48,46.32062175748508,0.0033982,0.05679172474929776
24,-11.448,303.57,47.102016941952705,0.0034408999999999998,0.057340212765562705
25,-11.424,303.67,47.87170354186281,0.0034834999999999996,0.057884367492441344
26,-11.4,303.76,48.629209329373225,0.0035262,0.058422598367412586
27,-11.376,303.86,49.37813281200495,0.0035689,0.05896015603778538
28,-11.352,303.99,50.466820783560365,0.00362,0.05995081317213303
29,-11.328000000000001,304.12,51.53348426023608,0.0036711,0.060924543494391484
30,-11.304,304.25,52.578512721453045,0.0037223,0.061882954034208806
31,-11.28,304.39,53.60317154795974,0.0037734,0.06282674589695061
32,-11.256,304.52,54.607691765904185,0.0038244999999999998,0.06375656828907904
33,-11.232000000000001,304.65,55.59496380068972,0.0038756999999999997,0.0646730237425157
34,-11.208,304.78,56.56500685052553,0.0039268,0.06557667268167851
35,-11.184,304.91,57.51869261379295,0.0039778999999999995,0.06646803743153547
36,-11.16,305.05,58.45682167206835,0.0040290000000000005,0.06734834816088663
37,-11.136,305.18,59.37928931875153,0.0040802,0.0682165669027693
38,-11.112,305.31,60.288473193472065,0.0041313,0.06907387349787182
39,-11.088000000000001,305.44,61.18414827387891,0.0041824,0.06992066933318072
40,-11.064,305.58,62.066899390899174,0.0042336,0.0707573317755835
41,-11.04,305.71,62.93647591023825,0.004284700000000001,0.07158421613735809
42,-11.016,305.84,63.79498412884825,0.0043358,0.07240165743959182
43,-10.992,305.97,64.64209155032037,0.0043869,0.07320997199835552
44,-10.968,306.11,65.4782406605431,0.0044381,0.07401013444116962
45,-10.943999999999999,306.24,66.30309193393623,0.0044892,0.07480106951107049
46,-10.92,306.37,67.11855183181473,0.0045403,0.07558372840764074
47,-10.896,306.5,67.92422248358828,0.0045915,0.07635836561896803
48,-10.872,306.63,68.72044819411468,0.004642599999999999,0.0771252228521902
49,-10.847999999999999,306.77,69.50755354635926,0.0046938,0.07788581385592629
50,-10.824,306.97,70.514537508233,0.0047579,0.07891197627736869
51,-10.8,307.17,71.50734228035608,0.004822099999999999,0.07992559039506685
52,-10.776,307.37,72.48586069020634,0.0048863000000000005,0.08092650987161129
53,-10.752,307.57,73.4520251592834,0.0049504,0.0819152000546907
54,-10.728,307.77,74.40564494714094,0.005014599999999999,0.08289209853779791
55,-10.703999999999999,307.98,75.3465327669429,0.0050788000000000005,0.08385761742382143
56,-10.68,308.18,76.27647081505542,0.005143,0.08481214535666458
57,-10.656,308.38,77.19520710510466,0.0052071,0.08575604934930248
58,-10.632,308.58,78.10249675906654,0.0052713000000000005,0.0866896764326641
59,-10.607999999999999,308.78,79.0,0.0053355,0.08761278445523803
60,-10.584,308.98,79.88742078700501,0.0053996,0.08852683209061533
61,-10.56,309.18,80.76447238730654,0.0054638,0.08943153806124549
62,-10.536,309.38,81.63271403058947,0.005528,0.09032718306246465
63,-10.512,309.59,82.49121165312097,0.005592199999999999,0.09121403400793103
64,-10.488,309.79,83.34146626979873,0.0056563,0.09209234495874237
65,-10.464,309.99,84.18313370266041,0.0057205,0.0929623579735368
66,-10.440000000000001,310.19,85.01588086939992,0.005784699999999999,0.09382430388763884
67,-10.416,310.39,85.84113233176738,0.0058487999999999995,0.09467840302835699
68,-10.392,310.59,86.65852525862645,0.005913,0.09552434244735737
69,-10.367999999999999,310.79,87.46770832713065,0.0059772,0.09636337478523674
70,-10.344000000000001,311.0,88.27004021750528,0.006041400000000001,0.09719516448877484
71,-10.32,311.25,89.36945787012473,0.0061025,0.09794028793096332
72,-10.296,311.6,90.89829481348922,0.006159100000000001,0.09856267041836884
73,-10.272,311.94,92.40183980852329,0.0062158,0.09918114740211469
74,-10.248,312.29,93.88130804372082,0.006272499999999999,0.09979579149443127
75,-10.224,312.63,95.33782040722349,0.006329100000000001,0.10040418317978589
76,-10.2,312.97,96.77241342448787,0.0063858,0.10101485039339513
77,-10.176,313.32,98.18604788868936,0.0064424,0.10161692772368194
78,-10.152,313.66,99.57961638809421,0.0064991,0.1022154587134451
79,-10.128,314.01,100.9554357129917,0.006555699999999999,0.1028153685010174
80,-10.104000000000001,314.35,102.30835742987959,0.0066124,0.10340696301506973
81,-10.08,314.69,103.64844427197158,0.0066690000000000004,0.10399519219656261
82,-10.056,315.04,104.97142468310126,0.006725699999999999,0.10458489374665923
83,-10.032,315.38,106.27323275406654,0.0067823,0.10516653460107926
84,-10.008000000000001,315.73,107.56393447619885,0.0068390000000000005,0.10574497624000868
85,-9.984,316.07,108.83473710171766,0.0068956,0.10632027088001611
86,-9.959999999999999,316.41,110.09541316512691,0.0069523,0.1068971468281544
87,-9.936,316.76,111.34181604410807,0.007008899999999999,0.10746627377926528
88,-9.912,317.1,112.5699782357623,0.0070656,0.1080324025466434
89,-9.888,317.44,113.78927893259541,0.0071222,0.10860018416190646
90,-9.864,317.79,114.99130401904311,0.007178899999999999,0.10916043239196152
91,-9.84,318.13,116.18519699169941,0.0072355,0.10971781988355402
92,-9.815999999999999,318.51,117.55849607748476,0.0072977,0.11024971655292361
93,-9.792,319.02,119.67873662434776,0.0073817,0.11067971810589328
94,-9.768,319.53,121.75795661885921,0.0074657000000000005,0.1111125555461668
95,-9.744,320.04,123.80630032433729,0.0075497,0.11153923076657826
96,-9.719999999999999,320.55,125.81732790041282,0.007633699999999999,0.11196428001822724
97,-9.696,321.07,127.79671357276759,0.0077177,0.11238772174930854
98,-9.672,321.58,129.74975915199227,0.0078017,0.11281400622263177
99,-9.648,322.09,131.67004215082488,0.0078857,0.11323427043081967
100,-9.624,322.6,133.56271934937533,0.0079697,0.11365298060323803
101,-9.6,323.11,135.43264008354853,0.008053699999999999,0.11407015385279358
102,-9.576,323.62,137.27344972717776,0.0081377,0.11449017425089368
103,-9.552,324.13,139.09349373712632,0.0082217,0.11490430801323334
104,-9.528,324.64,140.88647912415158,0.008305700000000001,0.115316954521007
105,-9.504,325.15,142.65693113199933,0.0083897,0.11572812968332288
106,-9.48,325.67,144.40914098491135,0.0084737,0.11614215427655886
107,-9.456000000000001,326.18,146.13692209705252,0.0085577,0.11655041827466772
108,-9.432,326.69,147.84789481084943,0.008641699999999999,0.116957257149781
109,-9.408,327.2,149.53594885511643,0.0087257,0.11736268572250722
110,-9.384,327.71,151.20515864215744,0.0088097,0.1177709641634983
111,-9.36,328.22,152.85941253321627,0.008893700000000001,0.11817360111293893
112,-9.336,328.73,154.4927182750048,0.0089777,0.1185748708622531
