,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,368.03,138.50631754544628,0.0017024,0.01485631178994302
2,-11.976,368.66,139.44174410842686,0.0017481,0.015267940267108725
3,-11.952,369.29,140.36737512684348,0.0017939,0.0156684396159924
4,-11.927999999999999,369.92,141.29048092493704,0.0018395999999999998,0.016059265238484603
5,-11.904,370.55,142.20759473389597,0.0018853000000000001,0.016440802900101928
6,-11.88,371.19,143.1153381018261,0.001931,0.01681368490248345
7,-11.856,371.82,144.02083182651043,0.0019767,0.017178183838811367
8,-11.831999999999999,372.45,144.91721774861674,0.0020224,0.017535392781457736
9,-11.808,373.08,145.81152217846162,0.0020681,0.017885468962260957
10,-11.784,373.71,146.70037491431302,0.0021138999999999997,0.018228549037155973
11,-11.76,374.35,147.58048651498612,0.0021596,0.018565559512171995
12,-11.736,374.98,148.45874847916508,0.0022053,0.01889656053359976
13,-11.712,375.61,149.33184523068078,0.0022510000000000004,0.019221602430598755
14,-11.688,376.24,150.19653790950042,0.0022967,0.019541494313383506
15,-11.664,376.88,151.0595908904827,0.0023424,0.019856233278242878
16,-11.64,377.51,151.91774089947495,0.0023882,0.020165812654093562
17,-11.616,378.14,152.76779765382494,0.0024339,0.020470955033901082
18,-11.591999999999999,378.77,153.6164053739053,0.0024796,0.020771615247736512
19,-11.568000000000001,379.4,154.4603508995108,0.0025253,0.02106774786255047
20,-11.544,380.04,155.29649062358106,0.002571,0.02136000936329383
21,-11.52,380.67,156.13135495473034,0.0026167,0.02164832557035301
22,-11.496,381.3,156.9617787870665,0.0026625,0.021932624102008406
23,-11.472,381.93,157.78466338652817,0.0027082,0.022213509403063714
24,-11.448,382.56,158.60643114325472,0.0027539,0.02249088704342272
25,-11.424,383.2,159.42396306703708,0.0027996,0.022764665602639546
26,-11.4,383.83,160.23420358962065,0.0028453000000000003,0.02303540752841156
27,-11.376,384.46,161.04347239177378,0.002891,0.02330300409818442
28,-11.352,385.09,161.84560543925807,0.0029367,0.02356735029654373
29,-11.328000000000001,385.73,162.64685671724493,0.0029825,0.023828973960286246
30,-11.304,386.36,163.44418007380992,0.0030282,0.02408775622593354
31,-11.28,386.99,164.23458831805192,0.0030739,0.024343582316495655
32,-11.256,387.62,165.0242406436097,0.0031195999999999997,0.024596951030564744
33,-11.232000000000001,388.25,165.81013238038258,0.0031653,0.024847736315407085
34,-11.208,388.89,166.5893153836704,0.0032110000000000003,0.025095816384409574
35,-11.184,389.52,167.36785832411192,0.0032568000000000002,0.025341665296503307
36,-11.16,390.15,168.14279645586961,0.0033025000000000003,0.02558515194404755
37,-11.136,390.78,168.9112192839777,0.0033482,0.025826343140289917
38,-11.112,391.41,169.67910890855126,0.0033939,0.026065110780505038
39,-11.088000000000001,392.05,170.4435390385919,0.0034396,0.026301901071975768
40,-11.064,392.68,171.20163550620654,0.0034852999999999998,0.026536578528514185
41,-11.04,393.31,171.95929750961417,0.003531,0.026769011935445057
42,-11.016,393.94,172.71363582531635,0.0035767999999999998,0.026999629627089333
43,-10.992,394.58,173.46181135915768,0.0036225,0.027228294107417013
44,-10.968,395.21,174.2096438203121,0.0036682,0.02745487206307835
45,-10.943999999999999,395.84,174.9514218290323,0.0037139,0.02767977601065442
46,-10.92,396.47,175.69291391516052,0.0037596,0.02790286723618202
47,-10.896,397.1,176.43128974192757,0.0038052999999999997,0.02812401109372559
48,-10.872,397.74,177.16376604712374,0.0038510999999999997,0.028343605980890998
49,-10.847999999999999,398.37,177.89603705535433,0.0038968,0.02856151256498857
50,-10.824,399.0,178.62530615789018,0.003942500000000001,0.028777595452017878
51,-10.8,399.63,179.3488221316215,0.0039882,0.028992240341167153
52,-10.776,400.27,180.07220773900676,0.0040339,0.02920530773677963
53,-10.752,400.9,180.79269896762978,0.0040796,0.02941666194523097
