,T_bin_centers,T_PDF,fv_bin_centers,fv_PDF,fv_bins_centers
0,K,1/K,ppm,1/ppm,
1,313.087,0.03428463208144538,,60.05078343917681,0.008017100000000001
2,339.26099999999997,0.0010301765262857208,,0.6950153398731159,0.024051300000000005
3,365.435,0.0004957352359149505,,0.37423902916244695,0.04008550000000001
4,391.60900000000004,0.0003691962117324549,,0.22357136807107228,0.05611970000000001
5,417.783,0.00022330416032204981,,0.15552790822335463,0.0721539
6,443.957,0.00018013202265978684,,0.13365679612944528,0.08818810000000002
7,470.131,0.00014886944021469986,,0.11907605473350588,0.10422230000000002
8,496.30499999999995,0.0001369598849975236,,0.10935556046954623,0.12025650000000002
9,522.479,9.82538305417017e-05,,0.06561333628172773,0.13629070000000001
10,548.653,8.783296972667293e-05,,0.1044953133375664,0.1523249
11,574.827,0.00010420860815028991,,0.053462718451778156,0.1683591
12,601.001,8.336688652023193e-05,,0.0607530891497478,0.18439330000000004
13,627.175,6.996863690090893e-05,,0.04617234775380841,0.20042750000000004
14,653.3489999999999,8.187819211808494e-05,,0.029161482791878992,0.21646170000000003
15,679.5229999999999,7.145733130305563e-05,,0.03159160635786891,0.23249590000000003
16,705.697,6.252516489017395e-05,,0.01944098852791933,0.24853010000000003
17,731.871,5.508169287943895e-05,,0.02430123565989916,0.26456430000000003
18,758.0450000000001,4.019474885796879e-05,,0.01701086496192941,0.28059850000000003
19,784.219,4.614952646655696e-05,,0.01215061782994958,0.2966327
20,810.393,3.7217360053674964e-05,,0.014580741395939496,0.3126669
21,836.567,3.275127684723397e-05,,0.0,0.3287011
22,862.741,2.9773888042939973e-05,,0.0,0.3447353
23,888.915,4.1683443260115963e-05,,0.002430123565989916,0.3607695
24,915.0889999999999,2.233041603220498e-05,,0.0,0.3768037000000001
25,941.2629999999999,2.2330416032204887e-05,,0.0,0.3928379000000001
26,967.437,1.7864332825763986e-05,,0.0,0.40887210000000007
27,993.611,1.9353027227910982e-05,,0.0,0.42490630000000007
28,1019.7849999999999,3.423997124938112e-05,,0.002430123565989916,0.44094050000000007
29,1045.9589999999998,2.3819110434351978e-05,,0.0,0.45697470000000007
30,1072.1329999999998,2.0841721630057802e-05,,0.002430123565989916,0.47300890000000007
31,1098.307,2.0841721630057982e-05,,0.0,0.48904310000000006
32,1124.481,1.6375638423616986e-05,,0.0,0.5050773000000001
33,1150.655,1.3398249619322988e-05,,0.0,0.5211115000000001
34,1176.829,1.3398249619322988e-05,,0.0,0.5371457000000001
35,1203.0030000000002,1.4886944021469858e-05,,0.0,0.5531799000000001
36,1229.1770000000001,2.233041603220498e-05,,0.0,0.5692141000000001
37,1255.351,1.0420860815028991e-05,,0.002430123565989916,0.5852483
38,1281.525,5.954777608587994e-06,,0.0,0.6012825
39,1307.699,4.4660832064409964e-06,,0.002430123565989916,0.6173167
40,1333.873,1.4886944021469986e-05,,0.0,0.6333509
41,1360.047,4.4660832064409964e-06,,0.0,0.6493851
42,1386.221,1.0420860815028991e-05,,0.0,0.6654193
43,1412.395,1.6375638423616986e-05,,0.002430123565989916,0.6814535
44,1438.569,1.6375638423616986e-05,,0.002430123565989916,0.6974877
45,1464.743,1.1909555217175989e-05,,0.0,0.7135219
46,1490.917,2.977388804293997e-06,,0.0,0.7295561
47,1517.091,5.954777608587994e-06,,0.002430123565989916,0.7455903
48,1543.2649999999999,4.4660832064409964e-06,,0.0024301235659898992,0.7616245000000001
49,1569.4389999999999,8.932166412881915e-06,,0.0,0.7776587000000001
50,1595.613,1.4886944021469986e-05,,0.004860247131979866,0.7936929000000001
