,x,TMean,T_rms
54,0.636,1251.4,538.6186034663118
55,0.6479999999999999,1251.0,538.7021440462253
56,0.66,1250.6,538.7856716728833
57,0.672,1250.2,538.8691863523095
58,0.6839999999999999,1249.8,538.9526880905224
59,0.696,1249.4,539.0361768935365
60,0.7080000000000001,1249.0,539.1196527673611
61,0.72,1248.6,539.2031157180011
62,0.732,1248.1,539.2865657514565
63,0.744,1247.7,539.370002873723
64,0.756,1247.3,539.4534270907916
65,0.768,1246.9,539.5368384086485
66,0.7799999999999999,1246.5,539.6202368332752
67,0.792,1246.1,539.7036223706489
68,0.804,1245.5,539.8240454073901
69,0.8160000000000001,1244.7,540.0462943118858
70,0.828,1243.8,540.2591970526739
71,0.84,1242.9,540.4720159268193
72,0.852,1242.0,540.684751033354
73,0.864,1241.1,540.9066462893574
74,0.876,1240.2,541.1192105257398
75,0.8880000000000001,1239.3,541.3316912947181
76,0.8999999999999999,1238.4,541.5440886945402
77,0.9119999999999999,1237.5,541.7656319849018
78,0.924,1236.6,541.9778593263751
79,0.936,1235.7,542.1900035965252
80,0.9480000000000001,1234.8,542.4020648928247
81,0.96,1233.9,542.6232578870905
82,0.972,1233.0,542.835149930437
83,0.984,1232.1,543.0469592954186
84,0.996,1231.2,543.258686078741
85,1.008,1230.3,543.4795304332997
86,1.02,1229.4,543.6910887627274
87,1.032,1228.5,543.9025648036604
88,1.044,1227.6,544.1139586520457
89,1.056,1226.7,544.3344560102731
90,1.068,1225.8,544.5456821975545
91,1.08,1224.9,544.7568264831566
92,1.0919999999999999,1224.0,544.9678889622763
93,1.1039999999999999,1223.1,545.1880409546783
94,1.1159999999999999,1222.2,545.398936559286
95,1.1280000000000001,1221.3,545.6097506460089
96,1.1400000000000001,1220.4,545.820483309302
97,1.1520000000000001,1219.5,546.0402915536545
98,1.164,1218.6,546.2508581228958
99,1.176,1217.7,546.4613435550588
100,1.188,1216.8,546.6717479438644
101,1.2,1215.9,546.8912140453529
102,1.212,1215.0,547.1014531145023
103,1.224,1214.1,547.3116114244243
104,1.236,1213.2,547.5216890681136
105,1.248,1212.3,547.7316861383865
106,1.26,1211.4,547.9507277118993
107,1.272,1210.5,548.1605604200288
108,1.284,1209.6,548.3703128361345
109,1.2959999999999998,1208.7,548.5799850523167
110,1.308,1207.8,548.7986880450791
111,1.32,1206.9,549.0081966601227
112,1.332,1206.0,549.2176253544673
113,1.344,1205.1,549.4269742195045
114,1.3559999999999999,1204.2,549.6453401967491
115,1.3679999999999999,1203.3,549.8545262157983
116,1.38,1202.4,550.0636326826198
117,1.392,1201.5,550.2726596879041
118,1.4040000000000001,1200.6,550.4906902028407
119,1.4160000000000001,1199.7,550.6995551114964
120,1.428,1198.8,550.9083408335728
121,1.44,1197.9,551.1170474590674
122,1.452,1197.0,551.3347440530117
123,1.464,1196.1,551.5432893255071
124,1.476,1195.2,551.7517557742793
125,1.488,1194.3,551.9601434886399
126,1.5,1193.4,552.1775076911409
127,1.512,1192.5,552.3857347904633
128,1.524,1191.6,552.5938834261559
129,1.536,1190.7,552.8019536868516
130,1.548,1189.8,553.0189870158167
131,1.5599999999999998,1188.9,553.226897393827
132,1.572,1188.0,553.4347296655677
133,1.584,1187.1,553.6424839189998
134,1.5959999999999999,1186.2,553.8591878808187
135,1.608,1185.0,554.0938548657618
136,1.6199999999999999,1183.6,554.3464620614079
137,1.6320000000000001,1182.2,554.6079696506353
138,1.644,1180.9,554.8603427890662
139,1.656,1179.5,555.1126011900649
140,1.6680000000000001,1178.1,555.3737480291989
141,1.68,1176.8,555.6257733402942
142,1.6920000000000002,1175.4,555.8776843874919
143,1.704,1174.0,556.1294813260668
144,1.7160000000000002,1172.6,556.3901508833527
145,1.728,1171.3,556.6417160077027
146,1.7399999999999998,1169.9,556.893167492653
147,1.752,1168.5,557.1445054920671
148,1.764,1167.2,557.4047003748713
149,1.7760000000000002,1165.8,557.6558078241452
150,1.788,1164.4,557.9068022528494
151,1.7999999999999998,1163.1,558.1666417836165
152,1.812,1161.7,558.417406605489
153,1.8239999999999998,1160.3,558.6680588685915
154,1.836,1159.0,558.918598724358
155,1.848,1157.6,559.1779680924491
156,1.8599999999999999,1156.2,559.4282795855069
157,1.872,1154.9,559.6784791288655
158,1.884,1153.5,559.9285668725967
159,1.8960000000000001,1152.1,560.1874686209966
160,1.908,1150.8,560.4373292349467
161,1.92,1149.4,560.6870785027955
162,1.932,1148.0,560.9456301639224
163,1.944,1146.7,561.1951532221211
164,1.9560000000000002,1145.3,561.4445653846869
165,1.968,1143.9,561.6938667993447
166,1.9800000000000002,1142.6,561.9519552417271
167,1.992,1141.2,562.2010316603839
168,2.004,1139.8,562.4499977775803
169,2.016,1138.5,562.6988537397247
170,2.028,1137.1,562.9564814441699
171,2.04,1135.7,563.2051136131489
172,2.052,1134.4,563.4536360695528
173,2.064,1133.0,563.7109188227597
174,2.076,1131.6,563.9592183837409
175,2.088,1130.3,564.2074086716692
176,2.1,1128.9,564.4554898306862
177,2.112,1127.5,564.71231613982
178,2.1239999999999997,1126.2,564.9601755876249
179,2.136,1124.8,565.2079263421559
180,2.1479999999999997,1123.4,565.4555685462828
181,2.16,1122.1,565.711940832081
182,2.172,1120.7,565.9593624987575
183,2.1839999999999997,1119.3,566.2066760468301
184,2.196,1117.9,566.4627083930592
185,2.2079999999999997,1116.6,566.7098022797911
186,2.22,1115.2,566.9567884768644
187,2.2319999999999998,1113.8,567.2036671249579
188,2.244,1112.5,567.459249638245
189,2.2560000000000002,1111.1,567.7059097807596
190,2.268,1109.7,567.9524627994847
191,2.2800000000000002,1108.4,568.1989088338695
192,2.292,1107.0,568.4540438768995
193,2.3040000000000003,1105.6,568.7002725513678
194,2.316,1104.3,568.946394662977
195,2.328,1102.9,569.2011946579171
196,2.34,1101.5,569.4471002648095
197,2.352,1100.2,569.6928997275637
198,2.3640000000000003,1098.8,569.9385931835113
199,2.376,1097.4,570.1929497985748
200,2.388,1096.1,570.4384278780665
201,2.4,1094.7,570.6838003658419
202,2.412,1093.2,570.8327250605032
203,2.424,1091.8,570.9903676945873
204,2.436,1090.3,571.1392124517454
205,2.448,1088.9,571.2880184285332
206,2.46,1087.4,571.4455354624796
207,2.472,1086.0,571.59426169268
208,2.484,1084.5,571.7429492350561
209,2.496,1083.1,571.8915981197836
210,2.508,1081.6,572.0489489545453
211,2.52,1080.2,572.1975183448457
212,2.532,1078.7,572.3460491695562
213,2.544,1077.3,572.4945414586938
214,2.556,1075.8,572.6517266192428
215,2.568,1074.4,572.8001396647875
216,2.58,1072.9,572.9485142663344
217,2.5919999999999996,1071.5,573.1055749161754
218,2.604,1070.0,573.2538704622935
219,2.616,1068.6,573.402127655627
220,2.628,1067.1,573.5503465259175
221,2.64,1065.7,573.7072424155024
222,2.6519999999999997,1064.2,573.855382478896
223,2.664,1062.8,574.0034843099822
224,2.6759999999999997,1061.3,574.1602563744725
225,2.688,1059.9,574.3082795851022
226,2.7,1058.4,574.4562646538029
227,2.7119999999999997,1057.0,574.6042116100438
228,2.724,1055.5,574.7608198198621
229,2.7359999999999998,1054.1,574.9086884019061
230,2.748,1052.6,575.0565189613974
231,2.76,1051.2,575.2043115276518
232,2.7720000000000002,1049.7,575.3607563954984
233,2.784,1048.3,575.5084708325326
234,2.796,1046.8,575.656147365769
235,2.8080000000000003,1045.4,575.8124694724837
236,2.82,1043.9,575.960068060278
237,2.8320000000000003,1042.5,576.107628833363
238,2.844,1041.0,576.2551518207885
239,2.856,1039.6,576.411311478184
240,2.868,1038.1,576.5587567629166
241,2.88,1036.7,576.7061643506163
242,2.8920000000000003,1035.2,576.853534270182
243,2.904,1033.8,577.009531983658
244,2.916,1032.3,577.1568244420229
245,2.928,1030.9,577.3040793204219
246,2.94,1029.4,577.459955321579
247,2.952,1028.0,577.6071329199459
248,2.964,1026.5,577.7542730261715
249,2.976,1025.1,577.9013756688938
250,2.988,1023.6,578.0570906061096
251,3.0,1022.2,578.2041162081086
252,3.012,1020.7,578.3511044339762
253,3.024,1019.3,578.4980553122024
254,3.036,1017.8,578.6536096837209
255,3.048,1016.4,578.8004837593003
256,3.06,1014.9,578.9473205741607
257,3.072,1013.5,579.1027542673235
258,3.084,1012.0,579.2495144581478
259,3.096,1010.6,579.3962374748389
260,3.108,1009.1,579.542923345631
261,3.1199999999999997,1007.7,579.6981973406507
262,3.132,1006.2,579.844806823343
263,3.144,1004.8,579.9913792462781
264,3.1559999999999997,1003.3,580.1379146375455
265,3.168,1001.9,580.2930294256514
266,3.18,1000.4,580.4394886635471
267,3.1919999999999997,998.99,580.585910955476
268,3.2039999999999997,997.56,580.6634136916153
269,3.216,996.17,580.5945228815029
270,3.228,994.78,580.5256238961377
271,3.2399999999999998,993.38,580.4481027619954
272,3.2520000000000002,991.99,580.3791863945502
273,3.2640000000000002,990.6,580.3102618427491
274,3.276,989.2,580.2413291036756
275,3.288,987.81,580.1637699822353
276,3.3000000000000003,986.42,580.0948198355162
277,3.312,985.03,580.0258614923994
278,3.324,983.63,579.9568949499609
279,3.3360000000000003,982.24,579.8792977853236
280,3.3480000000000003,980.85,579.8103138096113
281,3.36,979.46,579.7413216254298
282,3.372,978.06,579.672321229848
283,3.3840000000000003,976.67,579.5946859659774
284,3.396,975.28,579.5256681114306
285,3.408,973.88,579.4566420363132
286,3.42,972.49,579.3876077376872
287,3.4320000000000004,971.1,579.3099343184095
288,3.444,969.71,579.2408825350642
289,3.456,968.31,579.1718225190173
290,3.4680000000000004,966.92,579.1027542673235
291,3.4799999999999995,965.53,579.0250426363267
292,3.492,964.14,578.9559568740959
293,3.504,962.74,578.8868628670027
294,3.5159999999999996,961.35,578.8177606120945
295,3.528,959.96,578.740010712928
296,3.54,958.56,578.6708909216014
297,3.5520000000000005,957.17,578.6017628732218
298,3.5639999999999996,955.78,578.5326265648291
299,3.576,954.39,578.4548383409028
300,3.588,952.99,578.3856844701467
301,3.5999999999999996,951.6,578.3165223301164
302,3.612,950.21,578.247351917845
303,3.624,948.82,578.1695253124294
304,3.636,947.42,578.1003373117853
305,3.6479999999999997,946.03,578.0311410296162
306,3.66,944.64,577.9619364629474
307,3.672,943.24,577.8840714191731
308,3.6839999999999997,941.85,577.8148492380583
309,3.696,940.46,577.7456187631369
310,3.708,939.07,577.6763799914273
311,3.7199999999999998,937.67,577.5984764522843
312,3.7319999999999998,936.28,577.5292200399907
313,3.744,934.89,577.459955321579
314,3.7560000000000002,933.5,577.3906822940598
315,3.768,932.1,577.3127402023968
316,3.7800000000000002,930.71,577.243449508091
317,3.7920000000000003,929.32,577.174150495325
318,3.804,927.92,577.1048431611018
319,3.816,926.53,577.0268624596259
320,3.8280000000000003,925.14,576.9575374323487
321,3.84,923.75,576.8882040742383
322,3.852,922.35,576.8188623822907
323,3.864,920.96,576.7408430135671
324,3.8760000000000003,919.57,576.6714836022326
325,3.888,918.18,576.6021158476615
326,3.9,916.78,576.5327397468421
327,3.9120000000000004,915.39,576.4546816532935
328,3.9239999999999995,914.0,576.3852878066892
329,3.936,912.6,576.315885604414
330,3.948,911.21,576.2464750434488
331,3.9600000000000004,909.82,576.1683781673548
332,3.972,908.43,576.0989498341409
333,3.984,907.03,576.0295131327908
334,3.9960000000000004,905.64,575.960068060278
335,4.008,904.22,575.5866572463264
336,4.02,902.77,575.073908293534
337,4.032,901.33,574.5519993873487
338,4.044,899.89,574.0296159607099
339,4.056,898.45,573.5154749437891
340,4.0680000000000005,897.01,572.9921465430394
341,4.08,895.57,572.4770737767583
342,4.092,894.13,571.952795254993
343,4.104,892.68,571.4367856552464
344,4.1160000000000005,891.24,570.9115518186683
345,4.128,889.8,570.3858343262042
346,4.14,888.36,569.8684058622657
347,4.152,886.92,569.3417251528294
348,4.164000000000001,885.48,568.8233469188831
349,4.176,884.04,568.295697678594
350,4.188,882.59,567.7763644252902
351,4.2,881.15,567.2477412912281
352,4.212,879.71,566.7186250689138
353,4.224,878.27,566.1978452802518
354,4.236,876.83,565.6677470034862
355,4.247999999999999,875.39,565.1459988356991
356,4.26,873.95,564.6149130159422
357,4.272,872.5,564.0921910468181
358,4.284000000000001,871.06,563.5601121442148
359,4.295999999999999,869.62,563.0364109007515
360,4.308,868.18,562.5033333234569
361,4.32,866.74,561.9697500755713
362,4.332,865.3,561.4445653846869
363,4.344,863.86,560.9099749514177
364,4.356,862.41,560.3837970534123
365,4.367999999999999,860.97,559.8481937096877
366,4.38,859.53,559.321016948228
367,4.392,858.09,558.7843949145323
368,4.404,856.65,558.2472570465528
369,4.4159999999999995,855.21,557.718567021038
370,4.428,853.77,557.1804016653853
371,4.44,852.32,556.6506983737647
372,4.452,850.88,556.1114996113639
373,4.4639999999999995,849.44,555.5807772052593
374,4.476,848.0,555.0405390599861
375,4.488,846.56,554.4997745716404
376,4.5,845.12,553.9675080724501
377,4.5120000000000005,843.68,553.4256951027843
378,4.524,842.23,552.8923945941018
379,4.536,840.79,552.3495270207081
380,4.548,839.35,551.8151864528558
381,4.5600000000000005,837.91,551.2712580935088
382,4.572,836.47,550.7267925205746
383,4.584,835.03,550.1908759694221
384,4.596,833.59,549.6453401967491
385,4.6080000000000005,832.14,549.1083681751718
386,4.62,830.7,548.5617558671038
387,4.632,829.26,548.0237221142895
388,4.644,827.82,547.4760268724102
389,4.656,826.38,546.9277831670283
390,4.668,824.94,546.3881404276634
391,4.68,823.5,545.8388040438313
392,4.692,822.05,545.298083620326
393,4.704,820.61,544.747647998594
394,4.716,819.17,544.2058434085396
395,4.728000000000001,817.73,543.6543019235661
396,4.74,816.29,543.1022003269735
397,4.752,814.85,542.5587525789258
398,4.764,813.41,542.0055350270881
399,4.776,811.96,541.4609865909085
400,4.788,810.52,540.9066462893574
401,4.8,809.08,540.3609904499028
402,4.812,807.64,539.8055205349423
403,4.824,806.2,539.2587505085105
404,4.836,804.76,538.7021440462253
405,4.848,803.32,538.1449618829485
406,4.859999999999999,801.87,537.5965029648165
407,4.872,800.43,537.0381736897294
408,4.884,798.99,536.4885832895235
409,4.896,797.55,535.9290997883955
410,4.9079999999999995,796.11,535.3783708742818
411,4.92,794.67,534.8177259590411
412,4.932,793.23,534.2564927073886
413,4.944,791.78,533.7040378337042
414,4.956,790.37,533.0759795751446
415,4.968,788.97,532.3814422009843
416,4.9799999999999995,787.58,531.6859975587095
417,4.992,786.18,530.9896420835345
418,5.0040000000000004,784.78,530.292372187268
419,5.016,783.39,529.5941842580978
420,5.028,781.99,528.8950746603715
421,5.04,780.6,528.1855734493323
422,5.0520000000000005,779.2,527.4845969315123
423,5.064,777.81,526.7826876426369
424,5.076,776.41,526.0798418491246
425,5.088,775.02,525.37605579242
426,5.1,773.62,524.6713256887592
427,5.112,772.22,523.9656477289327
428,5.124,770.83,523.2590180780452
429,5.136,769.43,522.5514328752721
430,5.148,768.04,521.8428882336138
431,5.16,766.64,521.1333802396465
432,5.172000000000001,765.25,520.4229049532697
433,5.183999999999999,763.85,519.7018375953659
434,5.196,762.45,518.9894025893014
435,5.208,761.06,518.2759882533629
436,5.220000000000001,759.66,517.5615905377832
437,5.232,758.27,516.8462053648068
438,5.244,756.87,516.1298286284178
439,5.256,755.48,515.412456194066
440,5.268,754.08,514.6940838983871
441,5.28,752.69,513.9747075489221
442,5.292,751.29,513.2543229238308
443,5.303999999999999,749.89,512.5329257716035
444,5.316,748.5,511.8105118107677
445,5.328,747.1,511.0772935672255
446,5.34,745.71,510.35281913593855
447,5.351999999999999,744.31,509.6273148095577
448,5.364,742.92,508.9007761833342
449,5.376,741.52,508.17319882103186
450,5.388,740.13,507.444578254611
451,5.4,738.73,506.714909983908
452,5.412,737.33,505.9841894763116
453,5.4239999999999995,735.94,505.2524121664339
454,5.436,734.54,504.51957345577785
455,5.448,733.15,503.78566871239997
456,5.46,731.75,503.0506932705689
457,5.4719999999999995,730.36,502.3046884113267
458,5.484,728.96,501.56754280954027
459,5.496,727.57,500.8293122412066
460,5.508,726.17,500.08999190145767
461,5.52,724.77,499.3495769498558
462,5.532,723.38,498.608062510024
463,5.5440000000000005,721.98,497.8654436692709
464,5.556,720.59,497.1217154782116
465,5.568,719.19,496.37687295038234
466,5.58,717.8,495.63091106185055
467,5.592,716.4,494.88382475081966
468,5.604,715.01,494.1356089172283
469,5.6160000000000005,713.61,493.37612427031775
470,5.628,712.21,492.6256184974549
471,5.64,710.82,491.87396759739175
472,5.652,709.42,491.121166312347
473,5.664000000000001,708.03,490.36720934418116
474,5.676,706.63,489.61209135396155
475,5.688,705.24,488.8558069615211
476,5.7,703.84,488.0983507450112
477,5.712,702.45,487.3397172404482
478,5.724,701.05,486.5799009412534
479,5.736,699.65,485.8188962977871
480,5.748,698.26,485.05669771687514
481,5.76,696.86,484.282975129211
482,5.772,695.47,483.51835539098204
483,5.784000000000001,694.07,482.7525245920522
484,5.795999999999999,692.68,481.98547695962793
485,5.808,691.28,481.21720667490683
486,5.82,689.88,480.4477078725634
487,5.832,688.49,479.676974640226
488,5.844,687.09,478.9050010179472
489,5.856,685.7,478.13178099766594
490,5.868,684.3,477.3573085226621
491,5.88,682.91,476.58157748700273
492,5.892,681.51,475.8045817349808
493,5.904,680.28,475.14208401277193
494,5.9159999999999995,679.37,474.71043805671684
495,5.928,678.46,474.27839925512103
496,5.94,677.56,473.85651836816595
497,5.952,676.65,473.42370029393334
498,5.9639999999999995,675.74,473.0010570812712
499,5.976,674.84,472.56745550238645
500,5.988,673.93,472.13345570929414
501,6.0,673.02,471.70965646253205
502,6.012,672.11,471.2748667179271
503,6.024,671.21,470.85029467974215
504,6.036,670.3,470.4147106543332
505,6.048,669.39,469.97872292264464
506,6.0600000000000005,668.49,469.55297890653407
507,6.072,667.58,469.1161902983098
508,6.084,666.67,468.67899462211875
509,6.096,665.76,468.2520688688946
510,6.1080000000000005,664.86,467.81406562864265
511,6.12,663.95,467.38634982207174
512,6.132,663.04,466.94753452609643
513,6.144,662.14,466.5083064640972
514,6.156,661.23,466.07939237859466
515,6.168,660.32,465.6393454166003
516,6.18,659.41,465.2096301668743
517,6.192,658.51,464.7687597074485
518,6.204,657.6,464.327470649756
519,6.216,656.69,463.89654018972806
520,6.228,655.78,463.4544206283936
521,6.239999999999999,654.88,463.02267763037264
522,6.252000000000001,653.97,462.5797228586657
523,6.264,653.06,462.1363435177978
524,6.276,652.16,461.7033679755867
525,6.288,651.25,461.25914625078167
526,6.3,650.34,460.81449629975833
527,6.311999999999999,649.43,460.3802775966842
528,6.324000000000001,648.53,459.9347779848791
529,6.336,647.62,459.499727965099
530,6.348,646.71,459.05337380309055
531,6.36,645.81,458.60658521220563
532,6.372,644.9,458.1702740248433
533,6.3839999999999995,643.99,457.72262343039154
534,6.396,643.08,457.28546882664006
535,6.4079999999999995,642.18,456.8369512200168
536,6.419999999999999,641.27,456.3879928306616
537,6.432,640.36,455.94955861366947
538,6.444,639.46,455.49972557620714
539,6.456,638.55,455.0604355467524
540,6.468,637.64,454.60972272928785
541,6.4799999999999995,636.73,454.1585626188281
542,6.492000000000001,635.83,453.7179740764079
543,6.5040000000000004,634.92,453.2659263611153
544,6.516,634.01,452.8134273627495
545,6.5280000000000005,633.11,452.3715287239019
546,6.54,632.2,451.91813417918956
547,6.552,631.29,451.4753592390176
548,6.564,630.38,451.0210638096629
549,6.576,629.48,450.5663103251285
550,6.587999999999999,628.57,450.1222056286492
551,6.6000000000000005,627.66,449.6665431183423
552,6.612,626.76,449.22154890432404
553,6.624,625.85,448.764971895089
554,6.636,624.94,448.3079298874826
555,6.648,624.03,447.8615857606008
556,6.660000000000001,623.13,447.4036209062238
557,6.672000000000001,622.22,446.95637371000765
558,6.683999999999999,621.31,446.49748039602645
559,6.696000000000001,620.41,446.0381149632843
560,6.708,619.5,445.58949718322583
561,6.72,618.59,445.12919472890115
562,6.732,617.68,444.6796599800805
563,6.744,616.78,444.2184147466199
564,6.755999999999999,615.87,443.7566900904143
565,6.768000000000001,614.96,443.30576355378014
566,6.78,614.05,442.84308733455464
567,6.792,613.15,442.3799272118933
568,6.804,612.24,441.92759587968703
569,6.816,611.33,441.4634752728701
570,6.827999999999999,610.43,441.0102039635818
571,6.84,609.52,440.54511687226767
572,6.851999999999999,608.53,440.03408958852265
573,6.864000000000001,607.14,439.30627129600595
574,6.876,605.75,438.57724519176776
575,6.888,604.36,437.8470052426989
576,6.9,602.98,437.1155453652958
577,6.912,601.59,436.3828594250695
578,6.9239999999999995,600.2,435.6489412359452
579,6.936000000000001,598.81,434.9137845596527
580,6.948,597.42,434.17738310510833
581,6.959999999999999,596.03,433.4397305277863
582,6.972,594.64,432.7008204290812
583,6.984,593.25,431.9606463556605
584,6.9959999999999996,591.86,431.21920179880675
585,7.008,590.47,430.47648019375
586,7.02,589.09,429.73247491898957
587,7.031999999999999,587.7,428.97552377728965
588,7.0440000000000005,586.31,428.2289107475113
589,7.056,584.92,427.48099372954584
590,7.0680000000000005,583.53,426.7317658670374
591,7.08,582.14,425.9812202433342
592,7.092,580.75,425.22934988074377
593,7.104000000000001,579.36,424.47614773977585
594,7.116,577.97,423.7216067183735
595,7.127999999999999,576.58,422.965719651132
596,7.140000000000001,575.19,422.20847930850465
597,7.152,573.81,421.4498783959962
598,7.164,572.42,420.6899095533431
599,7.176,571.03,419.92856535368014
600,7.188,569.64,419.16583830269377
601,7.199999999999999,568.25,418.3897704294406
602,7.212000000000001,566.86,417.6242330133633
603,7.224,565.47,416.8572897287512
604,7.236,564.56,416.2210950925001
605,7.248,563.7,415.59595763192885
606,7.26,562.84,414.9698784249286
607,7.272,561.97,414.34285320251394
608,7.284,561.11,413.7148776633492
609,7.295999999999999,560.24,413.08594747340413
610,7.308000000000001,559.38,412.45605826560484
611,7.32,558.52,411.82520563948003
612,7.332,557.65,411.1933851608024
613,7.344,556.79,410.560592361225
614,7.356,555.93,409.9268227379126
615,7.367999999999999,555.06,409.2920717531675
616,7.380000000000001,554.2,408.656334834051
617,7.392,553.33,408.0073528749206
618,7.404,552.47,407.36961104137356
619,7.416,551.61,406.73086924894204
620,7.428,550.74,406.0911227791122
621,7.4399999999999995,549.88,405.4503668761443
622,7.452,549.01,404.80859674666
623,7.4639999999999995,548.15,404.1658075592244
624,7.475999999999999,547.29,403.52199444392124
625,7.488,546.42,402.8771524919228
626,7.5,545.56,402.23127675505293
627,7.5120000000000005,544.69,401.58436224534444
628,7.524,543.83,400.9364039345891
629,7.536,542.97,400.2873967538823
630,7.548000000000001,542.1,399.63733559316
631,7.5600000000000005,541.24,398.9862153007294
632,7.571999999999999,540.38,398.3214782057327
633,7.5840000000000005,539.51,397.6682034058041
634,7.596,538.65,397.01385366256426
635,7.608,537.79,396.32057731084313
636,7.62,536.94,395.60080889704966
637,7.632,536.09,394.8797285250282
638,7.643999999999999,535.23,394.1573289944004
639,7.656000000000001,534.38,393.43360303868303
640,7.668,533.53,392.7212752067298
641,7.68,532.68,391.99489792598064
642,7.692,531.82,391.2671721471148
643,7.704,530.97,390.5380903317882
644,7.716000000000001,530.12,389.8076448711595
645,7.728,529.27,389.0758280849634
646,7.739999999999999,528.41,388.3426322205689
647,7.752000000000001,527.56,387.60804945202057
648,7.764,526.71,386.87207187906444
649,7.776,525.86,386.1346915261565
650,7.788,525.0,385.3959003414541
651,7.8,524.15,384.66868861398115
652,7.811999999999999,523.3,383.92707640904933
653,7.824000000000001,522.45,383.18402889473356
654,7.836,521.6,382.43953770498155
655,7.847999999999999,520.74,381.69359439215117
656,7.86,519.89,380.94619042589204
657,7.872,519.04,380.1973171920076
658,7.8839999999999995,518.19,379.44696599129634
659,7.896,517.33,378.69512803837335
660,7.9079999999999995,516.48,377.9417944604698
661,7.920000000000001,515.63,377.1869562962113
662,7.932,514.78,376.4438869207468
663,7.944,513.92,375.6860391337426
664,7.956,513.07,374.9266594948937
665,7.968,512.22,374.16573867739413
666,7.9799999999999995,511.29,373.37648560132976
667,7.992000000000001,510.25,372.5721406654019
668,8.004,509.22,371.7526059088221
669,8.016,508.18,370.94473981982816
670,8.028,507.14,370.12160163924506
671,8.04,506.11,369.3101677452166
672,8.052,505.07,368.48337818685934
673,8.064,504.04,367.66832879648473
674,8.076,503.0,366.8378388334551
675,8.088,501.96,366.0191251833707
676,8.1,500.93,365.1848846817185
677,8.112,499.89,364.3624569024641
678,8.124,498.85,363.5244145858707
679,8.136000000000001,497.82,362.6982216664427
680,8.148,496.78,361.85632507944365
681,8.16,495.74,361.02631483037356
682,8.172,494.71,360.18051030004386
683,8.184,493.67,359.3466293149276
684,8.196,492.64,358.49686191095174
685,8.208,491.6,357.659055526349
686,8.219999999999999,490.56,356.805269019391
687,8.232000000000001,489.53,355.9634812730092
688,8.244,488.49,355.10561809129405
689,8.256,487.45,354.25979167836704
690,8.268,486.42,353.3977928623777
691,8.28,485.38,352.5478690901421
692,8.292,484.35,351.68167424533226
693,8.304,483.31,350.8275929855005
694,8.315999999999999,482.27,349.9571402329148
695,8.328000000000001,481.24,349.0988398720339
696,8.34,480.2,348.2240657967223
697,8.352,479.25,347.43344686428793
698,8.364,478.74,346.9726213982884
699,8.376,478.22,346.5256123290167
700,8.388,477.71,346.07802588433725
701,8.4,477.19,345.62985982116766
702,8.412,476.68,345.1666264284541
703,8.424,476.16,344.71727545917975
704,8.436,475.65,344.26733798023884
705,8.448,475.13,343.8168116890156
706,8.459999999999999,474.62,343.35113222472415
707,8.472,474.11,342.8994021575424
708,8.484,473.59,342.4470762030244
709,8.495999999999999,473.08,341.9795315512319
710,8.508000000000001,472.56,341.525987298185
711,8.52,472.05,341.07183993991646
712,8.532,471.53,340.61708706405204
713,8.544,471.02,340.14702703389895
