,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,389.48,267.09548854295537,0.024094,0.21794494717703367
2,-11.976,390.07,267.759220196056,0.024189,0.21823611066915577
3,-11.952,390.67,268.421310629391,0.024284,0.2185291742536909
4,-11.927999999999999,391.26,269.08177195789386,0.024378999999999998,0.21881956036881164
5,-11.904,391.86,269.62937525425525,0.024412,0.21863897182341488
6,-11.88,392.44,270.0259246813165,0.024363000000000003,0.2178233229018417
7,-11.856,393.02,270.42189260487027,0.024315,0.21700460824600015
8,-11.831999999999999,393.61,270.8191278325813,0.024266,0.21618279302479187
9,-11.808,394.19,271.2139376949496,0.024217000000000002,0.21535784174252862
10,-11.784,394.77,271.6081736619868,0.024169,0.21452971822104275
11,-11.76,395.36,272.0018382290826,0.02412,0.2136983855811737
12,-11.736,395.94,272.39493387359465,0.024071000000000002,0.21286380622360393
13,-11.712,396.52,272.78929597768314,0.024023,0.21202594180901546
14,-11.688,397.11,273.18125850797304,0.023974,0.21118475323753844
15,-11.664,397.69,273.572659452658,0.023925000000000002,0.21034257771549725
16,-11.64,398.28,273.96350121868426,0.023877,0.20949463000277596
17,-11.616,398.86,274.35378619585333,0.023828,0.20864323617122124
18,-11.591999999999999,399.44,274.7453366301237,0.023779,0.20778835386036437
19,-11.568000000000001,400.03,275.13451255704,0.023731,0.20692993983471797
20,-11.544,400.61,275.52313877422347,0.023681999999999998,0.20606794995826014
21,-11.52,401.19,275.9112176045041,0.023633,0.20520233916795394
22,-11.496,401.78,276.298751354399,0.023585,0.2043330614462574
23,-11.472,402.36,276.68754941269043,0.023536,0.20346006979257625
24,-11.448,402.95,277.0739973364516,0.023487,0.20258331619360959
25,-11.424,403.53,277.459907013608,0.023438999999999998,0.20170275159253528
26,-11.4,404.11,277.84528068693197,0.02339,0.2008183258569795
27,-11.376,404.7,278.2319176514442,0.023341,0.19993248860552904
28,-11.352,405.48,278.7705149401565,0.023316,0.19910047714659046
29,-11.328000000000001,406.26,279.30807363912703,0.023289999999999998,0.19826497421380307
30,-11.304,407.04,279.84281302188197,0.023265,0.1974259354796122
31,-11.28,407.82,280.3783158519931,0.023239,0.1965858591048705
32,-11.256,408.6,280.9110179398451,0.023214,0.1957396229688818
33,-11.232000000000001,409.38,281.4444883098619,0.023188,0.1948897124016555
34,-11.208,410.16,281.9769494125362,0.023163,0.19403607911932255
35,-11.184,410.94,282.5066370901753,0.023137,0.19318126203128502
36,-11.16,411.72,283.037100041673,0.023111,0.1923200457570661
37,-11.136,412.5,283.56657066727735,0.023086,0.1914549555378497
38,-11.112,413.28,284.09329453543955,0.02306,0.1905885620912231
39,-11.088000000000001,414.06,284.62080036427415,0.023035,0.18971557658769087
40,-11.064,414.84,285.14557685505133,0.023009,0.1888385553852814
41,-11.04,415.62,285.6711395993652,0.022983999999999997,0.1879574419915317
42,-11.016,416.4,286.19573721493475,0.022958,0.18707485132962154
43,-10.992,417.18,286.7176311286071,0.022933000000000002,0.18618539147849383
44,-10.968,417.96,287.24031750435034,0.022907,0.18529166198186037
45,-10.943999999999999,418.74,287.7620544825186,0.022882,0.18439360075664232
46,-10.92,419.52,288.2811128048454,0.022856,0.18349386910739005
47,-10.896,420.3,288.8009695274585,0.02283,0.18258696558078838
48,-10.872,421.08,289.319892160909,0.022805000000000002,0.18167553495173752
49,-10.847999999999999,421.86,289.8378857223465,0.022779999999999998,0.18076504086797315
50,-10.824,422.97,290.9123579362004,0.022933000000000002,0.18102762220169605
51,-10.8,424.07,291.9828762102326,0.023087,0.18128982321134302
52,-10.776,425.18,293.04948387601706,0.02324,0.181551645544732
53,-10.752,426.28,294.1122234794059,0.023394,0.1818130908378162
54,-10.728,427.39,295.16944286290885,0.023547,0.18207416071480323
55,-10.703999999999999,428.49,296.2245769682185,0.023701000000000003,0.18233485678827294
56,-10.68,429.6,297.2759660652035,0.023854,0.18259518065929342
57,-10.656,430.71,298.3236497497307,0.024007,0.18285513391753594
58,-10.632,431.81,299.36766692480336,0.024161000000000002,0.18311471814138808
59,-10.607999999999999,432.92,300.4080558174165,0.024314,0.18337393489806558
60,-10.584,434.02,301.44319531215166,0.024468,0.1836300628982085
61,-10.56,435.13,302.47644536393244,0.024621,0.18388855320546735
62,-10.536,436.24,303.5061778613411,0.024775,0.18414668066516973
63,-10.512,437.34,304.53242848668845,0.024928,0.18440444680104653
64,-10.488,438.45,305.5552323230614,0.025082,0.1846618531261939
65,-10.464,439.55,306.5746238683169,0.025235,0.1849189011431768
66,-10.440000000000001,440.66,307.5906370486592,0.025389,0.18517559234413156
67,-10.416,441.76,308.60168502456366,0.025542000000000002,0.18543192821086663
68,-10.392,442.87,309.61104631456544,0.025695,0.18568791021496256
69,-10.367999999999999,443.98,310.61712766684326,0.025849,0.1859435398178705
70,-10.344000000000001,445.08,311.61996084975044,0.026002,0.18619881847100964
71,-10.32,446.26,312.75709424407944,0.026246,0.18700267377767624
72,-10.296,447.56,314.0923431094747,0.026624000000000002,0.18860805921274945
73,-10.272,448.85,315.4219396300771,0.027001,0.19019989484749986
74,-10.248,450.14,316.749112074525,0.027379,0.19177851808792348
75,-10.224,451.44,318.0565987367657,0.027756,0.19334425256521073
76,-10.2,452.73,319.37438845342626,0.028134,0.19489740891043164
77,-10.176,454.02,320.6867630570367,0.028510999999999998,0.19643828547408979
78,-10.152,455.32,321.99378875996973,0.028889,0.19796969465046918
79,-10.128,456.61,323.2800643405034,0.029267,0.19948684167132427
80,-10.104000000000001,457.9,324.57664734234964,0.029644,0.20099253717489116
81,-10.08,459.2,325.86807146451156,0.030022000000000004,0.2024870366221008
82,-10.056,460.49,327.1391141395354,0.030399,0.20397058611476312
83,-10.032,461.78,328.42046221269464,0.030777,0.20544342286868178
84,-10.008000000000001,463.08,329.69683043669073,0.031154,0.2069057756564567
85,-9.984,464.37,330.9531688925187,0.031532,0.20835786522231406
86,-9.959999999999999,465.66,332.219806754504,0.031909,0.2097999046710937
87,-9.936,466.96,333.4816336771787,0.032287,0.211232099833335
88,-9.912,468.25,334.72376670920755,0.032664,0.21265464960823216
89,-9.888,469.54,335.9761896325393,0.033042,0.21406774628607647
90,-9.864,470.84,337.22396118899974,0.033419000000000004,0.2154715758516654
91,-9.84,472.13,338.4671328208989,0.033797,0.21686631827003472
92,-9.815999999999999,473.44,339.67631651323586,0.034199,0.21838040205109982
93,-9.792,474.8,340.8225344662527,0.034697000000000006,0.22037694979284925
94,-9.768,476.17,341.964910480593,0.035195,0.22235781974106508
95,-9.744,477.54,343.1034829318991,0.035693,0.22432119828495925
96,-9.719999999999999,478.9,344.2382895611701,0.036191,0.22626754075651243
97,-9.696,480.27,345.35488993208133,0.036689,0.22819509197176
98,-9.672,481.64,346.4823227814083,0.037187,0.23010866998007704
99,-9.648,483.01,347.60609891082174,0.037685,0.2320064654271514
100,-9.624,484.37,348.72625367184503,0.038183,0.2338888624966995
101,-9.6,485.74,349.8428218500417,0.038681,0.23575410919006268
102,-9.576,487.11,350.9558376776201,0.039179000000000005,0.23760681808399353
103,-9.552,488.47,352.0653348456789,0.039678,0.23944519205864212
104,-9.528,489.84,353.17134651610684,0.040176,0.24126748641290233
105,-9.504,491.21,354.25979167836704,0.040673999999999995,0.24307817672510215
106,-9.48,492.57,355.35897343390667,0.041172,0.24487547856002242
107,-9.456000000000001,493.94,356.4547657136877,0.04167,0.24665968458586826
108,-9.432,495.31,357.5471996813847,0.042168,0.2484290643221924
109,-9.408,496.67,358.63630602603524,0.042666,0.2501879293651075
110,-9.384,498.04,359.722114972099,0.043164,0.25193451530109967
111,-9.36,499.41,360.8046562892447,0.043662,0.2536690757660461
112,-9.336,500.77,361.88395930187346,0.04416,0.2553898979991182
113,-9.312,502.16,362.8773897613352,0.044655,0.25707391933060814
114,-9.288,503.56,363.7719065568423,0.045147,0.25870446459232205
115,-9.264,504.97,364.66422912043345,0.045638,0.26032671779899963
116,-9.24,506.37,365.55437352054753,0.046129,0.26193701533002167
117,-9.216000000000001,507.78,366.4423556304593,0.046620999999999996,0.26353747361618235
118,-9.192,509.19,367.32819113158195,0.047112,0.2651301567155272
119,-9.168,510.59,368.21189551669835,0.047603,0.26671145457216494
120,-9.144,512.0,369.0934840931224,0.048095,0.2682834322130236
121,-9.120000000000001,513.4,369.97297198579247,0.048586000000000004,0.2698462525216906
122,-9.096,514.81,370.8503741402993,0.049077,0.2714019159843939
123,-9.072,516.22,371.7122543043207,0.049569,0.2729468812791236
124,-9.048,517.62,372.5855606434581,0.05006,0.27448315066684875
125,-9.024000000000001,519.03,373.4568248137929,0.050551,0.27601086935119057
126,-9.0,520.44,374.32606107510065,0.051043000000000005,0.2775319801392265
127,-8.976,521.84,375.1932835219735,0.051533999999999996,0.27904300743792165
128,-8.952,523.25,376.0585060864865,0.052024999999999995,0.2805458964233838
129,-8.927999999999999,524.65,376.92174254080913,0.052517,0.28204254998138134
130,-8.904,526.06,377.783006499763,0.053008,0.2835295399072203
131,-8.88,527.47,378.6423114233273,0.053499000000000005,0.2850087717948344
132,-8.856,528.87,379.4996706190929,0.053991,0.28648036581936986
133,-8.831999999999999,530.28,380.35509724466687,0.054481999999999996,0.2879461755259132
134,-8.808,531.61,381.1954879061398,0.054913,0.28914529219753865
135,-8.784,532.93,382.04711751301045,0.055342,0.2903325679285739
136,-8.76,534.26,382.89685295128766,0.055770999999999994,0.291515008189973
137,-8.735999999999999,535.58,383.74470680388544,0.0562,0.29269096330430155
138,-8.712,536.91,384.59069151501836,0.05663,0.29386391408269236
139,-8.688,538.23,385.43481939233254,0.057059,0.2950305068971682
140,-8.664,539.56,386.27710260899494,0.057488,0.29619419305583966
141,-8.64,540.88,387.1175532057414,0.057917,0.2973516436813491
142,-8.616,542.21,387.9561830928849,0.058345999999999995,0.29850628134094603
143,-8.591999999999999,543.53,388.79300405228486,0.058775,0.2996564699785406
144,-8.568000000000001,544.86,389.62802773927854,0.059204,0.30080059840366014
145,-8.544,546.18,390.46126568457464,0.059633000000000005,0.3019420474196994
146,-8.52,547.51,391.29272929611153,0.060062,0.30307754783223384
147,-8.495999999999999,548.83,392.12242986087904,0.060490999999999996,0.3042104534693047
148,-8.472,550.16,392.9503785467066,0.06092000000000001,0.3053375181663727
149,-8.448,551.48,393.7638886439436,0.06135,0.3064620694311124
150,-8.424,552.81,394.58839313897715,0.061779,0.3075808836712711
151,-8.4,554.13,395.4111783953509,0.062208,0.3086972627024736
152,-8.376,555.46,396.23225512317896,0.062637,0.30980961895977344
153,-8.352,556.78,397.0516339218364,0.063066,0.3109163874741889
154,-8.328000000000001,558.69,398.22104414508283,0.06373200000000001,0.312317146503358
155,-8.304,560.65,399.4120679198364,0.064419,0.3137371511313252
156,-8.28,562.61,400.59955067373704,0.065106,0.315150757574847
157,-8.256,564.57,401.7835238035527,0.065793,0.3165596310333963
158,-8.232000000000001,566.53,402.9640182448056,0.066481,0.3179622619116929
159,-8.208,568.49,404.14106448120316,0.06716799999999999,0.3193587324624144
160,-8.184,570.46,405.3146925538229,0.067855,0.3207491231476713
161,-8.16,572.42,406.4849320700584,0.068542,0.3221335126931068
162,-8.136000000000001,574.38,407.651812212334,0.06923,0.32351197813991367
163,-8.112,576.34,408.81536174659584,0.069917,0.32488459489486415
164,-8.088,578.06,409.7194161862481,0.07055499999999999,0.32599079741612336
165,-8.064,579.53,410.3656905736638,0.071144,0.32684858879915635
166,-8.04,581.0,411.0109487592758,0.07173399999999999,0.32770413485337657
167,-8.016,582.48,411.655195521689,0.072323,0.3285574531189332
168,-7.992000000000001,583.95,412.298435602174,0.072912,0.32940856090878995
169,-7.968,585.43,412.94067370507355,0.07350200000000001,0.3302574753128231
170,-7.944,586.9,413.58191449820436,0.074091,0.33110421320182565
171,-7.920000000000001,588.37,414.22216261325275,0.07468000000000001,0.3319487912314187
172,-7.896,589.85,414.86142264616507,0.075269,0.3327912258458747
173,-7.872,591.32,415.49969915753246,0.07585900000000001,0.3336315332818527
174,-7.847999999999999,592.79,416.13699667297067,0.07643,0.33442487945725574
175,-7.824000000000001,594.19,416.7373273418161,0.076802,0.33461918653896705
176,-7.8,595.58,417.32481354455786,0.07717500000000001,0.3348283142149122
177,-7.776,596.98,417.9234379644195,0.077547,0.3350373113550191
178,-7.752000000000001,598.37,418.5212061532844,0.07792,0.3352461782034212
179,-7.728,599.77,419.10619179391756,0.078292,0.33545491500349195
180,-7.704,601.16,419.7022754286662,0.078665,0.33564862579787214
181,-7.68,602.56,420.2975136733502,0.079037,0.3358571124749333
182,-7.656000000000001,603.96,420.880030412468,0.07940900000000001,0.3360654698120591
183,-7.632,605.35,421.473605342019,0.079782,0.33627369804966906
184,-7.608,606.75,422.06634549558675,0.080154,0.3364669374544845
185,-7.5840000000000005,608.24,422.8001892147164,0.080395,0.3364669374544845
186,-7.5600000000000005,609.78,423.60358827564244,0.080571,0.33637776383108325
187,-7.536,611.32,424.40546650579324,0.080747,0.33627369804966906
188,-7.5120000000000005,612.86,425.20583250938597,0.08092300000000001,0.3361696000533064
189,-7.488,614.41,426.01643160798386,0.081098,0.3360654698120591
190,-7.4639999999999995,615.95,426.81377672235465,0.081274,0.3359613072959444
191,-7.4399999999999995,617.49,427.609635064506,0.08145000000000001,0.3358571124749333
192,-7.416,619.03,428.40401492049534,0.081625,0.33575288531895
193,-7.392,620.57,429.19692449969864,0.08180100000000001,0.3356635219978483
194,-7.367999999999999,622.11,430.0,0.081977,0.3355592347112503
195,-7.344,623.68,430.8363958627451,0.082145,0.3355592347112503
196,-7.32,625.34,431.79856414768216,0.08229399999999999,0.3358571124749333
197,-7.295999999999999,627.0,432.7585932133526,0.082442,0.33615472627943227
198,-7.272,628.66,433.71649726520667,0.08259,0.33645207682521444
199,-7.248,630.32,434.67229035216866,0.082739,0.3367491648096547
200,-7.224,631.97,435.6145084819834,0.082887,0.33704599092705434
201,-7.199999999999999,633.63,436.5661461909295,0.083035,0.33734255586866
202,-7.176,635.29,437.51571400350866,0.083184,0.33763886032268264
203,-7.152,636.95,438.46322536787505,0.08333199999999999,0.337934904974316
