,x,TMean,T_rms,fvMean,fv_rms
0,cm,K,K,ppm,ppm
1,-12.0,374.33,127.31064370271639,0.0026388,0.02201454064930722
2,-11.976,374.9,128.0,0.0026845,0.02231277660892969
3,-11.952,375.46,128.68954891520912,0.0027302,0.02260707853748467
4,-11.927999999999999,376.03,129.37542270462347,0.0027759,0.022897598127314577
5,-11.904,376.6,130.05383500689243,0.0028216,0.023184261903282582
6,-11.88,377.17,130.73255141700554,0.0028672999999999997,0.02346763729053268
7,-11.856,377.74,131.403957322449,0.0029130000000000002,0.023747631460842574
8,-11.831999999999999,378.31,132.07573584879245,0.0029587000000000003,0.024024362634625707
9,-11.808,378.87,132.74034804836094,0.0030043,0.02429773652009586
10,-11.784,379.44,133.4053971921676,0.00305,0.024568272222523096
11,-11.76,380.01,134.06714735534578,0.0030957,0.024835861168882388
12,-11.736,380.58,134.7219358530748,0.0031414,0.025100597602447636
13,-11.712,381.15,135.37725067381152,0.0031871,0.02536257084760928
14,-11.688,381.71,136.02573285963211,0.0032327999999999996,0.02562167051540551
15,-11.664,382.28,136.6747965061591,0.0032784999999999997,0.025878369345845576
16,-11.64,382.85,137.32079230764728,0.0033242000000000002,0.026132546756870063
17,-11.616,383.42,137.96013917070394,0.0033699000000000003,0.026384275620149212
18,-11.591999999999999,383.99,138.6001443000692,0.0034156,0.026633437630167085
19,-11.568000000000001,384.56,139.2336166304675,0.0034613,0.026880476186258304
20,-11.544,385.12,139.86779472058606,0.0035069,0.027125264975664292
21,-11.52,385.69,140.49555153100044,0.0035526,0.02736786436680802
22,-11.496,386.26,141.124058898545,0.0035983,0.027608150970320343
23,-11.472,386.83,141.74977954127476,0.0036439999999999997,0.027846543771175625
24,-11.448,387.4,142.36923825040296,0.0036897,0.02808291295432153
25,-11.424,387.97,142.9895101047626,0.0037354000000000003,0.02831730919420134
26,-11.4,388.53,143.60362112425994,0.0037810999999999995,0.028549605951746517
27,-11.376,389.1,144.21858410066298,0.0038268,0.028780201528133886
28,-11.352,389.67,144.83093592185338,0.0038724999999999996,0.029008964131798987
29,-11.328000000000001,390.24,145.43727170158274,0.0039182,0.029235936790190254
30,-11.304,390.81,146.04451376207186,0.0039639,0.029460991157800515
31,-11.28,391.38,146.64583185348297,0.0040096,0.02968450774393943
32,-11.256,391.94,147.24808997063425,0.0040552,0.029906353839945114
33,-11.232000000000001,392.51,147.844512918133,0.0041009,0.030126566349320327
34,-11.208,393.08,148.44190782929192,0.004146599999999999,0.03034518083650186
35,-11.184,393.65,149.03690818049066,0.0041923,0.030562067992856767
36,-11.16,394.22,149.6262009141447,0.004238,0.030777589249322307
37,-11.136,394.78,150.2165104108067,0.0042837,0.030991611768347898
38,-11.112,395.35,150.8011936292283,0.004329400000000001,0.03120416638848088
39,-11.088000000000001,395.92,151.38692149588087,0.0043751,0.03141512374637414
40,-11.064,396.49,151.96710170296728,0.0044208,0.031624357700987385
41,-11.04,397.06,152.54835299012572,0.0044665,0.031832373458477774
42,-11.016,397.63,153.12739794040777,0.0045122,0.03204059924533247
43,-10.992,398.19,153.7010084547268,0.0045578,0.03224592997573492
44,-10.968,398.76,154.27572718998928,0.0046035,0.0324499614791759
45,-10.943999999999999,399.33,154.84508387417407,0.0046492,0.0326527181104422
46,-10.92,399.9,155.4155719353759,0.0046949,0.03285422347278961
47,-10.896,400.47,155.983973535745,0.0047406,0.03305601306872927
48,-10.872,401.04,156.547117507797,0.0047863,0.03325507480069772
49,-10.847999999999999,401.6,157.1114254279427,0.0048319999999999995,0.033452952037152116
50,-10.824,402.17,157.670542588018,0.0048777000000000004,0.03364966567441644
51,-10.8,402.74,158.2308440222702,0.0049234,0.0338452360015409
52,-10.776,403.31,158.78601953572613,0.0049691,0.03403968272472586
53,-10.752,403.88,159.3423986263543,0.0050148,0.034234485537247374
54,-10.728,404.45,159.89684174492004,0.0050605,0.034426733798023884
55,-10.703999999999999,405.01,160.44625268294675,0.0051061,0.03461791443747009
56,-10.68,405.58,160.99689437998487,0.005151800000000001,0.034808045047086456
57,-10.656,406.15,161.54256405046937,0.0051975,0.034997142740515255
58,-10.632,406.72,162.08948146008734,0.0052432,0.03518522417151836
59,-10.607999999999999,407.29,162.63455967290594,0.0052889,0.03537371905808039
60,-10.584,407.85,163.17475294910057,0.0053346,0.035559808773389094
