,x,TMean,T_rms
138,1.644,1228.2,514.7037983151087
139,1.656,1226.7,515.344544940567
140,1.6680000000000001,1225.1,515.9844958911071
141,1.68,1223.5,516.6236541235796
142,1.6920000000000002,1221.9,517.2620225765661
143,1.704,1220.4,517.899604170538
144,1.7160000000000002,1218.8,518.5460442429389
145,1.728,1217.2,519.1820489963034
146,1.7399999999999998,1215.6,519.817275588259
147,1.752,1214.1,520.4517268681121
148,1.764,1212.5,521.0854056678234
149,1.7760000000000002,1210.9,521.7183148021545
150,1.788,1209.4,522.3504570688151
151,1.7999999999999998,1207.8,522.981835248606
152,1.812,1206.2,523.6124521055625
153,1.8239999999999998,1204.6,524.2423103870957
154,1.836,1203.1,524.8714128241317
155,1.848,1201.5,525.4997621312497
156,1.8599999999999999,1199.9,526.1273610068193
157,1.872,1198.3,526.7542121331352
158,1.884,1196.8,527.3803181765509
159,1.8960000000000001,1195.2,528.005681787611
160,1.908,1193.6,528.6303056011828
161,1.92,1192.0,529.2541922365849
162,1.932,1190.5,529.8773442977158
163,1.944,1188.9,530.4997643731805
164,1.9560000000000002,1187.3,531.1214550364164
165,1.968,1185.7,531.7424188458167
166,1.9800000000000002,1184.2,532.3626583448543
167,1.992,1182.6,532.9821760622019
168,2.004,1181.0,533.6009745118538
169,2.016,1179.5,534.2190561932437
170,2.028,1177.9,534.8364235913631
171,2.04,1176.3,535.453079176878
172,2.052,1174.7,536.0690254062438
173,2.064,1173.2,536.6935811056436
174,2.076,1171.6,537.3081052803875
175,2.088,1170.0,537.9219274206993
176,2.1,1168.4,538.5350499271148
177,2.112,1166.9,539.1474751865208
178,2.1239999999999997,1165.3,539.7592055722625
179,2.136,1163.7,540.3702434442519
180,2.1479999999999997,1162.1,540.9805911490726
181,2.16,1160.6,541.5902510200863
182,2.172,1159.0,542.199225377536
183,2.1839999999999997,1157.4,542.8075165286494
184,2.196,1155.8,543.415126767741
185,2.2079999999999997,1154.3,544.0220583763125
186,2.22,1152.7,544.6283136231534
187,2.2319999999999998,1151.1,545.2338947644396
188,2.244,1149.6,545.8388040438313
189,2.2560000000000002,1148.0,546.4430436925701
190,2.268,1146.4,547.0466159295751
191,2.2800000000000002,1144.8,547.6495229615379
192,2.292,1143.3,548.2517669830166
193,2.3040000000000003,1141.7,548.8533501765294
194,2.316,1140.1,549.4542747126461
195,2.328,1138.5,550.0545427500804
196,2.34,1137.0,550.6541564357796
197,2.352,1135.4,551.2531179050146
198,2.3640000000000003,1133.8,551.8514292814689
199,2.376,1132.2,552.4490926773253
200,2.388,1130.7,553.0461101933545
201,2.4,1129.1,553.6424839189998
202,2.412,1127.1,553.8772427171928
203,2.424,1125.1,554.1028785343025
204,2.436,1123.1,554.3284225078125
205,2.448,1121.1,554.5538747497848
206,2.46,1119.1,554.7792353720532
207,2.472,1117.1,555.0045044862248
208,2.484,1115.1,555.2296822036805
209,2.496,1113.1,555.4547686355749
210,2.508,1111.1,555.6797638928379
211,2.52,1109.1,555.9046680861746
212,2.532,1107.1,556.1294813260668
213,2.544,1105.1,556.3542037227722
214,2.556,1103.1,556.5788353863269
215,2.568,1101.1,556.8033764265443
216,2.58,1099.1,557.0278269530168
217,2.5919999999999996,1097.1,557.2521870751159
218,2.604,1095.1,557.4764569019933
219,2.616,1093.1,557.7006365425809
220,2.628,1091.1,557.9247261055922
221,2.64,1089.1,558.1487256995217
222,2.6519999999999997,1087.1,558.3726354326473
223,2.664,1085.1,558.5964554130289
224,2.6759999999999997,1083.1,558.8201857485107
225,2.688,1081.1,559.0527703177938
226,2.7,1079.1,559.2763181111819
227,2.7119999999999997,1077.1,559.4997765861931
228,2.724,1075.1,559.7231458498031
229,2.7359999999999998,1073.1,559.9464260087746
230,2.748,1071.1,560.1696171696569
231,2.76,1069.1,560.3927194387878
232,2.7720000000000002,1067.1,560.6157329222932
233,2.784,1065.1,560.838657726088
234,2.796,1063.1,561.0614939558765
235,2.8080000000000003,1061.1,561.2842417171535
236,2.82,1059.1,561.5069011152044
237,2.8320000000000003,1057.1,561.7294722551061
238,2.844,1055.1,561.9519552417271
239,2.856,1053.1,562.1743501797285
240,2.868,1051.1,562.3966571735647
241,2.88,1049.1,562.6188763274833
242,2.8920000000000003,1047.1,562.8410077455267
243,2.904,1045.2,563.0630515315314
244,2.916,1043.2,563.2850077891297
245,2.928,1041.2,563.5068766217498
246,2.94,1039.2,563.7286581326161
247,2.952,1037.2,563.9592183837409
248,2.964,1035.2,564.1808220774612
249,2.976,1033.2,564.4023387619864
250,2.988,1031.2,564.6237685397242
251,3.0,1029.2,564.8451115128819
252,3.012,1027.2,565.0663677834666
253,3.024,1025.2,565.2875374532858
254,3.036,1023.2,565.5086206239476
255,3.048,1021.2,565.7296173968621
256,3.06,1019.2,565.9505278732408
257,3.072,1017.2,566.1713521540983
258,3.084,1015.2,566.3920903402518
259,3.096,1013.2,566.6127425323225
260,3.108,1011.2,566.8333088307355
261,3.1199999999999997,1009.2,567.0537893357208
262,3.132,1007.2,567.2741841473133
263,3.144,1005.2,567.4944933653542
264,3.1559999999999997,1003.2,567.7147170894903
265,3.168,1001.2,567.9348554191757
266,3.18,999.18,568.1549084536716
267,3.1919999999999997,997.18,568.3748762920472
268,3.2039999999999997,995.12,568.4276559070644
269,3.216,992.95,568.1373073474405
270,3.228,990.78,567.8468103282786
271,3.2399999999999998,988.6,567.5473548524387
272,3.2520000000000002,986.43,567.2565557135501
273,3.2640000000000002,984.25,566.9656074225314
274,3.276,982.08,566.6745097496446
275,3.288,979.91,566.3744344512736
276,3.3000000000000003,977.73,566.0830327787612
277,3.312,975.56,565.7914810245909
278,3.324,973.39,565.4997789566323
279,3.3360000000000003,971.21,565.2079263421559
280,3.3480000000000003,969.04,564.9070720038828
281,3.36,966.86,564.6149130159422
282,3.372,964.69,564.3226027725631
283,3.3840000000000003,962.52,564.0301410385796
284,3.396,960.34,563.7286581326161
285,3.408,958.17,563.4358881008557
286,3.42,956.0,563.1429658621335
287,3.4320000000000004,953.82,562.8498911788115
288,3.444,951.65,562.5477757488692
289,3.456,949.47,562.2543908232287
290,3.4680000000000004,947.3,561.9608527290846
291,3.4799999999999995,945.13,561.6671612262907
292,3.492,942.95,561.373316074072
293,3.504,940.78,561.0704055642215
294,3.5159999999999996,938.61,560.7762477138275
295,3.528,936.43,560.4819354805292
296,3.54,934.26,560.1874686209966
297,3.5520000000000005,932.08,559.8839165398484
298,3.5639999999999996,929.91,559.5891349910218
299,3.576,927.74,559.2941980746806
300,3.588,925.56,558.9991055449016
301,3.5999999999999996,923.39,558.7038571551121
302,3.612,921.22,558.3994985671101
303,3.624,919.04,558.1039329730619
304,3.636,916.87,557.808210767823
305,3.6479999999999997,914.69,557.5123317021786
306,3.66,912.52,557.2073222778035
307,3.672,910.35,556.9111239686275
308,3.6839999999999997,908.17,556.6147680397996
309,3.696,906.0,556.3182542394236
310,3.708,903.83,556.0215823149314
311,3.7199999999999998,901.65,555.7157546803942
312,3.7319999999999998,899.48,555.4187609362867
313,3.744,897.3,555.1216082985782
314,3.7560000000000002,895.13,554.8242965119679
315,3.768,892.96,554.5178085508165
316,3.7800000000000002,890.78,554.2201728555177
317,3.7920000000000003,888.61,553.9223772334893
318,3.804,886.44,553.6244214266563
319,3.816,884.26,553.3172688431114
320,3.8280000000000003,882.09,553.0189870158167
321,3.84,879.91,552.7205442174192
322,3.852,877.74,552.4219401870276
323,3.864,875.57,552.1231746630457
324,3.8760000000000003,873.39,551.8151864528558
325,3.888,871.22,551.5160922402899
326,3.9,869.05,551.2168357370808
327,3.9120000000000004,866.87,550.9174166787614
328,3.9239999999999995,864.7,550.6087540168609
329,3.936,862.52,550.309004105875
330,3.948,860.35,550.0090908339607
331,3.9600000000000004,858.18,549.7090139337357
332,3.972,856.0,549.4087731370878
333,3.984,853.83,549.0992624289346
334,3.9960000000000004,851.66,548.7986880450791
335,4.008,849.89,548.4159005718196
336,4.02,848.33,547.9963503528103
337,4.032,846.76,547.5673474560001
338,4.044,845.2,547.1471465702805
339,4.056,843.64,546.7174773134658
340,4.0680000000000005,842.08,546.2966227243218
341,4.08,840.51,545.8662839927009
342,4.092,838.95,545.4447726397239
343,4.104,837.39,545.013761294153
344,4.1160000000000005,835.83,544.5915900929797
345,4.128,834.26,544.1599029697062
346,4.14,832.7,543.7370688117558
347,4.152,831.14,543.3047027221465
348,4.164000000000001,829.58,542.8812024743535
349,4.176,828.01,542.4481542046208
350,4.188,826.45,542.023984709164
351,4.2,824.89,541.5902510200863
352,4.212,823.33,541.1654090941142
353,4.224,821.76,540.7309867207538
354,4.236,820.2,540.3054691561061
355,4.247999999999999,818.64,539.8703548075223
356,4.26,817.08,539.4441583704471
357,4.272,815.51,539.0083487294052
358,4.284000000000001,813.95,538.581470160272
359,4.295999999999999,812.39,538.1449618829485
360,4.308,810.83,537.717397895958
361,4.32,809.26,537.2801876116408
362,4.332,807.7,536.8519348945293
363,4.344,806.14,536.414019205315
364,4.356,804.58,535.9850744190551
365,4.367999999999999,803.01,535.5464498995395
366,4.38,801.45,535.1168096780366
367,4.392,799.89,534.6774728750034
368,4.404,798.33,534.2471338247872
369,4.4159999999999995,796.76,533.80708125689
370,4.428,795.2,533.376039956802
371,4.44,793.64,532.935268114243
372,4.452,792.08,532.503521115119
373,4.4639999999999995,790.51,532.0714237769212
374,4.476,788.95,531.6295702836703
375,4.488,787.39,531.1967620383242
376,4.5,785.83,530.7541803886239
377,4.5120000000000005,784.26,530.3206577156881
378,4.524,782.7,529.8773442977158
379,4.536,781.14,529.4431036475969
380,4.548,779.58,528.9990548195715
381,4.5600000000000005,778.01,528.5640926131854
382,4.572,776.45,528.1193047030188
383,4.584,774.89,527.683617331446
384,4.596,773.33,527.2380866363886
385,4.6080000000000005,771.76,526.8016704605254
386,4.62,770.2,526.3553932468062
387,4.632,768.64,525.9182445970096
388,4.644,767.07,525.4712170994716
389,4.656,765.51,525.0333322751994
390,4.668,763.95,524.5855506969287
391,4.68,762.39,524.1469259663744
392,4.692,760.82,523.698386478324
393,4.704,759.26,523.2590180780452
394,4.716,757.7,522.8097168186529
395,4.728000000000001,756.14,522.3696009531948
396,4.74,754.57,521.9195340279955
397,4.752,753.01,521.4786668695086
398,4.764,751.45,521.0278303507405
399,4.776,749.89,520.5862080385918
400,4.788,748.32,520.1345979647961
401,4.8,746.76,519.6922166051748
402,4.812,745.2,519.23982898079
403,4.824,743.64,518.7966846463073
404,4.836,742.07,518.3435154412564
405,4.848,740.51,517.899604170538
406,4.859999999999999,738.95,517.4456493198102
407,4.872,737.39,517.0009671170839
408,4.884,735.82,516.5559021054739
409,4.896,734.26,516.1007653549838
410,4.9079999999999995,732.7,515.6549233741495
411,4.92,731.14,515.1989906822412
412,4.932,729.57,514.7523676487559
413,4.944,728.01,514.2956348249517
414,4.956,726.66,513.819034291257
415,4.968,725.52,513.312770150909
416,4.9799999999999995,724.38,512.8060062050756
417,4.992,723.25,512.3085008078629
418,5.0040000000000004,722.11,511.80074247699173
419,5.016,720.97,511.2924798977587
420,5.028,719.83,510.7837115648854
421,5.04,718.69,510.2842345203308
422,5.0520000000000005,717.56,509.77445993301785
423,5.064,716.42,509.26417506044936
424,5.076,715.28,508.7632062168018
425,5.088,714.14,508.2519060465981
426,5.1,713.0,507.74009099144416
427,5.112,711.86,507.22775949271545
428,5.124,710.73,506.7247773693329
429,5.136,709.59,506.2114182829147
430,5.148,708.45,505.6975380600542
431,5.16,707.31,505.18313511042703
432,5.172000000000001,706.17,504.67811523782166
433,5.183999999999999,705.04,504.1626721604843
434,5.196,703.9,503.6467015676763
435,5.208,702.76,503.130201836463
436,5.220000000000001,701.62,502.6231192454243
437,5.232,700.48,502.10556658933785
438,5.244,699.35,501.5874799075431
439,5.256,698.21,501.0688575435516
440,5.268,697.07,500.55968675074104
441,5.28,695.93,500.039998400128
442,5.292,694.79,499.5197693785502
443,5.303999999999999,693.65,498.998997994986
444,5.316,692.52,498.4877129879933
445,5.328,691.38,497.96586228375133
446,5.34,690.24,497.44346412431634
447,5.351999999999999,689.1,496.9205167831169
448,5.364,687.96,496.4070910049533
449,5.376,686.83,495.8830507286975
450,5.388,685.69,495.35845606994536
451,5.4,684.55,494.8333052655207
452,5.412,683.41,494.3177115985224
453,5.4239999999999995,682.27,493.7914539560198
454,5.436,681.14,493.26463485638214
455,5.448,680.0,492.73725249873286
456,5.46,678.86,492.2194632478484
457,5.4719999999999995,677.72,491.6909598518159
458,5.484,676.58,491.1618877722497
459,5.496,675.44,490.63224516943444
460,5.508,674.31,490.11223204486544
461,5.52,673.17,489.58145389710177
462,5.532,672.03,489.0500996830488
463,5.5440000000000005,670.89,488.5284024496426
464,5.556,669.75,487.9959016221345
465,5.568,668.62,487.46281909495417
466,5.58,667.48,486.929152957594
467,5.592,666.34,486.40518089346045
468,5.604,665.2,485.87035307785555
469,5.6160000000000005,664.06,485.3349358947901
470,5.628,662.92,484.7989273915527
471,5.64,661.79,484.2726504769808
472,5.652,660.65,483.735464897913
473,5.664000000000001,659.51,483.1976821136459
474,5.676,658.37,482.6593001279474
475,5.688,657.23,482.1306876771069
476,5.7,656.1,481.5911128748121
477,5.712,654.96,481.05093285430803
478,5.724,653.82,480.5101455744717
479,5.736,652.68,479.97916621453476
480,5.748,651.54,479.4371700233514
481,5.76,650.41,478.8945604201409
482,5.772,649.27,478.35133531746305
483,5.784000000000001,648.13,477.81795696687664
484,5.795999999999999,646.99,477.2735064928704
485,5.808,645.85,476.72843422644723
486,5.82,644.71,476.182738032365
487,5.832,643.58,475.64692787823196
488,5.844,642.44,475.0999894758997
489,5.856,641.3,474.5524207081869
490,5.868,640.16,474.0042193905029
491,5.88,639.02,473.4659438650261
492,5.892,637.89,472.9164831130334
493,5.904,636.84,472.3769681091575
494,5.9159999999999995,635.96,471.83683620505934
495,5.928,635.08,471.30669420240577
496,5.94,634.21,470.77595520587073
497,5.952,633.33,470.2446171940727
498,5.9639999999999995,632.46,469.70203320828836
499,5.976,631.58,469.1694789732171
500,5.988,630.71,468.6363195485386
501,6.0,629.83,468.0918713244228
502,6.012,628.96,467.55748309699845
503,6.024,628.08,467.0224833988188
504,6.036,627.2,466.4868701260519
505,6.048,626.33,465.9399102888698
506,6.0600000000000005,625.45,465.40305112880384
507,6.072,624.58,464.86557196677836
508,6.084,623.7,464.31670226258285
509,6.096,622.83,463.7779641164509
510,6.1080000000000005,621.95,463.2385994279838
511,6.12,621.08,462.68779970948015
512,6.132,620.2,462.1471627090228
513,6.144,619.32,461.6058925100502
514,6.156,618.45,461.06398688251505
515,6.168,617.57,460.5105861975379
516,6.18,616.7,459.96739014847566
517,6.192,615.82,459.42355185601883
518,6.204,614.95,458.86817279039957
519,6.216,614.07,458.3230301872251
520,6.228,613.2,457.7772384031342
521,6.239999999999999,612.32,457.23079511336505
522,6.252000000000001,611.44,456.6727493512176
523,6.264,610.57,456.1249828720194
524,6.276,609.69,455.5765577814557
525,6.288,608.82,455.01648321791595
526,6.3,607.94,454.46672045376437
527,6.311999999999999,607.07,453.9162918424497
528,6.324000000000001,606.19,453.3651949587661
529,6.336,605.32,452.8023851527286
530,6.348,604.44,452.24993090104505
531,6.36,603.57,451.6968009627697
532,6.372,602.69,451.1319097558939
533,6.3839999999999995,601.81,450.5774073341894
534,6.396,600.94,450.02222167355245
535,6.4079999999999995,600.06,449.46635024215107
536,6.419999999999999,599.19,448.8986522590595
537,6.432,598.31,448.34138778390735
538,6.444,597.44,447.783429796146
539,6.456,596.56,447.21359549995793
540,6.468,595.69,446.65422868254586
541,6.4799999999999995,594.81,446.09416046390925
542,6.492000000000001,593.93,445.5333881989093
543,6.5040000000000004,593.06,444.96067241948475
544,6.516,592.18,444.39846984435036
545,6.5280000000000005,591.31,443.8355551327541
546,6.54,590.43,443.2606456702422
547,6.552,589.56,442.6962841497543
548,6.564,588.68,442.13120224657297
549,6.576,587.81,441.554073698794
550,6.587999999999999,586.93,440.98752816831455
551,6.6000000000000005,586.05,440.42025384852593
552,6.612,585.18,439.85224791968494
553,6.624,584.3,439.27212522535507
554,6.636,583.43,438.7026327707642
555,6.648,582.55,438.1324000801584
556,6.660000000000001,581.68,437.54999714318365
557,6.672000000000001,580.8,436.9782603288177
558,6.683999999999999,579.93,436.4057744805859
559,6.696000000000001,579.05,435.832536646818
560,6.708,578.17,435.2470562795342
561,6.72,577.3,434.67229035216866
562,6.732,576.42,434.09676340650134
563,6.744,575.55,433.5089387775066
564,6.755999999999999,574.67,432.9318653090807
565,6.768000000000001,573.8,432.3540216072935
566,6.78,572.92,431.77540457974214
567,6.792,572.05,431.1844153027797
568,6.804,571.17,430.60422663973003
569,6.816,570.29,430.0232551851121
570,6.827999999999999,569.42,429.42985457464414
571,6.84,568.54,428.8472921682029
572,6.851999999999999,567.55,428.1822042075079
573,6.864000000000001,565.98,427.11825060514565
574,6.876,564.41,426.0516400625633
575,6.888,562.84,424.9823525747863
576,6.9,561.26,423.9103678845329
577,6.912,559.69,422.83566547773614
578,6.9239999999999995,558.12,421.7582245789642
579,6.936000000000001,556.55,420.6780241467339
580,6.948,554.98,419.59504286871646
581,6.959999999999999,553.41,418.50925915683155
582,6.972,551.83,417.42065114222606
583,6.984,550.26,416.32919667013505
584,6.9959999999999996,548.69,415.234873294621
585,7.008,547.12,414.1376582731882
586,7.02,545.55,413.03752856126766
587,7.031999999999999,543.97,411.93446080657054
588,7.0440000000000005,542.4,410.8284313433042
589,7.056,540.83,409.7194161862481
590,7.0680000000000005,539.26,408.6073910246852
591,7.08,537.69,407.49233121618374
592,7.092,536.11,406.37421178022606
593,7.104000000000001,534.54,405.2406692324945
594,7.116,532.97,404.1163198882223
595,7.127999999999999,531.4,402.9888335921977
596,7.140000000000001,529.83,401.85818394055383
597,7.152,528.26,400.7243441569279
598,7.164,526.68,399.5872870850623
599,7.176,525.11,398.4469851812158
600,7.188,523.54,397.3034105063786
601,7.199999999999999,521.97,396.15653471828534
602,7.212000000000001,520.4,395.0063290632189
603,7.224,518.82,393.85276436759966
604,7.236,517.77,392.98854945150754
605,7.248,516.75,392.13518077316144
606,7.26,515.74,391.29272929611153
607,7.272,514.73,390.4356541096113
608,7.284,513.72,389.58952757999026
609,7.295999999999999,512.71,388.72869716551673
610,7.308000000000001,511.7,387.87884706438945
611,7.32,510.69,387.0142116253614
612,7.332,509.67,386.16058835670947
613,7.344,508.66,385.2920969861697
614,7.356,507.65,384.43464984311703
615,7.367999999999999,506.64,383.56225048875706
616,7.380000000000001,505.63,382.70092761842113
617,7.392,504.62,381.8245670461763
618,7.404,503.6,380.95931541307664
619,7.416,502.59,380.07893916922046
620,7.428,501.58,379.2097045171708
621,7.4399999999999995,500.57,378.32525688883106
622,7.452,499.56,377.4519837012385
623,7.4639999999999995,498.55,376.5634076752546
624,7.475999999999999,497.54,375.6860391337426
625,7.488,496.52,374.79327635377877
626,7.5,495.51,373.91175429504756
627,7.5120000000000005,494.5,373.01474501686926
628,7.524,493.49,372.1290098877001
629,7.536,492.48,371.22769293251815
630,7.548000000000001,491.47,370.3376837428241
631,7.5600000000000005,490.45,369.43199644860215
632,7.571999999999999,489.44,368.5376507224194
633,7.5840000000000005,488.43,367.62752889303596
634,7.596,487.42,366.72878261734513
635,7.608,486.48,365.8551625985343
636,7.62,485.58,364.9794514763811
637,7.632,484.68,364.1153663332543
638,7.643999999999999,483.77,363.2492257390234
639,7.656000000000001,482.87,362.36721706026333
640,7.668,481.97,361.4968879534096
641,7.68,481.07,360.62445840513925
642,7.692,480.17,359.74991313411044
643,7.704,479.26,358.8593039061409
644,7.716000000000001,478.36,357.98044639337496
645,7.728,477.46,357.0994259306503
646,7.739999999999999,476.56,356.20218977429096
647,7.752000000000001,475.66,355.31676008879737
648,7.764,474.75,354.42911844260203
649,7.776,473.85,353.539248174796
650,7.788,472.95,352.63295365010913
651,7.8,472.05,351.7385392589217
652,7.811999999999999,471.14,350.8418447106901
653,7.824000000000001,470.24,349.92856413845385
654,7.836,469.34,349.0272195689041
655,7.847999999999999,468.44,348.123541289583
656,7.86,467.54,347.2175110791505
657,7.872,466.63,346.29467220851086
658,7.8839999999999995,465.73,345.3838444397769
659,7.896,464.83,344.4706083252967
660,7.9079999999999995,463.93,343.5403906384226
661,7.920000000000001,463.02,342.62224095933993
662,7.932,462.12,341.70162422792197
663,7.944,461.22,340.76384784774336
664,7.956,460.32,339.83819679370947
665,7.968,459.42,338.9100175562829
666,7.9799999999999995,458.44,337.8461188174285
667,7.992000000000001,457.35,336.61550766415974
668,8.004,456.27,335.3803810600733
669,8.016,455.19,334.1257248402164
670,8.028,454.1,332.8813602471607
671,8.04,453.02,331.6323265304515
672,8.052,451.93,330.3634362334912
673,8.064,450.85,329.10484651551394
674,8.076,449.77,327.8414250823102
675,8.088,448.68,326.5731158561586
676,8.1,447.6,325.28449086914674
677,8.112,446.51,324.0061727807049
678,8.124,445.43,322.7227912620985
679,8.136000000000001,444.35,321.4187300080691
680,8.148,443.26,320.1249755954696
681,8.16,442.18,318.8259713385972
682,8.172,441.09,317.52165280497013
683,8.184,440.01,316.1993042370587
684,8.196,438.92,314.8793419708571
685,8.208,437.84,313.55382313089405
686,8.219999999999999,436.76,312.2242783641272
687,8.232000000000001,435.67,310.8874394374916
688,8.244,434.59,309.54482712524856
689,8.256,433.5,308.1963659746818
690,8.268,432.42,306.8419788751207
691,8.28,431.34,305.4815870064839
692,8.292,430.25,304.115109785752
693,8.304,429.17,302.74246481126494
694,8.315999999999999,428.08,301.3635678047365
695,8.328000000000001,427.0,299.9783325508694
696,8.34,425.92,298.58667083444965
697,8.352,424.93,297.3213749463701
698,8.364,424.43,296.71872202474856
699,8.376,423.93,296.1148425864533
700,8.388,423.43,295.50972911225784
701,8.4,422.93,294.90337400579193
702,8.412,422.43,294.2957695924289
703,8.424,421.93,293.685205619895
704,8.436,421.43,293.07507570586756
705,8.448,420.93,292.46367295785643
706,8.459999999999999,420.43,291.8509893764282
707,8.472,419.93,291.2370168780061
708,8.484,419.43,290.6217472936256
709,8.495999999999999,418.93,290.00517236766655
710,8.508000000000001,418.43,289.3872837565604
711,8.52,417.93,288.7663415289254
712,8.532,417.43,288.1457964295159
