s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.7600038E+002, 2.9509874E+001, 0.0000000E+000,-8.5063517E+000,-2.0083093E+001,-1.0745757E+000, 2.1860304E-002, 0.0000000E+000, 0.0000000E+000,-1.9819251E-001,-1.3228592E-001,-9.2524145E-001, 6.4699996E-004,-1.0806745E-002
 1.7800058E+002, 3.0053278E+001, 0.0000000E+000,-8.6859916E+000,-1.9974851E+001,-1.1225054E+000, 2.2190211E-002, 0.0000000E+000, 0.0000000E+000, 2.1778505E-001, 2.9212054E-001,-9.2565616E-001, 6.4699996E-004,-1.0701354E-002
 1.8000153E+002, 2.9595052E+001, 0.0000000E+000,-8.5591904E+000,-2.1112273E+001,-1.0947936E+000, 2.2506916E-002, 0.0000000E+000, 0.0000000E+000,-1.2125720E+000,-1.1486976E+000,-9.2131635E-001, 6.4699995E-004,-1.1347456E-002
 1.8200095E+002, 2.9633011E+001, 0.0000000E+000,-8.6518435E+000,-1.9140278E+001,-9.7883577E-001, 2.2908071E-002, 0.0000000E+000, 0.0000000E+000, 8.0919966E-001, 8.8496140E-001,-9.2890427E-001, 6.4699996E-004,-1.0222030E-002
 1.8400137E+002, 2.9775915E+001, 0.0000000E+000,-8.7029304E+000,-1.9253165E+001,-1.0256506E+000, 2.2650995E-002, 0.0000000E+000, 0.0000000E+000, 7.4604428E-001, 8.1682002E-001,-9.2841171E-001, 6.4699996E-004,-1.0354274E-002
 1.8600104E+002, 2.9900376E+001, 0.0000000E+000,-8.7383002E+000,-2.1002103E+001,-9.1776745E-001, 2.2347113E-002, 0.0000000E+000, 0.0000000E+000,-8.2384229E-001,-7.3544805E-001,-9.2172263E-001, 6.4699995E-004,-1.1233919E-002
 1.8800020E+002, 2.9788152E+001, 0.0000000E+000,-8.5960022E+000,-1.9263615E+001,-1.0619162E+000, 2.2993651E-002, 0.0000000E+000, 0.0000000E+000, 8.1756603E-001, 8.8961252E-001,-9.2837532E-001, 6.4699996E-004,-1.0373637E-002
 1.9000026E+002, 2.9567787E+001, 0.0000000E+000,-8.5303035E+000,-2.0586144E+001,-9.5155049E-001, 2.2855437E-002, 0.0000000E+000, 0.0000000E+000,-5.4763145E-001,-4.7735632E-001,-9.2336987E-001, 6.4699995E-004,-1.0954606E-002
 1.9200043E+002, 2.9684367E+001, 0.0000000E+000,-8.5729811E+000,-2.0888109E+001,-9.3150438E-001, 2.2452546E-002, 0.0000000E+000, 0.0000000E+000,-7.5970201E-001,-6.8577570E-001,-9.2214549E-001, 6.4699996E-004,-1.1203727E-002
 1.9400102E+002, 2.9658586E+001, 0.0000000E+000,-8.5823131E+000,-1.9862872E+001,-1.0778077E+000, 2.2613798E-002, 0.0000000E+000, 0.0000000E+000, 9.7372429E-002, 1.5820696E-001,-9.2623080E-001, 6.4699996E-004,-1.0536689E-002
 1.9600082E+002, 2.9975474E+001, 0.0000000E+000,-8.6796990E+000,-2.0342842E+001,-9.6765218E-001, 2.2778400E-002, 0.0000000E+000, 0.0000000E+000,-6.8342898E-002, 8.0597967E-003,-9.2423758E-001, 6.4699996E-004,-1.0923084E-002
 1.9800024E+002, 2.9704137E+001, 0.0000000E+000,-8.5971557E+000,-1.9551749E+001,-1.1031630E+000, 2.1929880E-002, 0.0000000E+000, 0.0000000E+000, 4.0535855E-001, 4.7399984E-001,-9.2735844E-001, 6.4699996E-004,-1.0419477E-002
 2.0000000E+002, 2.9721214E+001, 0.0000000E+000,-8.6065230E+000,-1.9439178E+001,-9.4765567E-001, 2.2923824E-002, 0.0000000E+000, 0.0000000E+000, 6.7362626E-001, 7.5078108E-001,-9.2768877E-001, 6.4699996E-004,-1.0446415E-002
