s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.4000084E+001, 2.9826068E+001, 0.0000000E+000,-9.6741276E+000,-1.8416526E+001,-1.9505553E+000, 1.4246652E-002, 0.0000000E+000, 0.0000000E+000,-1.9281373E-001,-2.0089448E-001,-9.3075164E-001, 6.4699997E-004,-1.0851898E-002
 3.6000252E+001, 2.9718222E+001, 0.0000000E+000,-9.5984512E+000,-1.7455798E+001,-1.8804320E+000, 1.4156904E-002, 0.0000000E+000, 0.0000000E+000, 8.1162556E-001, 7.9769733E-001,-9.3434947E-001, 6.4699997E-004,-1.0409062E-002
 3.8000267E+001, 2.9521059E+001, 0.0000000E+000,-9.4108236E+000,-1.8935524E+001,-2.0500932E+000, 1.4293467E-002, 0.0000000E+000, 0.0000000E+000,-8.3449126E-001,-8.6108904E-001,-9.2875973E-001, 6.4699997E-004,-1.1130887E-002
 4.0000252E+001, 2.9959095E+001, 0.0000000E+000,-9.6036489E+000,-1.7272135E+001,-1.8248944E+000, 1.3962395E-002, 0.0000000E+000, 0.0000000E+000, 1.3085256E+000, 1.2723790E+000,-9.3523699E-001, 6.4699997E-004,-1.0111802E-002
 4.2000420E+001, 2.9463282E+001, 0.0000000E+000,-9.3465772E+000,-1.8186883E+001,-1.9857534E+000, 1.3314060E-002, 0.0000000E+000, 0.0000000E+000,-3.7175325E-002,-4.2617010E-002,-9.3170191E-001, 6.4699997E-004,-1.0649171E-002
 4.4000175E+001, 2.9951206E+001, 0.0000000E+000,-9.6172158E+000,-1.7766791E+001,-2.0099038E+000, 1.3483130E-002, 0.0000000E+000, 0.0000000E+000, 5.7477577E-001, 5.7077789E-001,-9.3333578E-001, 6.4699997E-004,-1.0378064E-002
 4.6000721E+001, 2.9891529E+001, 0.0000000E+000,-9.4067529E+000,-1.9432546E+001,-1.8989872E+000, 1.3601935E-002, 0.0000000E+000, 0.0000000E+000,-8.0733628E-001,-8.3315530E-001,-9.2675029E-001, 6.4699997E-004,-1.1456396E-002
 4.8000156E+001, 2.9494858E+001, 0.0000000E+000,-9.4834642E+000,-1.7838182E+001,-1.8176005E+000, 1.3247552E-002, 0.0000000E+000, 0.0000000E+000, 3.8090012E-001, 3.6885918E-001,-9.3313168E-001, 6.4699997E-004,-1.0347600E-002
 5.0000057E+001, 2.9634046E+001, 0.0000000E+000,-9.5085865E+000,-1.8328905E+001,-1.8952846E+000, 1.3671400E-002, 0.0000000E+000, 0.0000000E+000,-7.7005774E-002,-8.5058270E-002,-9.3111398E-001, 6.4699997E-004,-1.0742184E-002
 5.2000118E+001, 2.9669709E+001, 0.0000000E+000,-9.6054838E+000,-1.8255477E+001,-1.7738848E+000, 1.3392252E-002, 0.0000000E+000, 0.0000000E+000, 5.4310032E-002, 4.8256428E-002,-9.3140553E-001, 6.4699997E-004,-1.0706141E-002
 5.4000378E+001, 2.9705046E+001, 0.0000000E+000,-9.5003222E+000,-1.8316589E+001,-1.8211058E+000, 1.3603980E-002, 0.0000000E+000, 0.0000000E+000, 1.1455048E-001, 8.0633364E-002,-9.3119226E-001, 6.4699997E-004,-1.0725471E-002
 5.6000069E+001, 2.9847220E+001, 0.0000000E+000,-9.4383720E+000,-1.8696061E+001,-1.7307650E+000, 1.3871729E-002, 0.0000000E+000, 0.0000000E+000, 4.7437728E-003,-4.1057705E-003,-9.2977027E-001, 6.4699997E-004,-1.0860283E-002
 5.8000206E+001, 2.9738551E+001, 0.0000000E+000,-9.5078450E+000,-1.8672102E+001,-1.7478444E+000, 1.3672785E-002, 0.0000000E+000, 0.0000000E+000,-1.4410150E-001,-1.7556765E-001,-9.2989411E-001, 6.4699997E-004,-1.0832819E-002
 6.0000664E+001, 2.9620520E+001, 0.0000000E+000,-9.4284398E+000,-1.8516576E+001,-1.7571238E+000, 1.3713668E-002, 0.0000000E+000, 0.0000000E+000,-5.4645017E-002,-6.7905807E-002,-9.3057173E-001, 6.4699997E-004,-1.0687676E-002
 6.2000130E+001, 2.9669200E+001, 0.0000000E+000,-9.4505628E+000,-1.8366959E+001,-1.7909913E+000, 1.4023336E-002, 0.0000000E+000, 0.0000000E+000, 9.9214803E-002, 7.4710321E-002,-9.3101564E-001, 6.4699997E-004,-1.0713980E-002
 6.4000114E+001, 2.9743934E+001, 0.0000000E+000,-9.4707280E+000,-1.8470561E+001,-1.8949033E+000, 1.4497206E-002, 0.0000000E+000, 0.0000000E+000,-6.4799866E-002,-7.7761413E-002,-9.3070790E-001, 6.4699997E-004,-1.0671882E-002
 6.6000000E+001, 2.9772120E+001, 0.0000000E+000,-9.3458355E+000,-1.9290855E+001,-1.6900550E+000, 1.4850179E-002, 0.0000000E+000, 0.0000000E+000,-5.0892368E-001,-5.3977617E-001,-9.2750979E-001, 6.4699997E-004,-1.1179224E-002
 6.8000366E+001, 2.9570408E+001, 0.0000000E+000,-9.3644295E+000,-1.8149769E+001,-1.6692857E+000, 1.4074440E-002, 0.0000000E+000, 0.0000000E+000, 4.0772006E-001, 4.0099898E-001,-9.3206990E-001, 6.4699997E-004,-1.0387106E-002
 7.0000381E+001, 2.9874166E+001, 0.0000000E+000,-9.4986220E+000,-1.8840261E+001,-1.6686134E+000, 1.4584072E-002, 0.0000000E+000, 0.0000000E+000,-1.0691780E-001,-1.1874713E-001,-9.2924889E-001, 6.4699997E-004,-1.0916338E-002
 7.2000343E+001, 2.9876929E+001, 0.0000000E+000,-9.4154184E+000,-1.8811667E+001,-1.6551500E+000, 1.4354054E-002, 0.0000000E+000, 0.0000000E+000, 3.2029671E-002, 9.0476650E-003,-9.2941317E-001, 6.4699997E-004,-1.0814663E-002
 7.4000641E+001, 2.9291068E+001, 0.0000000E+000,-9.2685407E+000,-1.8351739E+001,-1.7643553E+000, 1.4039358E-002, 0.0000000E+000, 0.0000000E+000,-6.8512985E-002,-7.9528063E-002,-9.3124653E-001, 6.4699997E-004,-1.0532009E-002
 7.6000374E+001, 2.9872021E+001, 0.0000000E+000,-9.5246496E+000,-1.8464060E+001,-1.9112515E+000, 1.3756184E-002, 0.0000000E+000, 0.0000000E+000, 5.9911149E-003,-1.4183976E-002,-9.3068786E-001, 6.4699997E-004,-1.0734847E-002
 7.8000557E+001, 2.9959661E+001, 0.0000000E+000,-9.6205959E+000,-1.8216855E+001,-1.8677579E+000, 1.3911674E-002, 0.0000000E+000, 0.0000000E+000, 2.7617369E-001, 2.6836445E-001,-9.3151026E-001, 6.4699997E-004,-1.0723362E-002
 8.0000305E+001, 2.9536816E+001, 0.0000000E+000,-9.3158604E+000,-1.7483802E+001,-1.6793378E+000, 1.4087971E-002, 0.0000000E+000, 0.0000000E+000, 1.0723597E+000, 1.0719041E+000,-9.3449961E-001, 6.4699997E-004,-1.0138698E-002
 8.2000786E+001, 2.9399485E+001, 0.0000000E+000,-9.3938904E+000,-1.8834962E+001,-1.7554607E+000, 1.3343281E-002, 0.0000000E+000, 0.0000000E+000,-5.6611136E-001,-5.7148486E-001,-9.2934575E-001, 6.4699997E-004,-1.0856366E-002
 8.4000290E+001, 3.0052128E+001, 0.0000000E+000,-9.6834185E+000,-1.8631755E+001,-1.7895739E+000, 1.3739997E-002, 0.0000000E+000, 0.0000000E+000,-5.0754665E-002,-3.8879146E-002,-9.3003974E-001, 6.4699997E-004,-1.0802684E-002
 8.6000031E+001, 2.9665698E+001, 0.0000000E+000,-9.4999995E+000,-1.8619553E+001,-1.6056250E+000, 1.3685675E-002, 0.0000000E+000, 0.0000000E+000,-4.3198456E-002,-4.5793575E-002,-9.3009764E-001, 6.4699997E-004,-1.0792588E-002
 8.8000626E+001, 2.9453071E+001, 0.0000000E+000,-9.2607605E+000,-1.8705077E+001,-1.5107590E+000, 1.4372585E-002, 0.0000000E+000, 0.0000000E+000,-3.8205685E-003,-9.1521723E-003,-9.2973182E-001, 6.4699997E-004,-1.0848039E-002
 9.0000420E+001, 3.0026701E+001, 0.0000000E+000,-9.4221141E+000,-1.8611550E+001,-1.6854817E+000, 1.3804057E-002, 0.0000000E+000, 0.0000000E+000, 3.3622549E-001, 3.2135909E-001,-9.3027116E-001, 6.4699997E-004,-1.0625568E-002
 9.2000069E+001, 2.9592546E+001, 0.0000000E+000,-9.3232894E+000,-1.8999722E+001,-1.5621276E+000, 1.3885615E-002, 0.0000000E+000, 0.0000000E+000,-2.7557526E-001,-2.7870815E-001,-9.2878856E-001, 6.4699997E-004,-1.0835563E-002
 9.4000237E+001, 2.9907985E+001, 0.0000000E+000,-9.4514438E+000,-1.8833829E+001,-1.6423485E+000, 1.4453803E-002, 0.0000000E+000, 0.0000000E+000, 1.3784547E-002,-5.1827393E-003,-9.2942938E-001, 6.4699997E-004,-1.0742138E-002
 9.6000237E+001, 2.9675490E+001, 0.0000000E+000,-9.3347666E+000,-1.8242322E+001,-1.5221177E+000, 1.3907389E-002, 0.0000000E+000, 0.0000000E+000, 5.9387189E-001, 5.9019124E-001,-9.3165616E-001, 6.4699997E-004,-1.0461993E-002
 9.8000206E+001, 2.9635951E+001, 0.0000000E+000,-9.4120521E+000,-1.8588803E+001,-1.6009334E+000, 1.3951643E-002, 0.0000000E+000, 0.0000000E+000, 8.0376390E-002, 4.8113583E-002,-9.3038704E-001, 6.4699997E-004,-1.0594489E-002
 1.0000003E+002, 2.9787978E+001, 0.0000000E+000,-9.3069687E+000,-2.0137896E+001,-1.5495308E+000, 1.4098811E-002, 0.0000000E+000, 0.0000000E+000,-1.1626505E+000,-1.1923191E+000,-9.2430103E-001, 6.4699997E-004,-1.1567316E-002
 1.0200009E+002, 2.9702053E+001, 0.0000000E+000,-9.4110498E+000,-1.9021136E+001,-1.5285660E+000, 1.3950946E-002, 0.0000000E+000, 0.0000000E+000,-2.2510717E-001,-2.4474785E-001,-9.2881744E-001, 6.4699997E-004,-1.0776084E-002
 1.0400066E+002, 2.9449264E+001, 0.0000000E+000,-9.3711382E+000,-1.8288492E+001,-1.7130055E+000, 1.4058020E-002, 0.0000000E+000, 0.0000000E+000, 1.1027123E-001, 9.0686597E-002,-9.3148174E-001, 6.4699997E-004,-1.0512753E-002
 1.0600047E+002, 2.9935856E+001, 0.0000000E+000,-9.5873969E+000,-1.8283288E+001,-1.6067232E+000, 1.3830173E-002, 0.0000000E+000, 0.0000000E+000, 4.7616923E-001, 4.7227800E-001,-9.3143382E-001, 6.4699997E-004,-1.0563820E-002
 1.0800072E+002, 2.9654606E+001, 0.0000000E+000,-9.4554982E+000,-1.8766113E+001,-1.6788282E+000, 1.3449018E-002, 0.0000000E+000, 0.0000000E+000,-2.2184448E-001,-2.3238512E-001,-9.2960113E-001, 6.4699997E-004,-1.0818287E-002
 1.1000050E+002, 2.9687835E+001, 0.0000000E+000,-9.3606223E+000,-1.9451868E+001,-1.7618715E+000, 1.4158419E-002, 0.0000000E+000, 0.0000000E+000,-8.3943811E-001,-8.7236861E-001,-9.2686999E-001, 6.4699997E-004,-1.1265034E-002
 1.1200013E+002, 2.9336154E+001, 0.0000000E+000,-9.3613365E+000,-1.7505632E+001,-1.4374043E+000, 1.4292848E-002, 0.0000000E+000, 0.0000000E+000, 1.0441323E+000, 1.0460740E+000,-9.3453997E-001, 6.4699997E-004,-1.0032090E-002
 1.1400027E+002, 3.0065553E+001, 0.0000000E+000,-9.5057781E+000,-1.9606961E+001,-1.6845587E+000, 1.3543889E-002, 0.0000000E+000, 0.0000000E+000,-7.0026306E-001,-7.1820071E-001,-9.2640538E-001, 6.4699997E-004,-1.1217911E-002
 1.1600041E+002, 3.0135561E+001, 0.0000000E+000,-9.6367242E+000,-1.8420481E+001,-1.5298453E+000, 1.3508733E-002, 0.0000000E+000, 0.0000000E+000, 5.7490108E-001, 5.6201954E-001,-9.3096258E-001, 6.4699997E-004,-1.0584308E-002
 1.1800014E+002, 2.9391132E+001, 0.0000000E+000,-9.1758649E+000,-1.8505400E+001,-1.5383064E+000, 1.3700497E-002, 0.0000000E+000, 0.0000000E+000, 2.0952215E-001, 1.8526142E-001,-9.3065221E-001, 6.4699997E-004,-1.0616154E-002
 1.2000056E+002, 2.9687461E+001, 0.0000000E+000,-9.3469661E+000,-1.9220075E+001,-1.8031873E+000, 1.3432939E-002, 0.0000000E+000, 0.0000000E+000,-6.5675375E-001,-6.6933446E-001,-9.2793519E-001, 6.4699997E-004,-1.0984697E-002
 1.2200042E+002, 2.9523838E+001, 0.0000000E+000,-9.3689675E+000,-1.8621435E+001,-1.5844211E+000, 1.3466020E-002, 0.0000000E+000, 0.0000000E+000,-3.2165033E-002,-3.7520136E-002,-9.3021854E-001, 6.4699997E-004,-1.0675056E-002
 1.2400052E+002, 2.9801787E+001, 0.0000000E+000,-9.3162873E+000,-1.7861919E+001,-1.6316434E+000, 1.3515822E-002, 0.0000000E+000, 0.0000000E+000, 1.0143846E+000, 1.0054527E+000,-9.3313082E-001, 6.4699997E-004,-1.0252119E-002
 1.2600054E+002, 2.9914451E+001, 0.0000000E+000,-9.3606918E+000,-1.9556859E+001,-1.5275292E+000, 1.4008963E-002, 0.0000000E+000, 0.0000000E+000,-4.9520368E-001,-5.1661975E-001,-9.2664430E-001, 6.4699997E-004,-1.1137295E-002
 1.2800015E+002, 2.9626792E+001, 0.0000000E+000,-9.4234612E+000,-1.8577002E+001,-1.4906141E+000, 1.3812257E-002, 0.0000000E+000, 0.0000000E+000, 1.4669901E-001, 1.4952681E-001,-9.3042809E-001, 6.4699997E-004,-1.0591643E-002
 1.3000031E+002, 2.9674235E+001, 0.0000000E+000,-9.3937250E+000,-1.9290292E+001,-1.5090545E+000, 1.3869363E-002, 0.0000000E+000, 0.0000000E+000,-4.9029394E-001,-5.0496716E-001,-9.2771806E-001, 6.4699997E-004,-1.0986460E-002
 1.3200015E+002, 2.9799551E+001, 0.0000000E+000,-9.2780626E+000,-1.8840292E+001,-1.4986393E+000, 1.3767685E-002, 0.0000000E+000, 0.0000000E+000, 2.0291231E-001, 1.9632448E-001,-9.2940893E-001, 6.4699997E-004,-1.0728826E-002
 1.3400031E+002, 2.9844238E+001, 0.0000000E+000,-9.2958185E+000,-1.8506928E+001,-1.4132547E+000, 1.4538917E-002, 0.0000000E+000, 0.0000000E+000, 6.6780863E-001, 6.4277529E-001,-9.3080146E-001, 6.4699997E-004,-1.0436135E-002
 1.3600005E+002, 2.9707344E+001, 0.0000000E+000,-9.3153809E+000,-1.9904109E+001,-1.3978036E+000, 1.4404722E-002, 0.0000000E+000, 0.0000000E+000,-8.7928132E-001,-8.9554480E-001,-9.2547347E-001, 6.4699997E-004,-1.1159357E-002
 1.3800021E+002, 2.9631264E+001, 0.0000000E+000,-9.2863015E+000,-1.8332289E+001,-1.5818072E+000, 1.4543124E-002, 0.0000000E+000, 0.0000000E+000, 4.5933883E-001, 4.4540966E-001,-9.3142199E-001, 6.4699997E-004,-1.0437038E-002
 1.4000021E+002, 2.9443275E+001, 0.0000000E+000,-9.2514670E+000,-1.9934471E+001,-1.4022408E+000, 1.3802481E-002, 0.0000000E+000, 0.0000000E+000,-1.1101080E+000,-1.1311007E+000,-9.2522679E-001, 6.4699997E-004,-1.1323501E-002
 1.4200032E+002, 2.9639742E+001, 0.0000000E+000,-9.3218301E+000,-1.8224839E+001,-1.3241607E+000, 1.4197007E-002, 0.0000000E+000, 0.0000000E+000, 7.9233252E-001, 7.8310858E-001,-9.3189123E-001, 6.4699997E-004,-1.0296608E-002
 1.4400026E+002, 2.9694254E+001, 0.0000000E+000,-9.4445477E+000,-1.8965856E+001,-1.3651549E+000, 1.4222709E-002, 0.0000000E+000, 0.0000000E+000,-6.5030394E-002,-6.7082143E-002,-9.2902276E-001, 6.4699997E-004,-1.0708782E-002
 1.4600009E+002, 2.9806339E+001, 0.0000000E+000,-9.3292030E+000,-1.8555586E+001,-1.4999204E+000, 1.3332881E-002, 0.0000000E+000, 0.0000000E+000, 4.3284830E-001, 4.3496310E-001,-9.3054422E-001, 6.4699997E-004,-1.0531489E-002
 1.4800031E+002, 2.9927281E+001, 0.0000000E+000,-9.4712819E+000,-1.8795868E+001,-1.4157239E+000, 1.3820133E-002, 0.0000000E+000, 0.0000000E+000, 2.6233363E-001, 2.5822736E-001,-9.2971854E-001, 6.4699997E-004,-1.0566285E-002
 1.5000009E+002, 2.9694628E+001, 0.0000000E+000,-9.2350389E+000,-1.9500742E+001,-1.4363218E+000, 1.3901215E-002, 0.0000000E+000, 0.0000000E+000,-4.3113490E-001,-4.6357344E-001,-9.2681474E-001, 6.4699997E-004,-1.1148008E-002
 1.5200024E+002, 2.9680873E+001, 0.0000000E+000,-9.2978506E+000,-1.8345039E+001,-1.4367483E+000, 1.3877383E-002, 0.0000000E+000, 0.0000000E+000, 6.3274605E-001, 6.1511231E-001,-9.3147471E-001, 6.4699997E-004,-1.0302385E-002
 1.5400020E+002, 2.9782349E+001, 0.0000000E+000,-9.4186981E+000,-1.9704855E+001,-1.4982913E+000, 1.3840454E-002, 0.0000000E+000, 0.0000000E+000,-8.1590684E-001,-8.2565419E-001,-9.2604626E-001, 6.4699997E-004,-1.1241718E-002
 1.5600032E+002, 2.9495613E+001, 0.0000000E+000,-9.2877759E+000,-1.8752904E+001,-1.3197097E+000, 1.3997250E-002, 0.0000000E+000, 0.0000000E+000, 1.7111779E-001, 1.4922054E-001,-9.2979659E-001, 6.4699997E-004,-1.0653365E-002
 1.5800052E+002, 2.9841090E+001, 0.0000000E+000,-9.2989321E+000,-1.8440350E+001,-1.6186124E+000, 1.3635436E-002, 0.0000000E+000, 0.0000000E+000, 4.8733523E-001, 4.9683125E-001,-9.3110910E-001, 6.4699997E-004,-1.0364785E-002
 1.6000066E+002, 2.9669705E+001, 0.0000000E+000,-9.3171165E+000,-2.0308079E+001,-1.4248455E+000, 1.3734435E-002, 0.0000000E+000, 0.0000000E+000,-1.3452889E+000,-1.3666020E+000,-9.2374330E-001, 6.4699997E-004,-1.1549058E-002
 1.6200055E+002, 3.0129788E+001, 0.0000000E+000,-9.4743780E+000,-1.7504915E+001,-1.2927169E+000, 1.4051135E-002, 0.0000000E+000, 0.0000000E+000, 1.8963452E+000, 1.8718287E+000,-9.3466851E-001, 6.4699997E-004,-9.8492647E-003
 1.6400052E+002, 2.9322733E+001, 0.0000000E+000,-9.2521442E+000,-1.9533449E+001,-1.4425417E+000, 1.4139099E-002, 0.0000000E+000, 0.0000000E+000,-8.8863785E-001,-8.9126272E-001,-9.2680878E-001, 6.4699997E-004,-1.1065873E-002
 1.6600008E+002, 2.9986193E+001, 0.0000000E+000,-9.4315266E+000,-1.9391293E+001,-1.3104070E+000, 1.4028536E-002, 0.0000000E+000, 0.0000000E+000,-1.1238085E-001,-1.3300473E-001,-9.2739043E-001, 6.4699997E-004,-1.0932541E-002
 1.6800041E+002, 2.9824012E+001, 0.0000000E+000,-9.3534702E+000,-1.8848365E+001,-1.4091549E+000, 1.4453784E-002, 0.0000000E+000, 0.0000000E+000, 2.3383940E-001, 2.2747525E-001,-9.2951504E-001, 6.4699997E-004,-1.0592949E-002
 1.7000055E+002, 2.9311952E+001, 0.0000000E+000,-9.1240192E+000,-1.9280288E+001,-1.2927601E+000, 1.4043626E-002, 0.0000000E+000, 0.0000000E+000,-3.5925525E-001,-3.7107100E-001,-9.2787779E-001, 6.4699997E-004,-1.0850095E-002
 1.7200060E+002, 2.9456544E+001, 0.0000000E+000,-9.3412623E+000,-1.8021364E+001,-1.2324632E+000, 1.4229400E-002, 0.0000000E+000, 0.0000000E+000, 8.8428749E-001, 8.7568352E-001,-9.3279746E-001, 6.4699997E-004,-1.0051927E-002
 1.7400026E+002, 3.0157747E+001, 0.0000000E+000,-9.4640151E+000,-1.9545512E+001,-1.4100069E+000, 1.4370747E-002, 0.0000000E+000, 0.0000000E+000,-2.4700706E-001,-2.4741651E-001,-9.2666170E-001, 6.4699997E-004,-1.1129138E-002
 1.7600060E+002, 2.9518164E+001, 0.0000000E+000,-9.2428868E+000,-1.8623195E+001,-1.2980512E+000, 1.3601840E-002, 0.0000000E+000, 0.0000000E+000, 3.7357332E-001, 3.6763311E-001,-9.3040017E-001, 6.4699997E-004,-1.0471761E-002
 1.7800047E+002, 2.9875889E+001, 0.0000000E+000,-9.3369356E+000,-2.0116020E+001,-1.3425761E+000, 1.3628477E-002, 0.0000000E+000, 0.0000000E+000,-8.8439817E-001,-9.0601396E-001,-9.2465405E-001, 6.4699997E-004,-1.1266446E-002
 1.8000008E+002, 2.9629787E+001, 0.0000000E+000,-9.1816732E+000,-1.9270534E+001,-1.2852800E+000, 1.3774648E-002, 0.0000000E+000, 0.0000000E+000,-6.5863442E-002,-9.3924926E-002,-9.2791255E-001, 6.4699997E-004,-1.0806498E-002
 1.8200049E+002, 2.9608517E+001, 0.0000000E+000,-9.1734813E+000,-1.8833963E+001,-1.1967171E+000, 1.4145508E-002, 0.0000000E+000, 0.0000000E+000, 4.7047824E-001, 4.1850096E-001,-9.2964460E-001, 6.4699997E-004,-1.0507331E-002
 1.8400075E+002, 2.9479180E+001, 0.0000000E+000,-9.2234889E+000,-1.9492369E+001,-1.3286925E+000, 1.4340322E-002, 0.0000000E+000, 0.0000000E+000,-5.3075647E-001,-5.5103019E-001,-9.2714248E-001, 6.4699997E-004,-1.0848946E-002
