s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,"DC HRR","NIST HRR","FDS HRR","HFG-x5_z10","HFG-x5_z30","HFG-x5_z50","HFG-x5_z70","HFG-x5_z90","HFG-x5_z110","HFG-x5_z130","HFG-x10_z10","HFG-x10_z30","HFG-x10_z50","HFG-x10_z70","HFG-x10_z90","HFG-x10_z110","HFG-x10_z130","HFG-x15_z10","HFG-x15_z30","HFG-x15_z50","HFG-x15_z70","HFG-x15_z90","HFG-x15_z110","HFG-x15_z130","HFG-x22_z10","HFG-x22_z30","HFG-x22_z50","HFG-x22_z70","HFG-x22_z90","HFG-x22_z110","HFG-x22_z130","HFG-y5_z10","HFG-y5_z30","HFG-y5_z50","HFG-y5_z70","HFG-y5_z90","HFG-y5_z110","HFG-y5_z130","HFG-y10_z10","HFG-y10_z30","HFG-y10_z50","HFG-y10_z70","HFG-y10_z90","HFG-y10_z110","HFG-y10_z130","HFG-y15_z10","HFG-y15_z30","HFG-y15_z50","HFG-y15_z70","HFG-y15_z90","HFG-y15_z110","HFG-y15_z130","HFG-y22_z10","HFG-y22_z30","HFG-y22_z50","HFG-y22_z70","HFG-y22_z90","HFG-y22_z110","HFG-y22_z130","GHF_z10","GHF_z35","GHF_z60","GHF_z85","GHF_z110","GHF_z135","RHF_z35","RHF_z85","O2amb","CO2amb","N2wamb","O2wamb","CO2wamb","H2Oamb","O2","CO","CO2","SOOT","H2O","T","VF","MF","CO_MF"
 1.0880128E+002, 1.8843633E+002, 1.7433643E+002, 1.9647967E+002, 5.2688865E+001, 5.0741767E+001, 3.9081858E+001, 3.9170567E+001, 4.2966866E+001, 4.8615285E+001, 5.1697325E+001, 4.6523489E+001, 4.1226693E+001, 3.3738506E+001, 3.2451698E+001, 3.1925096E+001, 3.0312634E+001, 3.7327418E+001, 2.8918358E+001, 1.9566078E+001, 1.7562581E+001, 1.7228084E+001, 1.6955399E+001, 1.5256619E+001, 1.9898559E+001, 8.6116698E+000, 6.9627585E+000, 5.6214113E+000, 6.4648737E+000, 7.0613307E+000, 7.1588846E+000, 8.3038386E+000, 5.1263659E+001, 5.0078028E+001, 3.2335288E+001, 3.1800089E+001, 3.5609540E+001, 4.2181534E+001, 4.4612317E+001, 4.5982581E+001, 3.2387087E+001, 1.5120015E+001, 1.9950024E+001, 2.9968980E+001, 3.9048251E+001, 3.9135933E+001, 2.9015208E+001, 1.6169606E+001, 8.7870253E+000, 1.2244862E+001, 2.0722593E+001, 2.9396725E+001, 3.0473066E+001, 9.0611665E+000, 1.0373836E+001, 4.8400776E+000, 5.6033687E+000, 7.2891455E+000, 8.3238350E+000, 1.1629128E+001, 2.5512722E+000, 2.9021281E+000, 3.1194245E+000, 3.3574311E+000, 3.6492294E+000, 3.9716493E+000, 2.4448747E+000, 2.8273458E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7279959E-001, 1.4706398E-004, 3.0553331E-002, 8.6878006E-004, 3.5293702E-002, 3.3727111E+002, 5.6000000E-001, 3.2243326E-001, 4.4516321E-005
 1.0900062E+002, 2.1056517E+002, 1.9463519E+002, 1.8815063E+002, 5.1406733E+001, 5.6500131E+001, 5.0278008E+001, 4.1479468E+001, 3.3431637E+001, 3.3849493E+001, 4.3774313E+001, 5.0787100E+001, 3.4318623E+001, 3.8016549E+001, 4.0019716E+001, 3.4615946E+001, 3.5178346E+001, 4.1137546E+001, 3.7701386E+001, 1.7763581E+001, 2.5474571E+001, 3.4225108E+001, 2.9782616E+001, 2.8768759E+001, 3.2067949E+001, 1.0982323E+001, 7.5803003E+000, 9.5134870E+000, 1.6250246E+001, 1.4762661E+001, 1.2121882E+001, 1.0005342E+001, 5.6567272E+001, 5.5992951E+001, 5.1842402E+001, 3.8630672E+001, 2.6144563E+001, 2.5747274E+001, 3.8626043E+001, 5.1111547E+001, 3.6341549E+001, 3.8163181E+001, 3.0069137E+001, 1.7304190E+001, 1.4081272E+001, 2.3494425E+001, 3.2963353E+001, 1.7442451E+001, 1.7838861E+001, 2.4281203E+001, 1.3521148E+001, 9.9781569E+000, 1.4645621E+001, 9.5371598E+000, 8.2073275E+000, 9.1622333E+000, 9.0036127E+000, 6.5493241E+000, 5.9786238E+000, 7.5988335E+000, 2.8593846E+000, 3.2874140E+000, 3.5957219E+000, 3.7936543E+000, 4.0390998E+000, 4.4080150E+000, 2.7722819E+000, 3.1978825E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6550239E-001, 1.7648298E-004, 3.6557177E-002, 1.0427920E-003, 4.0243214E-002, 3.7610699E+002, 5.6000000E-001, 3.0542643E-001, 5.0330625E-005
 1.0920099E+002, 1.9442819E+002, 1.7985264E+002, 2.0550080E+002, 5.1463056E+001, 5.3277414E+001, 4.4678390E+001, 3.3344752E+001, 3.9352413E+001, 5.0807930E+001, 5.5237729E+001, 5.6278732E+001, 5.0846515E+001, 3.4015763E+001, 1.8019115E+001, 2.9416064E+001, 4.3594176E+001, 5.0657492E+001, 3.9745564E+001, 3.1957432E+001, 2.4423211E+001, 1.1627612E+001, 2.0816722E+001, 3.7489922E+001, 4.8865234E+001, 1.0200060E+001, 9.9016125E+000, 9.8613514E+000, 6.9002172E+000, 1.5942965E+001, 2.9744134E+001, 4.2880422E+001, 5.6861944E+001, 5.4118985E+001, 4.8249238E+001, 3.9779385E+001, 4.7291861E+001, 5.6234673E+001, 6.0699684E+001, 3.9844334E+001, 3.6926805E+001, 3.4227290E+001, 3.4181709E+001, 4.3415951E+001, 4.9644353E+001, 4.6063585E+001, 2.0490989E+001, 1.7199475E+001, 1.8748666E+001, 2.0168622E+001, 3.2869886E+001, 3.2377910E+001, 2.7101642E+001, 9.5233128E+000, 7.6202275E+000, 7.3053396E+000, 8.1156959E+000, 1.3494165E+001, 1.5860892E+001, 1.3918688E+001, 2.8977455E+000, 3.3827967E+000, 3.7688706E+000, 4.1833248E+000, 4.6714904E+000, 5.0150713E+000, 2.8532388E+000, 3.5288624E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7281451E-001, 1.4716483E-004, 3.0553261E-002, 8.6952726E-004, 3.5273907E-002, 3.2284911E+002, 5.6000000E-001, 3.2841788E-001, 4.5374282E-005
 1.0940172E+002, 1.9336922E+002, 1.7893045E+002, 1.8654484E+002, 5.4456775E+001, 4.3186813E+001, 3.4336734E+001, 4.5988107E+001, 5.0626693E+001, 4.7919841E+001, 5.0821084E+001, 5.8404678E+001, 4.0177439E+001, 3.2240820E+001, 4.2111476E+001, 4.0481327E+001, 3.2281698E+001, 3.0336497E+001, 3.7627926E+001, 2.7862718E+001, 2.5112486E+001, 3.4012089E+001, 2.7423836E+001, 2.0394563E+001, 2.0236575E+001, 1.1333163E+001, 7.5097260E+000, 8.1542885E+000, 1.7082267E+001, 1.3270300E+001, 1.0500618E+001, 1.1184651E+001, 5.7717808E+001, 4.0656361E+001, 2.9578166E+001, 4.2632762E+001, 4.6749261E+001, 4.7416057E+001, 5.3701123E+001, 5.4517987E+001, 2.9076207E+001, 1.5833232E+001, 2.9230308E+001, 3.9758711E+001, 4.8165010E+001, 5.7647561E+001, 3.8820454E+001, 2.0612449E+001, 9.5638662E+000, 1.8069235E+001, 3.4796458E+001, 4.5398379E+001, 5.4213519E+001, 1.1729666E+001, 7.3137852E+000, 5.5066555E+000, 7.7223622E+000, 1.3491406E+001, 2.6487321E+001, 3.1071195E+001, 2.9190654E+000, 3.3643968E+000, 3.7854698E+000, 4.1986833E+000, 4.6243352E+000, 5.0659066E+000, 2.8375077E+000, 3.5418689E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7354707E-001, 1.4432057E-004, 2.9958512E-002, 8.5280779E-004, 3.4767106E-002, 3.1049659E+002, 5.6000000E-001, 3.3805897E-001, 4.5828364E-005
 1.0960090E+002, 1.8221319E+002, 1.6866112E+002, 1.9733726E+002, 5.8306311E+001, 5.9671278E+001, 5.3392063E+001, 3.7235675E+001, 3.9254009E+001, 4.1382787E+001, 5.3806448E+001, 5.6012927E+001, 5.0262668E+001, 5.2497507E+001, 3.9890055E+001, 3.8997784E+001, 4.5620691E+001, 5.2877496E+001, 3.3238115E+001, 2.3710640E+001, 3.6022488E+001, 3.7181717E+001, 3.4045063E+001, 3.7998666E+001, 4.8467403E+001, 1.0702460E+001, 9.8310751E+000, 1.3030438E+001, 2.8788217E+001, 2.8911550E+001, 2.2840630E+001, 2.3142777E+001, 5.4007129E+001, 6.0297893E+001, 5.0805570E+001, 2.9564599E+001, 3.5582660E+001, 3.2077786E+001, 4.3313051E+001, 5.0531809E+001, 4.3284058E+001, 4.4282430E+001, 2.1916890E+001, 1.9797292E+001, 1.8192387E+001, 3.2085067E+001, 2.7580877E+001, 2.8566701E+001, 3.9423964E+001, 1.9070280E+001, 1.2577986E+001, 1.2493923E+001, 2.3331040E+001, 9.7739073E+000, 1.1237896E+001, 1.7399377E+001, 1.0926780E+001, 7.4777044E+000, 7.8583208E+000, 1.3898922E+001, 3.1928761E+000, 3.7740333E+000, 4.2023234E+000, 4.4159429E+000, 4.7396974E+000, 5.1721489E+000, 3.1856399E+000, 3.7266525E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7659894E-001, 1.3124369E-004, 2.7388429E-002, 7.7473908E-004, 3.2725137E-002, 2.9561078E+002, 5.6000000E-001, 3.4511784E-001, 4.2642031E-005
 1.0980128E+002, 1.7433127E+002, 1.6143859E+002, 1.6732447E+002, 6.0550153E+001, 5.3323562E+001, 4.6449825E+001, 5.4092273E+001, 6.1662998E+001, 5.7979592E+001, 4.4042459E+001, 5.6154826E+001, 4.1014387E+001, 3.6709643E+001, 4.9219177E+001, 6.8690081E+001, 6.7330795E+001, 4.9687929E+001, 3.7922544E+001, 2.3609147E+001, 2.0693917E+001, 4.1310519E+001, 6.7201241E+001, 6.4568609E+001, 4.6083275E+001, 1.2008911E+001, 8.8357107E+000, 1.0300951E+001, 3.9894484E+001, 6.6481736E+001, 5.2627825E+001, 3.2435476E+001, 6.1390320E+001, 5.3237082E+001, 4.4317734E+001, 5.9387806E+001, 6.7754383E+001, 6.3753305E+001, 4.3436490E+001, 5.9092314E+001, 3.8697734E+001, 2.7668929E+001, 4.4524336E+001, 5.9625532E+001, 5.1533341E+001, 3.0227450E+001, 3.5873541E+001, 2.0330709E+001, 2.1323474E+001, 3.4596826E+001, 4.1331042E+001, 3.5789318E+001, 2.1290905E+001, 1.1312113E+001, 8.4491915E+000, 9.9910497E+000, 2.0467080E+001, 2.4450459E+001, 2.1402200E+001, 1.3367113E+001, 3.4947320E+000, 4.2417890E+000, 5.1281394E+000, 5.9069919E+000, 5.9252697E+000, 5.4025436E+000, 3.5831554E+000, 4.9940739E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7971160E-001, 1.1999341E-004, 2.4924248E-002, 7.0942119E-004, 3.0505502E-002, 2.7490310E+002, 5.6000000E-001, 3.5829353E-001, 4.0568713E-005
 1.1000083E+002, 1.6475269E+002, 1.5262399E+002, 2.2863479E+002, 5.9221797E+001, 5.6190700E+001, 4.6673802E+001, 4.4125733E+001, 4.2871700E+001, 5.3008763E+001, 6.2978276E+001, 5.6790039E+001, 4.3330338E+001, 3.6700936E+001, 3.4647250E+001, 3.4049278E+001, 4.8306657E+001, 6.5060568E+001, 3.6858598E+001, 2.5629405E+001, 2.3740121E+001, 2.5877950E+001, 2.5947113E+001, 4.0409488E+001, 6.2555353E+001, 1.0086824E+001, 8.7842038E+000, 8.7279100E+000, 9.2117352E+000, 1.4429777E+001, 3.0694232E+001, 5.3164363E+001, 5.4929892E+001, 5.7222400E+001, 4.8691714E+001, 4.5089617E+001, 4.5259385E+001, 5.9184873E+001, 7.3947278E+001, 5.3308778E+001, 4.0594229E+001, 3.2927311E+001, 3.7581608E+001, 3.6172494E+001, 4.6822720E+001, 6.5301574E+001, 3.6480456E+001, 1.7743128E+001, 1.6142569E+001, 2.4356668E+001, 2.5449791E+001, 3.1644279E+001, 4.4483359E+001, 1.0607030E+001, 7.7670795E+000, 6.9322615E+000, 8.2909503E+000, 1.0163497E+001, 1.6559730E+001, 2.4723140E+001, 3.0697845E+000, 3.6005281E+000, 4.1194027E+000, 4.6979584E+000, 5.4376592E+000, 5.9722529E+000, 3.0380165E+000, 3.9663648E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.8146520E-001, 1.1326355E-004, 2.3506494E-002, 6.6993764E-004, 2.9274610E-002, 2.6464709E+002, 5.6000000E-001, 3.6455061E-001, 3.9012905E-005
 1.1020031E+002, 2.0559235E+002, 1.9008216E+002, 2.1678462E+002, 6.1740545E+001, 5.4506198E+001, 4.8385001E+001, 4.3703750E+001, 4.7112290E+001, 5.0078134E+001, 5.1510682E+001, 5.5175677E+001, 3.2493650E+001, 3.0751104E+001, 3.0294556E+001, 3.5353256E+001, 4.1158998E+001, 3.8279163E+001, 3.1750284E+001, 1.6133472E+001, 1.4946268E+001, 2.1283014E+001, 2.5142184E+001, 2.4578091E+001, 2.2001019E+001, 1.1241607E+001, 7.1988970E+000, 6.6048531E+000, 8.6280678E+000, 1.0874404E+001, 1.2109436E+001, 1.1293613E+001, 5.9712127E+001, 5.2919826E+001, 4.5616957E+001, 4.0638738E+001, 4.5335035E+001, 4.7833546E+001, 4.8419425E+001, 5.9017595E+001, 4.3789108E+001, 3.6642649E+001, 3.0649017E+001, 3.3683545E+001, 3.8106596E+001, 3.9054639E+001, 3.2351415E+001, 1.9685636E+001, 1.5245058E+001, 1.5700126E+001, 2.0728445E+001, 2.4184663E+001, 2.3090967E+001, 1.0208663E+001, 7.4624919E+000, 6.2712053E+000, 6.2550575E+000, 8.1556102E+000, 7.7688358E+000, 8.4292842E+000, 2.8511196E+000, 3.2492239E+000, 3.5197485E+000, 3.7775285E+000, 4.1052448E+000, 4.5097395E+000, 2.7393686E+000, 3.1841026E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.6711840E-001, 1.7347130E-004, 3.5493044E-002, 1.0282568E-003, 3.8943505E-002, 3.7371978E+002, 5.6000000E-001, 3.0498392E-001, 4.9461369E-005
 1.1040065E+002, 1.8878255E+002, 1.7472028E+002, 1.9870983E+002, 5.0884766E+001, 5.3513516E+001, 4.3196421E+001, 4.1045596E+001, 4.6294388E+001, 5.1593498E+001, 5.2525475E+001, 5.0128436E+001, 4.2701292E+001, 2.4575702E+001, 2.1431611E+001, 3.2149284E+001, 4.0707543E+001, 4.7961827E+001, 3.6440867E+001, 2.5614465E+001, 1.3051157E+001, 1.1358365E+001, 1.6402898E+001, 2.1040791E+001, 2.7903632E+001, 1.0017868E+001, 9.1808875E+000, 6.0455305E+000, 5.9317754E+000, 7.8232929E+000, 9.7461225E+000, 1.2325936E+001, 5.2274324E+001, 5.4044466E+001, 4.4223522E+001, 4.1574217E+001, 4.4553598E+001, 4.7689100E+001, 4.8815484E+001, 4.8492442E+001, 3.8727743E+001, 3.7593813E+001, 3.6672073E+001, 4.3570622E+001, 4.7324359E+001, 4.4446346E+001, 2.5638822E+001, 1.8010086E+001, 1.7460502E+001, 1.6516889E+001, 2.5503414E+001, 3.3885700E+001, 3.4073647E+001, 8.9438970E+000, 7.5841258E+000, 6.1894157E+000, 6.6624764E+000, 9.5249727E+000, 1.4060335E+001, 1.6077827E+001, 2.7977918E+000, 3.2213520E+000, 3.5126926E+000, 3.8001435E+000, 4.1169058E+000, 4.3858592E+000, 2.7156404E+000, 3.2035068E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7576618E-001, 1.3546667E-004, 2.8139008E-002, 8.0052924E-004, 3.3243238E-002, 2.9189097E+002, 5.6000000E-001, 3.4704855E-001, 4.4233206E-005
 1.1060002E+002, 1.8625702E+002, 1.7231271E+002, 1.5874719E+002, 4.9679841E+001, 4.7300683E+001, 4.5193309E+001, 4.7846601E+001, 4.5282624E+001, 4.2997656E+001, 4.3342852E+001, 4.7894619E+001, 3.5580576E+001, 3.6377744E+001, 3.1170430E+001, 2.9485471E+001, 3.2896407E+001, 3.1588542E+001, 3.0677003E+001, 1.8652288E+001, 2.1677767E+001, 1.6095642E+001, 1.5267448E+001, 2.0459668E+001, 1.9996625E+001, 8.7562196E+000, 6.9066712E+000, 9.8866318E+000, 8.1979871E+000, 7.1677651E+000, 8.0267169E+000, 8.6281640E+000, 4.5752836E+001, 4.8964401E+001, 4.5292342E+001, 4.4981845E+001, 4.3493118E+001, 4.2566738E+001, 4.5474610E+001, 4.2941427E+001, 2.9341345E+001, 3.4233357E+001, 4.3309043E+001, 4.4641016E+001, 4.1099895E+001, 4.3623706E+001, 2.6201182E+001, 1.3871664E+001, 1.7744586E+001, 2.5879669E+001, 3.2878681E+001, 3.1434556E+001, 3.0603096E+001, 9.5402317E+000, 6.4132778E+000, 6.5282005E+000, 7.9918093E+000, 1.1597802E+001, 1.2834685E+001, 1.2848873E+001, 2.7381216E+000, 3.1873224E+000, 3.5700366E+000, 3.8922251E+000, 4.2576835E+000, 4.6582621E+000, 2.6866662E+000, 3.2819366E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7313211E-001, 1.4514902E-004, 3.0233075E-002, 8.5693851E-004, 3.5095469E-002, 3.4880875E+002, 5.6000000E-001, 3.1815300E-001, 4.3361133E-005
 1.1080049E+002, 1.6581025E+002, 1.5355514E+002, 2.5392505E+002, 5.6034182E+001, 5.8494510E+001, 4.7812609E+001, 4.2997323E+001, 4.0893138E+001, 4.7918829E+001, 6.1087728E+001, 5.4461572E+001, 3.9371998E+001, 4.3444387E+001, 4.0078306E+001, 3.8929753E+001, 3.8118221E+001, 5.1030754E+001, 3.1223331E+001, 1.9480771E+001, 2.1797216E+001, 1.9155002E+001, 2.4407040E+001, 2.7337555E+001, 3.5645910E+001, 9.7884190E+000, 8.0599558E+000, 6.9929923E+000, 6.7880440E+000, 7.7267848E+000, 9.0247902E+000, 1.3215181E+001, 5.4634720E+001, 5.3889695E+001, 4.3971626E+001, 4.0979472E+001, 3.6518316E+001, 4.5890983E+001, 5.9577945E+001, 5.1941552E+001, 4.1744180E+001, 2.3106707E+001, 2.3520213E+001, 2.1253241E+001, 3.6076817E+001, 5.5669740E+001, 3.4738655E+001, 3.0136824E+001, 1.3434579E+001, 1.4710088E+001, 1.3320997E+001, 2.3958738E+001, 4.2869907E+001, 1.0351415E+001, 1.2416152E+001, 6.4463648E+000, 5.8755651E+000, 6.2288661E+000, 1.1736456E+001, 2.0984353E+001, 2.8952574E+000, 3.3457010E+000, 3.6609680E+000, 3.9959366E+000, 4.4501544E+000, 4.9474547E+000, 2.8212564E+000, 3.3702696E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.8065348E-001, 1.1443605E-004, 2.4016544E-002, 6.7489798E-004, 2.9964164E-002, 2.8313591E+002, 5.6000000E-001, 3.5222935E-001, 3.8061377E-005
 1.1100099E+002, 1.9548807E+002, 1.8077864E+002, 1.6881391E+002, 4.7533595E+001, 5.3662915E+001, 5.0497495E+001, 4.2427403E+001, 4.2462015E+001, 4.6370356E+001, 4.9187608E+001, 4.6305342E+001, 3.9999907E+001, 3.5335411E+001, 3.9656848E+001, 4.4122874E+001, 4.8946432E+001, 5.1710497E+001, 2.8112026E+001, 1.7467251E+001, 1.6480771E+001, 2.7355876E+001, 3.3490011E+001, 4.4933056E+001, 4.7179465E+001, 8.5768520E+000, 7.4590038E+000, 7.5573618E+000, 8.9856219E+000, 9.9311927E+000, 1.2764948E+001, 1.7352627E+001, 4.9083615E+001, 5.2800747E+001, 4.6817185E+001, 3.8921279E+001, 4.3006218E+001, 4.9055217E+001, 4.8356793E+001, 4.4903599E+001, 3.3286833E+001, 3.6699797E+001, 2.9558708E+001, 3.0024273E+001, 3.4044591E+001, 3.2408401E+001, 2.7821360E+001, 1.6841573E+001, 2.4823334E+001, 1.6626999E+001, 1.8927099E+001, 2.0217218E+001, 1.9193829E+001, 8.8956020E+000, 8.2839775E+000, 1.3603919E+001, 8.9702839E+000, 7.6735350E+000, 8.2778031E+000, 9.1053802E+000, 2.8200663E+000, 3.3040946E+000, 3.6730641E+000, 3.9706570E+000, 4.3334833E+000, 4.6877890E+000, 2.7858454E+000, 3.3488479E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7112443E-001, 1.5431523E-004, 3.1969625E-002, 9.1213438E-004, 3.6405313E-002, 3.5278921E+002, 5.6000000E-001, 3.1301793E-001, 4.5291422E-005
 1.1120015E+002, 1.7323412E+002, 1.6042936E+002, 1.9911812E+002, 5.9411699E+001, 6.1987661E+001, 5.2759499E+001, 4.7343101E+001, 4.8748169E+001, 5.5403800E+001, 5.3523957E+001, 5.4383394E+001, 3.8833698E+001, 3.4901432E+001, 2.5670587E+001, 2.6570560E+001, 4.7452177E+001, 5.5472081E+001, 2.9377681E+001, 1.7175239E+001, 1.5689187E+001, 1.2652181E+001, 1.6330682E+001, 3.3586674E+001, 4.9111997E+001, 1.0291286E+001, 7.7714540E+000, 6.7193092E+000, 6.5465990E+000, 8.0535324E+000, 1.2154209E+001, 1.7457379E+001, 5.5791708E+001, 5.8460869E+001, 5.1630730E+001, 4.7110374E+001, 5.2073113E+001, 5.6963858E+001, 5.6609320E+001, 5.4564109E+001, 4.7172521E+001, 3.1158088E+001, 2.7429108E+001, 3.8271580E+001, 4.0120081E+001, 3.9461861E+001, 3.7444622E+001, 2.0159088E+001, 1.3805996E+001, 1.4446513E+001, 2.2582757E+001, 2.4906761E+001, 2.2059352E+001, 1.0430003E+001, 7.9813899E+000, 6.5123228E+000, 7.0883364E+000, 8.7271111E+000, 9.5287515E+000, 1.0444573E+001, 2.9430851E+000, 3.3870736E+000, 3.7141170E+000, 4.0531238E+000, 4.5011169E+000, 4.9446584E+000, 2.8564042E+000, 3.4189669E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7792104E-001, 1.2657629E-004, 2.6349871E-002, 7.4775918E-004, 3.1776290E-002, 2.9096605E+002, 5.6000000E-001, 3.5173822E-001, 4.1955364E-005
 1.1140134E+002, 1.7888276E+002, 1.6558811E+002, 1.9655527E+002, 5.8037399E+001, 5.4277254E+001, 4.6203853E+001, 4.4552322E+001, 4.3131076E+001, 4.6983266E+001, 5.7578782E+001, 5.0637301E+001, 3.9535900E+001, 3.0635506E+001, 3.1751163E+001, 3.4307299E+001, 3.5562317E+001, 4.3690829E+001, 3.5197760E+001, 1.8744420E+001, 1.4244869E+001, 1.5176105E+001, 1.9590746E+001, 2.6244071E+001, 2.7097319E+001, 1.0123746E+001, 7.0898413E+000, 5.7764842E+000, 6.0199973E+000, 7.2367904E+000, 9.9472312E+000, 1.2464867E+001, 5.5498272E+001, 5.3358997E+001, 4.5539747E+001, 4.4977047E+001, 4.1523344E+001, 4.5526415E+001, 5.5918947E+001, 4.8646372E+001, 3.8377993E+001, 3.2197074E+001, 3.2963589E+001, 2.4372503E+001, 3.8644487E+001, 5.6742744E+001, 2.8591025E+001, 1.7511747E+001, 1.4471832E+001, 1.5061067E+001, 1.2678807E+001, 2.5350959E+001, 4.6777220E+001, 9.2655977E+000, 6.9600508E+000, 5.6880267E+000, 6.0650744E+000, 7.3651420E+000, 1.0797917E+001, 2.2063901E+001, 2.7600894E+000, 3.1659251E+000, 3.4753190E+000, 3.7872402E+000, 4.1912607E+000, 4.6080141E+000, 2.6684845E+000, 3.1928433E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7663038E-001, 1.3200015E-004, 2.7429038E-002, 7.8004334E-004, 3.2649620E-002, 3.0849074E+002, 5.6000000E-001, 3.3838748E-001, 4.2052524E-005
 1.1160043E+002, 1.9276814E+002, 1.7831888E+002, 1.7660069E+002, 5.1703249E+001, 5.2313864E+001, 4.2849213E+001, 4.0837016E+001, 4.4271813E+001, 4.3673908E+001, 4.4355651E+001, 4.9878026E+001, 4.1200986E+001, 3.3002134E+001, 3.4520179E+001, 3.9048251E+001, 3.9652314E+001, 4.2518295E+001, 3.5983353E+001, 1.9456560E+001, 1.6930058E+001, 1.9061859E+001, 2.3726413E+001, 2.8674165E+001, 3.6945457E+001, 9.8936031E+000, 7.0819774E+000, 5.9293397E+000, 5.9078269E+000, 6.9975744E+000, 8.8199891E+000, 1.3017077E+001, 5.4461462E+001, 5.3904498E+001, 4.5501169E+001, 4.3212381E+001, 4.5323053E+001, 4.3734310E+001, 4.2488935E+001, 4.8783072E+001, 3.5605085E+001, 2.9545684E+001, 2.7357899E+001, 3.6848525E+001, 3.6166996E+001, 3.3558841E+001, 2.7375486E+001, 1.5836571E+001, 1.3366476E+001, 1.3444109E+001, 1.9147566E+001, 2.2415857E+001, 2.2465268E+001, 8.9368994E+000, 6.8743924E+000, 5.5424693E+000, 5.4871103E+000, 7.3924943E+000, 9.5253601E+000, 9.9515781E+000, 2.7122300E+000, 3.1022750E+000, 3.3752941E+000, 3.6464123E+000, 3.9727504E+000, 4.3339784E+000, 2.6144639E+000, 3.0729585E+000, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 1.7311246E-001, 1.4579819E-004, 3.0295369E-002, 8.6129035E-004, 3.5080224E-002, 3.2700491E+002, 5.6000000E-001, 3.2669510E-001, 4.4726733E-005
