flow-time,hrr-total,hrr-kW,time-exp,HHR-theoretical-kW
0.135,5359.94696,5.35994696,,
0.1375,5484.023533,5.484023533,,
0.14,5540.698473,5.540698473,,
0.1425,5488.317918,5.488317918,,
0.145,5561.903237,5.561903237,,
0.1475,5678.917771,5.678917771,,
0.15,5814.847904,5.814847904,,
0.1525,5748.442503,5.748442503,,
0.155,5761.705967,5.761705967,,
0.1575,5992.687191,5.992687191,,
0.16,6235.553863,6.235553863,,
0.1625,6189.518513,6.189518513,,
0.165,6083.509259,6.083509259,,
0.1675,6361.027449,6.361027449,,
0.17,6673.170564,6.673170564,,
0.1725,6742.312458,6.742312458,,
0.175,6662.130548,6.662130548,,
0.1775,6873.154508,6.873154508,,
0.18,7182.165052,7.182165052,,
0.1825,7204.560936,7.204560936,,
0.185,7165.796796,7.165796796,,
0.1875,7472.21226,7.47221226,,
0.19,7831.907787,7.831907787,,
0.1925,7803.408751,7.803408751,,
0.195,7671.913454,7.671913454,,
0.1975,8037.857046,8.037857046,,
0.2,8492.17425,8.49217425,,
0.2025,8589.282428,8.589282428,,
0.205,8149.258959,8.149258959,,
0.2075,8780.371586,8.780371586,,
0.21,9329.32998,9.32932998,,
0.2125,8969.333751,8.969333751,,
0.215,9011.547346,9.011547346,,
0.2175,9596.001601,9.596001601,,
0.22,9730.364762,9.730364762,,
0.2225,9642.764191,9.642764191,,
0.225,9794.233832,9.794233832,,
0.2275,10166.75482,10.16675482,,
0.23,10259.02107,10.25902107,,
0.2325,10001.00799,10.00100799,,
0.235,10414.35256,10.41435256,,
0.2375,10997.17842,10.99717842,,
0.24,10713.55877,10.71355877,,
0.2425,10737.2219,10.7372219,,
0.245,11115.70563,11.11570563,,
0.2475,11474.62179,11.47462179,,
0.25,11284.75259,11.28475259,,
0.2525,11446.90192,11.44690192,,
0.255,11893.26335,11.89326335,,
0.2575,12012.09666,12.01209666,,
0.26,11701.43944,11.70143944,,
0.2625,12106.17487,12.10617487,,
0.265,12280.92823,12.28092823,,
0.2675,12343.95757,12.34395757,,
0.27,12389.85859,12.38985859,,
0.2725,12448.67358,12.44867358,,
0.275,12788.67169,12.78867169,,
0.2775,12762.26702,12.76226702,,
0.28,12831.92589,12.83192589,,
0.2825,13111.39623,13.11139623,,
0.285,13321.82831,13.32182831,,
0.2875,13081.63307,13.08163307,,
0.29,13172.21429,13.17221429,,
0.2925,13417.87162,13.41787162,,
0.295,13576.53,13.57653,,
0.2975,13546.19085,13.54619085,,
0.3,13274.11051,13.27411051,,
0.3025,14087.77234,14.08777234,,
0.305,14120.22966,14.12022966,,
0.3075,13269.24389,13.26924389,,
0.31,14069.92748,14.06992748,,
0.3125,14048.5173,14.0485173,,
0.315,13146.35464,13.14635464,,
0.3175,13831.17786,13.83117786,,
0.32,13786.92893,13.78692893,,
0.3225,13097.14715,13.09714715,,
0.325,13264.42954,13.26442954,,
0.3275,13250.10711,13.25010711,,
0.33,12914.86177,12.91486177,,
0.3325,12691.62368,12.69162368,,
0.335,12241.15223,12.24115223,,
0.3375,12255.13161,12.25513161,,
0.34,11897.71487,11.89771487,,
0.3425,11639.21647,11.63921647,,
0.345,11420.37028,11.42037028,,
0.3475,10866.14192,10.86614192,,
0.35,10921.22411,10.92122411,,
0.3525,10266.47481,10.26647481,,
0.355,9973.728519,9.973728519,,
0.3575,9769.74462,9.76974462,,
0.36,9560.258652,9.560258652,,
0.3625,9790.498152,9.790498152,,
0.365,8902.123332,8.902123332,,
0.3675,9509.851836,9.509851836,,
0.37,8946.772137,8.946772137,,
0.3725,8999.789152,8.999789152,,
0.375,9165.674131,9.165674131,,
0.3775,8391.953815,8.391953815,,
0.38,8992.211088,8.992211088,,
0.3825,8686.214297,8.686214297,,
0.385,8390.312153,8.390312153,,
0.3875,8654.693433,8.654693433,,
0.39,8321.739496,8.321739496,,
0.3925,8339.577539,8.339577539,,
0.395,8476.403015,8.476403015,,
0.3975,8116.952826,8.116952826,,
0.4,8248.159991,8.248159991,,
0.4025,8316.246779,8.316246779,,
0.405,8068.407428,8.068407428,,
0.4075,8382.474699,8.382474699,,
0.41,8063.564359,8.063564359,,
0.4125,8186.11081,8.18611081,,
0.415,8283.672029,8.283672029,,
0.4175,8129.98326,8.12998326,,
0.42,8175.908696,8.175908696,,
0.4225,8283.918927,8.283918927,,
0.425,8096.960293,8.096960293,,
0.4275,8450.006541,8.450006541,,
0.43,7937.442404,7.937442404,,
0.4325,8460.652234,8.460652234,,
0.435,7924.049176,7.924049176,,
0.4375,8538.855009,8.538855009,,
0.44,7875.676018,7.875676018,,
0.4425,8451.872952,8.451872952,,
0.445,7801.149049,7.801149049,,
0.4475,8357.719074,8.357719074,,
0.45,7910.43325,7.91043325,,
0.4525,8292.256701,8.292256701,,
0.455,8088.672652,8.088672652,,
0.4575,8226.068761,8.226068761,,
0.46,8331.126094,8.331126094,,
0.4625,8206.158957,8.206158957,,
0.465,8572.277353,8.572277353,,
0.4675,8295.264307,8.295264307,,
0.47,8678.596783,8.678596783,,
0.4725,8513.941538,8.513941538,,
0.475,8717.24559,8.71724559,,
0.4775,8619.31846,8.61931846,,
0.48,8538.697674,8.538697674,,
0.4825,8819.127437,8.819127437,,
0.485,8447.211352,8.447211352,,
0.4875,8837.499105,8.837499105,,
0.49,8606.658432,8.606658432,,
0.4925,8806.024413,8.806024413,,
0.495,8689.762211,8.689762211,,
0.4975,8603.569581,8.603569581,,
0.5,8957.390774,8.957390774,,
0.5025,8642.639441,8.642639441,,
0.505,9328.3854,9.3283854,,
0.5075,9005.182724,9.005182724,,
0.51,9391.226558,9.391226558,,
0.5125,9326.183086,9.326183086,,
0.515,9465.632632,9.465632632,,
0.5175,9941.060982,9.941060982,,
0.52,9669.451895,9.669451895,,
0.5225,10542.05623,10.54205623,,
0.525,10011.72686,10.01172686,,
0.5275,10975.21223,10.97521223,,
0.53,10580.77378,10.58077378,,
0.5325,11090.30272,11.09030272,,
0.535,11137.29792,11.13729792,,
0.5375,11023.08227,11.02308227,,
0.54,11824.62432,11.82462432,,
0.5425,11471.66719,11.47166719,,
0.545,12275.25242,12.27525242,,
0.5475,12015.88808,12.01588808,,
0.55,12107.53865,12.10753865,,
0.5525,12666.25266,12.66625266,,
0.555,12177.58149,12.17758149,,
0.5575,12964.85153,12.96485153,,
0.56,12446.22254,12.44622254,,
0.5625,12473.56103,12.47356103,,
0.565,12794.15765,12.79415765,,
0.5675,12127.39171,12.12739171,,
0.57,12628.32842,12.62832842,,
0.5725,12507.84114,12.50784114,,
0.575,12344.12859,12.34412859,,
0.5775,13141.44747,13.14144747,,
0.58,12493.02815,12.49302815,,
0.5825,13871.43049,13.87143049,,
0.585,13071.29391,13.07129391,,
0.5875,13836.56611,13.83656611,,
0.59,13978.73134,13.97873134,,
0.5925,14373.12019,14.37312019,,
0.595,14843.98641,14.84398641,,
0.5975,14478.53537,14.47853537,,
0.6,13425.09879,13.42509879,,
0.6025,12111.61321,12.11161321,,
0.605,10831.59931,10.83159931,,
0.6075,9759.012877,9.759012877,,
0.61,9131.161014,9.131161014,,
0.6125,8865.085868,8.865085868,,
0.615,8752.72582,8.75272582,,
0.6175,8758.065583,8.758065583,,
0.62,8740.82411,8.74082411,,
0.6225,8777.899807,8.777899807,,
0.625,8832.916255,8.832916255,,
0.6275,8922.893385,8.922893385,,
0.63,9076.384119,9.076384119,,
0.6325,9201.917988,9.201917988,,
0.635,9374.777633,9.374777633,,
0.6375,9531.550605,9.531550605,,
0.64,9683.461713,9.683461713,,
0.6425,9869.786971,9.869786971,,
0.645,9969.846048,9.969846048,,
0.6475,10133.86176,10.13386176,,
0.65,10305.46442,10.30546442,,
0.6525,10413.76894,10.41376894,,
0.655,10562.65234,10.56265234,,
0.6575,10729.32395,10.72932395,,
0.66,10870.63381,10.87063381,,
0.6625,10931.18008,10.93118008,,
0.665,11047.55123,11.04755123,,
0.6675,11231.37632,11.23137632,,
0.67,11402.51482,11.40251482,,
0.6725,11418.43255,11.41843255,,
0.675,11435.71485,11.43571485,,
0.6775,11552.26647,11.55226647,,
0.68,11716.1765,11.7161765,,
0.6825,11630.41812,11.63041812,,
0.685,11915.73916,11.91573916,,
0.6875,11921.0302,11.9210302,,
0.69,12100.19901,12.10019901,,
0.6925,12321.86012,12.32186012,,
0.695,12602.90537,12.60290537,,
0.6975,12782.62445,12.78262445,,
0.7,12982.48899,12.98248899,,
0.7025,13223.86399,13.22386399,,
0.705,13406.15076,13.40615076,,
0.7075,13465.86874,13.46586874,,
0.71,13584.16311,13.58416311,,
0.7125,13820.03255,13.82003255,,
0.715,14321.83778,14.32183778,,
0.7175,14543.40445,14.54340445,,
0.72,14873.52371,14.87352371,,
0.7225,15480.81429,15.48081429,,
0.725,15734.3011,15.7343011,,
0.7275,15995.20195,15.99520195,,
0.73,16127.13323,16.12713323,,
0.7325,16242.38523,16.24238523,,
0.735,16388.33282,16.38833282,,
0.7375,16467.66355,16.46766355,,
0.74,16857.9862,16.8579862,,
0.7425,16968.86773,16.96886773,,
0.745,17070.08179,17.07008179,,
0.7475,17111.02178,17.11102178,,
0.75,16909.05352,16.90905352,,
0.7525,16527.86131,16.52786131,,
0.755,16360.1329,16.3601329,,
0.7575,16157.28022,16.15728022,,
0.76,15865.5842,15.8655842,,
0.7625,15662.66427,15.66266427,,
0.765,15397.51919,15.39751919,,
0.7675,15059.64867,15.05964867,,
0.77,14948.12086,14.94812086,,
0.7725,14537.87234,14.53787234,,
0.775,14462.10048,14.46210048,,
0.7775,14358.19858,14.35819858,,
0.78,14364.66279,14.36466279,,
0.7825,14318.91724,14.31891724,,
0.785,14110.28336,14.11028336,,
0.7875,14125.14537,14.12514537,,
0.79,14084.07415,14.08407415,,
0.7925,14034.79259,14.03479259,,
0.795,14178.59906,14.17859906,,
0.7975,14371.20989,14.37120989,,
0.8,14312.47112,14.31247112,,
0.8025,14417.02236,14.41702236,,
0.805,14509.21154,14.50921154,,
0.8075,14537.31511,14.53731511,,
0.81,14420.38647,14.42038647,,
0.8125,14491.09678,14.49109678,,
0.815,14386.50968,14.38650968,,
0.8175,14446.94859,14.44694859,,
0.82,14411.55399,14.41155399,,
0.8225,14343.00551,14.34300551,,
0.825,14268.14979,14.26814979,,
0.8275,14206.84851,14.20684851,,
0.83,14228.02825,14.22802825,,
0.8325,14251.15585,14.25115585,,
0.835,14213.89541,14.21389541,,
0.8375,14385.3533,14.3853533,,
0.84,14200.45029,14.20045029,,
0.8425,14273.16988,14.27316988,,
0.845,14304.89324,14.30489324,,
0.8475,14358.79105,14.35879105,,
0.85,14560.12262,14.56012262,,
0.8525,15095.71897,15.09571897,,
0.855,14959.87192,14.95987192,,
0.8575,15238.04003,15.23804003,,
0.86,15165.88063,15.16588063,,
0.8625,15506.10544,15.50610544,,
0.865,15895.96813,15.89596813,,
0.8675,15820.52639,15.82052639,,
0.87,16168.83122,16.16883122,,
0.8725,15969.94512,15.96994512,,
0.875,16052.95091,16.05295091,,
0.8775,16145.07024,16.14507024,,
0.88,16095.92422,16.09592422,,
0.8825,16122.6007,16.1226007,,
0.885,15799.3396,15.7993396,,
0.8875,15730.80142,15.73080142,,
0.89,15573.56285,15.57356285,,
0.8925,15402.64237,15.40264237,,
0.895,15276.30179,15.27630179,,
0.8975,15101.4467,15.1014467,,
0.9,14939.1849,14.9391849,,
0.9025,14804.69024,14.80469024,,
0.905,14796.09341,14.79609341,,
0.9075,14773.77741,14.77377741,,
0.91,14687.24435,14.68724435,,
0.9125,14601.15275,14.60115275,,
0.915,14665.60581,14.66560581,,
0.9175,14380.76637,14.38076637,,
0.92,14648.03313,14.64803313,,
0.9225,14341.51801,14.34151801,,
0.925,14432.94587,14.43294587,,
0.9275,14412.61284,14.41261284,,
0.93,14415.55031,14.41555031,,
0.9325,14369.00432,14.36900432,,
0.935,14571.122,14.571122,,
0.9375,14312.64122,14.31264122,,
0.94,14507.07314,14.50707314,,
0.9425,14580.85683,14.58085683,,
0.945,14455.41048,14.45541048,,
0.9475,14710.13355,14.71013355,,
0.95,14780.0666,14.7800666,,
0.9525,14586.56974,14.58656974,,
0.955,14791.1163,14.7911163,,
0.9575,14908.81899,14.90881899,,
0.96,14791.64545,14.79164545,,
0.9625,14714.75947,14.71475947,,
0.965,14652.92337,14.65292337,,
0.9675,14598.14357,14.59814357,,
0.97,14462.8429,14.4628429,,
0.9725,14134.78357,14.13478357,,
0.975,13735.07141,13.73507141,,
0.9775,13196.23424,13.19623424,,
0.98,12636.79792,12.63679792,,
0.9825,12220.11817,12.22011817,,
0.985,11946.86118,11.94686118,,
0.9875,11740.96793,11.74096793,,
0.99,11578.52119,11.57852119,,
0.9925,11593.12434,11.59312434,,
0.995,11502.8246,11.5028246,,
0.9975,11481.66762,11.48166762,,
1,11454.52192,11.45452192,,
1.0025,11464.83738,11.46483738,,
1.005,11469.11615,11.46911615,,
1.0075,11431.57597,11.43157597,,
1.01,11564.90068,11.56490068,,
1.0125,11730.64754,11.73064754,,
1.015,11718.90258,11.71890258,,
1.0175,11890.60845,11.89060845,,
1.02,11734.34632,11.73434632,,
1.0225,11966.31009,11.96631009,,
1.025,12093.15551,12.09315551,,
1.0275,12178.86709,12.17886709,,
1.03,12635.05868,12.63505868,,
1.0325,12668.89262,12.66889262,,
1.035,12992.67746,12.99267746,,
1.0375,13294.94717,13.29494717,,
1.04,13509.56306,13.50956306,,
1.0425,13876.22217,13.87622217,,
1.045,14247.57403,14.24757403,,
1.0475,14544.07072,14.54407072,,
1.05,14806.66731,14.80666731,,
1.0525,15168.66716,15.16866716,,
1.055,15352.80217,15.35280217,,
1.0575,15534.38619,15.53438619,,
1.06,15844.68022,15.84468022,,
1.0625,15923.68521,15.92368521,,
1.065,16242.84126,16.24284126,,
1.0675,16369.47059,16.36947059,,
1.07,16662.48481,16.66248481,,
1.0725,16470.00084,16.47000084,,
1.075,16788.90702,16.78890702,,
1.0775,16406.06281,16.40606281,,
1.08,16715.63712,16.71563712,,
1.0825,16422.34236,16.42234236,,
1.085,16456.72335,16.45672335,,
1.0875,16458.79849,16.45879849,,
1.09,16520.48279,16.52048279,,
1.0925,16549.62301,16.54962301,,
1.095,16530.0136,16.5300136,,
1.0975,16337.38729,16.33738729,,
1.1,16128.89134,16.12889134,,
1.1025,15971.30471,15.97130471,,
1.105,15707.24383,15.70724383,,
1.1075,15429.87842,15.42987842,,
1.11,15388.34185,15.38834185,,
1.1125,14783.6702,14.7836702,,
1.115,14261.06755,14.26106755,,
1.1175,13959.35404,13.95935404,,
1.12,13483.84801,13.48384801,,
1.1225,13072.21453,13.07221453,,
1.125,12868.18934,12.86818934,,
1.1275,12773.54557,12.77354557,,
1.13,12744.08164,12.74408164,,
1.1325,12576.00339,12.57600339,,
1.135,12514.89476,12.51489476,,
1.1375,12568.75766,12.56875766,,
1.14,12595.16195,12.59516195,,
1.1425,12543.09798,12.54309798,,
1.145,12689.17425,12.68917425,,
1.1475,12764.1151,12.7641151,,
1.15,12830.60388,12.83060388,,
1.1525,12755.89272,12.75589272,,
1.155,12672.3498,12.6723498,,
1.1575,12619.60107,12.61960107,,
1.16,12505.80837,12.50580837,,
1.1625,12400.21356,12.40021356,,
1.165,12215.18011,12.21518011,,
1.1675,12035.37844,12.03537844,,
1.17,12024.87229,12.02487229,,
1.1725,11869.24145,11.86924145,,
1.175,12079.4424,12.0794424,,
1.1775,11891.98769,11.89198769,,
1.18,11889.69272,11.88969272,,
1.1825,11723.86889,11.72386889,,
1.185,11749.76461,11.74976461,,
1.1875,11742.98617,11.74298617,,
1.19,11931.9026,11.9319026,,
1.1925,12003.8912,12.0038912,,
1.195,12237.09286,12.23709286,,
1.1975,12104.06722,12.10406722,,
1.2,12199.05368,12.19905368,,
1.2025,12189.25188,12.18925188,,
1.205,12295.65153,12.29565153,,
1.2075,12351.33123,12.35133123,,
1.21,12480.63111,12.48063111,,
1.2125,12264.15188,12.26415188,,
1.215,12203.88528,12.20388528,,
1.2175,12237.45669,12.23745669,,
1.22,12190.34351,12.19034351,,
1.2225,12203.8774,12.2038774,,
1.225,12421.46318,12.42146318,,
1.2275,12486.50322,12.48650322,,
1.23,12520.10893,12.52010893,,
1.2325,12827.13311,12.82713311,,
1.235,13067.53287,13.06753287,,
1.2375,13222.09137,13.22209137,,
1.24,13639.88613,13.63988613,,
1.2425,13849.745,13.849745,,
1.245,14337.3432,14.3373432,,
1.2475,14859.72981,14.85972981,,
1.25,15366.52268,15.36652268,,
1.2525,15790.34045,15.79034045,,
1.255,16394.55904,16.39455904,,
1.2575,16656.95152,16.65695152,,
1.26,17216.93453,17.21693453,,
1.2625,17689.41219,17.68941219,,
1.265,17814.51656,17.81451656,,
1.2675,18385.44885,18.38544885,,
1.27,18294.80154,18.29480154,,
1.2725,18647.54477,18.64754477,,
1.275,18703.43754,18.70343754,,
1.2775,19006.2442,19.0062442,,
1.28,19352.05019,19.35205019,,
1.2825,19281.11965,19.28111965,,
1.285,19687.85403,19.68785403,,
1.2875,19735.20745,19.73520745,,
1.29,19666.58449,19.66658449,,
1.2925,19653.8566,19.6538566,,
1.295,19752.66804,19.75266804,,
1.2975,19780.19728,19.78019728,,
1.3,19462.72982,19.46272982,,
1.3025,19378.84937,19.37884937,,
1.305,19247.21113,19.24721113,,
1.3075,19058.11803,19.05811803,,
1.31,19081.43498,19.08143498,,
1.3125,18893.75527,18.89375527,,
1.315,18769.08477,18.76908477,,
1.3175,18404.86571,18.40486571,,
1.32,18124.7421,18.1247421,,
1.3225,17866.03012,17.86603012,,
1.325,17609.0203,17.6090203,,
1.3275,17486.30256,17.48630256,,
1.33,17257.44217,17.25744217,,
1.3325,16839.27635,16.83927635,,
1.335,16279.67415,16.27967415,,
1.3375,15841.6546,15.8416546,,
1.34,15530.92001,15.53092001,,
1.3425,15180.45714,15.18045714,,
1.345,14692.92843,14.69292843,,
1.3475,14272.51353,14.27251353,,
1.35,13844.21318,13.84421318,,
1.3525,13498.77913,13.49877913,,
1.355,12988.12511,12.98812511,,
1.3575,12563.79649,12.56379649,,
1.36,12313.73454,12.31373454,,
1.3625,12097.6032,12.0976032,,
1.365,11930.27573,11.93027573,,
1.3675,11698.84825,11.69884825,,
1.37,11467.89037,11.46789037,,
1.3725,11214.25586,11.21425586,,
1.375,11028.85544,11.02885544,,
1.3775,10887.5389,10.8875389,,
1.38,10499.91861,10.49991861,,
1.3825,10424.86572,10.42486572,,
1.385,10502.87945,10.50287945,,
1.3875,10389.30255,10.38930255,,
1.39,10415.34653,10.41534653,,
1.3925,10546.80316,10.54680316,,
1.395,10555.30387,10.55530387,,
1.3975,10599.58693,10.59958693,,
1.4,10749.66954,10.74966954,,
1.4025,10795.46528,10.79546528,,
1.405,11083.6657,11.0836657,,
1.4075,11094.76746,11.09476746,,
1.41,11206.50809,11.20650809,,
1.4125,11437.76751,11.43776751,,
1.415,11499.97604,11.49997604,,
1.4175,11569.34401,11.56934401,,
1.42,11647.05238,11.64705238,,
1.4225,11543.82249,11.54382249,,
1.425,11767.34243,11.76734243,,
1.4275,11689.65863,11.68965863,,
1.43,11808.9263,11.8089263,,
1.4325,11802.60313,11.80260313,,
1.435,11789.9678,11.7899678,,
1.4375,11771.39138,11.77139138,,
1.44,11864.5374,11.8645374,,
1.4425,11865.98087,11.86598087,,
1.445,11942.38926,11.94238926,,
1.4475,12066.0607,12.0660607,,
1.45,11998.85349,11.99885349,,
1.4525,12103.21505,12.10321505,,
1.455,12036.21735,12.03621735,,
1.4575,11934.66798,11.93466798,,
1.46,11962.49636,11.96249636,,
1.4625,12044.79613,12.04479613,,
1.465,11999.93798,11.99993798,,
1.4675,12148.93424,12.14893424,,
1.47,12216.19608,12.21619608,,
1.4725,12274.28243,12.27428243,,
1.475,12397.78811,12.39778811,,
1.4775,12291.52897,12.29152897,,
1.48,12322.46105,12.32246105,,
1.4825,12405.40334,12.40540334,,
1.485,12311.86732,12.31186732,,
1.4875,12440.02319,12.44002319,,
1.49,12572.30251,12.57230251,,
1.4925,12671.06444,12.67106444,,
1.495,13168.83126,13.16883126,,
1.4975,13162.45114,13.16245114,,
1.5,13654.11887,13.65411887,,
1.5025,14103.67855,14.10367855,,
1.505,14278.40264,14.27840264,,
1.5075,14699.70113,14.69970113,,
1.51,14736.16616,14.73616616,,
1.5125,15494.88079,15.49488079,,
1.515,15784.27651,15.78427651,,
1.5175,16127.53709,16.12753709,,
1.52,16219.53722,16.21953722,,
1.5225,16761.63827,16.76163827,,
1.525,16954.79125,16.95479125,,
1.5275,16991.36781,16.99136781,,
1.53,16808.37873,16.80837873,,
1.5325,16830.18236,16.83018236,,
1.535,17021.21928,17.02121928,,
1.5375,16903.7979,16.9037979,,
1.54,16915.43612,16.91543612,,
1.5425,17034.6888,17.0346888,,
1.545,17020.35791,17.02035791,,
1.5475,17096.45614,17.09645614,,
1.55,17209.14406,17.20914406,,
1.5525,17024.28894,17.02428894,,
1.555,16907.91467,16.90791467,,
1.5575,16942.76988,16.94276988,,
1.56,16919.53326,16.91953326,,
1.5625,16715.94996,16.71594996,,
1.565,16571.43823,16.57143823,,
1.5675,16597.03358,16.59703358,,
1.57,16576.18029,16.57618029,,
1.5725,16588.68166,16.58868166,,
1.575,16656.9771,16.6569771,,
1.5775,16900.92032,16.90092032,,
1.58,16959.35656,16.95935656,,
1.5825,17140.98532,17.14098532,,
1.585,17188.50921,17.18850921,,
1.5875,17453.31995,17.45331995,,
1.59,17642.63961,17.64263961,,
1.5925,18058.95754,18.05895754,,
1.595,18136.85091,18.13685091,,
1.5975,18640.92374,18.64092374,,
1.6,18645.4535,18.6454535,,
1.6025,18532.18714,18.53218714,,
1.605,18915.48967,18.91548967,,
1.6075,18821.23112,18.82123112,,
1.61,18601.76142,18.60176142,,
1.6125,18625.51211,18.62551211,,
1.615,18415.81166,18.41581166,,
1.6175,17851.62778,17.85162778,,
1.62,17671.25772,17.67125772,,
1.6225,17571.87793,17.57187793,,
1.625,17198.32871,17.19832871,,
1.6275,16583.87876,16.58387876,,
1.63,16866.4673,16.8664673,,
1.6325,16393.36837,16.39336837,,
1.635,15979.11091,15.97911091,,
1.6375,16414.77525,16.41477525,,
1.64,15721.38071,15.72138071,,
1.6425,15565.37903,15.56537903,,
1.645,15924.27614,15.92427614,,
1.6475,15334.22662,15.33422662,,
1.65,15384.37248,15.38437248,,
1.6525,15263.39688,15.26339688,,
1.655,14683.94135,14.68394135,,
1.6575,15052.72165,15.05272165,,
1.66,14540.84875,14.54084875,,
1.6625,14637.50016,14.63750016,,
1.665,14857.28792,14.85728792,,
1.6675,14572.14857,14.57214857,,
1.67,15054.10644,15.05410644,,
1.6725,14735.39618,14.73539618,,
1.675,15082.70305,15.08270305,,
1.6775,14931.46946,14.93146946,,
1.68,15145.79479,15.14579479,,
1.6825,15156.33913,15.15633913,,
1.685,15212.4267,15.2124267,,
1.6875,15081.5805,15.0815805,,
1.69,15178.89895,15.17889895,,
1.6925,15055.49067,15.05549067,,
1.695,15027.31444,15.02731444,,
1.6975,14984.09588,14.98409588,,
1.7,15020.08596,15.02008596,,
1.7025,14981.91913,14.98191913,,
1.705,14920.00792,14.92000792,,
1.7075,14963.9939,14.9639939,,
1.71,14911.16703,14.91116703,,
1.7125,14879.98512,14.87998512,,
1.715,15045.83868,15.04583868,,
1.7175,15042.30293,15.04230293,,
1.72,15068.49167,15.06849167,,
1.7225,15020.64107,15.02064107,,
1.725,14933.03286,14.93303286,,
1.7275,14978.00614,14.97800614,,
1.73,14759.3917,14.7593917,,
1.7325,14676.91825,14.67691825,,
1.735,14452.61838,14.45261838,,
1.7375,14602.3703,14.6023703,,
1.74,14281.96622,14.28196622,,
1.7425,14146.32551,14.14632551,,
1.745,14172.82758,14.17282758,,
1.7475,13833.75811,13.83375811,,
1.75,13853.4396,13.8534396,,
1.7525,13733.74166,13.73374166,,
1.755,13413.21985,13.41321985,,
1.7575,13431.0151,13.4310151,,
1.76,13201.07132,13.20107132,,
1.7625,13151.73236,13.15173236,,
1.765,12882.51525,12.88251525,,
1.7675,12979.56147,12.97956147,,
1.77,12785.27856,12.78527856,,
1.7725,12731.59603,12.73159603,,
1.775,12849.24415,12.84924415,,
1.7775,12816.50706,12.81650706,,
1.78,12752.22932,12.75222932,,
1.7825,12858.96829,12.85896829,,
1.785,12765.97497,12.76597497,,
1.7875,12877.58939,12.87758939,,
1.79,13024.29417,13.02429417,,
1.7925,13269.57304,13.26957304,,
1.795,13292.14875,13.29214875,,
1.7975,13271.35677,13.27135677,,
1.8,13427.57787,13.42757787,,
1.8025,13485.65145,13.48565145,,
1.805,13708.36266,13.70836266,,
1.8075,13879.20611,13.87920611,,
1.81,13976.54905,13.97654905,,
1.8125,14096.43395,14.09643395,,
1.815,14251.53954,14.25153954,,
1.8175,14260.44693,14.26044693,,
1.82,14309.638,14.309638,,
1.8225,14421.55697,14.42155697,,
1.825,14427.22569,14.42722569,,
1.8275,14440.65895,14.44065895,,
1.83,14461.28693,14.46128693,,
1.8325,14414.22507,14.41422507,,
1.835,14491.79287,14.49179287,,
1.8375,14373.11316,14.37311316,,
1.84,14487.882,14.487882,,
1.8425,14151.38473,14.15138473,,
1.845,14060.5334,14.0605334,,
1.8475,13898.56391,13.89856391,,
1.85,13841.457,13.841457,,
1.8525,13829.14086,13.82914086,,
1.855,13890.54048,13.89054048,,
1.8575,13816.33679,13.81633679,,
1.86,13939.61882,13.93961882,,
1.8625,13960.86182,13.96086182,,
1.865,14034.17839,14.03417839,,
1.8675,14225.25575,14.22525575,,
1.87,14165.19784,14.16519784,,
1.8725,14127.48163,14.12748163,,
1.875,14252.4833,14.2524833,,
1.8775,14116.02986,14.11602986,,
1.88,14095.23912,14.09523912,,
1.8825,14124.61049,14.12461049,,
