flow-time,hrr-total,hrr-kW,time-exp,HHR-theoretical-kW
14.9,14363.66003,14.36366003,,
14.9025,14191.06821,14.19106821,,
14.905,13928.43011,13.92843011,,
14.9075,13725.41722,13.72541722,,
14.91,13417.92049,13.41792049,,
14.9125,13209.56057,13.20956057,,
14.915,13043.67893,13.04367893,,
14.9175,12819.61548,12.81961548,,
14.92,12663.08037,12.66308037,,
14.9225,12561.44798,12.56144798,,
14.925,12504.30187,12.50430187,,
14.9275,12300.41577,12.30041577,,
14.93,12204.67778,12.20467778,,
14.9325,12058.24348,12.05824348,,
14.935,11875.72815,11.87572815,,
14.9375,11589.27512,11.58927512,,
14.94,11246.91501,11.24691501,,
14.9425,11001.88129,11.00188129,,
14.945,10809.57171,10.80957171,,
14.9475,10720.05224,10.72005224,,
14.95,10619.65011,10.61965011,,
14.9525,10506.714,10.506714,,
14.955,10403.03875,10.40303875,,
14.9575,10260.63407,10.26063407,,
14.96,10086.5642,10.0865642,,
14.9625,9913.148064,9.913148064,,
14.965,9717.49679,9.71749679,,
14.9675,9538.567209,9.538567209,,
14.97,9380.778973,9.380778973,,
14.9725,9311.239733,9.311239733,,
14.975,9223.852058,9.223852058,,
14.9775,9214.715724,9.214715724,,
14.98,9207.034361,9.207034361,,
14.9825,9211.312255,9.211312255,,
14.985,9222.424061,9.222424061,,
14.9875,9236.511351,9.236511351,,
14.99,9208.156323,9.208156323,,
14.9925,9126.222866,9.126222866,,
14.995,9001.429722,9.001429722,,
14.9975,8848.736428,8.848736428,,
15,8711.734832,8.711734832,,
15.0025,8658.927417,8.658927417,,
15.005,8598.123163,8.598123163,,
15.0075,8530.828769,8.530828769,,
15.01,8508.576439,8.508576439,,
15.0125,8487.831508,8.487831508,,
15.015,8504.070685,8.504070685,,
15.0175,8549.598713,8.549598713,,
15.02,8581.038792,8.581038792,,
15.0225,8635.622054,8.635622054,,
15.025,8710.194033,8.710194033,,
15.0275,8769.416994,8.769416994,,
15.03,8861.979666,8.861979666,,
15.0325,8965.369646,8.965369646,,
15.035,9049.163992,9.049163992,,
15.0375,9139.584407,9.139584407,,
15.04,9230.210126,9.230210126,,
15.0425,9321.009462,9.321009462,,
15.045,9387.404828,9.387404828,,
15.0475,9458.441949,9.458441949,,
15.05,9554.952419,9.554952419,,
15.0525,9623.781809,9.623781809,,
15.055,9691.992589,9.691992589,,
15.0575,9772.259687,9.772259687,,
15.06,9837.870024,9.837870024,,
15.0625,9880.557495,9.880557495,,
15.065,9933.196472,9.933196472,,
15.0675,9982.236558,9.982236558,,
15.07,10052.07678,10.05207678,,
15.0725,10124.87028,10.12487028,,
15.075,10168.64636,10.16864636,,
15.0775,10237.51493,10.23751493,,
15.08,10305.69888,10.30569888,,
15.0825,10398.03493,10.39803493,,
15.085,10477.6165,10.4776165,,
15.0875,10557.72157,10.55772157,,
15.09,10653.43616,10.65343616,,
15.0925,10744.01741,10.74401741,,
15.095,10853.24946,10.85324946,,
15.0975,10938.53913,10.93853913,,
15.1,11037.12402,11.03712402,,
15.1025,11120.99744,11.12099744,,
15.105,11240.854,11.240854,,
15.1075,11322.00137,11.32200137,,
15.11,11427.50432,11.42750432,,
15.1125,11557.33516,11.55733516,,
15.115,11654.40911,11.65440911,,
15.1175,11750.2828,11.7502828,,
15.12,11843.15157,11.84315157,,
15.1225,11947.59603,11.94759603,,
15.125,12018.34383,12.01834383,,
15.1275,12083.098,12.083098,,
15.13,12130.43796,12.13043796,,
15.1325,12162.52054,12.16252054,,
15.135,12209.02566,12.20902566,,
15.1375,12239.60397,12.23960397,,
15.14,12234.75895,12.23475895,,
15.1425,12219.8482,12.2198482,,
15.145,12227.29788,12.22729788,,
15.1475,12248.06892,12.24806892,,
15.15,12260.40278,12.26040278,,
15.1525,12274.42137,12.27442137,,
15.155,12283.05387,12.28305387,,
15.1575,12321.58837,12.32158837,,
15.16,12347.97994,12.34797994,,
15.1625,12382.12609,12.38212609,,
15.165,12443.45284,12.44345284,,
15.1675,12508.67784,12.50867784,,
15.17,12595.47966,12.59547966,,
15.1725,12667.69033,12.66769033,,
15.175,12756.86469,12.75686469,,
15.1775,12853.49647,12.85349647,,
15.18,12954.98528,12.95498528,,
15.1825,13020.5599,13.0205599,,
15.185,13104.80579,13.10480579,,
15.1875,13153.65249,13.15365249,,
15.19,13209.6808,13.2096808,,
15.1925,13264.33848,13.26433848,,
15.195,13301.34986,13.30134986,,
15.1975,13354.59885,13.35459885,,
15.2,13453.04228,13.45304228,,
15.2025,13503.05998,13.50305998,,
15.205,13551.37194,13.55137194,,
15.2075,13643.36818,13.64336818,,
15.21,13679.37866,13.67937866,,
15.2125,13712.58907,13.71258907,,
15.215,13709.04526,13.70904526,,
15.2175,13662.0835,13.6620835,,
15.22,13571.3936,13.5713936,,
15.2225,13479.92163,13.47992163,,
15.225,13403.02282,13.40302282,,
15.2275,13316.22426,13.31622426,,
15.23,13273.95704,13.27395704,,
15.2325,13211.38277,13.21138277,,
15.235,13220.7626,13.2207626,,
15.2375,13252.37732,13.25237732,,
15.24,13306.81308,13.30681308,,
15.2425,13391.66672,13.39166672,,
15.245,13468.24844,13.46824844,,
15.2475,13587.63559,13.58763559,,
15.25,13635.1794,13.6351794,,
15.2525,13671.22153,13.67122153,,
15.255,13692.62155,13.69262155,,
15.2575,13774.33739,13.77433739,,
15.26,13846.48076,13.84648076,,
15.2625,13806.06796,13.80606796,,
15.265,13755.05204,13.75505204,,
15.2675,13683.50284,13.68350284,,
15.27,13596.2186,13.5962186,,
15.2725,13529.17193,13.52917193,,
15.275,13498.49032,13.49849032,,
15.2775,13488.96781,13.48896781,,
15.28,13530.51933,13.53051933,,
15.2825,13566.40843,13.56640843,,
15.285,13581.74378,13.58174378,,
15.2875,13580.79063,13.58079063,,
15.29,13600.18686,13.60018686,,
15.2925,13635.83404,13.63583404,,
15.295,13669.8599,13.6698599,,
15.2975,13672.60068,13.67260068,,
15.3,13658.57365,13.65857365,,
15.3025,13654.78999,13.65478999,,
15.305,13668.75001,13.66875001,,
15.3075,13722.69558,13.72269558,,
15.31,13744.6506,13.7446506,,
15.3125,13807.13277,13.80713277,,
15.315,13836.90354,13.83690354,,
15.3175,13894.48244,13.89448244,,
15.32,13930.09188,13.93009188,,
15.3225,13959.17344,13.95917344,,
15.325,13947.66561,13.94766561,,
15.3275,13950.34082,13.95034082,,
15.33,13987.40765,13.98740765,,
15.3325,14057.22988,14.05722988,,
15.335,14145.40423,14.14540423,,
15.3375,14251.77074,14.25177074,,
15.34,14361.4919,14.3614919,,
15.3425,14489.93386,14.48993386,,
15.345,14598.55507,14.59855507,,
15.3475,14706.70759,14.70670759,,
15.35,14774.00328,14.77400328,,
15.3525,14910.42244,14.91042244,,
15.355,15069.75639,15.06975639,,
15.3575,15169.99713,15.16999713,,
15.36,15222.50775,15.22250775,,
15.3625,15304.63216,15.30463216,,
15.365,15369.07927,15.36907927,,
15.3675,15451.47229,15.45147229,,
15.37,15521.09377,15.52109377,,
15.3725,15609.93092,15.60993092,,
15.375,15732.39819,15.73239819,,
15.3775,15856.51837,15.85651837,,
15.38,16030.70204,16.03070204,,
15.3825,16192.95725,16.19295725,,
15.385,16394.07337,16.39407337,,
15.3875,16628.64346,16.62864346,,
15.39,16890.28738,16.89028738,,
15.3925,17135.40151,17.13540151,,
15.395,17327.62001,17.32762001,,
15.3975,17492.04397,17.49204397,,
15.4,17630.11378,17.63011378,,
15.4025,17768.32451,17.76832451,,
15.405,17879.81236,17.87981236,,
15.4075,17957.38857,17.95738857,,
15.41,17925.09506,17.92509506,,
15.4125,17851.8601,17.8518601,,
15.415,17767.44954,17.76744954,,
15.4175,17658.55056,17.65855056,,
15.42,17514.14462,17.51414462,,
15.4225,17335.26242,17.33526242,,
15.425,17137.88754,17.13788754,,
15.4275,16968.14097,16.96814097,,
15.43,16760.76592,16.76076592,,
15.4325,16553.38526,16.55338526,,
15.435,16378.8719,16.3788719,,
15.4375,16231.3783,16.2313783,,
15.44,16090.48283,16.09048283,,
15.4425,15935.35796,15.93535796,,
15.445,15867.12798,15.86712798,,
15.4475,15825.25238,15.82525238,,
15.45,15815.8314,15.8158314,,
15.4525,15813.69362,15.81369362,,
15.455,15763.73625,15.76373625,,
15.4575,15810.94921,15.81094921,,
15.46,15867.13097,15.86713097,,
15.4625,15955.31815,15.95531815,,
15.465,16030.37302,16.03037302,,
15.4675,16116.12435,16.11612435,,
15.47,16180.20603,16.18020603,,
15.4725,16270.8989,16.2708989,,
15.475,16366.91297,16.36691297,,
15.4775,16510.18571,16.51018571,,
15.48,16688.30378,16.68830378,,
15.4825,16786.6365,16.7866365,,
15.485,16846.80789,16.84680789,,
15.4875,16874.31692,16.87431692,,
15.49,16909.19548,16.90919548,,
15.4925,16837.87824,16.83787824,,
15.495,16854.81924,16.85481924,,
15.4975,16911.2424,16.9112424,,
15.5,16946.24967,16.94624967,,
15.5025,16984.03394,16.98403394,,
15.505,17001.29481,17.00129481,,
15.5075,16965.91849,16.96591849,,
15.51,16925.92623,16.92592623,,
15.5125,16879.66443,16.87966443,,
15.515,16825.56095,16.82556095,,
15.5175,16768.67599,16.76867599,,
15.52,16720.58304,16.72058304,,
15.5225,16685.21163,16.68521163,,
15.525,16655.5496,16.6555496,,
15.5275,16608.43182,16.60843182,,
15.53,16612.09463,16.61209463,,
15.5325,16637.6513,16.6376513,,
15.535,16676.36621,16.67636621,,
15.5375,16709.40239,16.70940239,,
15.54,16728.23937,16.72823937,,
15.5425,16743.91689,16.74391689,,
15.545,16783.04686,16.78304686,,
15.5475,16840.28294,16.84028294,,
15.55,16868.63054,16.86863054,,
15.5525,16947.62377,16.94762377,,
15.555,17007.71772,17.00771772,,
15.5575,17034.6766,17.0346766,,
15.56,17097.7123,17.0977123,,
15.5625,17179.275,17.179275,,
15.565,17259.98296,17.25998296,,
15.5675,17266.44232,17.26644232,,
15.57,17252.32038,17.25232038,,
15.5725,17273.02467,17.27302467,,
15.575,17243.66725,17.24366725,,
15.5775,17170.18972,17.17018972,,
15.58,17112.79913,17.11279913,,
15.5825,17125.73107,17.12573107,,
15.585,17092.13238,17.09213238,,
15.5875,17056.44498,17.05644498,,
15.59,17005.53639,17.00553639,,
15.5925,16933.87745,16.93387745,,
15.595,16732.94778,16.73294778,,
15.5975,16556.5063,16.5565063,,
15.6,16517.8431,16.5178431,,
15.6025,16325.99665,16.32599665,,
15.605,16100.93837,16.10093837,,
15.6075,15955.25919,15.95525919,,
15.61,15864.24485,15.86424485,,
15.6125,15753.24785,15.75324785,,
15.615,15662.79823,15.66279823,,
15.6175,15609.5775,15.6095775,,
15.62,15467.87469,15.46787469,,
15.6225,15469.30858,15.46930858,,
15.625,15345.66361,15.34566361,,
15.6275,15253.37663,15.25337663,,
15.63,15063.56613,15.06356613,,
15.6325,14803.4436,14.8034436,,
15.635,14605.93465,14.60593465,,
15.6375,14474.97074,14.47497074,,
15.64,14341.97138,14.34197138,,
15.6425,14268.60023,14.26860023,,
15.645,14150.47994,14.15047994,,
15.6475,14044.12803,14.04412803,,
15.65,13922.94734,13.92294734,,
15.6525,13821.53068,13.82153068,,
15.655,13756.63875,13.75663875,,
15.6575,13697.97588,13.69797588,,
15.66,13637.75709,13.63775709,,
15.6625,13539.65001,13.53965001,,
15.665,13487.99694,13.48799694,,
15.6675,13477.26531,13.47726531,,
15.67,13487.93736,13.48793736,,
15.6725,13496.52559,13.49652559,,
15.675,13539.31016,13.53931016,,
15.6775,13550.98002,13.55098002,,
15.68,13568.33582,13.56833582,,
15.6825,13586.38529,13.58638529,,
15.685,13589.01326,13.58901326,,
15.6875,13633.95082,13.63395082,,
15.69,13680.92639,13.68092639,,
15.6925,13713.57497,13.71357497,,
15.695,13775.41475,13.77541475,,
15.6975,13839.12663,13.83912663,,
15.7,13856.29335,13.85629335,,
15.7025,13876.7856,13.8767856,,
15.705,13911.7003,13.9117003,,
15.7075,13978.78356,13.97878356,,
15.71,14004.913,14.004913,,
15.7125,14036.89885,14.03689885,,
15.715,14070.51007,14.07051007,,
15.7175,14083.16031,14.08316031,,
15.72,14120.25242,14.12025242,,
15.7225,14093.44222,14.09344222,,
15.725,14059.9948,14.0599948,,
15.7275,14051.80732,14.05180732,,
15.73,14019.17053,14.01917053,,
15.7325,14022.86014,14.02286014,,
15.735,13924.64281,13.92464281,,
15.7375,13860.27646,13.86027646,,
15.74,13770.70115,13.77070115,,
15.7425,13718.744,13.718744,,
15.745,13645.89577,13.64589577,,
15.7475,13540.93231,13.54093231,,
15.75,13457.87996,13.45787996,,
15.7525,13365.3852,13.3653852,,
15.755,13291.83736,13.29183736,,
15.7575,13236.54337,13.23654337,,
15.76,13212.64564,13.21264564,,
15.7625,13197.15401,13.19715401,,
15.765,13193.07213,13.19307213,,
15.7675,13148.2758,13.1482758,,
15.77,13151.76476,13.15176476,,
15.7725,13165.26098,13.16526098,,
15.775,13157.50609,13.15750609,,
15.7775,13130.98466,13.13098466,,
15.78,13094.78685,13.09478685,,
15.7825,13083.11974,13.08311974,,
15.785,13065.80852,13.06580852,,
15.7875,13019.33218,13.01933218,,
15.79,12969.00321,12.96900321,,
15.7925,12917.79676,12.91779676,,
15.795,12863.8817,12.8638817,,
15.7975,12810.62837,12.81062837,,
15.8,12747.98367,12.74798367,,
15.8025,12696.22337,12.69622337,,
15.805,12617.95669,12.61795669,,
15.8075,12512.14679,12.51214679,,
15.81,12401.69973,12.40169973,,
15.8125,12313.3943,12.3133943,,
15.815,12246.19355,12.24619355,,
15.8175,12199.24866,12.19924866,,
15.82,12164.11552,12.16411552,,
15.8225,12135.06082,12.13506082,,
15.825,12105.31646,12.10531646,,
15.8275,12079.91195,12.07991195,,
15.83,12080.13304,12.08013304,,
15.8325,12096.38405,12.09638405,,
15.835,12115.34005,12.11534005,,
15.8375,12149.55217,12.14955217,,
15.84,12155.57146,12.15557146,,
15.8425,12150.67099,12.15067099,,
15.845,12163.11164,12.16311164,,
15.8475,12169.89273,12.16989273,,
15.85,12142.89299,12.14289299,,
15.8525,12104.77057,12.10477057,,
15.855,12078.04053,12.07804053,,
15.8575,12043.30711,12.04330711,,
15.86,11981.35244,11.98135244,,
15.8625,11946.58533,11.94658533,,
15.865,11907.74073,11.90774073,,
15.8675,11952.71282,11.95271282,,
15.87,12022.03397,12.02203397,,
15.8725,12068.97054,12.06897054,,
15.875,12166.64317,12.16664317,,
15.8775,12281.86862,12.28186862,,
15.88,12394.94895,12.39494895,,
15.8825,12611.91701,12.61191701,,
15.885,12818.8501,12.8188501,,
15.8875,13067.51749,13.06751749,,
15.89,13313.97223,13.31397223,,
15.8925,13559.29998,13.55929998,,
15.895,13828.74565,13.82874565,,
15.8975,14096.65153,14.09665153,,
15.9,14334.92482,14.33492482,,
15.9025,14604.21335,14.60421335,,
15.905,14876.54737,14.87654737,,
15.9075,15097.27755,15.09727755,,
15.91,15371.98717,15.37198717,,
15.9125,15619.91987,15.61991987,,
15.915,15900.36091,15.90036091,,
15.9175,16139.41749,16.13941749,,
15.92,16372.97253,16.37297253,,
15.9225,16610.42354,16.61042354,,
15.925,16765.64101,16.76564101,,
15.9275,16963.09215,16.96309215,,
15.93,17109.35634,17.10935634,,
15.9325,17274.56589,17.27456589,,
15.935,17361.36874,17.36136874,,
15.9375,17417.77684,17.41777684,,
15.94,17446.78069,17.44678069,,
15.9425,17439.38121,17.43938121,,
15.945,17354.42038,17.35442038,,
15.9475,17226.6109,17.2266109,,
15.95,17113.72067,17.11372067,,
15.9525,16905.13591,16.90513591,,
15.955,16674.95386,16.67495386,,
15.9575,16441.51369,16.44151369,,
15.96,16193.98976,16.19398976,,
15.9625,15962.93084,15.96293084,,
15.965,15732.82036,15.73282036,,
15.9675,15595.43944,15.59543944,,
15.97,15543.34594,15.54334594,,
15.9725,15564.40199,15.56440199,,
15.975,15586.8966,15.5868966,,
15.9775,15653.87769,15.65387769,,
15.98,15741.38208,15.74138208,,
15.9825,15849.59389,15.84959389,,
15.985,15979.69584,15.97969584,,
15.9875,16156.5354,16.1565354,,
15.99,16354.6927,16.3546927,,
15.9925,16556.16734,16.55616734,,
15.995,16778.68281,16.77868281,,
15.9975,17050.30733,17.05030733,,
16,17351.64364,17.35164364,,
16.0025,17598.74056,17.59874056,,
16.005,17822.37659,17.82237659,,
16.0075,18067.31261,18.06731261,,
16.01,18235.35609,18.23535609,,
16.0125,18363.20273,18.36320273,,
16.015,18441.22617,18.44122617,,
16.0175,18593.09954,18.59309954,,
16.02,18743.56046,18.74356046,,
16.0225,18873.62226,18.87362226,,
16.025,19047.23284,19.04723284,,
16.0275,19271.31578,19.27131578,,
16.03,19511.07194,19.51107194,,
16.0325,19746.39321,19.74639321,,
16.035,19989.42405,19.98942405,,
16.0375,20214.08274,20.21408274,,
16.04,20468.84222,20.46884222,,
16.0425,20671.1224,20.6711224,,
16.045,20780.31086,20.78031086,,
16.0475,20879.96892,20.87996892,,
16.05,20939.80854,20.93980854,,
16.0525,20897.86472,20.89786472,,
16.055,20776.28876,20.77628876,,
16.0575,20594.56418,20.59456418,,
16.06,20401.85176,20.40185176,,
16.0625,20264.3416,20.2643416,,
16.065,19882.17461,19.88217461,,
16.0675,19569.4785,19.5694785,,
16.07,19205.19828,19.20519828,,
16.0725,18976.55124,18.97655124,,
16.075,18695.68142,18.69568142,,
16.0775,18451.53763,18.45153763,,
16.08,18301.83363,18.30183363,,
16.0825,18064.29234,18.06429234,,
16.085,17931.79134,17.93179134,,
16.0875,17849.96999,17.84996999,,
16.09,17743.4151,17.7434151,,
16.0925,17634.9874,17.6349874,,
16.095,17408.70856,17.40870856,,
16.0975,17270.5503,17.2705503,,
16.1,17015.01669,17.01501669,,
16.1025,16680.05839,16.68005839,,
16.105,16382.01084,16.38201084,,
16.1075,16125.9963,16.1259963,,
16.11,15835.62944,15.83562944,,
16.1125,15383.26194,15.38326194,,
16.115,15040.94325,15.04094325,,
16.1175,14827.61474,14.82761474,,
16.12,14513.36379,14.51336379,,
16.1225,14353.80451,14.35380451,,
16.125,14171.50929,14.17150929,,
16.1275,13906.29997,13.90629997,,
16.13,13688.31382,13.68831382,,
16.1325,13473.33194,13.47333194,,
16.135,13281.47174,13.28147174,,
16.1375,13071.34935,13.07134935,,
16.14,12849.81303,12.84981303,,
16.1425,12731.18181,12.73118181,,
16.145,12629.68993,12.62968993,,
16.1475,12521.37038,12.52137038,,
16.15,12414.86372,12.41486372,,
16.1525,12351.84746,12.35184746,,
16.155,12291.06039,12.29106039,,
16.1575,12256.08339,12.25608339,,
16.16,12169.8243,12.1698243,,
16.1625,12117.64353,12.11764353,,
16.165,12024.36503,12.02436503,,
16.1675,11966.01505,11.96601505,,
16.17,11874.51207,11.87451207,,
16.1725,11740.36785,11.74036785,,
16.175,11570.47352,11.57047352,,
16.1775,11347.88009,11.34788009,,
16.18,11116.88403,11.11688403,,
16.1825,10875.03594,10.87503594,,
16.185,10680.90871,10.68090871,,
16.1875,10487.71509,10.48771509,,
16.19,10422.10114,10.42210114,,
16.1925,10396.19038,10.39619038,,
16.195,10403.31259,10.40331259,,
16.1975,10364.62321,10.36462321,,
16.2,10315.43853,10.31543853,,
16.2025,10286.09856,10.28609856,,
16.205,10247.60434,10.24760434,,
16.2075,10232.0661,10.2320661,,
16.21,10183.6958,10.1836958,,
16.2125,10159.39181,10.15939181,,
16.215,10145.35552,10.14535552,,
16.2175,10126.90286,10.12690286,,
16.22,10104.49655,10.10449655,,
16.2225,10083.32751,10.08332751,,
16.225,10065.93447,10.06593447,,
16.2275,10058.60032,10.05860032,,
16.23,10050.20757,10.05020757,,
16.2325,10028.28051,10.02828051,,
16.235,10015.02398,10.01502398,,
16.2375,10005.85552,10.00585552,,
16.24,10035.9315,10.0359315,,
16.2425,10083.33473,10.08333473,,
16.245,10096.30018,10.09630018,,
16.2475,10122.84223,10.12284223,,
16.25,10159.65378,10.15965378,,
16.2525,10199.99214,10.19999214,,
16.255,10256.40069,10.25640069,,
16.2575,10273.67219,10.27367219,,
16.26,10307.86407,10.30786407,,
16.2625,10338.46651,10.33846651,,
16.265,10398.49476,10.39849476,,
16.2675,10470.95807,10.47095807,,
16.27,10561.12024,10.56112024,,
16.2725,10629.67722,10.62967722,,
16.275,10735.52465,10.73552465,,
16.2775,10857.71613,10.85771613,,
16.28,10953.27626,10.95327626,,
16.2825,11090.21584,11.09021584,,
16.285,11202.56662,11.20256662,,
16.2875,11285.61416,11.28561416,,
16.29,11411.02672,11.41102672,,
16.2925,11506.89457,11.50689457,,
16.295,11611.3628,11.6113628,,
16.2975,11677.16035,11.67716035,,
16.3,11735.65788,11.73565788,,
16.3025,11791.54845,11.79154845,,
16.305,11801.19403,11.80119403,,
16.3075,11811.64673,11.81164673,,
16.31,11821.05421,11.82105421,,
16.3125,11806.51022,11.80651022,,
16.315,11826.77242,11.82677242,,
16.3175,11833.62758,11.83362758,,
16.32,11861.08646,11.86108646,,
16.3225,11902.10111,11.90210111,,
16.325,11934.55543,11.93455543,,
16.3275,11983.29462,11.98329462,,
16.33,12029.41677,12.02941677,,
16.3325,12053.81028,12.05381028,,
16.335,12153.21743,12.15321743,,
16.3375,12200.81726,12.20081726,,
16.34,12294.28647,12.29428647,,
16.3425,12414.5515,12.4145515,,
16.345,12511.07921,12.51107921,,
16.3475,12635.2176,12.6352176,,
16.35,12743.5685,12.7435685,,
16.3525,12856.56295,12.85656295,,
16.355,12931.52034,12.93152034,,
16.3575,13006.23989,13.00623989,,
16.36,13096.99515,13.09699515,,
16.3625,13174.87062,13.17487062,,
16.365,13206.17435,13.20617435,,
16.3675,13246.19953,13.24619953,,
16.37,13274.74768,13.27474768,,
16.3725,13285.15991,13.28515991,,
16.375,13283.22962,13.28322962,,
16.3775,13323.14334,13.32314334,,
16.38,13340.85739,13.34085739,,
16.3825,13389.67188,13.38967188,,
16.385,13417.17807,13.41717807,,
16.3875,13431.63556,13.43163556,,
16.39,13461.23003,13.46123003,,
16.3925,13459.29274,13.45929274,,
16.395,13488.65251,13.48865251,,
16.3975,13536.7248,13.5367248,,
16.4,13562.7824,13.5627824,,
16.4025,13617.82607,13.61782607,,
16.405,13672.17154,13.67217154,,
16.4075,13700.85127,13.70085127,,
16.41,13759.64744,13.75964744,,
16.4125,13784.4028,13.7844028,,
16.415,13803.08939,13.80308939,,
16.4175,13801.44426,13.80144426,,
16.42,13795.20759,13.79520759,,
16.4225,13778.50356,13.77850356,,
16.425,13730.59854,13.73059854,,
16.4275,13694.50286,13.69450286,,
16.43,13666.76727,13.66676727,,
16.4325,13624.39092,13.62439092,,
16.435,13607.23732,13.60723732,,
16.4375,13594.88684,13.59488684,,
16.44,13625.61135,13.62561135,,
16.4425,13631.08975,13.63108975,,
16.445,13646.81084,13.64681084,,
16.4475,13653.89528,13.65389528,,
16.45,13694.0152,13.6940152,,
16.4525,13719.34119,13.71934119,,
16.455,13780.85845,13.78085845,,
16.4575,13804.35761,13.80435761,,
16.46,13871.05768,13.87105768,,
16.4625,13881.28489,13.88128489,,
16.465,13909.16239,13.90916239,,
16.4675,13927.27756,13.92727756,,
16.47,13923.05762,13.92305762,,
16.4725,13951.12569,13.95112569,,
16.475,13935.08008,13.93508008,,
16.4775,13971.93314,13.97193314,,
16.48,13993.09776,13.99309776,,
16.4825,14019.61542,14.01961542,,
16.485,14038.23976,14.03823976,,
16.4875,14030.6684,14.0306684,,
16.49,14047.4681,14.0474681,,
16.4925,14068.93764,14.06893764,,
16.495,14075.60704,14.07560704,,
16.4975,14146.04528,14.14604528,,
16.5,14169.24034,14.16924034,,
16.5025,14223.6377,14.2236377,,
16.505,14242.4076,14.2424076,,
16.5075,14339.52304,14.33952304,,
16.51,14411.87784,14.41187784,,
16.5125,14527.62784,14.52762784,,
16.515,14647.5514,14.6475514,,
16.5175,14781.73926,14.78173926,,
16.52,14899.0291,14.8990291,,
16.5225,15089.78015,15.08978015,,
16.525,15255.83369,15.25583369,,
16.5275,15433.08837,15.43308837,,
16.53,15595.51359,15.59551359,,
16.5325,15772.50269,15.77250269,,
16.535,15939.55414,15.93955414,,
16.5375,16115.97942,16.11597942,,
16.54,16288.09286,16.28809286,,
16.5425,16417.51097,16.41751097,,
16.545,16521.61984,16.52161984,,
16.5475,16660.33547,16.66033547,,
16.55,16757.41075,16.75741075,,
16.5525,16875.76513,16.87576513,,
16.555,16982.72135,16.98272135,,
16.5575,17064.32338,17.06432338,,
16.56,17174.60938,17.17460938,,
16.5625,17270.65996,17.27065996,,
16.565,17331.18059,17.33118059,,
16.5675,17394.98359,17.39498359,,
16.57,17504.85597,17.50485597,,
16.5725,17590.91669,17.59091669,,
16.575,17741.68322,17.74168322,,
16.5775,17853.39688,17.85339688,,
16.58,17934.31972,17.93431972,,
16.5825,18024.19079,18.02419079,,
16.585,18124.51518,18.12451518,,
16.5875,18206.552,18.206552,,
16.59,18265.83414,18.26583414,,
16.5925,18300.7068,18.3007068,,
16.595,18324.77301,18.32477301,,
16.5975,18272.95712,18.27295712,,
16.6,18229.99497,18.22999497,,
16.6025,18222.46052,18.22246052,,
16.605,18112.73957,18.11273957,,
16.6075,17975.82737,17.97582737,,
16.61,17877.80179,17.87780179,,
16.6125,17754.79375,17.75479375,,
16.615,17676.45749,17.67645749,,
16.6175,17583.5432,17.5835432,,
16.62,17512.07225,17.51207225,,
16.6225,17465.67347,17.46567347,,
16.625,17450.69508,17.45069508,,
16.6275,17427.74707,17.42774707,,
16.63,17437.99246,17.43799246,,
16.6325,17413.52998,17.41352998,,
16.635,17414.61483,17.41461483,,
16.6375,17419.0663,17.4190663,,
16.64,17421.82942,17.42182942,,
16.6425,17400.18973,17.40018973,,
16.645,17381.80552,17.38180552,,
16.6475,17377.29905,17.37729905,,
16.65,17386.60671,17.38660671,,
16.6525,17442.01198,17.44201198,,
16.655,17527.85814,17.52785814,,
16.6575,17565.45946,17.56545946,,
16.66,17644.38614,17.64438614,,
16.6625,17716.82983,17.71682983,,
16.665,17769.06348,17.76906348,,
16.6675,17777.21838,17.77721838,,
16.67,17772.01653,17.77201653,,
16.6725,17758.76538,17.75876538,,
16.675,17729.60251,17.72960251,,
16.6775,17697.39944,17.69739944,,
16.68,17676.15843,17.67615843,,
16.6825,17723.36576,17.72336576,,
16.685,17792.05425,17.79205425,,
16.6875,17794.27106,17.79427106,,
16.69,17768.92145,17.76892145,,
16.6925,17713.27927,17.71327927,,
16.695,17636.94277,17.63694277,,
16.6975,17591.0516,17.5910516,,
16.7,17602.94953,17.60294953,,
16.7025,17638.13174,17.63813174,,
16.705,17608.89274,17.60889274,,
16.7075,17567.06268,17.56706268,,
16.71,17386.5528,17.3865528,,
16.7125,17098.74595,17.09874595,,
16.715,16903.06841,16.90306841,,
16.7175,16616.85099,16.61685099,,
16.72,16384.3715,16.3843715,,
16.7225,16119.79157,16.11979157,,
16.725,15999.13032,15.99913032,,
16.7275,15831.21616,15.83121616,,
16.73,15683.54253,15.68354253,,
16.7325,15507.38971,15.50738971,,
16.735,15316.71625,15.31671625,,
16.7375,15053.16916,15.05316916,,
16.74,14831.15694,14.83115694,,
16.7425,14662.8577,14.6628577,,
16.745,14524.89466,14.52489466,,
16.7475,14383.9822,14.3839822,,
16.75,14299.12475,14.29912475,,
16.7525,14255.00406,14.25500406,,
16.755,14104.91042,14.10491042,,
16.7575,13923.71006,13.92371006,,
16.76,13726.28402,13.72628402,,
16.7625,13504.60023,13.50460023,,
16.765,13427.91251,13.42791251,,
16.7675,13342.21513,13.34221513,,
16.77,13284.56044,13.28456044,,
16.7725,13182.75872,13.18275872,,
16.775,13181.26217,13.18126217,,
16.7775,13211.78844,13.21178844,,
16.78,13222.1542,13.2221542,,
16.7825,13197.8437,13.1978437,,
16.785,13255.95936,13.25595936,,
