flow-time,hrr-total,hrr-kW,time-exp,HHR-theoretical-kW
0.4875,3034.212755,3.034212755,,
0.49,3098.978831,3.098978831,,
0.4925,3133.929349,3.133929349,,
0.495,3171.134881,3.171134881,,
0.4975,3207.914839,3.207914839,,
0.5,3248.481185,3.248481185,,
0.5025,3282.433505,3.282433505,,
0.505,3315.455366,3.315455366,,
0.5075,3331.449849,3.331449849,,
0.51,3336.529826,3.336529826,,
0.5125,3351.934348,3.351934348,,
0.515,3363.556862,3.363556862,,
0.5175,3382.70711,3.38270711,,
0.52,3388.948485,3.388948485,,
0.5225,3423.540047,3.423540047,,
0.525,3430.93094,3.43093094,,
0.5275,3441.324427,3.441324427,,
0.53,3426.71735,3.42671735,,
0.5325,3397.961899,3.397961899,,
0.535,3392.166875,3.392166875,,
0.5375,3392.977316,3.392977316,,
0.54,3363.940419,3.363940419,,
0.5425,3354.760013,3.354760013,,
0.545,3333.028271,3.333028271,,
0.5475,3326.657908,3.326657908,,
0.55,3306.401663,3.306401663,,
0.5525,3296.614961,3.296614961,,
0.555,3279.232458,3.279232458,,
0.5575,3248.325817,3.248325817,,
0.56,3232.948209,3.232948209,,
0.5625,3237.070521,3.237070521,,
0.565,3182.935874,3.182935874,,
0.5675,3183.093122,3.183093122,,
0.57,3162.77734,3.16277734,,
0.5725,3138.012558,3.138012558,,
0.575,3110.921498,3.110921498,,
0.5775,3106.881588,3.106881588,,
0.58,3096.751613,3.096751613,,
0.5825,3112.812722,3.112812722,,
0.585,3112.631472,3.112631472,,
0.5875,3118.569063,3.118569063,,
0.59,3138.698628,3.138698628,,
0.5925,3164.249852,3.164249852,,
0.595,3192.391577,3.192391577,,
0.5975,3212.20979,3.21220979,,
0.6,3242.89749,3.24289749,,
0.6025,3269.947788,3.269947788,,
0.605,3301.948978,3.301948978,,
0.6075,3308.001788,3.308001788,,
0.61,3322.556646,3.322556646,,
0.6125,3333.696263,3.333696263,,
0.615,3327.430008,3.327430008,,
0.6175,3346.429707,3.346429707,,
0.62,3356.838087,3.356838087,,
0.6225,3386.382216,3.386382216,,
0.625,3402.036048,3.402036048,,
0.6275,3394.35135,3.39435135,,
0.63,3414.207639,3.414207639,,
0.6325,3427.584962,3.427584962,,
0.635,3424.081505,3.424081505,,
0.6375,3450.289015,3.450289015,,
0.64,3455.342044,3.455342044,,
0.6425,3473.589461,3.473589461,,
0.645,3461.742994,3.461742994,,
0.6475,3459.389492,3.459389492,,
0.65,3465.7153,3.4657153,,
0.6525,3461.407605,3.461407605,,
0.655,3461.084531,3.461084531,,
0.6575,3449.275448,3.449275448,,
0.66,3448.084707,3.448084707,,
0.6625,3436.296118,3.436296118,,
0.665,3429.058927,3.429058927,,
0.6675,3423.738941,3.423738941,,
0.67,3421.879885,3.421879885,,
0.6725,3401.356691,3.401356691,,
0.675,3384.339414,3.384339414,,
0.6775,3369.172155,3.369172155,,
0.68,3376.360712,3.376360712,,
0.6825,3366.555718,3.366555718,,
0.685,3369.441904,3.369441904,,
0.6875,3372.609155,3.372609155,,
0.69,3373.071964,3.373071964,,
0.6925,3358.631491,3.358631491,,
0.695,3341.733454,3.341733454,,
0.6975,3320.08785,3.32008785,,
0.7,3287.042183,3.287042183,,
0.7025,3234.994405,3.234994405,,
0.705,3198.272178,3.198272178,,
0.7075,3179.402502,3.179402502,,
0.71,3158.57643,3.15857643,,
0.7125,3147.948608,3.147948608,,
0.715,3128.183043,3.128183043,,
0.7175,3087.739565,3.087739565,,
0.72,3051.489244,3.051489244,,
0.7225,3014.926283,3.014926283,,
0.725,2952.135577,2.952135577,,
0.7275,2925.403616,2.925403616,,
0.73,2884.865422,2.884865422,,
0.7325,2840.836811,2.840836811,,
0.735,2782.316603,2.782316603,,
0.7375,2737.647421,2.737647421,,
0.74,2698.935808,2.698935808,,
0.7425,2637.784754,2.637784754,,
0.745,2610.21753,2.61021753,,
0.7475,2560.090764,2.560090764,,
0.75,2531.284769,2.531284769,,
0.7525,2469.221208,2.469221208,,
0.755,2438.338815,2.438338815,,
0.7575,2394.845287,2.394845287,,
0.76,2356.952926,2.356952926,,
0.7625,2303.897896,2.303897896,,
0.765,2251.076311,2.251076311,,
0.7675,2215.439669,2.215439669,,
0.77,2174.615925,2.174615925,,
0.7725,2136.558497,2.136558497,,
0.775,2101.73529,2.10173529,,
0.7775,2072.67495,2.07267495,,
0.78,2036.408688,2.036408688,,
0.7825,2001.832361,2.001832361,,
0.785,1984.512147,1.984512147,,
0.7875,1968.740437,1.968740437,,
0.79,1940.405068,1.940405068,,
0.7925,1920.881887,1.920881887,,
0.795,1895.382155,1.895382155,,
0.7975,1865.910124,1.865910124,,
0.8,1829.469224,1.829469224,,
0.8025,1796.459888,1.796459888,,
0.805,1766.14767,1.76614767,,
0.8075,1727.726787,1.727726787,,
0.81,1697.427259,1.697427259,,
0.8125,1670.386378,1.670386378,,
0.815,1643.053564,1.643053564,,
0.8175,1620.39897,1.62039897,,
0.82,1602.948241,1.602948241,,
0.8225,1587.027022,1.587027022,,
0.825,1576.097925,1.576097925,,
0.8275,1569.420882,1.569420882,,
0.83,1550.134526,1.550134526,,
0.8325,1537.497851,1.537497851,,
0.835,1524.030072,1.524030072,,
0.8375,1507.816933,1.507816933,,
0.84,1500.538974,1.500538974,,
0.8425,1486.708994,1.486708994,,
0.845,1480.415205,1.480415205,,
0.8475,1479.266802,1.479266802,,
0.85,1468.736209,1.468736209,,
0.8525,1469.115507,1.469115507,,
0.855,1457.738984,1.457738984,,
0.8575,1459.732371,1.459732371,,
0.86,1452.022679,1.452022679,,
0.8625,1447.017904,1.447017904,,
0.865,1436.085074,1.436085074,,
0.8675,1434.608948,1.434608948,,
0.87,1430.238304,1.430238304,,
0.8725,1426.348175,1.426348175,,
0.875,1424.832886,1.424832886,,
0.8775,1427.49838,1.42749838,,
0.88,1419.611456,1.419611456,,
0.8825,1416.82298,1.41682298,,
0.885,1397.937894,1.397937894,,
0.8875,1389.251701,1.389251701,,
0.89,1380.23012,1.38023012,,
0.8925,1385.138675,1.385138675,,
0.895,1385.664848,1.385664848,,
0.8975,1386.202444,1.386202444,,
0.9,1377.469573,1.377469573,,
0.9025,1372.433019,1.372433019,,
0.905,1360.418049,1.360418049,,
0.9075,1349.249292,1.349249292,,
0.91,1353.350297,1.353350297,,
0.9125,1358.691925,1.358691925,,
0.915,1365.85551,1.36585551,,
0.9175,1360.443123,1.360443123,,
0.92,1362.749378,1.362749378,,
0.9225,1356.901605,1.356901605,,
0.925,1353.06847,1.35306847,,
0.9275,1332.318471,1.332318471,,
0.93,1326.306813,1.326306813,,
0.9325,1312.561383,1.312561383,,
0.935,1312.305397,1.312305397,,
0.9375,1306.220068,1.306220068,,
0.94,1307.034312,1.307034312,,
0.9425,1297.551863,1.297551863,,
0.945,1283.896648,1.283896648,,
0.9475,1275.456796,1.275456796,,
0.95,1278.334658,1.278334658,,
0.9525,1279.70118,1.27970118,,
0.955,1268.500391,1.268500391,,
0.9575,1256.489482,1.256489482,,
0.96,1230.217323,1.230217323,,
0.9625,1205.794429,1.205794429,,
0.965,1194.61808,1.19461808,,
0.9675,1178.685049,1.178685049,,
0.97,1166.442765,1.166442765,,
0.9725,1150.84497,1.15084497,,
0.975,1135.687941,1.135687941,,
0.9775,1112.826884,1.112826884,,
0.98,1096.973562,1.096973562,,
0.9825,1079.024365,1.079024365,,
0.985,1067.268044,1.067268044,,
0.9875,1049.726145,1.049726145,,
0.99,1031.536187,1.031536187,,
0.9925,1019.038275,1.019038275,,
0.995,1003.126173,1.003126173,,
0.9975,992.3083928,0.992308393,,
1,973.9147271,0.973914727,,
1.0025,962.0039493,0.962003949,,
1.005,950.381163,0.950381163,,
1.0075,936.4109203,0.93641092,,
1.01,919.8019947,0.919801995,,
1.0125,912.8726531,0.912872653,,
1.015,909.2020415,0.909202041,,
1.0175,907.6401694,0.907640169,,
1.02,905.6674636,0.905667464,,
1.0225,894.2496238,0.894249624,,
1.025,889.9165228,0.889916523,,
1.0275,889.6796949,0.889679695,,
1.03,886.6260709,0.886626071,,
1.0325,889.9148305,0.88991483,,
1.035,893.9967615,0.893996762,,
1.0375,900.1144104,0.90011441,,
1.04,903.6756808,0.903675681,,
1.0425,906.8560253,0.906856025,,
1.045,913.9581174,0.913958117,,
1.0475,921.3929657,0.921392966,,
1.05,926.9675182,0.926967518,,
1.0525,931.9317607,0.931931761,,
1.055,933.5869247,0.933586925,,
1.0575,942.8134363,0.942813436,,
1.06,949.140842,0.949140842,,
1.0625,956.3371816,0.956337182,,
1.065,963.951002,0.963951002,,
1.0675,974.3731636,0.974373164,,
1.07,979.7130788,0.979713079,,
1.0725,986.9179264,0.986917926,,
1.075,991.2428279,0.991242828,,
1.0775,1001.470503,1.001470503,,
1.08,1007.058156,1.007058156,,
1.0825,1016.856541,1.016856541,,
1.085,1026.417525,1.026417525,,
1.0875,1029.18714,1.02918714,,
1.09,1034.821131,1.034821131,,
1.0925,1039.078258,1.039078258,,
1.095,1037.347086,1.037347086,,
1.0975,1042.552951,1.042552951,,
1.1,1047.787352,1.047787352,,
1.1025,1056.065236,1.056065236,,
1.105,1064.115881,1.064115881,,
1.1075,1077.342258,1.077342258,,
1.11,1084.449116,1.084449116,,
1.1125,1091.901238,1.091901238,,
1.115,1098.046667,1.098046667,,
1.1175,1092.040188,1.092040188,,
1.12,1076.922535,1.076922535,,
1.1225,1071.190638,1.071190638,,
1.125,1067.036981,1.067036981,,
1.1275,1075.354141,1.075354141,,
1.13,1078.391519,1.078391519,,
1.1325,1086.215732,1.086215732,,
1.135,1083.227223,1.083227223,,
1.1375,1083.507901,1.083507901,,
1.14,1068.51666,1.06851666,,
1.1425,1051.70372,1.05170372,,
1.145,1036.911808,1.036911808,,
1.1475,1037.62124,1.03762124,,
1.15,1032.428845,1.032428845,,
1.1525,1031.743905,1.031743905,,
1.155,1025.080369,1.025080369,,
1.1575,1021.413537,1.021413537,,
1.16,1015.784926,1.015784926,,
1.1625,1014.487381,1.014487381,,
1.165,1014.864206,1.014864206,,
1.1675,1014.168509,1.014168509,,
1.17,1011.143356,1.011143356,,
1.1725,1006.152709,1.006152709,,
1.175,1006.086642,1.006086642,,
1.1775,1004.718331,1.004718331,,
1.18,1006.783235,1.006783235,,
1.1825,1007.466892,1.007466892,,
1.185,1010.675609,1.010675609,,
1.1875,1023.732772,1.023732772,,
1.19,1033.988209,1.033988209,,
1.1925,1039.560675,1.039560675,,
1.195,1045.523644,1.045523644,,
1.1975,1051.580629,1.051580629,,
1.2,1054.669556,1.054669556,,
1.2025,1050.579094,1.050579094,,
1.205,1044.48887,1.04448887,,
1.2075,1040.520552,1.040520552,,
1.21,1036.791435,1.036791435,,
1.2125,1043.406191,1.043406191,,
1.215,1053.047384,1.053047384,,
1.2175,1063.732109,1.063732109,,
1.22,1074.923253,1.074923253,,
1.2225,1078.800656,1.078800656,,
1.225,1079.739844,1.079739844,,
1.2275,1077.476841,1.077476841,,
1.23,1060.590174,1.060590174,,
1.2325,1056.137559,1.056137559,,
1.235,1059.019859,1.059019859,,
1.2375,1064.575962,1.064575962,,
1.24,1076.461264,1.076461264,,
1.2425,1072.465074,1.072465074,,
1.245,1062.925746,1.062925746,,
1.2475,1050.283195,1.050283195,,
1.25,1054.611848,1.054611848,,
1.2525,1037.879638,1.037879638,,
1.255,1035.832698,1.035832698,,
1.2575,1031.141605,1.031141605,,
1.26,1023.082435,1.023082435,,
1.2625,1014.427499,1.014427499,,
1.265,1005.697252,1.005697252,,
1.2675,1002.604922,1.002604922,,
1.27,992.5489176,0.992548918,,
1.2725,981.7675148,0.981767515,,
1.275,972.7423044,0.972742304,,
1.2775,958.0691108,0.958069111,,
1.28,962.8916533,0.962891653,,
1.2825,965.9978807,0.965997881,,
1.285,968.5250509,0.968525051,,
1.2875,971.5675511,0.971567551,,
1.29,972.9133836,0.972913384,,
1.2925,977.3226178,0.977322618,,
1.295,972.6810398,0.97268104,,
1.2975,960.7676682,0.960767668,,
1.3,957.7013658,0.957701366,,
1.3025,958.533301,0.958533301,,
1.305,960.2373413,0.960237341,,
1.3075,965.0245704,0.96502457,,
1.31,966.830437,0.966830437,,
1.3125,972.986708,0.972986708,,
1.315,977.4717897,0.97747179,,
1.3175,986.8952053,0.986895205,,
1.32,996.1711338,0.996171134,,
1.3225,1003.954715,1.003954715,,
1.325,1008.778745,1.008778745,,
1.3275,1012.917565,1.012917565,,
1.33,1024.851293,1.024851293,,
1.3325,1028.434094,1.028434094,,
1.335,1035.257208,1.035257208,,
1.3375,1052.577547,1.052577547,,
1.34,1057.179716,1.057179716,,
1.3425,1062.549168,1.062549168,,
1.345,1073.903204,1.073903204,,
1.3475,1082.403189,1.082403189,,
1.35,1086.687719,1.086687719,,
1.3525,1091.496867,1.091496867,,
1.355,1106.185459,1.106185459,,
1.3575,1112.576636,1.112576636,,
1.36,1117.40102,1.11740102,,
1.3625,1117.310486,1.117310486,,
1.365,1116.471496,1.116471496,,
1.3675,1118.772911,1.118772911,,
1.37,1122.64119,1.12264119,,
1.3725,1131.401685,1.131401685,,
1.375,1144.769236,1.144769236,,
1.3775,1159.602035,1.159602035,,
1.38,1165.118187,1.165118187,,
1.3825,1180.754648,1.180754648,,
1.385,1193.606151,1.193606151,,
1.3875,1202.290874,1.202290874,,
1.39,1209.174685,1.209174685,,
1.3925,1216.593446,1.216593446,,
1.395,1222.209073,1.222209073,,
1.3975,1218.915906,1.218915906,,
1.4,1213.027169,1.213027169,,
1.4025,1202.572476,1.202572476,,
1.405,1193.814984,1.193814984,,
1.4075,1197.3721,1.1973721,,
1.41,1188.642152,1.188642152,,
1.4125,1189.320453,1.189320453,,
1.415,1186.64537,1.18664537,,
1.4175,1197.573023,1.197573023,,
1.42,1205.423996,1.205423996,,
1.4225,1214.384666,1.214384666,,
1.425,1214.384237,1.214384237,,
1.4275,1213.58751,1.21358751,,
1.43,1209.958482,1.209958482,,
1.4325,1201.74923,1.20174923,,
1.435,1203.822953,1.203822953,,
1.4375,1204.748086,1.204748086,,
1.44,1205.368599,1.205368599,,
1.4425,1199.730137,1.199730137,,
1.445,1198.689475,1.198689475,,
1.4475,1184.191399,1.184191399,,
1.45,1176.494238,1.176494238,,
1.4525,1171.8858,1.1718858,,
1.455,1157.675572,1.157675572,,
1.4575,1151.049907,1.151049907,,
1.46,1150.529369,1.150529369,,
1.4625,1145.111774,1.145111774,,
1.465,1140.110158,1.140110158,,
1.4675,1138.05403,1.13805403,,
1.47,1126.842974,1.126842974,,
1.4725,1119.229562,1.119229562,,
1.475,1112.378285,1.112378285,,
1.4775,1111.174204,1.111174204,,
1.48,1121.901501,1.121901501,,
1.4825,1123.138919,1.123138919,,
1.485,1121.185108,1.121185108,,
1.4875,1112.899655,1.112899655,,
1.49,1102.364279,1.102364279,,
1.4925,1100.197721,1.100197721,,
1.495,1098.232571,1.098232571,,
1.4975,1093.866266,1.093866266,,
1.5,1094.328966,1.094328966,,
1.5025,1079.224184,1.079224184,,
1.505,1063.341602,1.063341602,,
1.5075,1045.942906,1.045942906,,
1.51,1045.945936,1.045945936,,
1.5125,1038.334993,1.038334993,,
1.515,1018.26732,1.01826732,,
1.5175,1011.493741,1.011493741,,
1.52,984.2817386,0.984281739,,
1.5225,977.091157,0.977091157,,
1.525,956.2133627,0.956213363,,
1.5275,945.1318664,0.945131866,,
1.53,939.3240924,0.939324092,,
1.5325,921.5399408,0.921539941,,
1.535,915.6067892,0.915606789,,
1.5375,905.2359581,0.905235958,,
1.54,895.095274,0.895095274,,
1.5425,891.4066181,0.891406618,,
1.545,880.8906211,0.880890621,,
1.5475,883.5621273,0.883562127,,
1.55,883.4639236,0.883463924,,
1.5525,879.1669982,0.879166998,,
1.555,875.7425633,0.875742563,,
1.5575,880.1169317,0.880116932,,
1.56,885.7737568,0.885773757,,
1.5625,890.0697591,0.890069759,,
1.565,897.4154491,0.897415449,,
1.5675,899.0876214,0.899087621,,
1.57,890.4636964,0.890463696,,
1.5725,893.943357,0.893943357,,
1.575,902.9835253,0.902983525,,
1.5775,907.9991772,0.907999177,,
1.58,920.9961079,0.920996108,,
1.5825,926.2808608,0.926280861,,
1.585,932.4163439,0.932416344,,
1.5875,937.8124333,0.937812433,,
1.59,943.9856543,0.943985654,,
1.5925,948.1001272,0.948100127,,
1.595,953.061847,0.953061847,,
1.5975,960.2172803,0.96021728,,
1.6,971.0766203,0.97107662,,
1.6025,980.8412082,0.980841208,,
1.605,990.6718618,0.990671862,,
1.6075,993.5287866,0.993528787,,
1.61,1001.102727,1.001102727,,
1.6125,1005.06694,1.00506694,,
1.615,1010.736803,1.010736803,,
1.6175,1012.215861,1.012215861,,
1.62,1011.994667,1.011994667,,
1.6225,1014.968528,1.014968528,,
1.625,1014.342988,1.014342988,,
1.6275,1017.06476,1.01706476,,
1.63,1023.951034,1.023951034,,
1.6325,1034.135351,1.034135351,,
1.635,1046.167979,1.046167979,,
1.6375,1056.381103,1.056381103,,
1.64,1059.615912,1.059615912,,
1.6425,1069.728571,1.069728571,,
1.645,1076.479883,1.076479883,,
1.6475,1085.598251,1.085598251,,
1.65,1094.385663,1.094385663,,
1.6525,1099.350691,1.099350691,,
1.655,1108.174191,1.108174191,,
1.6575,1115.238106,1.115238106,,
1.66,1114.46075,1.11446075,,
1.6625,1110.904457,1.110904457,,
1.665,1107.529585,1.107529585,,
1.6675,1105.125972,1.105125972,,
1.67,1104.120362,1.104120362,,
1.6725,1102.198127,1.102198127,,
1.675,1104.279604,1.104279604,,
1.6775,1107.469737,1.107469737,,
1.68,1107.596546,1.107596546,,
1.6825,1110.831605,1.110831605,,
1.685,1113.956459,1.113956459,,
1.6875,1113.617908,1.113617908,,
1.69,1113.64744,1.11364744,,
1.6925,1110.301877,1.110301877,,
1.695,1108.321792,1.108321792,,
1.6975,1099.0489,1.0990489,,
1.7,1087.702338,1.087702338,,
1.7025,1077.384202,1.077384202,,
1.705,1078.117791,1.078117791,,
1.7075,1074.005636,1.074005636,,
1.71,1072.143338,1.072143338,,
1.7125,1073.065811,1.073065811,,
1.715,1073.013724,1.073013724,,
1.7175,1065.148913,1.065148913,,
1.72,1062.582949,1.062582949,,
1.7225,1052.213035,1.052213035,,
1.725,1041.479735,1.041479735,,
1.7275,1035.737147,1.035737147,,
1.73,1034.401282,1.034401282,,
1.7325,1026.704344,1.026704344,,
1.735,1017.316047,1.017316047,,
1.7375,1009.412711,1.009412711,,
1.74,1005.044715,1.005044715,,
1.7425,1004.493741,1.004493741,,
1.745,993.6624865,0.993662486,,
1.7475,992.724347,0.992724347,,
1.75,990.7433264,0.990743326,,
1.7525,992.5586306,0.992558631,,
1.755,984.2443848,0.984244385,,
1.7575,978.9674367,0.978967437,,
1.76,965.6435974,0.965643597,,
1.7625,961.8799326,0.961879933,,
1.765,949.7609607,0.949760961,,
1.7675,941.4735291,0.941473529,,
1.77,941.2496919,0.941249692,,
1.7725,929.5042171,0.929504217,,
1.775,925.024749,0.925024749,,
1.7775,922.721189,0.922721189,,
1.78,908.0111491,0.908011149,,
1.7825,900.7915112,0.900791511,,
1.785,899.5911006,0.899591101,,
1.7875,896.5109222,0.896510922,,
1.79,891.8123803,0.89181238,,
1.7925,889.974977,0.889974977,,
1.795,882.0516119,0.882051612,,
1.7975,882.6704296,0.88267043,,
1.8,885.2880218,0.885288022,,
1.8025,887.2938384,0.887293838,,
1.805,895.0263713,0.895026371,,
1.8075,897.5168472,0.897516847,,
1.81,895.1575299,0.89515753,,
1.8125,895.5068038,0.895506804,,
1.815,898.3605784,0.898360578,,
1.8175,896.0396088,0.896039609,,
1.82,893.8611152,0.893861115,,
1.8225,897.015206,0.897015206,,
1.825,905.7595452,0.905759545,,
1.8275,909.9357049,0.909935705,,
1.83,912.8973785,0.912897379,,
1.8325,919.2420407,0.919242041,,
1.835,928.343449,0.928343449,,
1.8375,939.4667962,0.939466796,,
1.84,946.2861422,0.946286142,,
1.8425,956.4523525,0.956452353,,
1.845,964.2758936,0.964275894,,
1.8475,969.5210023,0.969521002,,
1.85,971.5797536,0.971579754,,
1.8525,974.721549,0.974721549,,
1.855,982.253794,0.982253794,,
1.8575,989.9642718,0.989964272,,
1.86,995.6857322,0.995685732,,
1.8625,1000.658262,1.000658262,,
1.865,1009.819974,1.009819974,,
1.8675,1022.770784,1.022770784,,
1.87,1035.589876,1.035589876,,
1.8725,1050.414383,1.050414383,,
1.875,1059.584814,1.059584814,,
1.8775,1074.650786,1.074650786,,
1.88,1088.00349,1.08800349,,
1.8825,1091.448751,1.091448751,,
