nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,-1.600692242e-18,0.3750000137,4.312672217e-08,2.130229037,0.4246393244,0.4805423332,2.024449237,321.77151,1.719176728,324.6102261,0.08940692239,617.4027373,226.1048433,0.07474696748,53.79874683,0.1930689803,8256815.364,0.3104396674,0.4758641899,0.5281066868,1.022699181,16.3532088,0.4340534224,3292770.362,0.3567093957,0.2543241256,0.6867269337,-0.9157622942,2.818133958,0.01077226511,0.001600470119,2.818097312,1053.271236,0.1291304944,0.08542125912,0.03418365214,1.096398952,1.4614094,0.5491739821,0.5809911557,1.223329174,571.0526092,0.0885670112,0.07210716609,0.0273684327,0.5498861851,4.486358794e-06,0.2302681766,0.002050202274,0.001149526967,1.637318426e-08,-1.962651188e-19,1.962651188e-19,0.2465150762,1.0,324.6102261,324.6102261,1.0,0.0,1.651532515,0.5,0.6232575381,0.2465150762,5.86398624e-06,8.117209128e-18,3.2589815749999995e-17,0.8057719317,0.0,0.03218473274,2.057068469e-05,0.0,0.0,84.13436187
2,0.42812500000000003,-1.600692242e-18,0.3750000137,7.586173681e-08,2.074976654,0.3792331442,0.3077855025,2.00140267,361.7462071,1.596219063,328.288775,0.0993817985,674.1933863,263.7535982,0.07433898767,54.10444158,0.192066428,8280760.244,0.3096296807,0.47156837339999996,0.4255377906,1.022472993,16.31287987,0.4323376404,3258577.148,0.3575948599,0.25365813309999996,0.6835119723,-0.9165861063,2.812573165,0.02311928974,-0.0003617688597,2.812461894,1048.23164,0.1298034553,0.08480900022,0.03396202543,1.095934219,1.459736974,0.5481973231,0.5790292955,1.222703356,569.3559585,0.08840798608,0.07191434371,0.02730321075,0.2927450513,5.417252488e-06,0.229899519,0.002349107298,0.001287422492,1.571718411e-08,-2.559356152e-19,2.559356152e-19,0.24890674,1.0,328.288775,328.288775,1.0,0.0,1.615266609,0.5,0.62445337,0.24890674,7.06106996e-06,1.4117283e-17,5.732439526999999e-17,0.8247140732,0.0,0.03226885732,2.07054122e-05,0.0,0.0,88.23384146
3,0.8562500000000001,-1.600692242e-18,0.3750000137,1.215934148e-07,2.027878551,0.2519342413,-0.03560558066,1.983846778,370.6309378,1.475331902,332.3952067,0.1100366556,734.8512965,306.6572041,0.0732401058,53.5059643,0.1912263434,8202606.643,0.31169017,0.46395649899999997,0.4403657924,1.021807633,15.85130465,0.4278169968,3149322.212,0.3635982829,0.24584251689999997,0.6793638415,-0.9180661278,2.776890382,0.03417262948,0.0004065302004,2.776663632,1034.039553,0.1321872786,0.08291940449,0.03325473672,1.095661482,1.449766819,0.5478269111,0.5771986803,1.211821667,567.0545459,0.08769759565,0.07138888488,0.02714469588,0.2272463924,6.194086542e-06,0.2294576459,0.002648490644,0.001434620155,1.586840697e-08,-3.381709613e-19,3.381709613e-19,0.237612592,1.0,332.3952067,332.3952067,1.0,0.0,1.454005958,0.5,0.618806296,0.237612592,7.968178472e-06,2.2193076449999998e-17,9.187974683e-17,0.9890719544,0.0,0.02322052914,2.085575987e-05,0.0,0.0,107.4427362
4,1.2843749999999998,-1.600692242e-18,0.3750000137,1.350343547e-07,2.005994416,0.09221975899,-0.4367021122,1.930492485,359.6143971,1.514171855,333.8108685,0.11406774,752.7396804,322.1285579,0.07077144926,51.45645428,0.1907255841,7932721.783,0.31961599,0.4561051583,0.5003535049,1.020234248,14.65986664,0.4215051337,2923932.224,0.3754712718,0.23507467040000002,0.6763789937,-0.9198745091,2.710901641,0.04420842308,0.006156869151,2.710516054,1009.87724,0.1360706919,0.07989800035,0.03209893585,1.09597357,1.431760755,0.5467651898,0.5750326517,1.191746191,564.0377363,0.08673057322,0.07079439052,0.02695313502,0.2356775729,6.553685869e-06,0.22926093,0.002717801179,0.001492491945,1.71869671e-08,-3.830917833e-19,3.830917833e-19,0.2344546147,1.0,333.8108685,333.8108685,1.0,0.0,1.450358365,0.5,0.6172273074,0.2344546147,8.332713529e-06,2.457471325e-17,1.0203556999999999e-16,0.9724096704,0.0,0.02219240798,2.090752651e-05,0.0,0.0,106.0950751
5,1.7125000000000001,-1.600692242e-18,0.3750000137,1.464657364e-07,2.019813821,-0.08001990296,-0.7478822334,1.859283786,308.7387101,1.643115029,334.6957567,0.1158357655,758.1211769,330.0818227,0.06793962958,49.05458471,0.1904199689,7640094.601,0.3258490115,0.44483746679999997,0.4609801683,1.018418373,13.25684946,0.4150365096,2678498.086,0.3854711192,0.221704324,0.6707663168,-0.9218831884,2.621808811,0.05211231031,0.01457679098,2.62123506,980.3778056,0.1406582233,0.0763706811,0.03069919591,1.096948254,1.407099287,0.5458309578,0.5750574114,1.162397867,561.8739324,0.08570335126,0.07028305449,0.02677254956,0.4510521439,8.230184921e-06,0.2292336309,0.002775536336,0.001533048332,1.569533471e-08,-3.620188755e-19,3.620188755e-19,0.2370642499,1.0,334.6957567,334.6957567,1.0,0.0,1.48134636,0.4418551731,0.574019621,0.2370642499,1.043752357e-05,2.9932445029999996e-17,1.1068279789999999e-16,0.9278639361,0.0,0.02436045404,2.094003259e-05,0.0,0.0,101.7011442
6,2.140625,-1.200519182e-18,0.3750000137,9.582499775e-08,1.94807379,-0.2242928966,-0.8282917447,1.743413637,233.6926122,1.645211866,327.5545815,0.09457195814,616.8553744,254.7953026,0.06445561642,46.55619708,0.1902566459,7304598.058,0.3302327712,0.42679999949999997,0.4289466136,1.016596914,11.88121324,0.4066116789,2438883.81,0.3943014215,0.20519687760000002,0.6628478978,-0.9241011705,2.512658801,0.05677735441,0.02176705707,2.511908881,948.3631179,0.1455761066,0.07257576697,0.02917585449,1.098205447,1.375946433,0.5474743076,0.5763443108,1.122976134,557.6134365,0.08425948091,0.06944505222,0.02648003692,0.900761806,7.284184577e-06,0.2300465279,0.002231752723,0.001245723169,1.383059525e-08,-2.208254631e-19,2.208254631e-19,0.2370642499,1.0,327.5545815,327.5545815,1.0,0.0,1.536834481,0.4418551731,0.574019621,0.2370642499,9.365270169e-06,2.071801436e-17,7.242396754999999e-17,0.9245819372,0.0,0.02530248575,2.067865656e-05,0.0,0.0,97.89191374
7,2.5687499999999996,-8.003461211000001e-19,0.3750000137,1.732590339e-08,1.77776399,-0.2853289326,-0.703174517,1.604656342,221.2613088,1.516580671,315.1741982,0.06121550879,398.0706403,139.9903874,0.06057025288,43.77706599,0.1896435071,6896936.633,0.3323196928,0.3984966733,0.4431939571,1.014875145,10.65181147,0.3953521736,2211706.191,0.4034792093,0.184859738,0.6540982326,-0.9263535584,2.385889419,0.05681662994,0.02659212833,2.385051703,914.6956109,0.1507557915,0.06853011639,0.02756958128,1.099065014,1.339531688,0.5506362672,0.5775066782,1.075794017,549.541648,0.0821665036,0.06805550087,0.02598697321,0.9392776309,3.969996666e-06,0.2312536943,0.001260996553,0.0007604832572,1.87644127e-08,-8.864097201000001e-20,8.864097201000001e-20,0.2627590576,1.0,315.1741982,315.1741982,1.0,0.0,1.780118862,0.5,0.6313795288,0.2627590576,5.326454359e-06,3.386396493e-18,1.30985331e-17,0.7460760803,0.0,0.04242498883,2.022443204e-05,0.0,0.0,74.70176319
8,2.9968749999999997,-4.001730606e-19,0.3750000137,3.479178502e-08,1.695257181,-0.2909328592,-0.6033585027,1.556885859,257.622005,1.44589624,316.6893175,0.07184795003,468.5813687,174.6480974,0.05688028025,41.02272053,0.1894302907,6513470.981,0.3336250246,0.3705693681,0.3906068333,1.01339098,9.550581338,0.3828193092,1993187.666,0.4145160252,0.1652372211,0.6418206594,-0.9282405083,2.248632791,0.05226667202,0.02919596268,2.247824082,878.2989525,0.1561995155,0.06421707563,0.02587280589,1.099432756,1.297890478,0.5509092787,0.5776917157,1.023222385,538.9837272,0.07970371542,0.06635355087,0.02536444776,0.5732187827,3.664404578e-06,0.2309661767,0.001418719721,0.0008653260069,2.718845207e-08,-1.548081713e-19,1.548081713e-19,0.3073212464,1.0,316.6893175,316.6893175,1.0,0.0,1.99761473,0.5,0.6536606232,0.3073212464,4.879369801e-06,8.248605225e-18,2.627899689e-17,0.4597728971,0.0,0.06765582054,2.027879938e-05,0.0,0.0,45.85968533
9,3.4250000000000003,0.0,0.3750000137,4.947849469e-07,1.65525473,-0.2718075933,-0.5695698756,1.529218128,229.6907267,1.401772878,334.1688335,0.1351266732,895.5391254,423.2504381,0.05350093368,38.42665005,0.1902622952,6125451.891,0.3354016303,0.3530161056,0.3848807568,1.011621129,8.245153398,0.3693176222,1727270.696,0.4286554709,0.1519572569,0.6283904516,-0.9297885342,2.108500203,0.0465576437,0.03163175608,2.107739849,838.3758505,0.1617798578,0.05971104126,0.02410797189,1.099217971,1.254369332,0.5478706157,0.5759113153,0.9702439091,524.1564035,0.07705262599,0.06440298616,0.02464960145,0.6176986984,4.588831873e-06,0.228868799,0.003106624676,0.001662999783,3.565418826e-08,-6.959684286e-19,6.959684286e-19,0.2952330516,1.0,334.1688335,334.1688335,1.0,0.0,1.836273819,0.5,0.6476165258,0.2952330516,5.781865802e-06,1.0157985249999999e-16,3.7135179549999994e-16,0.4876125583,0.0,0.05809853276,2.091488054e-05,0.0,0.0,53.69023659
10,3.8531250000000004,-3.8958887200000003e-19,0.3750000137,5.659057869e-06,1.616829014,-0.2053772375,-0.5000748578,1.520042121,171.5851365,1.308736705,358.6813962,0.2205924856,1493.449127,903.53925,0.04984326734,35.15500719,0.190668366,5645060.676,0.3404537918,0.3415828784,0.3993872005,1.009678264,6.833232226,0.3525274593,1439584.991,0.4478574266,0.14332640440000002,0.6103487801,-0.931533105,1.969297073,0.03998189889,0.03164577397,1.96862937,797.5226215,0.1672477154,0.05524891842,0.02236152862,1.098549026,1.211035212,0.5432188104,0.5690667415,0.9206106778,504.845717,0.07412706379,0.06214055809,0.02383334942,0.9030456809,5.001473462e-06,0.2257996386,0.005728676546,0.00274939201,4.274277993e-08,-2.80772146e-18,2.80772146e-18,0.2539469754,1.0,358.6813962,358.6813962,1.0,0.0,1.573335042,0.5,0.6269734877,0.2539469754,5.857770593e-06,1.05101255e-15,4.166644298e-15,0.6512454863,0.0,0.03520132121,2.17999708e-05,0.0,0.0,77.39614203
