cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 8.3157378E+000, 1.8623784E+000,-5.0000000E-001, 1.3083891E+003, 1.2283745E+003, 1.0880612E+003, 8.8272740E+002, 7.4818499E+002, 6.4570761E+002, 1.4267420E+002, 2.3210779E+002, 2.7865529E+002, 2.5227516E+002, 1.9682531E+002, 1.5355067E+002,-2.0500000E+001, 1.2674777E-008, 1.1090629E-007, 1.0221326E-006, 2.2266819E-005, 1.2365395E-004, 2.1810631E-008, 2.7326256E-007, 2.1917779E-006, 1.7651520E-005, 1.6926867E-004
 4.6000000E+000, 1.0827737E+001, 3.6825747E+000, 1.5000000E+000, 1.2853402E+003, 1.1863335E+003, 1.0679299E+003, 8.9627315E+002, 7.5641011E+002, 6.5324384E+002, 1.5733571E+002, 2.6343276E+002, 2.9692310E+002, 2.6621197E+002, 2.0713762E+002, 1.6337420E+002,-1.8450000E+001, 1.0432517E-006, 1.0324637E-005, 6.8612748E-005, 8.2166619E-004, 2.4583994E-003, 2.5548898E-006, 3.5832848E-005, 2.0478015E-004, 1.0032266E-003, 2.6541282E-003
 8.7000000E+000, 1.0719761E+001, 5.3273021E+000, 3.5000000E+000, 1.1120789E+003, 9.9942821E+002, 9.0942445E+002, 7.9163337E+002, 6.9715858E+002, 6.2187838E+002, 2.9945024E+002, 3.3312561E+002, 3.3712291E+002, 2.8305974E+002, 2.2615539E+002, 1.7470443E+002,-1.6400000E+001, 1.0432517E-006, 1.0324637E-005, 6.8612748E-005, 8.2166619E-004, 2.4583994E-003, 2.5548898E-006, 3.5832848E-005, 2.0478015E-004, 1.0032266E-003, 2.6541282E-003
 1.2800000E+001, 9.7210988E+000, 6.1966286E+000, 5.5000000E+000, 7.3144670E+002, 7.0868463E+002, 6.8915499E+002, 6.4330117E+002, 6.0222927E+002, 5.5932414E+002, 3.3271935E+002, 3.3331860E+002, 3.0672274E+002, 2.5224795E+002, 2.0355873E+002, 1.6939270E+002,-1.4350000E+001, 5.2066576E-005, 4.4790270E-004, 1.8285401E-003, 9.0383858E-003, 1.4504547E-002, 1.7235280E-004, 1.6518325E-003, 4.6844634E-003, 1.0653245E-002, 1.0411574E-002
 1.6900000E+001, 8.7984176E+000, 6.6791485E+000, 7.5000000E+000, 4.7057867E+002, 5.1390305E+002, 5.2544721E+002, 5.2097467E+002, 5.0578449E+002, 4.8622001E+002, 2.2218892E+002, 2.7079559E+002, 2.5157649E+002, 2.0284147E+002, 1.6429982E+002, 1.3705878E+002,-1.2300000E+001, 5.2066576E-005, 4.4790270E-004, 1.8285401E-003, 9.0383858E-003, 1.4504547E-002, 1.7235280E-004, 1.6518325E-003, 4.6844634E-003, 1.0653245E-002, 1.0411574E-002
 2.1000000E+001, 7.7290911E+000, 6.8992917E+000, 9.5000000E+000, 3.4182129E+002, 3.8898678E+002, 4.1308542E+002, 4.2623266E+002, 4.2276330E+002, 4.1405373E+002, 8.2533290E+001, 1.6026856E+002, 1.6148899E+002, 1.4238401E+002, 1.1885967E+002, 1.0028901E+002,-1.0250000E+001, 1.0586517E-003, 5.5070171E-003, 1.6835547E-002, 3.1388483E-002, 3.8766288E-002, 2.5163798E-003, 1.0646711E-002, 3.2841097E-002, 2.9381535E-002, 2.7807109E-002
 2.5100000E+001, 5.5609178E+000, 6.1107512E+000, 1.1500000E+001, 3.0145257E+002, 3.2250009E+002, 3.3830977E+002, 3.5237347E+002, 3.5692391E+002, 3.5802672E+002, 1.4313958E+001, 6.4856132E+001, 7.2473561E+001, 7.4825198E+001, 7.0243076E+001, 6.2836755E+001,-8.2000000E+000, 1.3814510E-002, 3.1957853E-002, 5.3838907E-002, 6.0847842E-002, 6.3077547E-002, 1.6328265E-002, 4.2157827E-002, 7.4041927E-002, 4.4906580E-002, 3.7636781E-002
 2.9200000E+001, 4.0670833E+000, 5.0254060E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 7.1777368E-002, 1.0499107E-001, 1.2416736E-001, 9.8683642E-002, 8.4011164E-002, 5.5093173E-002, 1.0255619E-001, 1.4935902E-001, 6.5332911E-002, 4.1627527E-002
 3.3300000E+001, 2.8105960E+000, 3.8194917E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 2.7252481E-001, 3.1441714E-001, 2.8114616E-001, 1.3848750E-001, 1.0515901E-001, 1.9807732E-001, 2.9772892E-001, 2.9068478E-001, 8.1830296E-002, 4.1370893E-002
 3.7400000E+001, 1.8827068E+000, 2.7296897E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.2715933E+000, 9.6767385E-001, 6.4630308E-001, 1.8705608E-001, 1.2001989E-001, 5.6449276E-001, 7.0156418E-001, 5.6144978E-001, 1.1729878E-001, 4.1189148E-002
 4.1500000E+001, 1.2654708E+000, 1.8840024E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.8641828E+000, 1.4278452E+000, 9.2475903E-001, 2.3622485E-001, 1.3006190E-001, 2.8604470E-001, 5.9586780E-001, 6.1189852E-001, 1.6258029E-001, 4.0609960E-002
 4.5600000E+001, 7.0659550E-001, 1.0236344E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.1151091E+000, 8.3585473E-001, 5.9675238E-001, 1.9893036E-001, 1.2359441E-001, 6.0064638E-001, 7.1079398E-001, 5.8280499E-001, 1.2896009E-001, 4.4813931E-002
 4.9700000E+001, 4.9781198E-001, 7.0340423E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.3138477E-001, 3.0930003E-001, 2.7688583E-001, 1.3948509E-001, 1.0580195E-001, 1.9533388E-001, 3.8037635E-001, 3.5123514E-001, 8.6991615E-002, 4.5192395E-002
 5.3800000E+001, 3.6312848E-001, 4.9800076E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 5.7957473E-002, 1.0741509E-001, 1.2520595E-001, 9.5698088E-002, 8.4209364E-002, 4.5367631E-002, 1.4615798E-001, 1.8622792E-001, 6.2349111E-002, 4.1576560E-002
