cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 7.7198664E+000, 9.2659569E-001,-5.0000000E-001, 1.2431071E+003, 1.2663491E+003, 1.2173645E+003, 1.0724340E+003, 9.2960000E+002, 7.5645388E+002, 1.1905258E+002, 2.0878012E+002, 3.0252637E+002, 3.8061550E+002, 3.7631562E+002, 3.0352261E+002,-2.0500000E+001, 3.8687115E-016, 1.2277161E-014, 2.1644950E-012, 1.6977958E-009, 4.2183810E-006, 1.6752354E-016, 5.5560685E-014, 9.2452602E-012, 7.7614354E-009, 2.7627049E-005
 1.5000000E+000, 1.6506602E+001, 2.0408817E+000, 5.0000000E-001, 1.2627046E+003, 1.2791775E+003, 1.2017935E+003, 1.0659348E+003, 9.1190682E+002, 7.3846462E+002, 1.0923633E+002, 2.1612723E+002, 3.2170365E+002, 3.7976484E+002, 3.6805137E+002, 2.8999387E+002,-1.9500000E+001, 1.6609110E-014, 1.2786055E-012, 2.1820346E-010, 1.2347965E-007, 9.4994798E-005, 9.0590333E-015, 6.1408046E-012, 1.0186681E-009, 6.1911254E-007, 5.4952886E-004
 2.5000000E+000, 2.1715647E+001, 2.6243986E+000, 1.5000000E+000, 1.2887267E+003, 1.2115637E+003, 1.1190576E+003, 1.0051361E+003, 8.6028936E+002, 7.1362110E+002, 2.0432076E+002, 3.0098307E+002, 3.7319766E+002, 3.9446566E+002, 3.5623608E+002, 2.8612258E+002,-1.8500000E+001, 1.6609110E-014, 1.2786055E-012, 2.1820346E-010, 1.2347965E-007, 9.4994798E-005, 9.0590333E-015, 6.1408046E-012, 1.0186681E-009, 6.1911254E-007, 5.4952886E-004
 3.5000000E+000, 1.9822778E+001, 2.6385622E+000, 2.5000000E+000, 1.1173932E+003, 1.0364534E+003, 9.8725498E+002, 8.9695067E+002, 7.8025714E+002, 6.8012198E+002, 3.7738003E+002, 3.8369709E+002, 4.0184439E+002, 3.8607620E+002, 3.3849202E+002, 2.7261122E+002,-1.7500000E+001, 1.2024015E-012, 1.6296214E-010, 2.2043115E-008, 7.1851865E-006, 9.4980356E-004, 6.6164847E-013, 9.6134043E-010, 1.1178971E-007, 4.0686834E-005, 4.2474547E-003
 4.5000000E+000, 1.7178385E+001, 2.6396613E+000, 3.5000000E+000, 8.2038780E+002, 8.4459413E+002, 8.4374066E+002, 7.7330904E+002, 7.0329775E+002, 6.3989694E+002, 4.0293295E+002, 4.0620188E+002, 4.1175445E+002, 3.6332596E+002, 3.2234655E+002, 2.5468146E+002,-1.6500000E+001, 1.2024015E-012, 1.6296214E-010, 2.2043115E-008, 7.1851865E-006, 9.4980356E-004, 6.6164847E-013, 9.6134043E-010, 1.1178971E-007, 4.0686834E-005, 4.2474547E-003
 5.5000000E+000, 1.4813232E+001, 2.7373848E+000, 4.5000000E+000, 6.0878132E+002, 6.7661869E+002, 7.0350381E+002, 6.6044091E+002, 6.3098070E+002, 5.8995123E+002, 3.3696022E+002, 3.5995140E+002, 3.7254457E+002, 3.2820413E+002, 2.9263462E+002, 2.3145300E+002,-1.5500000E+001, 6.0031927E-011, 2.4426394E-008, 1.7346953E-006, 2.1948065E-004, 4.4844701E-003, 3.2607233E-011, 1.8641676E-007, 1.1324789E-005, 1.1359573E-003, 1.2239092E-002
 6.5000000E+000, 1.3037116E+001, 2.8299068E+000, 5.5000000E+000, 4.6723572E+002, 5.4464038E+002, 5.8407354E+002, 5.7549371E+002, 5.6430112E+002, 5.3501416E+002, 2.3310400E+002, 2.9073597E+002, 3.1893567E+002, 2.8888923E+002, 2.6121753E+002, 2.0527137E+002,-1.4500000E+001, 6.0031927E-011, 2.4426394E-008, 1.7346953E-006, 2.1948065E-004, 4.4844701E-003, 3.2607233E-011, 1.8641676E-007, 1.1324789E-005, 1.1359573E-003, 1.2239092E-002
 7.5000000E+000, 1.1701277E+001, 2.9318217E+000, 6.5000000E+000, 3.8278645E+002, 4.4626269E+002, 5.0175589E+002, 5.1377037E+002, 5.0952493E+002, 4.8911703E+002, 1.4816152E+002, 2.1987649E+002, 2.6651945E+002, 2.5206435E+002, 2.2589146E+002, 1.8487125E+002,-1.3500000E+001, 2.1906353E-009, 2.5010319E-006, 6.6633476E-005, 2.3704511E-003, 1.2455317E-002, 1.1378318E-009, 2.2991962E-005, 5.5371028E-004, 8.3506780E-003, 2.0562408E-002
 8.5000000E+000, 1.0693944E+001, 3.0859089E+000, 7.5000000E+000, 3.3390173E+002, 3.7649769E+002, 4.3241749E+002, 4.6366261E+002, 4.6466358E+002, 4.5335512E+002, 9.0854942E+001, 1.5014304E+002, 2.0282751E+002, 2.1948201E+002, 1.9253017E+002, 1.6523615E+002,-1.2500000E+001, 2.1906353E-009, 2.5010319E-006, 6.6633476E-005, 2.3704511E-003, 1.2455317E-002, 1.1378318E-009, 2.2991962E-005, 5.5371028E-004, 8.3506780E-003, 2.0562408E-002
