cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 3.2780516E+001, 4.8336310E+000,-5.0000000E-001, 1.1106862E+003, 1.2710528E+003, 1.2329590E+003, 1.1269013E+003, 9.2203114E+002, 7.3797161E+002, 2.0309992E+002, 2.4254057E+002, 3.5599515E+002, 4.2601416E+002, 4.2483873E+002, 3.6499931E+002,-2.0500000E+001, 8.6135186E-020, 9.2774557E-018, 2.5331143E-016, 1.3569833E-010, 2.5737176E-008, 2.1417680E-019, 1.6477536E-017, 3.9267450E-016, 3.2692389E-010, 4.3971857E-008
 9.9696970E-001, 3.2780516E+001, 4.8336310E+000,-2.0000000E-002, 1.1106862E+003, 1.2710528E+003, 1.2329590E+003, 1.1269013E+003, 9.2203114E+002, 7.3797161E+002, 2.0309992E+002, 2.4254057E+002, 3.5599515E+002, 4.2601416E+002, 4.2483873E+002, 3.6499931E+002,-2.0006024E+001, 8.6135186E-020, 9.2774557E-018, 2.5331143E-016, 1.3569833E-010, 2.5737176E-008, 2.1417680E-019, 1.6477536E-017, 3.9267450E-016, 3.2692389E-010, 4.3971857E-008
 1.4939394E+000, 2.6017962E+001, 5.0281392E+000, 4.6000000E-001, 1.2199634E+003, 1.3375171E+003, 1.2739783E+003, 1.1312734E+003, 9.0987899E+002, 7.2517432E+002, 2.4371685E+002, 2.3976197E+002, 3.6928242E+002, 4.1537183E+002, 4.1535353E+002, 3.4850525E+002,-1.9512048E+001, 4.2255693E-020, 4.9757512E-017, 1.8553236E-015, 5.1090047E-011, 3.5757089E-008, 1.0757983E-019, 2.1034851E-016, 1.0267455E-014, 1.2714527E-010, 2.1296738E-007
 1.9909091E+000, 1.9807837E+001, 4.8412881E+000, 9.4000000E-001, 1.3182727E+003, 1.3248197E+003, 1.2173201E+003, 1.0483646E+003, 8.6014744E+002, 7.0129793E+002, 2.7748539E+002, 3.0569072E+002, 3.5833832E+002, 3.9083026E+002, 3.9997153E+002, 3.3599465E+002,-1.9018072E+001, 4.2255693E-020, 4.9757512E-017, 1.8553236E-015, 5.1090047E-011, 3.5757089E-008, 1.0757983E-019, 2.1034851E-016, 1.0267455E-014, 1.2714527E-010, 2.1296738E-007
 2.4878788E+000, 1.6153148E+001, 4.8466304E+000, 1.4200000E+000, 1.2234229E+003, 1.1588228E+003, 1.0707069E+003, 9.1346149E+002, 7.7614032E+002, 6.6765535E+002, 3.2081293E+002, 3.5433478E+002, 3.9039877E+002, 3.9621190E+002, 3.7783657E+002, 3.2697730E+002,-1.8524096E+001, 2.0786232E-020, 3.7937894E-015, 1.6588572E-013, 2.2840601E-011, 6.0631677E-007, 5.3528484E-020, 2.5491801E-014, 1.0980703E-012, 4.7807075E-011, 5.6633434E-006
 2.9848485E+000, 1.3976934E+001, 4.9586573E+000, 1.9000000E+000, 1.0087538E+003, 1.0255406E+003, 9.4221375E+002, 8.0649071E+002, 6.9474487E+002, 6.3183942E+002, 3.4626074E+002, 4.0050714E+002, 4.3352458E+002, 4.2055791E+002, 3.6641107E+002, 3.1947778E+002,-1.8030120E+001, 2.0786232E-020, 3.7937894E-015, 1.6588572E-013, 2.2840601E-011, 6.0631677E-007, 5.3528484E-020, 2.5491801E-014, 1.0980703E-012, 4.7807075E-011, 5.6633434E-006
 3.4818182E+000, 1.2470954E+001, 5.0138398E+000, 2.3800000E+000, 8.2485074E+002, 9.3163409E+002, 8.5008381E+002, 7.2675992E+002, 6.3566935E+002, 5.9838886E+002, 3.3474124E+002, 4.0537439E+002, 4.4430895E+002, 4.2769987E+002, 3.6703398E+002, 3.2290007E+002,-1.7536145E+001, 2.2312018E-020, 4.6560333E-013, 1.3310962E-011, 1.6141696E-010, 1.1133041E-005, 4.1060721E-020, 3.5419789E-012, 9.9060821E-011, 5.9600930E-010, 1.0086989E-004
 3.9787879E+000, 1.1398438E+001, 5.1191787E+000, 2.8600000E+000, 7.2136128E+002, 8.5342362E+002, 7.6873327E+002, 6.7219374E+002, 6.0392134E+002, 5.7593638E+002, 3.9243772E+002, 4.2217266E+002, 4.3354307E+002, 4.2423563E+002, 3.7629499E+002, 3.3502656E+002,-1.7042169E+001, 2.2312018E-020, 4.6560333E-013, 1.3310962E-011, 1.6141696E-010, 1.1133041E-005, 4.1060721E-020, 3.5419789E-012, 9.9060821E-011, 5.9600930E-010, 1.0086989E-004
 4.4757576E+000, 1.0576664E+001, 5.2188563E+000, 3.3400000E+000, 7.0470704E+002, 7.7556692E+002, 7.0379794E+002, 6.3874211E+002, 5.8983484E+002, 5.6658815E+002, 4.6269884E+002, 4.4170185E+002, 4.2163488E+002, 4.1872198E+002, 3.8725126E+002, 3.4731585E+002,-1.6548193E+001, 6.1960641E-019, 5.4457902E-011, 6.2074165E-010, 3.1943254E-009, 1.1945888E-004, 2.0135195E-018, 4.6130330E-010, 4.9565930E-009, 1.1658729E-008, 9.2885928E-004
