s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0647806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0647806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0072199E-001, 2.9756517E+000,-2.2333715E-001, 6.1799861E-003,-4.6877501E-003,-8.4778246E-005, 0.0000000E+000, 0.0000000E+000, 2.5420874E+000, 2.7537220E+000, 1.6235400E-002, 8.1316967E-005,-3.7723408E-044,-1.3177619E-034
 1.0010598E+000, 8.1081056E+000,-1.2940746E+000,-2.8402284E+000,-8.2478542E-003, 4.1263144E-004, 0.0000000E+000, 0.0000000E+000, 3.6213670E+000, 3.9659674E+000, 4.3906023E-002, 2.0512891E-004,-1.5605141E-037,-4.7823837E-031
 1.5007041E+000, 1.2234102E+001,-2.1997714E+000,-8.5138363E+000,-1.1141961E-002, 1.3448257E-003, 0.0000000E+000, 0.0000000E+000, 1.3516274E+000, 1.5106971E+000, 5.9042347E-002, 2.7537227E-004,-2.0016309E-035,-1.4369938E-029
 2.0007272E+000, 1.3803582E+001,-2.3864778E+000,-9.1661630E+000,-1.5802075E-002, 2.3043752E-003, 0.0000000E+000, 0.0000000E+000, 1.8032208E+000, 2.2374435E+000, 6.5751192E-002, 3.0651641E-004,-2.6758882E-034,-8.8964067E-029
 2.5017831E+000, 1.4487462E+001,-2.3030105E+000,-9.5120007E+000,-2.3549460E-002, 3.2470376E-003, 0.0000000E+000, 0.0000000E+000, 1.6645864E+000, 2.6521480E+000, 6.8414883E-002, 3.1888536E-004,-1.5309747E-033,-2.7777440E-028
 3.0006711E+000, 1.5093502E+001,-2.3676238E+000,-1.1557200E+001,-3.6210701E-002, 4.1032794E-003, 0.0000000E+000, 0.0000000E+000, 2.1302259E-001, 1.1365712E+000, 6.9422281E-002, 3.2356156E-004,-6.5109388E-033,-6.2791119E-028
 3.5013828E+000, 1.4984326E+001,-2.3633792E+000,-1.1796244E+001,-2.4446326E-002, 4.7721335E-003, 0.0000000E+000, 0.0000000E+000,-3.5014894E-002, 8.0502858E-001, 6.9796644E-002, 3.2529841E-004,-2.2353766E-032,-1.1512438E-027
 4.0018048E+000, 1.4853545E+001,-2.3204476E+000,-1.0779716E+001,-2.2873122E-002, 5.2483838E-003, 0.0000000E+000, 0.0000000E+000, 7.7754702E-001, 1.7357560E+000, 6.9935149E-002, 3.2594109E-004,-6.4185929E-032,-1.7908789E-027
 4.5001836E+000, 1.4981156E+001,-2.4450079E+000,-1.2699690E+001,-2.2362561E-002, 5.8226212E-003, 0.0000000E+000, 0.0000000E+000,-1.0244112E+000,-1.8008148E-001, 6.9986064E-002, 3.2617727E-004,-1.6833336E-031,-2.5953347E-027
 5.0006351E+000, 1.4673445E+001,-2.4026493E+000,-1.0473061E+001,-2.3740316E-002, 6.1819230E-003, 0.0000000E+000, 0.0000000E+000, 8.2604525E-001, 1.7801756E+000, 7.0004812E-002, 3.2626425E-004,-4.4202826E-031,-3.9654480E-027
