cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 1.3311272E+001, 3.8819685E+000,-5.0000000E-001, 1.3409314E+003, 1.2173156E+003, 9.9351760E+002, 7.8292041E+002, 6.7985967E+002, 6.1234852E+002, 2.3317917E+002, 3.1428280E+002, 2.9235189E+002, 2.0720181E+002, 1.6257763E+002, 1.2829307E+002,-2.0500000E+001, 5.9429945E-009, 3.5409946E-008, 5.3937277E-007, 1.5321007E-005, 1.2063601E-004, 1.9711206E-009, 7.3208985E-008, 1.5429738E-006, 1.9801450E-005, 1.4045967E-004
 4.6000000E+000, 1.6613983E+001, 7.6229746E+000, 1.5000000E+000, 1.3946626E+003, 1.1907134E+003, 9.7452318E+002, 7.7665493E+002, 6.6914076E+002, 5.9568370E+002, 1.9274133E+002, 3.0096378E+002, 2.9186904E+002, 2.2408952E+002, 1.7612358E+002, 1.3738635E+002,-1.8450000E+001, 3.8266502E-007, 2.7318447E-006, 3.6632805E-005, 6.0215657E-004, 2.5499464E-003, 8.9082259E-008, 7.6200205E-006, 1.3172298E-004, 8.4021578E-004, 2.9684120E-003
 8.7000000E+000, 1.5276397E+001, 9.8499520E+000, 3.5000000E+000, 1.1626221E+003, 1.0120813E+003, 8.6601092E+002, 7.0779947E+002, 6.1955248E+002, 5.5875589E+002, 3.4817826E+002, 3.5746697E+002, 3.1383678E+002, 2.2721457E+002, 1.7006766E+002, 1.3565286E+002,-1.6400000E+001, 3.8266502E-007, 2.7318447E-006, 3.6632805E-005, 6.0215657E-004, 2.5499464E-003, 8.9082259E-008, 7.6200205E-006, 1.3172298E-004, 8.4021578E-004, 2.9684120E-003
 1.2800000E+001, 1.3297948E+001, 1.0321497E+001, 5.5000000E+000, 7.8438296E+002, 7.4080192E+002, 6.7285738E+002, 5.9441457E+002, 5.4771108E+002, 5.1096789E+002, 3.4699518E+002, 3.2208778E+002, 2.6555446E+002, 2.0553626E+002, 1.6133903E+002, 1.2819287E+002,-1.4350000E+001, 1.6348238E-005, 1.3286049E-004, 7.7807126E-004, 7.6400681E-003, 1.4361309E-002, 3.5829620E-006, 4.5597618E-004, 2.3529473E-003, 8.6722048E-003, 1.2425873E-002
 1.6900000E+001, 1.1449014E+001, 1.0066436E+001, 7.5000000E+000, 5.0094595E+002, 5.2285377E+002, 5.0756348E+002, 4.9377854E+002, 4.7467326E+002, 4.5807752E+002, 2.1985399E+002, 2.3552221E+002, 2.0290853E+002, 1.7362356E+002, 1.4335324E+002, 1.1244770E+002,-1.2300000E+001, 1.6348238E-005, 1.3286049E-004, 7.7807126E-004, 7.6400681E-003, 1.4361309E-002, 3.5829620E-006, 4.5597618E-004, 2.3529473E-003, 8.6722048E-003, 1.2425873E-002
 2.1000000E+001, 9.2191550E+000, 9.4351294E+000, 9.5000000E+000, 3.5730734E+002, 3.9158100E+002, 3.9776779E+002, 4.1208310E+002, 4.0830439E+002, 4.0249227E+002, 9.6159819E+001, 1.3801984E+002, 1.3401259E+002, 1.2588470E+002, 1.1683421E+002, 9.6648249E+001,-1.0250000E+001, 4.8309075E-004, 5.0653261E-003, 1.3961614E-002, 2.9305474E-002, 3.5616221E-002, 4.3517730E-004, 1.6096452E-002, 2.8610274E-002, 3.0060014E-002, 2.6372489E-002
 2.5100000E+001, 5.3031419E+000, 6.5457849E+000, 1.1500000E+001, 3.0431233E+002, 3.2188631E+002, 3.2746572E+002, 3.4360921E+002, 3.4928152E+002, 3.5430830E+002, 1.8117132E+001, 5.4675282E+001, 6.4140274E+001, 6.4441134E+001, 6.0706242E+001, 6.3268287E+001,-8.2000000E+000, 8.9000702E-003, 2.6726526E-002, 4.4760175E-002, 5.7769815E-002, 5.8379405E-002, 9.0164283E-003, 3.8181710E-002, 5.2283340E-002, 4.0502199E-002, 3.3884377E-002
 2.9200000E+001, 3.2647690E+000, 4.1963696E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 5.7925114E-002, 8.8794165E-002, 1.0047832E-001, 9.2695260E-002, 8.2254070E-002, 3.6681681E-002, 7.5681956E-002, 8.6960431E-002, 5.1015588E-002, 3.4690058E-002
 3.3300000E+001, 2.0017856E+000, 2.5114829E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 1.9661490E-001, 2.2330376E-001, 1.9821442E-001, 1.2472491E-001, 1.0395135E-001, 1.1192548E-001, 1.9171366E-001, 1.6645168E-001, 5.6320468E-002, 3.5175319E-002
