cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 1.0990710E+001, 3.0927916E+000,-5.0000000E-001, 1.3484007E+003, 1.2582793E+003, 1.0998311E+003, 8.5022659E+002, 7.2255716E+002, 6.3392466E+002, 1.6629811E+002, 2.6198746E+002, 2.9336216E+002, 2.3987373E+002, 1.7839713E+002, 1.3152009E+002,-2.0500000E+001, 5.2936287E-009, 2.8454426E-008, 3.9050466E-007, 2.6903207E-005, 1.3579566E-004, 2.1625094E-009, 3.4213236E-008, 4.6685347E-007, 2.1272808E-005, 1.5567128E-004
 4.6000000E+000, 1.4150846E+001, 5.9875836E+000, 1.5000000E+000, 1.3408448E+003, 1.2328091E+003, 1.0549842E+003, 8.2423258E+002, 6.9554775E+002, 6.1982123E+002, 1.8012588E+002, 2.7242126E+002, 3.0070565E+002, 2.4279580E+002, 1.8055728E+002, 1.3975155E+002,-1.8450000E+001, 4.0519977E-007, 2.4093934E-006, 2.8780690E-005, 1.0473731E-003, 2.7588796E-003, 1.5144543E-007, 4.1478763E-006, 4.7808450E-005, 1.0035060E-003, 3.1309037E-003
 8.7000000E+000, 1.3696315E+001, 8.2518487E+000, 3.5000000E+000, 1.1306875E+003, 1.0319337E+003, 8.9428897E+002, 7.3409464E+002, 6.4664249E+002, 5.8885244E+002, 3.4144707E+002, 3.5207001E+002, 3.0487739E+002, 2.3061016E+002, 1.8478944E+002, 1.4365632E+002,-1.6400000E+001, 4.0519977E-007, 2.4093934E-006, 2.8780690E-005, 1.0473731E-003, 2.7588796E-003, 1.5144543E-007, 4.1478763E-006, 4.7808450E-005, 1.0035060E-003, 3.1309037E-003
 1.2800000E+001, 1.2323199E+001, 9.1477951E+000, 5.5000000E+000, 7.9187791E+002, 7.5497353E+002, 6.8202603E+002, 6.1684427E+002, 5.7123993E+002, 5.3003575E+002, 3.3869300E+002, 3.0628093E+002, 2.4918594E+002, 2.0279993E+002, 1.6969558E+002, 1.3902121E+002,-1.4350000E+001, 2.0155519E-005, 1.6247319E-004, 1.1191342E-003, 1.2254335E-002, 1.6243668E-002, 8.8985896E-006, 3.5656169E-004, 1.9963695E-003, 1.0546282E-002, 1.1812833E-002
 1.6900000E+001, 1.0792372E+001, 8.9434843E+000, 7.5000000E+000, 4.8557573E+002, 5.1737436E+002, 5.1426592E+002, 5.0722222E+002, 4.8723732E+002, 4.6437885E+002, 1.9488476E+002, 2.0671918E+002, 1.9201585E+002, 1.7640702E+002, 1.4885287E+002, 1.2795026E+002,-1.2300000E+001, 2.0155519E-005, 1.6247319E-004, 1.1191342E-003, 1.2254335E-002, 1.6243668E-002, 8.8985896E-006, 3.5656169E-004, 1.9963695E-003, 1.0546282E-002, 1.1812833E-002
 2.1000000E+001, 9.0764020E+000, 8.4681264E+000, 9.5000000E+000, 3.4420336E+002, 3.7864446E+002, 4.0031062E+002, 4.1112885E+002, 4.1213786E+002, 4.1045344E+002, 8.2429135E+001, 1.2094915E+002, 1.2840162E+002, 1.3056305E+002, 1.2014375E+002, 1.0799582E+002,-1.0250000E+001, 6.8361460E-004, 4.0929139E-003, 1.2220836E-002, 3.7501005E-002, 3.9826718E-002, 7.7543662E-004, 5.9352306E-003, 2.1456854E-002, 3.3358629E-002, 2.8389643E-002
 2.5100000E+001, 5.9576596E+000, 6.7910315E+000, 1.1500000E+001, 3.0269372E+002, 3.1558725E+002, 3.3096993E+002, 3.4600156E+002, 3.5427659E+002, 3.5688646E+002, 2.2401486E+001, 5.2273992E+001, 6.6023220E+001, 7.2709369E+001, 7.4381816E+001, 6.6661330E+001,-8.2000000E+000, 1.1526206E-002, 3.0513107E-002, 4.4982800E-002, 6.6471904E-002, 6.4578701E-002, 1.1628190E-002, 3.3524528E-002, 4.6998339E-002, 4.5560359E-002, 3.5113936E-002
 2.9200000E+001, 4.0478488E+000, 5.0998809E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 6.7989302E-002, 1.0412004E-001, 1.1025230E-001, 1.0060133E-001, 8.8295753E-002, 5.2457280E-002, 9.3627559E-002, 9.4174135E-002, 5.3776793E-002, 3.6853202E-002
 3.3300000E+001, 2.5683783E+000, 3.4211591E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 2.3555732E-001, 2.6461191E-001, 2.3708526E-001, 1.3853529E-001, 1.0874346E-001, 2.1183003E-001, 2.5763044E-001, 2.0952588E-001, 6.2862490E-002, 3.6734592E-002
 3.7400000E+001, 1.6181471E+000, 2.2265793E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.0716144E+000, 7.7485586E-001, 5.3236919E-001, 1.7420939E-001, 1.2431548E-001, 6.1801533E-001, 6.6562270E-001, 4.8676721E-001, 6.8738952E-002, 3.5130978E-002
 4.1500000E+001, 1.0686121E+000, 1.4823607E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.8815523E+000, 1.3862256E+000, 8.4747068E-001, 1.9521013E-001, 1.2937814E-001, 3.6857489E-001, 6.5595049E-001, 5.9485493E-001, 8.2479610E-002, 3.4216104E-002
 4.5600000E+001, 6.2118713E-001, 8.6165783E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.0632508E+000, 7.8331414E-001, 5.0193285E-001, 1.6324555E-001, 1.1724001E-001, 6.2899116E-001, 6.9121623E-001, 4.6875584E-001, 7.2478054E-002, 3.8405514E-002
 4.9700000E+001, 4.5354527E-001, 6.2148974E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.1740556E-001, 2.6324438E-001, 2.3173724E-001, 1.2762928E-001, 1.0050842E-001, 1.2585525E-001, 2.1529127E-001, 1.8538868E-001, 6.0353050E-002, 4.0109470E-002
 5.3800000E+001, 3.4092404E-001, 4.4622610E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 6.4748138E-002, 9.9113100E-002, 1.0932534E-001, 9.1431964E-002, 7.8910838E-002, 4.6022439E-002, 8.2559765E-002, 8.2455069E-002, 5.3958100E-002, 4.1006145E-002
 5.7900000E+001, 2.6357664E-001, 3.2089635E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 1.1497561E-002, 2.9786178E-002, 4.6142404E-002, 5.6712184E-002, 5.9609864E-002, 1.3818207E-002, 3.7335875E-002, 4.8602708E-002, 4.4936526E-002, 3.8577638E-002
 6.2000000E+001, 2.1229594E-001, 2.4448742E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 7.2296244E-004, 5.5529735E-003, 1.3337708E-002, 3.0960564E-002, 3.9185087E-002, 1.0937697E-003, 1.3501438E-002, 2.5511127E-002, 3.1778479E-002, 3.0120400E-002
