s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0523807E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0523807E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0047743E-001, 2.1368132E+000,-5.0070027E-001, 2.0374761E-002,-1.0622573E-001, 2.3906073E-004, 0.0000000E+000, 0.0000000E+000, 1.5183555E+000, 1.5505011E+000, 1.6796254E-002, 7.9042832E-005,-2.1633482E-111,-9.8988971E-099
 1.0002493E+000, 6.4002076E+000,-1.7506826E+000,-3.4831640E-001,-6.1531042E-002, 7.9381470E-004, 0.0000000E+000, 0.0000000E+000, 4.1305981E+000, 4.2404713E+000, 4.4154057E-002, 2.0484231E-004,-2.0208311E-095,-2.7577558E-087
 1.5003874E+000, 1.0846471E+001,-2.9361543E+000,-6.4144650E+000,-5.3231783E-002, 1.2047399E-003, 0.0000000E+000, 0.0000000E+000, 1.2938320E+000, 1.4438250E+000, 5.9353597E-002, 2.7523982E-004,-1.4694238E-088,-1.7412360E-081
 2.0003173E+000, 1.3066921E+001,-4.0227383E+000,-7.4020086E+000,-3.9440876E-002, 1.6236253E-003, 0.0000000E+000, 0.0000000E+000, 1.3960609E+000, 1.6043569E+000, 6.6095960E-002, 3.0647466E-004,-1.4905099E-084,-5.7274428E-078
 2.5002317E+000, 1.4241627E+001,-4.5814793E+000,-7.9187170E+000,-4.2935821E-002, 2.0937966E-003, 0.0000000E+000, 0.0000000E+000, 1.3980415E+000, 1.7005886E+000, 6.8770151E-002, 3.1886022E-004,-6.7619514E-082,-1.2867532E-075
 3.0002561E+000, 1.3957457E+001,-4.8258944E+000,-8.9301899E+000,-5.0700356E-002, 2.3672435E-003, 0.0000000E+000, 0.0000000E+000,-1.6310316E-001, 1.5303951E-001, 6.9782781E-002, 3.2355078E-004,-4.9944276E-080,-5.7675039E-074
 3.5002499E+000, 1.4492615E+001,-4.8103505E+000,-1.0640022E+001,-4.7265968E-002, 2.6615266E-003, 0.0000000E+000, 0.0000000E+000,-1.3055399E+000,-1.0023611E+000, 7.0159379E-002, 3.2529520E-004,-1.1206899E-078,-8.8287572E-073
 4.0003014E+000, 1.5450918E+001,-4.9746380E+000,-8.2396803E+000,-4.7883054E-002, 2.9468205E-003, 0.0000000E+000, 0.0000000E+000, 1.9282209E+000, 2.1916634E+000, 7.0298480E-002, 3.2593943E-004,-1.0808287E-077,-6.2687245E-072
 4.5004492E+000, 1.4456149E+001,-4.9147362E+000,-9.7936837E+000,-4.5014318E-002, 3.2193765E-003, 0.0000000E+000, 0.0000000E+000,-5.5121377E-001,-2.9406590E-001, 7.0349723E-002, 3.2617682E-004,-5.5497882E-077,-2.4969121E-071
 5.0000081E+000, 1.5242090E+001,-5.0061838E+000,-1.0268714E+001,-6.6363075E-002, 3.5660806E-003, 0.0000000E+000, 0.0000000E+000,-3.6250571E-001,-9.5604396E-002, 7.0368579E-002, 3.2626416E-004,-1.7607017E-076,-6.3856858E-071
