cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 1.0131644E+001, 1.3145192E+000,-5.0000000E-001, 1.2929623E+003, 1.2745203E+003, 1.1563704E+003, 1.0214489E+003, 8.5623173E+002, 7.0671188E+002, 1.3295595E+002, 2.6801526E+002, 3.7170475E+002, 3.8976127E+002, 3.4854915E+002, 2.6184399E+002,-2.0500000E+001, 3.2642974E-016, 3.2630220E-015, 1.2261095E-012, 5.8251569E-008, 4.8965306E-005, 1.8074322E-016, 9.6578135E-015, 5.0908902E-012, 3.6942892E-007, 2.8996531E-004
 1.5000000E+000, 2.0377335E+001, 2.9066062E+000, 5.0000000E-001, 1.2944784E+003, 1.2722816E+003, 1.1765876E+003, 1.0264503E+003, 8.6437938E+002, 7.1628214E+002, 1.4681676E+002, 2.8203186E+002, 3.7136259E+002, 3.8985261E+002, 3.5029684E+002, 2.7683654E+002,-1.9500000E+001, 1.3532557E-014, 3.6925067E-013, 1.6189819E-010, 2.7125167E-006, 6.3501865E-004, 9.0822202E-015, 1.2055388E-012, 7.2377589E-010, 1.6967260E-005, 3.5330531E-003
 2.5000000E+000, 2.6156815E+001, 3.6529961E+000, 1.5000000E+000, 1.2766458E+003, 1.1981310E+003, 1.1215937E+003, 9.7498720E+002, 8.4441288E+002, 7.1009649E+002, 2.6234430E+002, 3.5030913E+002, 3.9929958E+002, 3.9139071E+002, 3.5250143E+002, 2.7868565E+002,-1.8500000E+001, 1.3532557E-014, 3.6925067E-013, 1.6189819E-010, 2.7125167E-006, 6.3501865E-004, 9.0822202E-015, 1.2055388E-012, 7.2377589E-010, 1.6967260E-005, 3.5330531E-003
 3.5000000E+000, 2.3540970E+001, 3.6690282E+000, 2.5000000E+000, 1.0953802E+003, 1.0566216E+003, 1.0032362E+003, 9.0513762E+002, 8.0446215E+002, 6.7961486E+002, 3.9930943E+002, 4.0598363E+002, 4.1415602E+002, 3.9145020E+002, 3.4646148E+002, 2.7226295E+002,-1.7500000E+001, 9.4444665E-013, 4.6629654E-011, 1.6034670E-008, 9.3591565E-005, 2.8488319E-003, 6.6007162E-013, 1.7510178E-010, 7.6748985E-008, 5.7381118E-004, 1.0802444E-002
 4.5000000E+000, 1.9815049E+001, 3.5151772E+000, 3.5000000E+000, 8.7370702E+002, 8.8880253E+002, 8.5379716E+002, 8.1009447E+002, 7.4459714E+002, 6.4012587E+002, 4.2710954E+002, 4.1638497E+002, 4.1022891E+002, 3.8060562E+002, 3.3176670E+002, 2.5562119E+002,-1.6500000E+001, 9.4444665E-013, 4.6629654E-011, 1.6034670E-008, 9.3591565E-005, 2.8488319E-003, 6.6007162E-013, 1.7510178E-010, 7.6748985E-008, 5.7381118E-004, 1.0802444E-002
 5.5000000E+000, 1.6907420E+001, 3.6617607E+000, 4.5000000E+000, 6.7303692E+002, 7.0426307E+002, 7.1829384E+002, 7.0893056E+002, 6.7017131E+002, 5.9341101E+002, 3.6995669E+002, 3.7052328E+002, 3.7927386E+002, 3.5460323E+002, 3.1630288E+002, 2.3598528E+002,-1.5500000E+001, 4.6338962E-011, 6.7331338E-009, 1.5773384E-006, 1.1044651E-003, 7.6432135E-003, 3.5646008E-011, 3.1479336E-008, 8.8163291E-006, 5.2433697E-003, 1.7660176E-002
 6.5000000E+000, 1.4724377E+001, 3.7828220E+000, 5.5000000E+000, 5.3282485E+002, 5.5364583E+002, 5.9922652E+002, 6.1361682E+002, 5.9468103E+002, 5.4745218E+002, 2.9909094E+002, 2.8921476E+002, 3.2049423E+002, 3.1770699E+002, 2.8959816E+002, 2.1247070E+002,-1.4500000E+001, 4.6338962E-011, 6.7331338E-009, 1.5773384E-006, 1.1044651E-003, 7.6432135E-003, 3.5646008E-011, 3.1479336E-008, 8.8163291E-006, 5.2433697E-003, 1.7660176E-002
 7.5000000E+000, 1.3109225E+001, 3.8982321E+000, 6.5000000E+000, 4.2973921E+002, 4.5663651E+002, 5.0268419E+002, 5.2995122E+002, 5.3164194E+002, 5.0527766E+002, 2.2052497E+002, 2.2899604E+002, 2.6607544E+002, 2.6426132E+002, 2.5966001E+002, 1.9680510E+002,-1.3500000E+001, 1.8330078E-009, 8.5549616E-007, 9.4581004E-005, 6.7782093E-003, 1.7164667E-002, 1.5642511E-009, 4.8154763E-006, 5.8770198E-004, 1.7186843E-002, 2.5945037E-002
 8.5000000E+000, 1.1904086E+001, 4.0527299E+000, 7.5000000E+000, 3.6413507E+002, 3.9857959E+002, 4.3020413E+002, 4.5761823E+002, 4.7761533E+002, 4.6571108E+002, 1.6284762E+002, 1.9275260E+002, 2.0631973E+002, 2.0529208E+002, 2.1322321E+002, 1.7809902E+002,-1.2500000E+001, 1.8330078E-009, 8.5549616E-007, 9.4581004E-005, 6.7782093E-003, 1.7164667E-002, 1.5642511E-009, 4.8154763E-006, 5.8770198E-004, 1.7186843E-002, 2.5945037E-002
 9.5000000E+000, 1.0992916E+001, 4.2305024E+000, 8.5000000E+000, 3.2708246E+002, 3.5621559E+002, 3.7878566E+002, 4.0895665E+002, 4.3432000E+002, 4.3139273E+002, 1.2200175E+002, 1.4834392E+002, 1.5470128E+002, 1.6784375E+002, 1.7359641E+002, 1.5619142E+002,-1.1500000E+001, 1.8388864E-008, 1.1407627E-005, 1.6631351E-003, 1.8706930E-002, 2.8079217E-002, 1.4319955E-008, 5.5800714E-005, 8.0502572E-003, 3.7875426E-002, 3.5921757E-002
 1.0500000E+001, 1.0305416E+001, 4.4437942E+000, 9.5000000E+000, 3.0653605E+002, 3.2361643E+002, 3.4486388E+002, 3.7146725E+002, 4.0227828E+002, 4.0170425E+002, 6.5638803E+001, 8.8000230E+001, 1.1931862E+002, 1.4150213E+002, 1.4347693E+002, 1.3008217E+002,-1.0500000E+001, 3.3495240E-007, 2.1419118E-004, 6.7111152E-003, 3.2998430E-002, 4.0442194E-002, 4.1729048E-007, 1.1288258E-003, 2.6409163E-002, 5.3563251E-002, 4.3773046E-002
 1.1500000E+001, 9.7739687E+000, 4.7264903E+000, 1.0500000E+001, 2.9710387E+002, 3.0402357E+002, 3.2011791E+002, 3.4162941E+002, 3.7297758E+002, 3.8001183E+002, 1.0146626E+001, 3.6259719E+001, 8.5666764E+001, 1.1212828E+002, 1.1999961E+002, 1.1331443E+002,-9.5000000E+000, 1.0622284E-005, 1.9904505E-003, 1.4870248E-002, 4.8684089E-002, 5.2546381E-002, 2.5834701E-005, 8.6311947E-003, 4.4166610E-002, 6.9832057E-002, 4.8446984E-002
 1.2500000E+001, 9.3779475E+000, 5.0778130E+000, 1.1500000E+001, 2.9562447E+002, 2.9687538E+002, 3.0467444E+002, 3.1697251E+002, 3.4150066E+002, 3.5422998E+002, 7.4129022E-001, 7.6493007E+000, 4.6409954E+001, 7.0598623E+001, 8.6153461E+001, 8.5151146E+001,-8.5000000E+000, 3.1383787E-004, 8.0157184E-003, 2.9428069E-002, 6.8075978E-002, 6.4058698E-002, 9.4799025E-004, 2.2672426E-002, 6.3075598E-002, 1.0229862E-001, 5.0464352E-002
 1.3500000E+001, 9.0869190E+000, 5.4651989E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.5000000E+000, 5.1624570E-003, 2.2411123E-002, 5.2012949E-002, 8.8731372E-002, 7.5934853E-002, 1.0288758E-002, 3.8890716E-002, 9.4183011E-002, 1.3140011E-001, 5.1455569E-002
 1.4500000E+001, 8.8774563E+000, 5.8725961E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5000000E+000, 2.6229312E-002, 4.8496769E-002, 8.4883552E-002, 1.1281835E-001, 9.0757339E-002, 3.1448046E-002, 5.9674966E-002, 1.4899644E-001, 1.3931678E-001, 5.5166773E-002
 1.5500000E+001, 8.7353079E+000, 6.2801371E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.5000000E+000, 6.3956454E-002, 9.0886450E-002, 1.4164266E-001, 1.4557130E-001, 1.0472434E-001, 5.8446319E-002, 1.0447237E-001, 2.3740805E-001, 1.6298487E-001, 6.2653833E-002
 1.6500000E+001, 8.6584384E+000, 6.6925639E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5000000E+000, 1.3939182E-001, 1.8621776E-001, 2.4837499E-001, 1.9311706E-001, 1.2037745E-001, 1.1381042E-001, 2.5399005E-001, 3.8906648E-001, 2.4110550E-001, 7.5107901E-002
 1.7500000E+001, 8.6249299E+000, 7.0707284E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.5000000E+000, 4.8082017E-001, 4.2928525E-001, 4.6358535E-001, 2.6725726E-001, 1.3476171E-001, 4.8659013E-001, 5.4847660E-001, 6.1867397E-001, 3.5101171E-001, 8.9850106E-002
 1.8500000E+001, 8.6077404E+000, 7.4048909E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5000000E+000, 1.4563634E+000, 9.3365497E-001, 7.9315620E-001, 3.6682147E-001, 1.4887442E-001, 7.6801071E-001, 8.7337978E-001, 8.2079846E-001, 4.6784481E-001, 1.0789342E-001
 1.9500000E+001, 8.5905001E+000, 7.7239579E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5000000E+000, 2.4031914E+000, 1.6557442E+000, 1.1814937E+000, 4.5878429E-001, 1.5886246E-001, 3.6884949E-001, 9.1509096E-001, 9.0400677E-001, 5.5135669E-001, 1.2029877E-001
 2.0500000E+001, 8.5682557E+000, 8.0315404E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.0000000E-001, 2.7159257E+000, 2.2078806E+000, 1.4960518E+000, 4.8975066E-001, 1.6714092E-001, 1.0130614E-001, 6.7902738E-001, 9.0121912E-001, 5.4642731E-001, 1.3115223E-001
 2.1500000E+001, 8.5256542E+000, 8.3093026E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E-001, 2.7112273E+000, 2.2001956E+000, 1.5048006E+000, 4.8618067E-001, 1.7324989E-001, 1.1517030E-001, 6.7381356E-001, 9.0583240E-001, 5.3425291E-001, 1.4447350E-001
 2.2500000E+001, 8.5009473E+000, 8.6053168E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5000000E+000, 2.3722971E+000, 1.6023720E+000, 1.1799382E+000, 4.4585911E-001, 1.7772255E-001, 4.0270082E-001, 9.4893720E-001, 9.1113367E-001, 5.3402746E-001, 1.8203792E-001
 2.3500000E+001, 8.3994234E+000, 8.7459454E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5000000E+000, 1.3486641E+000, 9.1017800E-001, 8.0355925E-001, 3.7144259E-001, 1.6782803E-001, 7.8447191E-001, 8.9643229E-001, 8.3746295E-001, 4.7180666E-001, 1.7726065E-001
 2.4500000E+001, 8.2823262E+000, 8.8866501E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5000000E+000, 4.0970156E-001, 4.4459421E-001, 4.8487668E-001, 2.9272135E-001, 1.4900535E-001, 4.4747785E-001, 5.9209082E-001, 6.5466567E-001, 3.8895231E-001, 1.3681386E-001
 2.5500000E+001, 8.1261795E+000, 8.9714836E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5000000E+000, 1.4036267E-001, 2.2580008E-001, 2.5381880E-001, 2.2107548E-001, 1.2792296E-001, 1.6278911E-001, 3.7698059E-001, 4.0591335E-001, 3.1224312E-001, 8.5894690E-002
 2.6500000E+001, 7.9262442E+000, 8.9725765E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.5000000E+000, 6.5265906E-002, 1.2089482E-001, 1.3896187E-001, 1.6138833E-001, 1.1171619E-001, 7.6278728E-002, 2.2117284E-001, 2.4404356E-001, 2.4402409E-001, 6.8655644E-002
 2.7500000E+001, 7.6886306E+000, 8.9166418E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5000000E+000, 2.7368054E-002, 6.6309390E-002, 8.3476865E-002, 1.1567466E-001, 9.6776257E-002, 3.8040097E-002, 1.3411399E-001, 1.5095655E-001, 1.6981642E-001, 6.4902374E-002
 2.8500000E+001, 7.4164618E+000, 8.8219096E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5000000E+000, 4.2007718E-003, 3.4603637E-002, 4.9630032E-002, 8.0696645E-002, 8.1995057E-002, 9.4825207E-003, 9.1194411E-002, 8.2711053E-002, 1.1070561E-001, 6.0377545E-002
 2.9500000E+001, 7.1203987E+000, 8.7027408E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.5000000E+000, 2.4795748E-004, 1.6091304E-002, 2.9163971E-002, 5.7573125E-002, 6.8656967E-002, 7.5066869E-004, 5.6490428E-002, 5.6836211E-002, 7.3852445E-002, 5.5517369E-002
 3.0500000E+001, 6.8238334E+000, 8.5534687E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 9.5000000E+000, 8.2673607E-006, 6.3770155E-003, 1.4805363E-002, 3.9551981E-002, 5.6654651E-002, 2.1492696E-005, 3.4849381E-002, 3.8808774E-002, 5.4367696E-002, 4.9649657E-002
 3.1500000E+001, 6.5323010E+000, 8.3800409E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0500000E+001, 2.8218322E-007, 1.4661416E-003, 5.4446408E-003, 2.4888406E-002, 4.6872563E-002, 4.1878040E-007, 1.0413340E-002, 1.9358867E-002, 4.1759337E-002, 4.5899327E-002
 3.2500000E+001, 6.2442012E+000, 8.1888193E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1500000E+001, 2.2139911E-008, 1.1417912E-004, 9.4563400E-004, 1.2097006E-002, 3.5291962E-002, 2.9087799E-008, 8.6753870E-004, 5.4705380E-003, 2.8878564E-002, 3.8498201E-002
 3.3500000E+001, 5.9427185E+000, 7.9725141E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2500000E+001, 2.1374091E-009, 2.8935246E-006, 7.5349960E-005, 3.9530987E-003, 2.2392887E-002, 2.0359680E-009, 1.3497960E-005, 3.7229369E-004, 1.2576582E-002, 3.0146429E-002
 3.4500000E+001, 5.6311545E+000, 7.7715746E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3500000E+001, 2.1374091E-009, 2.8935246E-006, 7.5349960E-005, 3.9530987E-003, 2.2392887E-002, 2.0359680E-009, 1.3497960E-005, 3.7229369E-004, 1.2576582E-002, 3.0146429E-002
 3.5500000E+001, 5.3113391E+000, 7.5603421E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4500000E+001, 5.8704205E-011, 2.7146309E-008, 1.9174264E-006, 4.3241872E-004, 9.5939819E-003, 4.8615401E-011, 9.7256646E-008, 1.0636922E-005, 1.8889602E-003, 1.9820518E-002
