s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0758014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0758014E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0215107E-001, 3.0647880E+000,-2.8158117E-001, 5.3968047E-003,-4.7767009E-003,-6.7103394E-005, 0.0000000E+000, 0.0000000E+000, 2.5661528E+000, 2.7837598E+000, 1.6412401E-002, 8.1507281E-005,-4.7920860E-045,-1.0018318E-034
 1.0021899E+000, 8.4555347E+000,-1.7806960E+000,-2.8605053E+000,-7.9680947E-003, 8.8384050E-004, 0.0000000E+000, 0.0000000E+000, 3.5120810E+000, 3.8072491E+000, 4.4310733E-002, 2.0537220E-004,-3.6442673E-038,-3.6186742E-031
 1.5017473E+000, 1.2112994E+001,-2.8485419E+000,-7.7681804E+000,-1.1728852E-002, 2.5611461E-003, 0.0000000E+000, 0.0000000E+000, 1.2954460E+000, 1.4871041E+000, 5.9532221E-002, 2.7547549E-004,-5.0768622E-036,-1.1019469E-029
 2.0015271E+000, 1.3874900E+001,-3.1859629E+000,-8.7731830E+000,-1.7983868E-002, 4.2377138E-003, 0.0000000E+000, 0.0000000E+000, 1.4107841E+000, 1.9020078E+000, 6.6280136E-002, 3.0655272E-004,-7.1401052E-035,-6.8274483E-029
 2.5018640E+000, 1.4670952E+001,-3.1117085E+000,-8.9190254E+000,-2.3355397E-002, 5.5473386E-003, 0.0000000E+000, 0.0000000E+000, 1.7578368E+000, 2.6224103E+000, 6.8958877E-002, 3.1889224E-004,-4.3431470E-034,-2.1227319E-028
 3.0015073E+000, 1.4713306E+001,-3.2064762E+000,-1.0559133E+001,-3.5630035E-002, 6.7297829E-003, 0.0000000E+000, 0.0000000E+000, 3.7801670E-003, 9.1879638E-001, 6.9973119E-002, 3.2356344E-004,-2.0936534E-033,-4.7899199E-028
 3.5002644E+000, 1.5082235E+001,-3.4405606E+000,-1.0965116E+001,-2.7878146E-002, 7.7801465E-003, 0.0000000E+000, 0.0000000E+000,-1.4442694E-001, 6.5646062E-001, 7.0349963E-002, 3.2529826E-004,-8.5641426E-033,-9.0679469E-028
 4.0018268E+000, 1.4968807E+001,-3.2971254E+000,-9.7332037E+000,-3.3849587E-002, 9.1189912E-003, 0.0000000E+000, 0.0000000E+000, 9.0470837E-001, 1.9137478E+000, 7.0489428E-002, 3.2594054E-004,-2.6469500E-032,-1.5198411E-027
