s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0561728E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0561728E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0061083E-001, 2.2065731E+000,-5.6338922E-001, 2.0749904E-002,-1.1443944E-001, 2.8460314E-004, 0.0000000E+000, 0.0000000E+000, 1.5183909E+000, 1.5497790E+000, 1.6846214E-002, 7.9061425E-005,-1.4642759E-111,-1.1816936E-098
 1.0002259E+000, 6.4434274E+000,-1.9360331E+000,-3.9317057E-001,-6.8700297E-002, 9.5425458E-004, 0.0000000E+000, 0.0000000E+000, 3.9480400E+000, 4.0464777E+000, 4.4276877E-002, 2.0485371E-004,-1.4823950E-095,-2.9207199E-087
 1.5005250E+000, 1.0935087E+001,-3.2809440E+000,-6.2973720E+000,-5.8893721E-002, 1.4769616E-003, 0.0000000E+000, 0.0000000E+000, 1.1653172E+000, 1.2993546E+000, 5.9516043E-002, 2.7524286E-004,-1.1094769E-088,-1.7941975E-081
 2.0004547E+000, 1.3199708E+001,-4.3109016E+000,-7.1647841E+000,-4.4971464E-002, 2.0268400E-003, 0.0000000E+000, 0.0000000E+000, 1.4744933E+000, 1.6810774E+000, 6.6276773E-002, 3.0647943E-004,-1.1575740E-084,-5.9524948E-078
 2.5001321E+000, 1.4066843E+001,-5.0791591E+000,-7.8990057E+000,-4.2864867E-002, 2.6035597E-003, 0.0000000E+000, 0.0000000E+000, 7.4904064E-001, 1.0484168E+000, 6.8957048E-002, 3.1886101E-004,-5.3215115E-082,-1.3424318E-075
 3.0000355E+000, 1.4300992E+001,-5.1294464E+000,-8.2856812E+000,-5.7972521E-002, 2.9396201E-003, 0.0000000E+000, 0.0000000E+000, 5.7141938E-001, 8.3083201E-001, 6.9972181E-002, 3.2354994E-004,-3.9669122E-080,-6.0331353E-074
 3.5002933E+000, 1.4463640E+001,-4.8431426E+000,-9.6304133E+000,-5.4000931E-002, 3.3021748E-003, 0.0000000E+000, 0.0000000E+000,-3.5591335E-001,-6.0614147E-002, 7.0349936E-002, 3.2529495E-004,-8.9848728E-079,-9.2786559E-073
 4.0000544E+000, 1.5132423E+001,-5.3163820E+000,-8.4506671E+000,-5.7416700E-002, 3.6980484E-003, 0.0000000E+000, 0.0000000E+000, 9.4828030E-001, 1.3116554E+000, 7.0489445E-002, 3.2593938E-004,-8.6931046E-078,-6.5901307E-072
 4.5000448E+000, 1.4949287E+001,-4.9277398E+000,-9.6857096E+000,-5.3353199E-002, 3.9726719E-003, 0.0000000E+000, 0.0000000E+000, 4.7014547E-002, 2.8645738E-001, 7.0540823E-002, 3.2617673E-004,-4.4616434E-077,-2.6178939E-071
