s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0452467E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0452467E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0069505E-001, 2.0262711E+000,-3.7895242E-001, 2.0676278E-002,-8.9476312E-002, 1.5434049E-004, 0.0000000E+000, 0.0000000E+000, 1.5482347E+000, 1.5786730E+000, 1.6713717E-002, 7.9085851E-005,-7.3026387E-111,-6.8521646E-099
 1.0002527E+000, 6.2541291E+000,-1.3293854E+000, 5.6818550E-002,-4.8374684E-002, 5.0492890E-004, 0.0000000E+000, 0.0000000E+000, 4.8341890E+000, 4.9336925E+000, 4.3929722E-002, 2.0487162E-004,-4.4192416E-095,-2.4668208E-087
 1.5001508E+000, 1.0445613E+001,-2.4181705E+000,-6.8908212E+000,-6.0483224E-002, 7.5279906E-004, 0.0000000E+000, 0.0000000E+000, 9.2381606E-001, 1.0768912E+000, 5.9044597E-002, 2.7523129E-004,-3.1857669E-088,-1.6245727E-081
 2.0002482E+000, 1.2763744E+001,-3.3489461E+000,-7.8719634E+000,-4.1099223E-002, 9.8533589E-004, 0.0000000E+000, 0.0000000E+000, 1.3438508E+000, 1.5027209E+000, 6.5752967E-002, 3.0646811E-004,-3.2455534E-084,-5.4408673E-078
 2.5002880E+000, 1.4516848E+001,-3.8798819E+000,-9.9384750E+000,-3.3080894E-002, 1.2555488E-003, 0.0000000E+000, 0.0000000E+000, 3.6432912E-001, 6.6666585E-001, 6.8414591E-002, 3.1886007E-004,-1.4567776E-081,-1.2262777E-075
 3.0004101E+000, 1.3957195E+001,-4.0243809E+000,-9.4029394E+000,-4.4253112E-002, 1.4307485E-003, 0.0000000E+000, 0.0000000E+000, 2.0512623E-001, 4.8705267E-001, 6.9422163E-002, 3.2355136E-004,-1.0633723E-079,-5.4954089E-074
 3.5003755E+000, 1.4647668E+001,-3.9709179E+000,-1.1617866E+001,-3.8303908E-002, 1.6285895E-003, 0.0000000E+000, 0.0000000E+000,-1.2374508E+000,-9.7779196E-001, 6.9796771E-002, 3.2529549E-004,-2.3525138E-078,-8.3828675E-073
 4.0002670E+000, 1.4628678E+001,-4.1715892E+000,-8.5982259E+000,-3.0994917E-002, 1.7644851E-003, 0.0000000E+000, 0.0000000E+000, 1.5362924E+000, 1.8296322E+000, 6.9935095E-002, 3.2593950E-004,-2.2405547E-077,-5.9327974E-072
