s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0621056E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0621056E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0177991E-001, 2.5689356E+000,-5.2322030E-001, 1.9556070E-002,-2.6420561E-002, 8.4465483E-005, 0.0000000E+000, 0.0000000E+000, 1.9511242E+000, 2.0389353E+000, 1.6682313E-002, 7.9947173E-005,-1.1230312E-066,-1.4184642E-057
 1.0007416E+000, 6.7173119E+000,-1.8711902E+000,-6.1884564E-001,-9.6797745E-003, 6.7577432E-004, 0.0000000E+000, 0.0000000E+000, 3.9804483E+000, 4.2182721E+000, 4.4180917E-002, 2.0508451E-004,-5.4849384E-057,-3.9893675E-051
 1.5003129E+000, 1.1402971E+001,-2.9085587E+000,-6.0798705E+000,-2.3662004E-002, 1.3346862E-003, 0.0000000E+000, 0.0000000E+000, 2.1081107E+000, 2.3922147E+000, 5.9353999E-002, 2.7528440E-004,-3.2884403E-053,-3.1158177E-048
 2.0005534E+000, 1.3206336E+001,-3.3309784E+000,-8.5844714E+000,-1.9987840E-002, 1.7810737E-003, 0.0000000E+000, 0.0000000E+000, 8.4850118E-001, 1.2726799E+000, 6.6094641E-002, 3.0648513E-004,-3.9756356E-051,-1.4289011E-046
 2.5005276E+000, 1.4465096E+001,-3.6611760E+000,-1.0076561E+001,-2.4684683E-002, 2.1931506E-003, 0.0000000E+000, 0.0000000E+000, 2.1477874E-001, 7.0486791E-001, 6.8770198E-002, 3.1886770E-004,-8.3007917E-050,-1.6376353E-045
 3.0000377E+000, 1.4582801E+001,-3.7482721E+000,-1.0310053E+001,-2.6039096E-002, 2.5539282E-003, 0.0000000E+000, 0.0000000E+000, 1.1276367E-001, 5.0099011E-001, 6.9782599E-002, 3.2355250E-004,-6.5295436E-049,-8.4372562E-045
 3.5007987E+000, 1.4921259E+001,-3.8493953E+000,-9.7520941E+000,-1.8851505E-002, 2.9233523E-003, 0.0000000E+000, 0.0000000E+000, 7.7166574E-001, 1.3038410E+000, 7.0159319E-002, 3.2529589E-004,-2.7423041E-048,-2.5568248E-044
 4.0006728E+000, 1.4951108E+001,-3.9415394E+000,-1.0372898E+001,-3.1094120E-002, 3.2851215E-003, 0.0000000E+000, 0.0000000E+000, 1.8467877E-001, 6.0886120E-001, 7.0298519E-002, 3.2593996E-004,-7.2817721E-048,-5.2065856E-044
