s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0482261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0482261E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0059468E-001, 2.0547442E+000,-4.2710599E-001, 2.0120295E-002,-9.7827991E-002, 1.9014412E-004, 0.0000000E+000, 0.0000000E+000, 1.5192433E+000, 1.5501206E+000, 1.6747959E-002, 7.9069408E-005,-2.7729993E-111,-8.8035524E-099
 1.0003030E+000, 6.1894449E+000,-1.5203178E+000,-2.5955188E-001,-5.4274772E-002, 6.2416651E-004, 0.0000000E+000, 0.0000000E+000, 4.2590751E+000, 4.3559246E+000, 4.4025919E-002, 2.0486316E-004,-2.7397625E-095,-2.6807555E-087
 1.5001940E+000, 1.0955875E+001,-2.6901871E+000,-6.2933416E+000,-5.4928135E-002, 9.3266013E-004, 0.0000000E+000, 0.0000000E+000, 1.7409397E+000, 1.9183505E+000, 5.9176157E-002, 2.7523549E-004,-2.0570333E-088,-1.7262021E-081
 2.0002468E+000, 1.2834664E+001,-3.3485901E+000,-8.4716065E+000,-4.1115022E-002, 1.2232159E-003, 0.0000000E+000, 0.0000000E+000, 7.3421970E-001, 9.7457541E-001, 6.5898565E-002, 3.0646904E-004,-2.1256076E-084,-5.7398809E-078
 2.5002863E+000, 1.3349544E+001,-3.5710422E+000,-9.4553846E+000,-4.1036350E-002, 1.4836849E-003, 0.0000000E+000, 0.0000000E+000, 2.5889751E-002, 2.8356491E-001, 6.8565851E-002, 3.1886013E-004,-9.7161359E-082,-1.2976594E-075
 3.0001822E+000, 1.5288215E+001,-4.1182932E+000,-9.7989684E+000,-3.8642993E-002, 1.7225927E-003, 0.0000000E+000, 0.0000000E+000, 9.9821491E-001, 1.3340332E+000, 6.9575547E-002, 3.2355088E-004,-7.3305238E-080,-5.9369245E-074
 3.5002956E+000, 1.4461969E+001,-4.2158381E+000,-9.7578540E+000,-4.0144014E-002, 2.0212522E-003, 0.0000000E+000, 0.0000000E+000, 7.7778154E-002, 4.5015421E-001, 6.9951036E-002, 3.2529515E-004,-1.6839029E-078,-9.2924377E-073
 4.0002999E+000, 1.5121436E+001,-4.3825383E+000,-9.9177314E+000,-4.2221813E-002, 2.1955156E-003, 0.0000000E+000, 0.0000000E+000, 5.4278153E-001, 7.8114013E-001, 7.0089737E-002, 3.2593947E-004,-1.6643072E-077,-6.7530998E-072
 4.5000710E+000, 1.4632238E+001,-4.4253559E+000,-1.0331471E+001,-3.9314710E-002, 2.4384760E-003, 0.0000000E+000, 0.0000000E+000,-4.8384872E-001,-1.6146460E-001, 7.0140818E-002, 3.2617678E-004,-8.7374111E-077,-2.7463437E-071
 5.0000520E+000, 1.5163878E+001,-4.3315654E+000,-1.0844612E+001,-3.5498944E-002, 2.6045306E-003, 0.0000000E+000, 0.0000000E+000,-2.6954105E-001,-4.5193650E-002, 7.0159622E-002, 3.2626414E-004,-2.8343968E-076,-7.1700560E-071
 5.5004172E+000, 1.4465595E+001,-4.5216395E+000,-8.6226807E+000,-3.6557284E-002, 2.8252509E-003, 0.0000000E+000, 0.0000000E+000, 9.6310542E-001, 1.2875429E+000, 7.0166545E-002, 3.2629630E-004,-6.2870529E-076,-1.3134838E-070
 6.0003181E+000, 1.5020741E+001,-4.3039825E+000,-1.0839489E+001,-4.0497250E-002, 2.9997565E-003, 0.0000000E+000, 0.0000000E+000,-4.4014954E-001,-1.6022762E-001, 7.0169092E-002, 3.2630813E-004,-1.0578572E-075,-1.8240761E-070
 6.5003662E+000, 1.4532364E+001,-4.6238385E+000,-9.3403647E+000,-4.2375077E-002, 3.2176056E-003, 0.0000000E+000, 0.0000000E+000, 2.6525044E-001, 5.2900294E-001, 7.0170028E-002, 3.2631248E-004,-2.4942145E-075,-2.5462644E-070
 7.0002718E+000, 1.5174396E+001,-4.5195566E+000,-1.0931708E+001,-3.9057646E-002, 3.4055839E-003, 0.0000000E+000, 0.0000000E+000,-5.9796559E-001,-3.1252023E-001, 7.0170373E-002, 3.2631408E-004,-3.6417812E-074,-1.2681511E-069
 7.5002580E+000, 1.4566797E+001,-4.4584404E+000,-9.1569974E+000,-3.9820789E-002, 3.5784332E-003, 0.0000000E+000, 0.0000000E+000, 6.3129451E-001, 9.1511690E-001, 7.0170499E-002, 3.2631467E-004,-7.1413746E-073,-1.4546371E-068
 8.0003567E+000, 1.5081381E+001,-4.5158456E+000,-9.9596756E+000,-4.2856081E-002, 3.8052628E-003, 0.0000000E+000, 0.0000000E+000, 2.2574321E-001, 5.6680867E-001, 7.0170546E-002, 3.2631489E-004,-1.0529362E-071,-1.4364566E-067
 8.5001488E+000, 1.4571645E+001,-4.6386442E+000,-8.6593166E+000,-4.2584761E-002, 3.9410668E-003, 0.0000000E+000, 0.0000000E+000, 8.3177727E-001, 1.2350408E+000, 7.0170563E-002, 3.2631497E-004,-1.1573474E-070,-1.1187179E-066
 9.0003757E+000, 1.5030561E+001,-4.4350482E+000,-1.1209774E+001,-4.2593274E-002, 4.1698914E-003, 0.0000000E+000, 0.0000000E+000,-9.0083565E-001,-6.5268480E-001, 7.0170569E-002, 3.2631500E-004,-9.8528962E-070,-7.0239332E-066
 9.5002527E+000, 1.4749744E+001,-4.6226954E+000,-8.4363368E+000,-4.7044010E-002, 4.2879508E-003, 0.0000000E+000, 0.0000000E+000, 1.3469735E+000, 1.6479558E+000, 7.0170572E-002, 3.2631501E-004,-6.7305131E-069,-3.6856931E-065
 1.0000036E+001, 1.4899293E+001,-4.3706970E+000,-1.1067704E+001,-4.6784551E-002, 4.4910754E-003, 0.0000000E+000, 0.0000000E+000,-8.2311031E-001,-5.8140170E-001, 7.0170573E-002, 3.2631501E-004,-3.7648238E-068,-1.6462279E-064
 1.0500276E+001, 1.4763046E+001,-4.6344317E+000,-8.5898094E+000,-3.4994419E-002, 4.6166414E-003, 0.0000000E+000, 0.0000000E+000, 1.1864332E+000, 1.5084268E+000, 7.0170573E-002, 3.2631501E-004,-1.7662156E-067,-6.3891789E-064
 1.1000509E+001, 1.4666442E+001,-4.3659723E+000,-1.1173751E+001,-4.5006916E-002, 4.8004144E-003, 0.0000000E+000, 0.0000000E+000,-1.1604993E+000,-9.1348744E-001, 7.0170573E-002, 3.2631501E-004,-7.0565661E-067,-2.1758318E-063
 1.1500039E+001, 1.5128170E+001,-4.6492999E+000,-8.5115802E+000,-4.1653279E-002, 4.9525508E-003, 0.0000000E+000, 0.0000000E+000, 1.6250539E+000, 1.9305890E+000, 7.0170573E-002, 3.2631501E-004,-2.4521297E-066,-6.6018551E-063
 1.2000455E+001, 1.4324881E+001,-4.4904234E+000,-1.0777648E+001,-4.3886735E-002, 5.1088397E-003, 0.0000000E+000, 0.0000000E+000,-1.2811986E+000,-9.8196861E-001, 7.0170573E-002, 3.2631501E-004,-7.5075497E-066,-1.8027570E-062
 1.2500126E+001, 1.5341590E+001,-4.5374052E+000,-9.8433598E+000,-4.1784836E-002, 5.2860121E-003, 0.0000000E+000, 0.0000000E+000, 6.7497438E-001, 9.2432631E-001, 7.0170573E-002, 3.2631501E-004,-2.0595613E-065,-4.4925959E-062
 1.3000422E+001, 1.4532080E+001,-4.6104206E+000,-9.1633231E+000,-4.0431339E-002, 5.4141436E-003, 0.0000000E+000, 0.0000000E+000, 3.2147571E-001, 7.2331954E-001, 7.0170573E-002, 3.2631501E-004,-5.0549215E-065,-1.0181886E-061
 1.3500319E+001, 1.5048548E+001,-4.3758155E+000,-1.1347189E+001,-4.5827971E-002, 5.6193525E-003, 0.0000000E+000, 0.0000000E+000,-9.0667846E-001,-7.1466462E-001, 7.0170573E-002, 3.2631501E-004,-1.1254662E-064,-2.1218224E-061
 1.4000321E+001, 1.4531816E+001,-4.6851211E+000,-8.7358555E+000,-4.1702165E-002, 5.7205178E-003, 0.0000000E+000, 0.0000000E+000, 7.1711067E-001, 1.0748575E+000, 7.0170573E-002, 3.2631501E-004,-2.2895560E-064,-4.0861366E-061
 1.4500063E+001, 1.5134304E+001,-4.4815238E+000,-1.1348907E+001,-3.9453888E-002, 5.9402057E-003, 0.0000000E+000, 0.0000000E+000,-9.9443587E-001,-7.2964134E-001, 7.0170573E-002, 3.2631501E-004,-4.3056626E-064,-7.3452109E-061
 1.5000045E+001, 1.4306254E+001,-4.5259989E+000,-9.0435437E+000,-4.2252034E-002, 6.0140153E-003, 0.0000000E+000, 0.0000000E+000, 3.9833544E-001, 7.0047303E-001, 7.0170573E-002, 3.2631501E-004,-7.5495012E-064,-1.2418580E-060
 1.5500564E+001, 1.5278202E+001,-4.5275776E+000,-1.1538167E+001,-4.5046467E-002, 6.2180003E-003, 0.0000000E+000, 0.0000000E+000,-1.0850500E+000,-8.2637057E-001, 7.0170573E-002, 3.2631501E-004,-1.2381572E-063,-2.8172545E-060
 1.6000500E+001, 1.4748747E+001,-4.6331437E+000,-8.1462597E+000,-4.7131433E-002, 6.2944446E-003, 0.0000000E+000, 0.0000000E+000, 1.6056854E+000, 1.9285069E+000, 7.0170573E-002, 3.2631501E-004,-2.3286375E-063,-4.3083653E-058
 1.6500046E+001, 1.4599695E+001,-4.4062568E+000,-1.0859354E+001,-4.8784824E-002, 6.4794907E-003, 0.0000000E+000, 0.0000000E+000,-9.5671351E-001,-7.0822177E-001, 7.0170573E-002, 3.2631501E-004,-1.3207281E-061,-1.2798451E-055
 1.7000193E+001, 1.5044955E+001,-4.5256919E+000,-9.3696288E+000,-4.1907007E-002, 6.5642731E-003, 0.0000000E+000, 0.0000000E+000, 8.6074436E-001, 1.1142916E+000, 7.0170573E-002, 3.2631501E-004,-2.6978503E-059,-2.6043267E-053
