nodenumber,x-coordinate,y-coordinate,z-coordinate,heat-release-rate,velocity-magnitude,x-velocity,y-velocity,z-velocity,cell-reynolds-number,cell-convective-courant-number,temperature,absorption-coefficient,volumetric-absorbed-radiation,volumetric-emitted-radiation,rmse-flamelet-surrounding-temperature-ratio,rmse-flamelet-temperature-excess,rmse-flamelet-volume-fraction,rmse-heat-release-rate,rmse-reactivity,rmse-soot-volume-fraction-2,rmse-subgrid-combustion-factor,mean-flamelet-surrounding-temperature-ratio,mean-flamelet-temperature-excess,mean-flamelet-volume-fraction,mean-heat-release-rate,mean-reactivity,mean-soot-volume-fraction-2,mean-subgrid-combustion-factor,mean-pressure,mean-velocity-magnitude,mean-x-velocity,mean-y-velocity,mean-z-velocity,mean-temperature,mean-o2-mass-fraction,mean-co2-mass-fraction,mean-h2o-mass-fraction,rmse-pressure,rmse-velocity-magnitude,rmse-x-velocity,rmse-y-velocity,rmse-z-velocity,rmse-temperature,rmse-o2-mass-fraction,rmse-co2-mass-fraction,rmse-h2o-mass-fraction,sgs-viscosity-ratio,c2h4,o2,co2,h2o,soot-volume-fraction,soot-rate,soot-oxidation-rate,udm-0,udm-1,udm-2,udm-3,udm-4,udm-5,udm-6,udm-7,udm-8,udm-9,udm-10,udm-11,udm-12,udm-13,udm-14,udm-15,viscosity-lam,heat-flux,surf-incident-radiation,strain-rate-mag
1,0.0,5.018063465e-18,0.4500000058,441498.4769,4.434012761,0.09420779567,1.433627127,4.190556711,71.48913394,3.483500409,1469.149366,0.6442851721,12644.82582,698594.5577,0.05595809959,37.92921673,0.1828986392,5886002.91,0.3209651806,0.15183931009999999,0.8791722804,1.015262193,10.44429198,0.4066447533,1931466.025,0.390975659,0.09237659253,0.6700677291,-1.102581927,2.876289359,0.01624125275,0.01250838803,2.87620779,933.8705343,0.09704447983,0.06185292851,0.02483568354,0.934821546,1.430280338,0.5311930391,0.5715845636,1.198646685,499.9088526,0.06306570852,0.05307733535,0.02047633172,0.1849850257,9.352837167e-05,0.04780709292,0.1090347889,0.04012127332,1.151637914e-08,-0.001731775631,0.001731775631,0.5335157045,1.000561099,1469.606863,1468.950575,1.007448042,0.4574960395,0.221968359,0.7378342998,0.9164917438,0.5333975641,5.235886233e-05,3.850750786e-06,0.0003333388984,0.1851493565,39.59731892,0.02244363459,5.382058721e-05,0.0,0.0,207.1606011
2,0.4281250128,5.018063465e-18,0.4500000058,246094.4439,4.532963397,0.1630088791,1.257499877,4.339484793,67.59670687,3.475368812,1601.081744,0.5836555181,12702.89236,870289.6627,0.05663614494,38.31862343,0.1824112362,5928974.089,0.3226757193,0.1513376123,0.8036007174,1.01562881,10.68851604,0.4071287657,1968791.051,0.3897739851,0.09235808224,0.6726361096,-1.103358376,2.877175605,0.02695674907,0.01249008197,2.877011916,936.9175233,0.09672374361,0.06214332746,0.02495418941,0.9349219414,1.421477618,0.5311486286,0.5743294365,1.186817928,498.781279,0.06293858136,0.05298059359,0.02043781302,0.09727957594,5.965030138e-05,0.03098474012,0.1236238049,0.04583665518,4.959086192e-09,-0.002203786177,0.002203786177,0.6520824487,1.00000003,1601.081744,1601.081744,1.000432966,0.0,0.232765407,0.4536761141,0.8281110706,0.6520824487,1.828899934e-05,2.208995681e-06,0.0001858065288,0.09748919145,11.44764915,0.03120255121,5.693334398e-05,0.0,0.0,139.3927646
3,0.8562500255,5.018063465e-18,0.4500000058,148618.3316,4.478905526,0.2732132004,0.6257451662,4.395459386,66.40199289,3.166982637,1591.531004,0.5876228383,12861.93669,855676.6758,0.05713077513,38.53617579,0.1815503688,5972185.39,0.3248789474,0.14779678519999997,0.6817033819,1.015710346,10.69763457,0.4061150956,1976232.571,0.3916548893,0.09021257575,0.6675258465,-1.105639038,2.850723966,0.03786075958,0.009613743598,2.850445057,932.4370353,0.09747950612,0.06156553043,0.02474918618,0.9351021615,1.40268427,0.5335097546,0.5747762092,1.162939941,497.1706967,0.06250621955,0.05270003015,0.0203397154,0.1147739772,3.61049738e-05,0.03162810869,0.1229109772,0.04561328848,4.134615216e-09,-0.001857534005,0.001857534005,0.6054881567,1.00000003,1591.531004,1591.531004,1.000516769,0.0,0.2092925734,0.3899499064,0.7775934991,0.6054881567,1.278278115e-05,1.499693331e-06,0.0001122326788,0.1148192618,13.45336657,0.02652116693,5.671353104e-05,0.0,0.0,163.2537631
4,1.2843750379999999,5.018063465e-18,0.4500000058,131376.2218,4.335666193,0.3008953469,-0.1963555876,4.294413655,72.72874701,2.985249444,1465.313769,0.6471170226,13101.97112,687889.6959,0.05710305037,38.50501561,0.180676524,5969732.181,0.3247113258,0.1448238804,0.700246758,1.01538338,10.45625312,0.4031162246,1926813.058,0.3968783408,0.08736553879999999,0.662950335,-1.109217283,2.796606146,0.04782919364,0.004811313988,2.796180123,919.2580259,0.09927865657,0.06012115681,0.02420693331,0.9358118913,1.379203804,0.5362534541,0.573838213,1.133686094,495.0864807,0.06190224408,0.05231478845,0.02021573811,0.1401553935,2.863731418e-05,0.04743436598,0.1092330183,0.04003135392,1.027488682e-08,-0.001363142313,0.001363142313,0.5523162633,1.00000003,1465.313769,1465.313769,1.003945973,0.0,0.2145878302,0.6484599592,0.8538148896,0.5523162633,1.19915102e-05,1.225218698e-06,9.921773634e-05,0.1401553935,31.27276971,0.02408089728,5.375189059e-05,0.0,0.0,170.7188935
5,1.712500051,5.018063465e-18,0.4500000058,75129.82946,3.978904667,0.1975864365,-0.6175535057,3.920127896,97.36826808,2.844798416,1117.819668,0.7309486911,12803.96736,324696.0418,0.05468320607,36.99990629,0.179569388,5750614.184,0.3296223814,0.14375890859999998,0.7938297254,1.01419885,9.654420685,0.3995767612,1782744.563,0.4050003752,0.08485704298,0.661755152,-1.113544035,2.717265206,0.05601383957,0.0006155526114,2.716674936,897.6807491,0.1019823189,0.05791658173,0.02336411076,0.9373531604,1.355430767,0.5381643909,0.5755529957,1.102804465,492.2529433,0.06123796547,0.05189788304,0.02008324433,0.287299904,4.773953272e-05,0.08803681839,0.07264614145,0.02754153,1.81743513e-08,-0.0004324599526,0.0004324599526,0.4241872263,1.000235296,1117.973936,1117.748906,1.012696259,0.1542681971,0.3109362984,0.9008753173,0.9369141584,0.4241365345,3.317869863e-05,1.121829693e-06,5.67506822e-05,0.287299904,47.44753373,0.01917693276,4.48448796e-05,0.0,0.0,193.0988135
6,2.140625064,4.630909363e-18,0.4500000058,5215.397769,3.378097714,0.07794554876,-0.5389507864,3.331356588,157.287856,2.366738238,709.6173218,0.6213892674,9643.997266,61124.43561,0.05196956119,35.0424854,0.178171245,5466625.83,0.3323590921,0.1425531961,0.7842239837,1.012831785,8.669368794,0.3942667792,1613763.543,0.4135303787,0.0826616503,0.6581789428,-1.118156971,2.617959085,0.06172371536,0.0001552408846,2.617219094,870.7483466,0.1051978818,0.05526395857,0.02234652931,0.9392422064,1.331851673,0.5397501838,0.5801043869,1.070430023,487.8644516,0.06048580779,0.05140671229,0.0199169707,0.4781901695,5.890223984e-05,0.1313776202,0.03347199933,0.01396273302,1.40738381e-08,-8.513725979e-07,8.513725979e-07,0.29098144,1.000235296,709.77159,709.5465599,1.012491125,0.1542681971,0.6133327333,0.4415804865,0.5971657153,0.2909307482,4.703246589e-05,5.582459802e-07,3.942888491e-06,0.4781901695,35.05851709,0.0171284336,3.315680007e-05,0.0,0.0,176.2250715
7,2.568750077,4.24375526e-18,0.4500000058,0.1331557079,2.996340146,0.02355357128,-0.3400339317,2.974735569,205.7617398,2.008495341,537.8536247,0.4884926615,7053.241874,9655.784966,0.05016768017,33.41667426,0.176268437,5241073.348,0.3238372865,0.14080453899999998,0.7586917312,1.011756565,7.845763086,0.3868331113,1475924.408,0.4171780828,0.08063516884000001,0.6520292211,-1.122688183,2.507464443,0.06495839888,0.00126676304,2.506612321,843.8097296,0.1083405785,0.05268294061,0.02133318693,0.9413044757,1.307043858,0.5418352583,0.5865098553,1.034679291,482.4025419,0.05959435404,0.0508166427,0.01970331101,0.4575052234,3.700171468e-05,0.1481841591,0.01847991416,0.008294720673,6.311554623e-09,-7.65426933e-13,7.65426933e-13,0.2999673284,1.00000003,537.8536247,537.8536247,1.005872445,0.0,0.8559286372,0.332387405,0.5226525595,0.2999673284,2.902484924e-05,4.368749234e-11,1.00659442e-10,0.4575052234,17.92512312,0.02720576112,2.780969077e-05,0.0,0.0,107.8140199
8,2.996875089,3.856601158e-18,0.4500000058,4.117166486,3.0989906,0.02959383162,-0.1015179979,3.08962423,175.0605636,2.021597943,631.0032047,0.5855935273,8268.874447,25777.75364,0.04845308546,32.16067546,0.1754810743,5054470.076,0.3165159884,0.1390837573,0.7495769983,1.010965799,7.274192719,0.3802208994,1375093.747,0.4182976955,0.07880754311,0.6437751266,-1.126320648,2.389571293,0.06444959155,0.001529176589,2.388693067,819.1966096,0.1112275727,0.05034640352,0.02038653002,0.943660291,1.281304009,0.5441408869,0.5936022841,0.9965287561,476.1225321,0.05852183492,0.05009403378,0.01943235441,0.4074888098,2.517839763e-05,0.1392859668,0.02638465132,0.01132565621,6.929673889e-09,-1.499468693e-09,1.499468693e-09,0.3159680758,1.00000003,631.0032047,631.0032047,1.00582463,0.0,0.6990644648,0.374617219,0.5673106194,0.3159680758,1.924669686e-05,2.345114598e-09,3.113868575e-09,0.4074888098,20.82512415,0.02504638438,3.082068857e-05,0.0,0.0,128.2763095
9,3.425000102,3.469447055e-18,0.4500000058,3377.953874,3.387640776,0.1517004892,0.4011119287,3.336491906,124.9711424,2.352455472,825.2808692,0.7268899636,10328.08684,87111.71963,0.04625914174,30.85794972,0.1753444894,4851504.114,0.3209555056,0.1377268927,0.7048341212,1.010014177,6.640509376,0.3728649425,1262347.834,0.4267218429,0.07740590344,0.6336659611,-1.128952228,2.263770698,0.06064052116,-0.0001567356499,2.262948499,793.8792832,0.1141669985,0.04794736106,0.01941516946,0.9461212112,1.256631757,0.5457197241,0.5999890746,0.959759709,468.1416715,0.05728932827,0.04921549119,0.01910142179,0.3555575136,4.533758559e-05,0.1200102769,0.04341794854,0.01780664609,1.475378024e-08,-1.041807062e-06,1.041807062e-06,0.3440766462,1.000240064,825.4174676,825.1924724,1.004358266,0.1365984269,0.4513421898,0.2084517182,0.4789918764,0.3440195906,2.717693181e-05,8.721337889e-07,2.536760238e-06,0.3555575136,21.42122044,0.01873780698,3.683061675e-05,0.0,0.0,163.6803044
10,3.853125115,2.244573933e-18,0.4500000058,38808.49452,3.602624978,0.2213631929,0.9720638078,3.453109293,115.0000993,2.70488443,961.6093742,0.7794993506,11175.52251,155591.2848,0.04262354238,28.46706745,0.1746427157,4502395.991,0.3320796616,0.13667817640000002,0.6555882575,1.00854745,5.701422582,0.3608506348,1104888.222,0.4473029294,0.07640046710000001,0.6205029563,-1.131373233,2.131111515,0.054348982,-0.002835036875,2.130404221,766.1823449,0.1172674333,0.04537058781,0.01838329926,0.9481232577,1.230717874,0.5452401245,0.6014332985,0.9249622089,458.7171261,0.05604958452,0.04828779367,0.01875676733,0.2149508014,8.152360612e-05,0.105958734,0.05608652565,0.02209609919,2.509132012e-08,-9.390286887e-06,9.390286887e-06,0.4614350699,1.00052341,961.8882078,961.3980762,1.002351019,0.2788336311,0.3967752452,0.6276238926,0.7796368765,0.4613078436,3.863072676e-05,1.945701262e-06,2.862554065e-05,0.2149508014,17.93254351,0.03256365709,4.083763643e-05,0.0,0.0,125.9111406
